time	T hot	T water	T cold	mBar
15:13:49	36.4	8.7	7.6	-106
15:13:50	36.4	8.6	7.5	-106
15:13:52	36.4	8.5	7.4	-105
15:13:54	36.4	8.4	7.3	-106
15:13:55	36.4	8.3	7.3	-106
15:13:57	36.4	8.3	7.2	-106
15:13:58	36.4	8.2	7.1	-106
15:14:00	36.3	8.1	7.0	-106
15:14:02	36.4	8.0	6.9	-105
15:14:03	36.4	8.0	6.9	-105
15:14:05	36.4	7.9	6.8	-106
15:14:06	36.3	7.8	6.7	-105
15:14:08	36.3	7.7	6.6	-105
15:14:10	36.3	7.6	6.5	-106
15:14:11	36.4	7.6	6.4	-106
15:14:13	36.3	7.5	6.3	-105
15:14:14	36.4	7.4	6.3	-106
15:14:16	36.3	7.3	6.2	-107
15:14:17	36.3	7.3	6.1	-105
15:14:19	36.3	7.2	6.0	-105
15:14:21	36.3	7.1	6.0	-105
15:14:22	36.3	7.0	5.9	-106
15:14:24	36.3	6.9	5.8	-105
15:14:25	36.3	6.9	5.8	-106
15:14:27	36.3	6.9	5.7	-106
15:14:29	36.3	6.7	5.6	-105
15:14:30	36.3	6.7	5.5	-106
15:14:32	36.3	6.6	5.5	-103
15:14:33	36.4	6.5	5.4	-105
15:14:35	36.3	6.5	5.3	-105
15:14:36	36.3	6.4	5.3	-107
15:14:38	36.3	6.3	5.2	-103
15:14:40	36.3	6.3	5.1	-106
15:14:41	36.3	6.2	5.0	-105
15:14:43	36.3	6.1	4.9	-103
15:14:44	36.3	6.1	4.9	-105
15:14:46	36.3	6.0	4.8	-105
15:14:48	36.3	5.9	4.8	-106
15:14:49	36.3	5.8	4.7	-105
15:14:51	36.3	5.7	4.6	-105
15:14:52	36.4	5.7	4.6	-105
15:14:54	36.3	5.6	4.5	-107
15:14:55	36.4	5.6	4.5	-107
15:14:57	36.4	5.5	4.3	-107
15:14:59	36.3	5.5	4.3	-108
15:15:00	36.4	5.3	4.2	-106
15:15:02	36.3	5.3	4.2	-108
15:15:03	36.3	5.2	4.1	-106
15:15:05	36.3	5.1	4.0	-105
15:15:07	36.3	5.1	3.9	-107
15:15:08	36.3	5.0	3.9	-107
15:15:10	36.3	5.0	3.8	-106
15:15:11	36.3	4.9	3.7	-107
15:15:13	36.3	4.8	3.7	-106
15:15:15	36.4	4.8	3.7	-106
15:15:16	36.4	4.7	3.6	-107
15:15:18	36.4	4.7	3.6	-106
15:15:19	36.4	4.6	3.5	-107
15:15:21	36.4	4.5	3.5	-107
15:15:23	36.3	4.5	3.3	-106
15:15:24	36.4	4.4	3.2	-106
15:15:26	36.3	4.3	3.2	-106
15:15:27	36.4	4.3	3.1	-106
15:15:29	36.4	4.2	3.1	-107
15:15:31	36.4	4.2	3.1	-107
15:15:32	36.4	4.1	3.0	-106
15:15:34	36.4	4.0	2.9	-107
15:15:35	36.3	4.0	2.9	-108
15:15:37	36.4	3.9	2.8	-106
15:15:39	36.3	3.8	2.7	-107
15:15:40	36.4	3.8	2.7	-106
15:15:42	36.3	3.7	2.6	-108
15:15:43	36.4	3.7	2.5	-106
15:15:45	36.4	3.6	2.4	-106
15:15:47	36.4	3.6	2.4	-107
15:15:48	36.4	3.5	2.4	-107
15:15:50	36.4	3.4	2.3	-107
15:15:51	36.4	3.4	2.3	-107
15:15:53	36.3	3.3	2.2	-106
15:15:55	36.3	3.2	2.1	-107
15:15:56	36.3	3.2	2.0	-103
15:15:58	36.3	3.1	2.0	-106
15:15:59	36.4	3.1	1.9	-105
15:16:01	36.3	3.0	1.9	-106
15:16:03	36.3	2.9	1.8	-106
15:16:04	36.3	2.9	1.8	-105
15:16:06	36.3	2.9	1.7	-106
15:16:07	36.4	2.8	1.7	-106
15:16:09	36.3	2.8	1.6	-106
15:16:11	36.4	2.7	1.6	-106
15:16:12	36.4	2.6	1.5	-106
15:16:14	36.3	2.5	1.4	-106
15:16:15	36.3	2.5	1.4	-105
15:16:17	36.3	2.4	1.3	-106
15:16:19	36.3	2.4	2.0	-106
15:16:20	36.3	2.7	2.3	-105
15:16:22	36.3	2.9	2.2	-106
15:16:23	36.3	3.0	2.3	-106
15:16:25	36.4	2.9	2.3	-106
15:16:27	36.4	3.0	2.3	-106
15:16:28	36.4	3.1	2.3	-106
15:16:30	36.4	3.1	2.2	-103
15:16:31	36.4	3.1	2.1	-105
15:16:33	36.4	3.1	2.1	-106
15:16:35	36.4	3.1	2.1	-106
15:16:36	36.4	3.1	2.1	-106
15:16:38	36.4	3.1	2.0	-106
15:16:39	36.4	3.1	2.0	-106
15:16:41	36.4	3.1	2.0	-106
15:16:43	36.4	3.1	2.0	-106
15:16:44	36.4	3.1	1.9	-106
15:16:46	36.4	3.1	1.9	-106
15:16:48	36.4	3.1	1.9	-105
15:16:49	36.4	3.1	1.9	-107
15:16:51	36.4	3.1	1.8	-106
15:16:52	36.4	3.1	1.9	-105
15:16:54	36.4	3.1	1.9	-105
15:16:56	36.4	3.1	1.8	-106
15:16:57	36.4	3.1	1.8	-105
15:16:59	36.4	3.1	1.7	-107
15:17:00	36.4	3.1	1.7	-107
15:17:02	36.4	3.1	1.7	-106
15:17:04	36.4	3.2	1.7	-106
15:17:05	36.4	3.2	1.7	-107
15:17:07	36.4	3.2	1.7	-107
15:17:08	36.4	3.1	1.7	-106
15:17:10	36.4	3.1	1.7	-106
15:17:12	36.3	3.1	1.6	-107
15:17:13	36.3	3.1	1.6	-106
15:17:15	36.4	3.1	1.5	-106
15:17:16	36.4	3.1	1.6	-105
15:17:18	36.3	3.1	1.5	-105
15:17:20	36.4	3.2	1.5	-105
15:17:21	36.3	3.1	1.5	-106
15:17:23	36.3	3.1	1.4	-105
15:17:24	36.4	3.1	1.4	-107
15:17:26	36.3	3.1	1.4	-106
15:17:28	36.3	3.1	1.4	-106
15:17:29	36.3	3.1	1.3	-107
15:17:31	36.3	3.1	1.3	-106
15:17:32	36.3	3.1	1.3	-108
15:17:34	36.4	3.2	1.3	-106
15:17:36	36.4	3.1	1.3	-105
15:17:37	36.3	3.2	1.3	-106
15:17:39	36.3	3.2	1.2	-105
15:17:40	36.4	3.1	1.2	-106
15:17:42	36.3	3.2	1.2	-105
15:17:44	36.4	3.1	1.2	-106
15:17:45	36.4	3.1	1.1	-105
15:17:47	36.4	3.1	1.1	-105
15:17:48	36.4	3.1	1.1	-106
15:17:50	36.3	3.1	1.1	-106
15:17:52	36.4	3.2	1.1	-105
15:17:53	36.4	3.2	1.0	-107
15:17:55	36.4	3.2	1.0	-106
15:17:56	36.4	3.2	1.0	-105
15:17:58	36.4	3.2	1.0	-105
15:18:00	36.4	3.2	0.9	-105
15:18:01	36.4	3.2	0.8	-107
15:18:03	36.4	3.2	0.8	-105
15:18:04	36.4	3.2	0.8	-105
15:18:06	36.4	3.2	0.7	-106
15:18:08	36.4	3.2	0.7	-106
15:18:09	36.4	3.2	0.6	-106
15:18:11	36.4	3.2	0.5	-107
15:18:12	36.4	3.2	0.4	-106
15:18:14	36.4	3.2	0.4	-103
15:18:16	36.4	3.2	0.3	-106
15:18:17	36.4	3.2	0.3	-106
15:18:19	36.4	3.3	0.2	-105
15:18:20	36.4	3.3	0.1	-106
15:18:22	36.4	3.3	0.0	-105
15:18:24	36.4	3.3	-0.0	-106
15:18:25	36.4	3.3	-0.1	-106
15:18:27	36.3	3.3	-0.1	-107
15:18:28	36.4	3.3	-0.2	-106
15:18:30	36.4	3.3	-0.3	-108
15:18:32	36.3	3.3	-0.4	-107
15:18:33	36.3	3.3	-0.5	-106
15:18:35	36.4	3.3	-0.6	-105
15:18:36	36.4	3.4	-0.7	-106
15:18:38	36.4	3.3	-0.8	-103
15:18:40	36.3	3.4	-1.0	-106
15:18:41	36.3	3.4	-1.1	-105
15:18:43	36.4	3.4	-1.3	-105
15:18:44	36.3	3.5	-1.4	-105
15:18:46	36.4	3.5	-1.5	-105
15:18:48	36.4	3.5	-1.7	-105
15:18:49	36.4	3.5	-1.8	-103
15:18:51	36.3	3.6	-2.0	-107
15:18:52	36.3	3.6	-2.2	-103
15:18:54	36.4	3.6	-2.3	-103
15:18:56	36.3	3.7	-2.5	-105
15:18:57	36.3	3.8	-2.8	-106
15:18:59	36.4	3.9	-3.1	-105
15:19:00	36.3	3.9	-3.4	-102
15:19:02	36.3	4.1	-3.7	-102
15:19:04	36.3	4.1	-4.1	-106
15:19:05	36.3	4.2	-4.5	-106
15:19:07	36.3	4.3	-4.9	-106
15:19:08	36.3	4.3	-5.5	-106
15:19:10	36.3	4.4	-5.9	-106
15:19:12	36.3	4.5	-6.4	-105
15:19:13	36.3	4.7	-6.9	-105
15:19:15	36.2	4.7	-7.4	-105
15:19:16	36.2	4.8	-7.9	-103
15:19:18	36.2	4.9	-8.4	-106
15:19:20	36.2	5.0	-8.9	-103
15:19:21	36.2	5.0	-9.3	-103
15:19:23	36.3	5.1	-9.8	-106
15:19:24	36.2	5.3	-10.3	-105
15:19:26	36.2	5.3	-10.7	-105
15:19:28	36.2	5.4	-11.2	-102
15:19:29	36.2	5.5	-11.7	-103
15:19:31	36.1	5.6	-12.2	-105
15:19:32	36.1	5.6	-12.6	-105
15:19:34	36.1	5.7	-13.1	-103
15:19:36	36.1	5.8	-13.5	-106
15:19:37	36.1	5.9	-14.0	-105
15:19:39	36.1	6.0	-14.4	-107
15:19:40	36.1	6.1	-14.8	-107
15:19:42	36.0	6.2	-15.1	-106
15:19:44	36.0	6.2	-15.7	-105
15:19:45	36.1	6.3	-16.0	-106
15:19:47	36.0	6.4	-16.4	-105
15:19:48	36.0	6.5	-16.9	-107
15:19:50	36.0	6.5	-17.2	-106
15:19:52	36.0	6.7	-17.6	-105
15:19:53	36.0	6.7	-18.0	-103
15:19:55	36.1	6.8	-18.2	-106
15:19:56	36.0	6.9	-18.6	-107
15:19:58	36.0	6.9	-18.9	-107
15:20:00	36.0	7.0	-19.4	-105
15:20:01	36.0	7.1	-19.7	-106
15:20:03	36.0	7.2	-20.0	-106
15:20:04	36.0	7.3	-20.3	-105
15:20:06	36.0	7.3	-20.6	-106
15:20:08	35.9	7.5	-21.0	-106
15:20:09	35.9	7.6	-21.3	-106
15:20:11	36.0	7.6	-21.6	-106
15:20:12	36.0	7.7	-21.9	-107
15:20:14	36.0	7.8	-22.2	-107
15:20:16	36.0	7.9	-22.5	-106
15:20:17	36.0	8.0	-22.8	-106
15:20:19	36.0	8.0	-23.1	-106
15:20:20	35.9	8.1	-23.4	-105
15:20:22	36.0	8.2	-23.7	-107
15:20:24	35.9	8.3	-23.9	-107
15:20:25	35.9	8.3	-24.2	-107
15:20:27	35.9	8.4	-24.5	-106
15:20:28	35.9	8.5	-24.7	-105
15:20:30	35.9	8.6	-25.0	-106
15:20:32	35.9	8.7	-25.2	-103
15:20:33	35.9	8.8	-25.4	-106
15:20:35	35.8	8.9	-25.7	-106
15:20:36	35.8	8.9	-26.0	-107
15:20:38	35.9	9.0	-26.2	-105
