time	T hot	T cold	mBar	T test
11:59:29	25.0	25.3	-967	2.5
11:59:30	25.0	25.3	-966	2.6
11:59:31	24.9	25.3	-966	2.5
11:59:33	24.9	25.3	-969	2.5
11:59:34	24.9	25.3	-965	2.5
11:59:35	24.9	25.3	-966	2.6
11:59:37	25.0	25.3	-966	2.6
11:59:38	25.0	25.2	-966	2.6
11:59:39	24.9	25.3	-966	2.7
11:59:41	24.9	25.2	-966	2.7
11:59:42	24.9	25.3	-966	2.7
11:59:43	24.9	25.2	8726	16.5
11:59:45	24.9	25.3	8983	14.3
11:59:46	24.9	25.3	9010	12.7
11:59:47	24.9	25.3	9029	11.5
11:59:49	25.0	25.3	9057	10.1
11:59:50	24.9	25.3	9061	9.2
11:59:51	24.9	25.3	9061	8.4
11:59:53	24.8	25.4	9061	7.8
11:59:54	24.8	25.4	9060	7.3
11:59:55	24.8	25.3	9059	6.8
11:59:57	24.8	25.3	9059	6.5
11:59:58	24.9	25.3	9052	6.1
11:59:59	24.9	25.4	9051	5.8
12:00:00	24.9	25.4	9049	5.6
12:00:02	24.9	25.3	9039	5.4
12:00:03	24.9	25.4	9031	5.3
12:00:04	24.9	25.3	9028	5.1
12:00:06	24.9	25.3	9025	4.9
12:00:07	24.9	25.3	9023	4.8
12:00:08	24.9	25.3	9018	4.7
12:00:10	24.9	25.2	9017	4.6
12:00:11	24.9	25.2	9013	4.6
12:00:12	24.9	25.2	9007	4.5
12:00:14	24.9	25.2	9005	4.5
12:00:15	24.9	25.2	9004	4.4
12:00:16	24.9	25.2	9003	4.4
12:00:18	25.0	25.2	8998	4.3
12:00:19	25.0	25.3	8993	4.3
12:00:20	25.0	25.3	8992	4.3
12:00:21	25.0	25.4	8991	4.3
12:00:23	25.0	25.3	8988	4.3
12:00:24	25.0	25.3	8988	4.2
12:00:25	25.0	25.3	8986	4.2
12:00:27	25.0	25.3	8981	4.2
12:00:28	25.0	25.3	8979	4.2
12:00:29	25.0	25.3	8977	4.2
12:00:31	25.0	25.3	8975	4.2
12:00:32	25.0	25.3	8972	4.2
12:00:33	24.9	25.3	8972	4.2
12:00:35	25.0	25.2	8971	4.2
12:00:36	25.0	25.3	8967	4.2
12:00:37	25.0	25.2	8965	4.2
12:00:39	24.9	25.1	8962	4.2
12:00:40	24.9	25.2	8962	4.2
12:00:41	24.9	25.2	8958	4.1
12:00:43	24.9	25.2	8958	4.1
12:00:44	24.9	25.2	8956	4.1
12:00:45	24.9	25.2	8956	4.2
12:00:46	24.9	25.2	8950	4.2
12:00:48	24.9	25.2	8949	4.2
12:00:49	24.9	25.1	8949	4.2
12:00:50	24.9	25.2	8946	4.2
12:00:52	24.9	25.2	8946	4.2
12:00:53	24.9	25.2	8945	4.2
12:00:54	24.9	25.2	8945	4.2
12:00:56	24.9	25.2	8942	4.2
12:00:57	24.9	25.2	8941	4.2
12:00:58	24.9	25.2	8941	4.2
12:01:00	24.9	25.2	8939	4.2
12:01:01	25.0	25.2	8939	4.3
12:01:02	24.9	25.2	8936	4.3
12:01:04	24.9	25.2	8932	4.2
12:01:05	24.9	25.2	8932	4.3
12:01:06	24.9	25.2	8932	4.3
12:01:08	24.9	25.2	8931	4.3
12:01:09	24.9	25.2	8930	4.3
12:01:10	24.9	25.2	8929	4.3
12:01:12	24.9	25.2	8929	4.3
12:01:13	25.0	25.2	8930	4.3
12:01:14	24.9	25.2	8925	4.3
12:01:15	25.0	25.2	8925	4.3
12:01:17	25.0	25.3	8923	4.3
12:01:18	25.0	25.3	8921	4.3
12:01:19	25.0	25.3	8921	4.4
12:01:21	25.0	25.3	8921	4.4
12:01:22	25.0	25.3	8919	4.4
12:01:23	25.0	25.3	8919	4.4
12:01:25	25.0	25.3	8918	4.4
12:01:26	25.0	25.5	8918	4.4
12:01:27	25.1	25.5	8916	4.4
12:01:29	25.2	25.5	8916	4.4
12:01:30	25.1	25.5	8916	4.4
12:01:31	25.2	25.5	8916	4.4
12:01:33	25.1	25.6	9208	4.5
12:01:34	25.1	25.5	9452	4.7
12:01:35	25.1	25.5	9742	4.9
12:01:36	25.1	25.5	9764	4.9
12:01:38	25.2	25.5	9566	4.9
12:01:39	25.1	25.5	9535	4.9
12:01:40	25.1	25.5	9510	4.8
12:01:42	25.1	25.5	9477	4.8
12:01:43	25.1	25.4	9432	4.7
12:01:44	25.1	25.4	9408	4.7
12:01:46	25.1	25.3	9387	4.6
12:01:47	25.1	25.3	9345	4.6
12:01:48	25.0	25.2	9321	4.6
12:01:50	25.0	25.2	9305	4.5
12:01:51	25.0	25.2	9289	4.5
12:01:52	25.0	25.2	9229	4.4
12:01:54	25.0	25.2	9206	4.4
12:01:55	25.0	25.2	9186	4.4
12:01:56	25.0	25.2	9138	4.3
12:01:57	25.0	25.2	9117	4.3
12:01:59	24.9	25.2	9092	4.3
12:02:00	24.9	25.1	9071	4.3
12:02:01	24.9	25.2	9023	4.3
12:02:03	24.9	25.2	9003	4.3
12:02:04	24.9	25.2	8986	4.3
12:02:05	24.9	25.2	8972	4.3
12:02:07	24.9	25.3	8939	4.3
12:02:08	24.9	25.3	8927	4.4
12:02:09	24.9	25.3	8916	4.4
12:02:11	24.9	25.3	8901	4.3
12:02:12	24.9	25.2	8893	4.4
12:02:13	24.9	25.2	8890	4.4
12:02:15	24.9	25.2	8888	4.4
12:02:16	24.9	25.2	8883	4.5
12:02:17	24.9	25.2	8880	4.5
12:02:19	24.9	25.2	8880	4.5
12:02:20	24.9	25.2	8878	4.5
12:02:21	24.9	25.2	8880	4.5
12:02:22	24.8	25.2	8879	4.6
12:02:24	24.8	25.2	8879	4.6
12:02:25	24.8	25.2	8879	4.6
12:02:26	24.8	25.2	8879	4.6
12:02:28	24.9	25.2	8880	4.7
12:02:29	24.9	25.2	8875	4.6
12:02:30	24.9	25.2	8879	4.7
12:02:32	24.9	25.2	8877	4.7
12:02:33	24.9	25.2	8877	4.7
12:02:34	24.9	25.2	8875	4.7
12:02:36	24.9	25.2	8877	4.8
12:02:37	24.9	25.3	8877	4.8
12:02:38	25.0	25.3	8877	4.8
12:02:40	24.9	25.3	8851	4.8
12:02:41	25.0	25.3	8832	4.8
12:02:42	24.9	25.3	8814	4.8
12:02:43	24.9	25.3	8796	4.8
12:02:45	24.9	25.2	8781	4.8
12:02:46	24.9	25.2	8778	4.8
12:02:47	24.9	25.3	8776	4.8
12:02:49	24.9	25.3	8774	4.8
12:02:50	24.9	25.2	8772	4.8
12:02:51	24.9	25.2	8773	4.8
12:02:53	24.9	25.3	8772	4.9
12:02:54	24.9	25.3	8770	4.9
12:02:55	24.9	25.3	8770	4.9
12:02:57	24.8	25.3	8769	4.9
12:02:58	24.8	25.3	8768	4.9
