time	T hot	T cold	mBar	T test
11:57:16	24.0	24.1	-957	20.4
11:57:18	24.0	24.1	-957	20.5
11:57:19	24.1	24.1	-959	20.5
11:57:20	24.1	24.1	-956	20.5
11:57:21	24.1	24.1	-957	20.4
11:57:23	24.1	24.1	-956	20.4
11:57:24	24.2	24.1	-954	20.4
11:57:25	24.2	24.1	-951	20.5
11:57:27	24.1	24.1	-950	20.5
11:57:28	24.2	24.1	9758	28.8
11:57:29	24.1	24.1	9875	32.2
11:57:31	24.1	24.1	9918	30.7
11:57:32	24.1	24.1	9915	29.3
11:57:33	24.1	24.1	9904	28.3
11:57:34	24.1	24.1	9900	27.3
11:57:36	24.1	24.1	9894	26.5
11:57:37	24.2	24.2	9892	25.8
11:57:38	24.1	24.2	9885	25.3
11:57:40	24.1	24.2	9883	24.8
11:57:41	24.1	24.2	9882	24.2
11:57:42	24.1	24.2	9879	23.9
11:57:44	24.1	24.1	9874	23.5
11:57:45	24.0	24.1	9874	23.3
11:57:46	24.1	24.1	9868	23.0
11:57:47	24.0	24.1	9866	22.8
11:57:49	24.1	24.2	9861	22.7
11:57:50	24.1	24.3	9859	22.5
11:57:51	24.1	24.3	9859	22.3
11:57:53	24.1	24.2	9857	22.2
11:57:54	24.1	24.2	9853	22.1
11:57:55	24.1	24.2	9852	22.0
11:57:56	24.2	24.1	9847	22.0
11:57:58	24.1	24.1	9847	21.9
11:57:59	24.0	24.1	9845	21.9
11:58:00	24.1	24.1	9845	21.8
11:58:02	24.1	24.1	9845	21.8
11:58:03	24.1	24.1	9841	21.8
11:58:04	24.1	24.1	9840	21.7
11:58:06	24.0	24.1	9841	21.7
11:58:07	24.0	24.2	9838	21.6
11:58:08	24.1	24.2	9837	21.6
11:58:09	24.1	24.2	9838	21.5
11:58:11	24.0	24.2	9838	21.6
11:58:12	24.0	24.1	9840	21.5
11:58:13	24.0	24.1	9837	21.5
11:58:15	24.0	24.1	9838	21.5
11:58:16	24.0	24.1	9841	21.5
11:58:17	24.0	24.1	9841	21.5
11:58:19	24.0	24.1	9842	21.5
11:58:20	24.1	24.1	9843	21.5
11:58:21	24.0	24.1	9843	21.5
11:58:22	24.1	24.1	9845	21.5
11:58:24	24.0	24.1	9846	21.5
11:58:25	24.0	24.1	9846	21.4
11:58:26	24.0	24.1	9847	21.5
11:58:28	24.0	24.1	9848	21.4
11:58:29	24.0	24.1	9848	21.4
11:58:30	24.0	24.1	9848	21.4
11:58:32	24.0	24.1	9851	21.5
11:58:33	24.0	24.1	9852	21.4
11:58:34	24.0	24.1	9853	21.4
11:58:35	24.0	24.1	9854	21.4
11:58:37	24.0	24.1	9857	21.4
11:58:38	24.1	24.1	9858	21.4
11:58:39	24.0	24.1	9857	21.4
11:58:41	24.0	24.1	9851	21.4
11:58:42	24.1	24.1	9852	21.3
11:58:43	24.1	24.1	9852	21.4
11:58:45	24.1	24.1	9853	21.4
11:58:46	24.1	24.2	9852	21.4
11:58:47	24.1	24.2	9853	21.4
11:58:48	24.1	24.3	9850	21.4
11:58:50	24.2	24.3	9850	21.4
11:58:51	24.1	24.2	9851	21.4
11:58:52	24.1	24.2	9846	21.4
11:58:54	24.2	24.2	9845	21.4
11:58:55	24.1	24.1	9843	21.3
11:58:56	24.0	24.1	9843	21.3
11:58:58	24.0	24.1	9837	21.3
11:58:59	24.1	24.1	9837	21.3
11:59:00	24.0	24.1	9835	21.3
11:59:02	24.1	24.1	9832	21.3
11:59:03	24.1	24.1	9830	21.3
11:59:04	24.1	24.1	9828	21.3
11:59:05	24.0	24.1	9826	21.3
11:59:07	24.0	24.0	9824	21.3
11:59:08	24.0	24.0	9821	21.3
11:59:09	24.0	24.0	9821	21.3
11:59:11	24.0	24.1	9820	21.3
11:59:12	24.0	24.1	9820	21.3
11:59:13	24.1	24.1	9819	21.3
11:59:15	24.0	24.0	9819	21.3
11:59:16	24.1	24.0	9817	21.3
11:59:17	24.0	24.1	9817	21.3
11:59:18	24.1	24.1	9817	21.3
11:59:20	24.0	24.1	9819	21.3
11:59:21	24.0	24.1	9819	21.3
11:59:22	24.0	24.0	9819	21.3
11:59:24	24.0	24.0	9820	21.3
11:59:25	24.0	24.1	9824	21.3
11:59:26	24.0	24.1	9824	21.3
11:59:28	24.0	24.1	9827	21.3
11:59:29	24.0	24.1	9826	21.3
11:59:30	24.1	24.1	9827	21.4
11:59:32	24.0	24.1	9831	21.4
11:59:33	24.0	24.1	9831	21.4
11:59:34	24.0	24.1	9831	21.4
11:59:35	24.1	24.1	9833	21.4
11:59:37	24.1	24.1	9835	21.4
11:59:38	24.0	24.1	9837	21.4
11:59:39	24.1	24.1	9838	21.4
11:59:41	24.1	24.2	9842	21.4
11:59:42	24.1	24.2	9842	21.4
11:59:43	24.1	24.2	9842	21.4
11:59:44	24.2	24.2	9845	21.4
11:59:46	24.1	24.2	9845	21.4
11:59:47	24.1	24.2	9846	21.4
11:59:48	24.1	24.2	9846	21.4
11:59:50	24.1	24.2	9847	21.4
11:59:51	24.1	24.2	9852	21.4
11:59:52	24.1	24.2	9851	21.4
11:59:54	24.1	24.2	9850	21.4
11:59:55	24.1	24.1	9853	21.4
11:59:56	24.1	24.2	9856	21.4
11:59:57	24.1	24.2	9858	21.4
11:59:59	24.1	24.2	9858	21.4
12:00:00	24.1	24.2	9861	21.4
12:00:01	24.1	24.2	9862	21.4
12:00:03	24.1	24.1	9864	21.4
12:00:04	24.1	24.1	9869	21.4
12:00:05	24.1	24.1	9872	21.4
12:00:07	24.1	24.1	9875	21.4
12:00:08	24.1	24.2	9879	21.4
12:00:09	24.1	24.1	9882	21.4
12:00:10	24.1	24.2	9884	21.4
12:00:12	24.1	24.2	9892	21.4
12:00:13	24.2	24.2	9893	21.4
12:00:14	24.2	24.2	9897	21.4
12:00:16	24.1	24.2	9880	21.4
12:00:17	24.1	24.2	9725	21.3
12:00:18	24.2	24.3	9685	21.2
12:00:20	24.1	24.2	9655	21.1
12:00:21	24.1	24.2	9592	21.0
12:00:22	24.1	24.1	9559	21.0
12:00:24	24.0	24.1	9526	20.9
12:00:25	24.1	24.0	9482	20.9
12:00:26	24.1	24.1	9420	20.8
12:00:27	24.1	24.1	9390	20.8
12:00:29	24.1	24.1	9358	20.7
12:00:30	24.1	24.1	9328	20.7
12:00:31	24.1	24.2	9255	20.7
12:00:33	24.1	24.1	9225	20.7
12:00:34	24.2	24.1	9196	20.6
12:00:35	24.1	24.1	9133	20.6
12:00:37	24.1	24.1	9102	20.6
12:00:38	24.1	24.1	9072	20.6
12:00:39	24.1	24.1	9030	20.7
12:00:41	24.1	24.1	8973	20.7
12:00:42	24.0	24.1	8942	20.7
12:00:43	24.0	24.0	8913	20.7
12:00:44	24.0	24.1	8883	20.7
12:00:46	24.0	24.1	8821	20.7
12:00:47	24.0	24.1	8780	20.6
12:00:48	24.0	24.1	8750	20.7
12:00:50	24.0	24.1	8723	20.7
12:00:51	24.0	24.1	8663	20.7
12:00:52	24.0	24.1	8632	20.6
12:00:54	24.0	24.1	8604	20.7
12:00:55	24.0	24.1	8534	20.7
12:00:56	24.0	24.1	8503	20.7
12:00:58	24.0	24.1	8472	20.6
12:00:59	24.0	24.1	8442	20.7
12:01:00	24.0	24.2	8382	20.7
12:01:01	24.1	24.2	8343	20.7
12:01:03	24.1	24.2	8311	20.7
12:01:04	24.1	24.2	8281	20.7
12:01:05	24.2	24.2	8218	20.7
12:01:07	24.1	24.1	8190	20.7
12:01:08	24.1	24.1	8159	20.7
12:01:09	24.1	24.1	8124	20.7
12:01:11	24.0	24.1	8050	20.7
12:01:12	24.0	24.1	8019	20.6
12:01:13	24.1	24.2	7988	20.6
12:01:14	24.1	24.1	7926	20.6
12:01:16	24.0	24.2	7894	20.7
12:01:17	24.0	24.2	7851	20.6
12:01:18	24.0	24.2	7821	20.6
12:01:20	24.0	24.2	7759	20.6
12:01:21	24.0	24.2	7729	20.6
12:01:22	23.9	24.2	7697	20.7
12:01:24	23.9	24.1	7666	20.6
12:01:25	23.9	24.1	7595	20.6
12:01:26	24.0	24.1	7565	20.7
12:01:27	24.0	24.1	7535	20.7
12:01:29	24.0	24.1	7505	20.7
12:01:30	24.0	24.1	7445	20.7
12:01:31	24.0	24.1	7405	20.7
12:01:33	24.0	24.1	7375	20.7
12:01:34	24.0	24.1	7346	20.7
12:01:35	24.0	24.2	7285	20.7
12:01:37	24.1	24.2	7258	20.7
12:01:38	24.0	24.2	7226	20.7
12:01:39	24.0	24.1	7156	20.8
12:01:41	24.0	24.2	7127	20.8
12:01:42	24.0	24.2	7098	20.7
12:01:43	24.0	24.2	7069	20.7
12:01:44	24.0	24.2	7010	20.7
12:01:46	24.0	24.2	6981	20.7
12:01:47	24.0	24.2	6940	20.7
12:01:48	24.0	24.2	6911	20.8
12:01:50	24.0	24.2	6853	20.8
12:01:51	24.0	24.1	6825	20.8
12:01:52	24.0	24.1	6799	20.8
12:01:54	24.0	24.1	6769	20.8
12:01:55	24.0	24.2	6697	20.8
12:01:56	24.0	24.1	6666	20.8
12:01:57	24.0	24.1	6630	20.8
12:01:59	24.0	24.2	6550	20.8
12:02:00	24.1	24.2	6502	20.7
12:02:01	24.0	24.2	6446	20.7
12:02:03	24.0	24.2	6397	20.7
12:02:04	24.0	24.2	6291	20.6
12:02:05	24.0	24.2	6225	20.6
12:02:07	24.0	24.2	6168	20.5
12:02:08	24.0	24.2	6113	20.5
12:02:09	24.0	24.2	5977	20.4
12:02:10	24.0	24.3	5916	20.4
12:02:12	24.1	24.3	5853	20.3
12:02:13	24.0	24.3	5712	20.2
12:02:14	24.0	24.2	5654	20.2
12:02:16	24.0	24.2	5587	20.1
12:02:17	24.0	24.2	5515	20.0
12:02:18	24.0	24.2	5393	20.0
12:02:20	24.1	24.2	5319	20.0
12:02:21	24.0	24.2	5259	20.0
12:02:22	24.1	24.2	5199	19.9
12:02:23	24.1	24.2	5059	19.9
12:02:25	24.1	24.2	4997	19.9
12:02:26	24.1	24.3	4931	19.9
12:02:27	24.1	24.3	4853	19.8
12:02:29	24.1	24.3	4722	19.8
12:02:30	24.1	24.3	4654	19.8
12:02:31	24.1	24.3	4570	19.8
12:02:33	24.1	24.3	4482	19.7
12:02:34	24.1	24.3	4234	19.6
12:02:35	24.0	24.2	4067	19.4
12:02:36	24.0	24.2	3897	19.2
12:02:38	23.9	24.1	3753	18.9
12:02:39	24.0	24.2	3523	18.7
12:02:40	24.0	24.2	3419	18.6
