time	T hot	T water	T cold	mBar
14:53:44	12.7	3.2	-44.4	5821
14:53:45	12.7	3.1	-44.4	5820
14:53:47	12.6	3.7	-44.4	5807
14:53:48	12.7	4.7	-44.4	5809
14:53:50	12.6	4.7	-44.4	5810
14:53:52	12.6	3.9	-44.4	5811
14:53:53	12.7	3.8	-44.4	5821
14:53:55	12.7	3.6	-44.3	5819
14:53:56	12.6	3.3	-44.4	5861
14:53:58	12.7	3.6	-44.3	5851
14:54:00	12.7	3.5	-44.3	5842
14:54:01	12.7	3.6	-44.2	5840
14:54:03	12.6	3.8	-44.2	5850
14:54:04	12.6	3.8	-44.2	5836
14:54:06	12.7	3.8	-44.2	5831
14:54:07	12.6	3.4	-44.2	5828
14:54:09	12.6	3.9	-44.3	5819
14:54:11	12.6	3.5	-44.3	5821
14:54:12	12.7	3.8	-44.2	5815
14:54:14	12.7	3.7	-44.2	5826
14:54:15	12.7	3.9	-44.3	5825
14:54:17	12.7	3.6	-44.2	5821
14:54:19	12.7	3.7	-44.3	5820
14:54:20	12.6	3.7	-44.3	5819
14:54:22	12.6	3.9	-44.3	5816
14:54:23	12.6	3.7	-44.3	5811
14:54:25	12.6	4.0	-44.3	5815
14:54:27	12.6	3.7	-44.3	5811
14:54:28	12.6	3.5	-44.3	5821
14:54:30	12.6	4.0	-44.4	5810
14:54:31	12.6	3.5	-44.4	5806
14:54:33	12.6	4.7	-44.4	5799
14:54:34	12.6	5.1	-44.4	5804
14:54:36	12.6	3.8	-44.4	5786
14:54:38	12.6	3.7	-44.4	5799
14:54:39	12.6	3.4	-44.4	5785
14:54:41	12.6	3.6	-44.4	5783
14:54:42	12.6	3.8	-44.4	5768
14:54:44	12.6	4.5	-44.4	5768
14:54:46	12.6	3.5	-44.4	5759
14:54:47	12.6	4.0	-44.4	5753
