time	T hot	T cold
14:30:57	27.0	26.5
14:30:59	27.0	26.5
14:31:00	27.0	26.5
14:31:01	27.9	26.3
14:31:03	28.7	25.6
14:31:04	29.1	24.8
14:31:05	29.3	23.9
14:31:07	29.6	23.0
14:31:08	29.7	22.2
14:31:09	29.9	21.3
14:31:11	30.1	20.3
14:31:12	30.3	19.5
14:31:13	30.3	18.6
14:31:15	30.4	17.7
14:31:16	30.5	16.9
14:31:17	30.7	16.2
14:31:19	30.8	15.3
14:31:20	31.0	14.5
14:31:22	31.1	13.8
14:31:23	31.1	13.0
14:31:24	31.3	12.3
14:31:26	31.3	11.5
14:31:27	31.4	10.8
14:31:28	31.6	10.1
14:31:30	31.6	9.3
14:31:31	31.7	8.7
14:31:32	31.8	8.1
14:31:34	31.9	7.4
14:31:35	31.9	6.6
14:31:36	32.0	6.1
14:31:38	32.1	5.5
14:31:39	32.2	4.9
14:31:40	32.2	4.3
14:31:42	32.3	3.7
14:31:43	32.3	3.1
14:31:45	32.3	2.5
14:31:46	32.4	2.0
14:31:47	32.4	1.7
14:31:49	32.5	1.0
14:31:50	32.6	0.5
14:31:51	32.6	0.0
14:31:53	32.7	-0.4
14:31:54	32.7	-1.0
14:31:55	32.7	-1.4
14:31:57	32.8	-1.9
14:31:58	32.8	-2.3
14:31:59	32.9	-2.8
14:32:01	32.9	-3.2
14:32:02	32.9	-3.7
14:32:03	32.9	-4.1
14:32:05	33.0	-4.5
14:32:06	33.0	-4.9
14:32:07	33.0	-5.4
14:32:09	33.0	-5.8
14:32:10	33.0	-6.2
14:32:11	33.1	-6.5
14:32:13	33.1	-7.0
14:32:14	33.1	-7.3
14:32:16	33.1	-7.7
14:32:17	33.1	-8.1
14:32:18	33.2	-8.4
14:32:20	33.2	-8.8
14:32:21	33.2	-9.1
14:32:22	33.2	-9.4
14:32:24	33.2	-9.8
14:32:25	33.2	-10.0
14:32:26	33.3	-10.4
14:32:28	33.3	-10.6
14:32:29	33.3	-10.8
14:32:30	33.3	-11.2
14:32:32	33.4	-11.5
14:32:33	33.3	-11.8
14:32:34	33.3	-12.0
14:32:36	33.3	-12.3
14:32:37	33.4	-12.6
14:32:38	33.4	-12.8
14:32:40	33.4	-13.2
14:32:41	33.4	-13.4
14:32:42	33.4	-13.6
14:32:44	33.3	-13.9
14:32:45	33.4	-14.2
14:32:47	33.3	-14.4
14:32:48	33.4	-14.7
14:32:49	33.4	-14.9
14:32:51	33.4	-15.2
14:32:52	33.4	-15.4
14:32:53	33.4	-15.6
14:32:55	33.4	-15.9
14:32:56	33.4	-16.1
14:32:57	33.4	-16.2
14:32:59	33.4	-16.6
14:33:00	33.4	-16.8
14:33:01	33.4	-16.9
14:33:03	33.4	-17.2
14:33:04	33.4	-17.4
14:33:05	33.4	-17.5
14:33:07	33.4	-17.7
14:33:08	33.3	-17.9
14:33:09	33.3	-18.2
14:33:11	33.4	-18.3
14:33:12	33.3	-18.5
14:33:14	33.3	-18.7
14:33:15	33.4	-18.9
14:33:16	33.3	-19.0
14:33:18	33.3	-19.2
14:33:19	33.3	-19.4
14:33:20	33.3	-19.5
14:33:22	33.4	-19.7
14:33:23	33.3	-19.9
14:33:24	33.4	-20.1
14:33:26	33.3	-20.2
14:33:27	33.3	-20.4
14:33:28	33.3	-20.5
14:33:30	33.3	-20.7
14:33:31	33.3	-20.8
14:33:32	33.3	-21.0
14:33:34	33.3	-21.1
14:33:35	33.3	-21.2
14:33:36	33.3	-21.4
14:33:38	33.3	-21.6
14:33:39	33.2	-21.7
14:33:41	33.2	-21.8
14:33:42	33.3	-21.9
14:33:43	33.2	-22.1
14:33:45	33.2	-22.2
14:33:46	33.2	-22.4
14:33:47	33.2	-22.4
14:33:49	33.2	-22.5
14:33:50	33.2	-22.7
14:33:51	33.2	-22.8
14:33:53	33.2	-23.0
14:33:54	33.2	-23.1
14:33:55	33.2	-23.2
14:33:57	33.2	-23.2
14:33:58	33.2	-23.4
14:33:59	33.2	-23.5
14:34:01	33.2	-23.6
14:34:02	33.2	-23.8
14:34:03	33.2	-23.9
14:34:05	33.2	-23.9
14:34:06	33.2	-24.0
14:34:07	33.2	-24.1
14:34:09	33.2	-24.2
14:34:10	33.2	-24.4
14:34:12	33.2	-24.5
14:34:13	33.2	-24.5
14:34:14	33.1	-24.6
14:34:16	33.1	-24.7
14:34:17	33.2	-24.8
14:34:18	33.2	-24.9
14:34:20	33.2	-24.9
14:34:21	33.2	-25.1
14:34:22	33.2	-25.2
14:34:24	33.2	-25.2
14:34:25	33.2	-25.3
14:34:26	33.1	-25.4
14:34:28	33.1	-25.5
14:34:29	33.2	-25.6
14:34:30	33.2	-25.6
14:34:32	33.2	-25.7
14:34:33	33.1	-25.8
14:34:34	33.1	-25.8
14:34:36	33.2	-25.9
14:34:37	33.2	-26.0
14:34:38	33.1	-26.0
14:34:40	33.1	-26.1
14:34:41	33.1	-26.2
14:34:42	33.1	-26.2
14:34:44	33.1	-26.2
14:34:45	33.1	-26.3
14:34:46	33.1	-26.4
14:34:48	33.1	-26.5
14:34:49	33.1	-26.6
14:34:51	33.1	-26.7
14:34:52	33.1	-26.7
14:34:53	33.1	-26.7
14:34:55	33.1	-26.8
14:34:56	33.1	-26.8
14:34:57	33.1	-26.9
14:34:59	33.1	-27.0
14:35:00	33.1	-27.0
14:35:01	33.1	-27.1
14:35:03	33.1	-27.2
14:35:04	33.1	-27.2
14:35:05	33.0	-27.3
14:35:07	33.0	-27.4
14:35:08	33.0	-27.4
14:35:09	33.0	-27.5
14:35:11	33.1	-27.4
14:35:12	33.0	-27.5
14:35:13	33.0	-27.6
14:35:15	33.0	-27.6
14:35:16	33.0	-27.7
14:35:17	33.0	-27.7
14:35:19	33.0	-27.7
14:35:20	33.0	-27.8
14:35:21	33.0	-27.8
14:35:23	33.0	-27.8
14:35:24	33.0	-27.9
14:35:25	33.1	-27.9
14:35:27	33.0	-28.0
14:35:28	33.0	-28.0
14:35:29	33.0	-28.1
14:35:31	33.0	-28.1
14:35:32	33.0	-28.1
14:35:33	33.0	-28.2
14:35:35	33.0	-28.2
14:35:36	33.0	-28.2
14:35:37	33.0	-28.2
14:35:39	32.9	-28.3
14:35:40	33.0	-28.3
14:35:41	32.9	-28.4
14:35:43	32.9	-28.4
14:35:44	33.0	-28.5
14:35:45	33.0	-28.5
14:35:47	33.0	-28.5
14:35:48	33.0	-28.6
14:35:49	32.9	-28.6
14:35:51	33.0	-28.6
14:35:52	33.0	-28.6
14:35:54	33.0	-28.6
14:35:55	33.1	-28.6
14:35:56	33.0	-28.7
14:35:58	33.0	-28.7
14:35:59	33.0	-28.8
14:36:00	33.0	-28.8
14:36:02	33.0	-28.8
14:36:03	33.0	-28.8
14:36:04	33.0	-28.8
14:36:06	33.0	-28.8
14:36:07	33.0	-28.8
14:36:08	33.0	-28.8
14:36:10	33.0	-28.9
14:36:11	33.0	-28.9
14:36:12	33.0	-28.9
14:36:14	33.0	-28.9
14:36:15	33.0	-29.0
14:36:16	33.0	-28.9
14:36:18	33.0	-29.0
14:36:19	33.0	-29.0
14:36:20	33.0	-29.0
14:36:22	33.1	-29.1
14:36:23	33.0	-29.1
14:36:24	33.0	-29.1
14:36:26	33.0	-29.1
14:36:27	33.0	-29.1
14:36:28	33.0	-29.2
14:36:30	33.0	-29.2
14:36:31	33.0	-29.3
14:36:32	33.0	-29.3
14:36:34	33.0	-29.3
14:36:35	33.0	-29.3
14:36:36	33.0	-29.4
14:36:38	33.0	-29.4
14:36:39	33.0	-29.4
14:36:40	32.9	-29.4
14:36:42	32.9	-29.5
14:36:43	32.9	-29.5
14:36:44	32.9	-29.5
14:36:46	33.0	-29.5
14:36:47	33.0	-29.6
14:36:48	32.9	-29.5
14:36:50	32.9	-29.6
14:36:51	32.9	-29.5
14:36:52	32.9	-29.6
14:36:54	32.9	-29.6
14:36:55	32.9	-29.6
14:36:56	32.9	-29.6
14:36:58	32.9	-29.6
14:36:59	32.9	-29.6
14:37:00	32.9	-29.7
14:37:02	32.9	-29.7
14:37:03	33.0	-29.7
14:37:04	32.9	-29.7
14:37:06	32.9	-29.7
14:37:07	32.9	-29.8
14:37:08	32.9	-29.8
14:37:10	32.9	-29.8
14:37:11	32.9	-29.8
14:37:13	32.9	-29.8
14:37:14	32.8	-29.9
14:37:15	32.9	-29.9
14:37:17	32.9	-29.9
14:37:18	32.9	-29.9
14:37:19	32.9	-29.9
14:37:21	32.9	-29.9
14:37:22	32.9	-29.9
14:37:23	32.9	-29.9
14:37:25	32.9	-30.0
14:37:26	33.0	-30.0
14:37:27	33.0	-30.0
14:37:29	33.0	-30.0
14:37:30	33.0	-30.0
14:37:31	33.0	-30.0
14:37:33	33.0	-30.1
14:37:34	33.0	-30.1
14:37:35	33.0	-30.1
14:37:37	33.0	-30.1
14:37:38	33.0	-30.2
14:37:39	33.0	-30.2
14:37:41	33.0	-30.2
14:37:42	33.0	-30.2
14:37:43	33.0	-30.2
14:37:45	33.0	-30.2
14:37:46	33.0	-30.2
14:37:47	33.0	-30.2
14:37:49	33.0	-30.2
14:37:50	33.0	-30.2
14:37:51	33.0	-30.2
14:37:53	32.9	-30.2
14:37:54	33.0	-30.2
14:37:55	33.0	-30.2
14:37:57	32.9	-30.2
14:37:58	32.9	-30.3
14:38:00	32.9	-30.2
14:38:01	32.9	-30.3
14:38:02	32.9	-30.3
14:38:04	32.9	-30.3
14:38:05	32.9	-30.3
14:38:06	32.9	-30.3
14:38:08	32.9	-30.3
14:38:09	32.9	-30.3
14:38:10	32.9	-30.3
14:38:12	32.9	-30.3
14:38:13	32.9	-30.3
14:38:14	32.9	-30.3
14:38:16	32.9	-30.3
14:38:17	32.9	-30.3
14:38:18	32.9	-30.3
14:38:20	32.9	-30.3
14:38:21	32.9	-30.3
14:38:22	32.9	-30.3
14:38:24	32.9	-30.4
14:38:25	32.9	-30.4
14:38:26	32.9	-30.4
14:38:28	32.9	-30.4
14:38:29	32.9	-30.5
14:38:30	32.9	-30.5
14:38:32	32.8	-30.5
14:38:33	32.8	-30.4
14:38:34	32.9	-30.5
14:38:36	32.8	-30.5
14:38:37	32.8	-30.5
14:38:38	32.8	-30.5
14:38:40	32.8	-30.6
14:38:41	32.8	-30.5
14:38:42	32.9	-30.5
14:38:44	32.8	-30.5
14:38:45	32.8	-30.6
14:38:47	32.8	-30.6
14:38:48	32.8	-30.6
14:38:49	32.8	-30.6
14:38:51	32.8	-30.6
14:38:52	32.8	-30.6
