time	T hot	T mid	T cold	mBar
15:15:11	34.1	27.4	24.5	-977
15:15:13	34.1	27.4	24.6	-976
15:15:14	34.1	27.5	24.6	-976
15:15:16	34.1	27.5	24.6	-976
15:15:18	36.6	27.5	23.9	-976
15:15:19	37.7	27.5	23.4	-975
15:15:21	38.3	27.5	22.9	-976
15:15:22	38.8	27.5	22.5	-975
15:15:24	39.3	27.4	22.1	-976
15:15:26	39.8	27.4	21.5	-977
15:15:27	40.2	27.4	21.1	-977
15:15:29	40.6	27.4	20.7	-976
15:15:30	40.9	27.4	20.2	-976
15:15:32	41.2	27.4	19.8	-975
15:15:33	41.5	27.4	19.3	-977
15:15:35	41.9	27.4	18.8	-976
15:15:37	42.1	27.4	18.4	-978
15:15:38	42.5	27.4	17.9	-976
15:15:40	42.7	27.4	17.5	-975
15:15:41	43.0	27.4	17.0	-976
15:15:43	43.2	27.5	16.6	-976
15:15:45	43.4	27.4	16.2	-976
15:15:46	43.7	27.4	15.8	-976
15:15:48	43.9	27.4	15.3	-977
15:15:49	44.1	27.4	14.9	-977
15:15:51	44.3	27.4	14.5	-975
15:15:52	44.5	27.4	14.0	-977
15:15:54	44.7	27.4	13.7	-976
15:15:56	44.9	27.4	13.3	-976
15:15:57	45.2	27.4	12.9	-976
15:15:59	45.3	27.4	12.4	-976
15:16:00	45.5	27.5	12.0	-975
15:16:02	45.7	27.5	11.7	-976
15:16:04	45.8	27.5	11.2	-976
15:16:05	45.9	27.5	10.8	-976
15:16:07	46.1	27.5	10.4	-975
15:16:08	46.2	27.5	10.0	-977
15:16:10	46.4	27.5	9.6	-977
15:16:11	46.5	27.5	9.3	-977
15:16:13	46.6	27.5	8.8	-977
15:16:15	46.7	27.5	8.5	-975
15:16:16	46.9	27.5	8.1	-977
15:16:18	47.0	27.4	7.7	-976
15:16:19	47.2	27.5	7.4	-976
15:16:21	47.3	27.5	7.0	-976
15:16:23	47.4	27.5	6.6	-976
15:16:24	47.5	27.5	6.3	-975
15:16:26	47.6	27.5	5.9	-976
15:16:27	47.7	27.4	5.5	-977
15:16:29	47.8	27.4	5.2	-975
15:16:30	47.9	27.4	4.7	-976
15:16:32	48.0	27.4	4.4	-977
15:16:34	48.0	27.4	4.0	-978
15:16:35	48.2	27.4	3.6	-977
15:16:37	48.2	27.4	3.3	-978
15:16:38	48.3	27.4	2.9	-976
15:16:40	48.4	27.4	2.6	-976
15:16:42	48.5	27.4	2.3	-977
15:16:43	48.6	27.4	1.9	-976
15:16:45	48.6	27.4	1.5	-976
15:16:46	48.7	27.4	1.2	-975
15:16:48	48.8	27.5	0.9	-977
15:16:49	48.9	27.5	0.6	-976
15:16:51	48.9	27.5	0.2	-976
15:16:53	49.0	27.5	-0.1	-977
15:16:54	49.1	27.4	-0.4	-977
15:16:56	49.2	27.4	-0.7	-977
15:16:57	49.2	27.4	-1.1	-976
15:16:59	49.3	27.4	-1.3	-976
15:17:01	49.3	27.4	-1.7	-976
15:17:02	49.4	27.4	-2.0	-976
15:17:04	49.5	27.4	-2.3	-976
15:17:05	49.5	27.4	-2.6	-976
15:17:07	49.7	27.4	-2.9	-977
15:17:08	49.7	27.4	-3.2	-976
15:17:10	49.8	27.5	-3.6	-976
15:17:12	49.9	27.5	-3.8	-976
15:17:13	49.9	27.5	-4.1	-975
15:17:15	49.9	27.4	-4.5	-976
15:17:16	50.0	27.5	-4.7	-976
15:17:18	50.0	27.5	-5.1	-975
15:17:19	50.1	27.5	-5.4	-975
15:17:21	50.1	27.5	-5.7	-977
15:17:23	50.2	27.5	-6.0	-975
15:17:24	50.2	27.5	-6.2	-976
15:17:26	50.3	27.4	-6.5	-977
15:17:27	50.4	27.5	-6.8	-978
15:17:29	50.4	27.5	-7.1	-976
15:17:31	50.5	27.5	-7.3	-975
15:17:32	50.5	27.5	-7.7	-976
15:17:34	50.6	27.5	-7.9	-976
15:17:35	50.6	27.5	-8.2	-977
15:17:37	50.6	27.5	-8.5	-976
15:17:38	50.7	27.5	-8.7	-976
15:17:40	50.7	27.5	-9.1	-977
15:17:42	50.7	27.5	-9.4	-976
15:17:43	50.8	27.5	-9.6	-974
15:17:45	50.9	27.5	-9.9	-977
15:17:46	50.9	27.5	-10.1	-976
15:17:48	51.0	27.5	-10.3	-976
15:17:50	51.0	27.5	-10.7	-976
15:17:51	51.0	27.5	-10.9	-976
15:17:53	51.1	27.5	-11.1	-977
15:17:54	51.2	27.5	-11.4	-977
15:17:56	51.2	27.5	-11.6	-976
15:17:57	51.3	27.5	-11.9	-975
15:17:59	51.3	27.5	-12.1	-977
15:18:01	51.3	27.6	-12.4	-976
15:18:02	51.4	27.5	-12.6	-976
15:18:04	51.4	27.6	-12.9	-975
15:18:05	51.5	27.6	-13.1	-975
15:18:07	51.5	27.5	-13.4	-975
15:18:08	51.5	27.5	-13.6	-976
15:18:10	51.6	27.5	-13.8	-975
15:18:12	51.6	27.5	-14.1	-978
15:18:13	51.6	27.5	-14.3	-976
15:18:15	51.7	27.4	-14.5	-976
15:18:16	51.8	27.5	-14.7	-975
15:18:18	51.8	27.5	-14.9	-976
15:18:20	51.9	27.5	-15.2	-976
15:18:21	51.9	27.5	-15.4	-976
15:18:23	51.9	27.4	-15.6	-976
15:18:24	52.0	27.5	-15.9	-976
15:18:26	52.0	27.5	-16.1	-977
15:18:27	52.0	27.4	-16.3	-977
15:18:29	52.0	27.4	-16.5	-976
15:18:31	52.0	27.5	-16.8	-977
15:18:32	52.1	27.5	-16.9	-977
15:18:34	52.2	27.5	-17.1	-977
15:18:35	52.3	27.5	-17.3	-976
15:18:37	52.3	27.5	-17.5	-976
15:18:39	52.4	27.5	-17.6	-977
15:18:40	52.5	27.4	-17.8	-978
15:18:42	52.5	27.4	-18.0	-978
15:18:43	52.5	27.5	-18.2	-975
15:18:45	52.6	27.5	-18.4	-976
15:18:46	52.6	27.6	-18.6	-977
15:18:48	52.6	27.6	-18.8	-978
15:18:50	52.7	27.5	-19.0	-976
15:18:51	52.7	27.5	-19.2	-976
15:18:53	52.7	27.4	-19.4	-977
15:18:54	52.7	27.5	-19.6	-978
15:18:56	52.8	27.4	-19.7	-978
15:18:58	52.8	27.4	-20.0	-977
15:18:59	52.9	27.4	-20.1	-977
15:19:01	52.9	27.4	-20.3	-978
15:19:02	52.9	27.5	-20.5	-977
15:19:04	53.0	27.5	-20.7	-977
15:19:05	53.0	27.5	-20.9	-977
15:19:07	53.0	27.5	-21.0	-977
15:19:09	53.1	27.5	-21.2	-977
15:19:10	53.1	27.5	-21.4	-978
15:19:12	53.1	27.5	-21.6	-977
15:19:13	53.2	27.5	-21.8	-977
15:19:15	53.2	27.5	-21.9	-977
15:19:17	53.3	27.6	-22.1	-978
15:19:18	53.3	27.6	-22.3	-976
15:19:20	53.3	27.5	-22.4	-976
15:19:21	53.3	27.5	-22.6	-977
15:19:23	53.4	27.5	-22.8	-977
15:19:25	53.4	27.5	-22.9	-977
15:19:26	53.5	27.5	-23.0	-976
15:19:28	53.5	27.5	-23.2	-977
15:19:29	53.6	27.6	-23.3	-977
15:19:31	53.6	27.6	-23.5	-975
15:19:32	53.7	27.6	-23.6	-976
15:19:34	53.7	27.7	-23.8	-976
15:19:36	53.7	27.6	-24.0	-976
15:19:37	53.8	27.6	-24.1	-977
15:19:39	53.8	27.6	-24.3	-977
15:19:41	53.8	27.6	-24.5	-977
15:19:42	53.9	27.6	-24.6	-978
15:19:44	53.9	27.7	-24.7	-978
15:19:45	53.9	27.7	-24.9	-978
15:19:47	54.0	27.7	-25.0	-977
15:19:49	54.0	27.7	-25.2	-977
15:19:50	54.0	27.8	-25.3	-976
15:19:52	54.0	27.8	-25.5	-977
15:19:53	54.0	27.8	-25.6	-978
15:19:55	54.1	27.8	-25.8	-978
15:19:56	54.1	27.7	-25.9	-977
15:19:58	54.2	27.6	-26.0	-977
15:20:00	54.2	27.6	-26.2	-978
15:20:01	54.2	27.6	-26.3	-977
15:20:03	54.3	27.5	-26.4	-980
15:20:04	54.3	27.6	-26.6	-978
15:20:06	54.3	27.5	-26.7	-978
15:20:08	54.4	27.6	-26.8	-978
15:20:09	54.4	27.5	-26.9	-978
15:20:11	54.4	27.5	-27.1	-980
15:20:12	54.5	27.6	-27.2	-980
15:20:14	54.6	27.6	-27.3	-980
15:20:15	54.6	27.6	-27.4	-978
15:20:17	54.7	27.6	-27.5	-980
15:20:19	54.7	27.6	-27.6	-978
15:20:20	54.7	27.6	-27.7	-977
15:20:22	54.8	27.6	-27.9	-980
15:20:23	54.8	27.5	-27.9	-977
15:20:25	54.8	27.5	-28.1	-977
15:20:27	54.8	27.6	-28.2	-977
15:20:28	54.9	27.5	-28.4	-977
15:20:30	54.9	27.5	-28.5	-978
15:20:31	54.9	27.5	-28.6	-977
15:20:33	55.0	27.5	-28.8	-978
15:20:34	55.0	27.5	-28.8	-978
15:20:36	55.1	27.5	-28.9	-981
15:20:38	55.1	27.5	-29.0	-978
15:20:39	55.2	27.7	-29.2	-977
15:20:41	55.2	27.7	-29.3	-980
15:20:42	55.2	27.7	-29.4	-980
15:20:44	55.3	27.7	-29.5	-977
15:20:46	55.3	27.7	-29.6	-980
15:20:47	55.4	27.7	-29.6	-980
15:20:49	55.4	27.7	-29.8	-978
15:20:51	55.4	27.7	-29.9	-980
15:20:52	55.4	27.7	-30.0	-976
15:20:54	55.5	27.7	-30.1	-978
15:20:55	55.5	27.7	-30.2	-980
15:20:57	55.6	27.7	-30.3	-980
15:20:59	55.6	27.7	-30.3	-980
15:21:00	55.7	27.7	-30.4	-978
15:21:02	55.7	27.7	-30.6	-978
15:21:03	55.7	27.6	-30.7	-980
15:21:05	55.8	27.6	-30.7	-980
15:21:06	55.8	27.5	-30.8	-978
15:21:08	55.8	27.5	-30.9	-978
15:21:10	55.8	27.6	-31.0	-980
15:21:11	55.9	27.9	-31.1	-981
15:21:13	55.9	28.0	-31.2	-978
15:21:15	56.0	28.1	-31.3	-980
15:21:16	56.0	28.0	-31.4	-978
15:21:18	56.0	27.9	-31.5	-978
15:21:19	56.1	27.9	-31.6	-977
15:21:21	56.1	27.9	-31.6	-978
15:21:23	56.1	27.8	-31.8	-978
15:21:24	56.1	27.7	-31.9	-980
15:21:26	56.2	27.7	-31.9	-981
15:21:27	56.2	27.6	-32.0	-980
15:21:29	56.2	27.7	-32.1	-977
15:21:30	56.3	27.8	-32.2	-978
15:21:32	56.3	27.9	-32.3	-978
15:21:34	56.3	27.8	-32.3	-980
15:21:35	56.3	27.7	-32.4	-978
15:21:37	56.4	27.7	-32.5	-978
15:21:38	56.4	27.6	-32.6	-980
15:21:40	56.4	27.7	-32.7	-977
15:21:42	56.5	27.7	-32.8	-980
15:21:43	56.5	27.7	-32.8	-978
15:21:45	56.6	27.7	-32.8	-980
15:21:46	56.6	27.6	-32.9	-978
15:21:48	56.7	27.6	-33.0	-978
15:21:49	56.7	27.6	-33.1	-977
15:21:51	56.7	27.5	-33.2	-978
15:21:53	56.8	27.6	-33.2	-977
15:21:54	56.8	27.6	-33.3	-977
15:21:56	56.8	27.6	-33.3	-978
15:21:57	56.9	27.6	-33.5	-978
15:21:59	56.9	27.6	-33.5	-978
15:22:01	56.9	27.6	-33.6	-980
15:22:02	57.0	27.6	-33.6	-978
15:22:04	57.0	27.6	-33.7	-980
15:22:05	57.0	27.6	-33.7	-980
15:22:07	57.1	27.6	-33.8	-981
15:22:09	57.1	27.6	-33.9	-978
15:22:10	57.1	27.6	-33.9	-980
15:22:12	57.2	27.7	-34.1	-977
15:22:13	57.2	27.6	-34.1	-980
15:22:15	57.2	27.7	-34.2	-977
15:22:16	57.3	27.6	-34.2	-977
15:22:18	57.3	27.6	-34.3	-978
15:22:20	57.3	27.6	-34.4	-978
15:22:21	57.4	27.6	-34.4	-978
15:22:23	57.4	27.6	-34.5	-977
15:22:24	57.4	27.6	-34.6	-978
15:22:26	57.4	27.6	-34.6	-977
15:22:28	57.5	27.6	-34.7	-980
15:22:29	57.5	27.6	-34.7	-978
15:22:31	57.5	27.5	-34.8	-977
15:22:32	57.6	27.6	-34.9	-977
15:22:34	57.6	27.5	-34.9	-978
15:22:35	57.6	27.6	-35.0	-977
15:22:37	57.7	27.6	-35.0	-978
15:22:39	57.7	27.6	-35.1	-978
15:22:40	57.7	27.6	-35.1	-977
15:22:42	57.8	27.6	-35.2	-980
15:22:43	57.8	27.6	-35.3	-981
15:22:45	57.8	27.6	-35.3	-978
15:22:47	57.9	27.6	-35.4	-980
15:22:48	57.9	27.6	-35.5	-977
15:22:50	58.0	27.6	-35.5	-977
15:22:51	58.0	27.7	-35.6	-978
15:22:53	58.0	27.7	-35.6	-977
15:22:54	58.1	27.7	-35.6	-977
15:22:56	58.1	27.7	-35.7	-977
15:22:58	58.2	27.7	-35.7	-980
15:22:59	58.2	27.7	-35.7	-978
15:23:01	58.2	27.7	-35.7	-980
15:23:02	58.3	27.7	-35.8	-978
15:23:04	58.3	27.7	-35.8	-977
15:23:06	58.3	27.7	-35.9	-980
15:23:07	58.4	27.7	-35.9	-981
15:23:09	58.4	27.6	-36.0	-978
15:23:10	58.4	27.7	-36.0	-980
15:23:12	58.4	27.7	-36.1	-980
15:23:13	58.5	27.7	-36.1	-978
15:23:15	58.5	27.7	-36.2	-978
15:23:17	58.6	27.7	-36.2	-980
15:23:18	58.6	27.7	-36.3	-980
15:23:20	58.6	27.7	-36.3	-977
15:23:21	58.7	27.6	-36.3	-978
15:23:23	58.7	27.7	-36.4	-977
15:23:25	58.8	27.7	-36.4	-980
15:23:26	58.8	27.7	-36.4	-977
15:23:28	58.8	27.7	-36.5	-978
15:23:29	58.8	27.7	-36.5	-978
15:23:31	58.9	27.7	-36.5	-981
15:23:32	58.9	27.8	-36.6	-978
15:23:34	58.9	27.7	-36.7	-980
15:23:36	58.9	27.7	-36.7	-981
15:23:37	59.0	27.7	-36.7	-976
15:23:39	59.0	27.7	-36.8	-978
15:23:40	59.1	27.7	-36.7	-978
15:23:42	59.2	27.6	-36.8	-977
15:23:44	59.2	27.6	-36.8	-978
15:23:45	59.3	27.6	-36.8	-977
15:23:47	59.3	27.6	-36.8	-980
15:23:48	59.3	27.6	-36.9	-978
15:23:50	59.3	27.6	-36.9	-977
15:23:51	59.4	27.6	-37.0	-978
15:23:53	59.4	27.6	-37.0	-976
15:23:55	59.4	27.8	-37.1	-977
15:23:56	59.5	27.9	-37.1	-977
15:23:58	59.5	27.8	-37.1	-980
15:23:59	59.5	27.9	-37.1	-977
15:24:01	59.5	27.8	-37.2	-977
15:24:03	59.6	27.7	-37.1	-976
15:24:04	59.6	27.7	-37.2	-978
15:24:06	59.6	27.6	-37.2	-978
15:24:07	59.6	27.6	-37.2	-980
15:24:09	59.7	27.6	-37.3	-977
15:24:10	59.7	27.6	-37.3	-981
15:24:12	59.7	27.6	-37.4	-977
15:24:14	59.7	27.5	-37.4	-978
15:24:15	59.8	27.6	-37.4	-978
15:24:17	59.8	27.6	-37.5	-977
15:24:18	59.8	28.2	-37.5	-978
15:24:20	59.9	28.4	-37.5	-978
15:24:22	59.9	28.5	-37.6	-978
15:24:23	59.9	28.4	-37.6	-978
15:24:25	60.0	28.2	-37.6	-978
15:24:26	58.3	28.1	-37.1	-977
15:24:28	57.2	28.0	-36.6	-978
15:24:30	56.6	28.0	-36.2	-977
15:24:31	56.2	27.9	-35.8	-980
15:24:33	55.8	27.8	-35.4	-978
15:24:34	55.5	27.8	-35.0	-978
15:24:36	55.2	27.7	-34.7	-980
15:24:38	54.9	27.7	-34.2	-981
15:24:39	54.6	27.7	-34.0	-977
15:24:41	54.3	27.8	-33.5	-978
15:24:42	54.1	27.8	-33.2	-978
15:24:44	53.8	27.8	-32.8	-978
15:24:45	53.6	27.8	-32.4	-977
15:24:47	53.4	27.8	-32.1	-980
15:24:49	53.2	27.8	-31.7	-978
15:24:50	53.1	27.8	-31.3	-980
15:24:52	52.9	27.7	-30.9	-980
15:24:53	52.7	27.7	-30.5	-978
15:24:55	52.5	27.7	-30.1	-978
15:24:57	52.4	27.7	-29.8	-980
15:24:58	52.2	27.7	-29.4	-978
15:25:00	52.0	27.7	-29.0	-978
15:25:01	51.9	27.7	-28.7	-980
15:25:03	51.8	27.7	-28.3	-978
15:25:04	51.6	27.7	-28.0	-978
15:25:06	51.5	27.7	-27.6	-981
15:25:08	51.4	27.7	-27.3	-980
15:25:09	51.2	27.7	-26.9	-980
15:25:11	51.2	27.7	-26.5	-980
15:25:12	51.0	27.7	-26.2	-978
15:25:14	50.9	27.7	-25.9	-980
15:25:16	50.7	27.7	-25.6	-978
15:25:17	50.7	27.7	-25.2	-978
15:25:19	50.5	27.7	-24.9	-978
15:25:20	50.5	27.7	-24.5	-981
15:25:22	50.4	27.8	-24.1	-980
15:25:23	50.3	27.8	-23.8	-977
15:25:25	50.2	27.7	-23.5	-978
15:25:27	50.1	27.7	-23.2	-978
15:25:28	50.0	27.7	-22.9	-980
15:25:30	49.9	27.7	-22.5	-980
15:25:31	49.8	27.8	-22.2	-978
15:25:33	49.8	27.8	-21.9	-978
15:25:34	49.7	27.8	-21.5	-978
15:25:36	49.7	27.8	-21.3	-980
15:25:38	49.6	27.8	-20.9	-978
15:25:39	49.5	27.8	-20.6	-980
15:25:41	49.4	27.8	-20.3	-978
15:25:42	49.4	27.7	-19.9	-980
15:25:44	49.3	27.7	-19.6	-978
15:25:46	49.2	27.8	-19.3	-980
15:25:47	49.2	27.7	-18.9	-978
15:25:49	49.1	27.7	-18.6	-977
15:25:50	49.1	27.7	-18.3	-978
15:25:52	49.0	27.7	-18.0	-977
15:25:53	49.0	27.7	-17.8	-978
15:25:55	48.9	27.7	-17.4	-980
15:25:57	48.8	27.6	-17.1	-978
15:25:58	48.8	27.6	-16.8	-978
15:26:00	48.8	27.7	-16.4	-977
15:26:01	48.8	27.7	-16.1	-977
15:26:03	48.7	27.7	-15.8	-978
15:26:05	48.7	27.7	-15.5	-977
15:26:06	48.6	27.7	-15.2	-978
15:26:08	48.6	27.7	-14.9	-977
15:26:09	48.6	27.7	-14.6	-976
15:26:11	48.5	27.7	-14.3	-976
15:26:12	48.5	27.8	-14.0	-977
15:26:14	48.5	27.8	-13.7	-976
15:26:16	48.4	27.8	-13.4	-977
15:26:17	48.4	27.7	-13.1	-976
15:26:19	48.3	27.7	-12.8	-977
15:26:20	48.3	27.7	-12.6	-976
15:26:22	48.3	27.7	-12.2	-977
15:26:24	48.3	27.7	-12.0	-978
15:26:25	48.2	27.7	-11.7	-976
15:26:27	48.2	27.6	-11.3	-978
15:26:28	48.1	27.6	-11.1	-978
15:26:30	48.1	27.7	-10.8	-978
15:26:31	48.1	27.6	-10.6	-978
15:26:33	48.0	27.6	-10.3	-976
15:26:35	48.0	27.6	-10.0	-977
15:26:36	48.0	27.6	-9.7	-976
15:26:38	47.9	27.6	-9.4	-980
15:26:39	47.9	27.6	-9.2	-976
15:26:41	48.0	27.6	-8.9	-977
15:26:43	47.9	27.6	-8.7	-978
15:26:44	47.9	27.6	-8.4	-978
15:26:46	47.9	27.6	-8.2	-978
15:26:47	47.9	27.6	-7.9	-977
15:26:49	47.8	27.6	-7.6	-977
15:26:51	47.8	27.6	-7.4	-976
15:26:52	47.8	27.6	-7.1	-976
15:26:54	47.7	27.6	-6.8	-976
15:26:55	47.7	27.7	-6.6	-976
15:26:57	47.7	27.7	-6.3	-976
15:26:58	47.7	27.7	-6.1	-975
15:27:00	47.6	27.7	-5.8	-977
15:27:02	47.6	27.7	-5.6	-976
15:27:03	47.6	27.7	-5.3	-977
15:27:05	47.6	27.7	-5.1	-976
15:27:06	47.6	27.8	-4.8	-977
15:27:08	47.5	27.8	-4.6	-978
15:27:10	47.6	27.8	-4.3	-976
15:27:11	47.6	27.8	-4.0	-976
15:27:13	47.5	27.8	-3.8	-976
15:27:14	47.5	27.7	-3.5	-977
15:27:16	47.5	27.7	-3.3	-978
15:27:17	47.5	27.7	-3.1	-977
15:27:19	47.4	27.7	-2.8	-976
15:27:21	47.4	27.7	-2.6	-978
15:27:22	47.4	27.7	-2.4	-976
15:27:24	47.4	27.7	-2.2	-976
15:27:25	47.3	27.7	-1.9	-976
15:27:27	47.4	27.6	-1.7	-976
15:27:29	47.4	27.6	-1.5	-976
15:27:30	47.4	27.6	-1.2	-976
15:27:32	47.3	27.6	-1.1	-977
15:27:33	47.4	27.6	-0.8	-975
15:27:35	47.4	27.6	-0.5	-976
15:27:36	47.4	27.6	-0.3	-975
15:27:38	47.4	27.6	-0.1	-976
15:27:40	47.3	27.7	0.0	-976
15:27:41	47.3	27.7	0.3	-976
15:27:43	47.3	27.7	0.4	-976
15:27:44	47.3	27.6	0.7	-976
15:27:46	47.3	27.6	0.9	-975
15:27:48	47.2	27.6	1.0	-975
15:27:49	47.2	27.6	1.3	-975
15:27:51	47.2	27.6	1.5	-975
15:27:52	47.2	27.6	1.7	-976
15:27:54	47.2	27.6	1.9	-975
15:27:55	47.1	27.7	2.0	-974
15:27:57	47.2	27.7	2.3	-975
15:27:59	47.1	27.8	2.5	-976
15:28:00	47.1	27.8	2.7	-975
15:28:02	47.1	27.8	2.9	-974
