time	T hot	T cold
12:30:05	26.2	25.5
12:30:06	26.2	25.5
12:30:07	26.2	25.5
12:30:08	27.0	25.5
12:30:10	28.6	25.2
12:30:11	29.2	24.8
12:30:12	29.5	24.1
12:30:14	29.7	23.5
12:30:15	29.8	22.7
12:30:16	29.9	21.8
12:30:18	30.0	21.2
12:30:19	30.0	20.2
12:30:20	30.1	19.4
12:30:22	30.2	18.6
12:30:23	30.3	17.7
12:30:24	30.3	16.8
12:30:26	30.4	16.1
12:30:27	30.4	15.2
12:30:28	30.5	14.5
12:30:30	30.5	13.6
12:30:31	30.5	12.9
12:30:32	30.7	12.1
12:30:33	30.7	11.3
12:30:35	30.7	10.6
12:30:36	30.8	9.9
12:30:37	30.9	9.1
12:30:39	30.9	8.5
12:30:40	30.9	7.7
12:30:41	31.0	7.0
12:30:43	31.0	6.5
12:30:44	31.0	5.6
12:30:45	31.0	4.9
12:30:47	31.1	4.3
12:30:48	31.1	3.6
12:30:49	31.2	3.1
12:30:51	31.2	2.4
12:30:52	31.2	1.7
12:30:53	31.2	1.2
12:30:55	31.2	0.6
12:30:56	31.3	0.0
12:30:57	31.3	-0.5
12:30:59	31.3	-1.1
12:31:00	31.3	-1.6
12:31:01	31.3	-2.2
12:31:02	31.3	-2.8
12:31:04	31.3	-3.3
12:31:05	31.4	-3.9
12:31:06	31.4	-4.4
12:31:08	31.4	-4.9
12:31:09	31.3	-5.5
12:31:10	31.4	-6.0
12:31:12	31.4	-6.5
12:31:13	31.3	-7.0
12:31:14	31.4	-7.5
12:31:16	31.4	-8.0
12:31:17	31.4	-8.5
12:31:18	31.5	-8.8
12:31:20	31.5	-9.4
12:31:21	31.5	-9.8
12:31:22	31.5	-10.2
12:31:24	31.5	-10.7
12:31:25	31.5	-11.1
12:31:26	31.5	-11.6
12:31:28	31.5	-12.0
12:31:29	31.5	-12.4
12:31:30	31.5	-12.9
12:31:31	31.6	-13.3
12:31:33	31.6	-13.6
12:31:34	31.6	-14.0
12:31:35	31.6	-14.5
12:31:37	31.5	-14.8
12:31:38	31.5	-15.3
12:31:39	31.5	-15.6
12:31:41	31.6	-15.9
12:31:42	31.6	-16.4
12:31:43	31.5	-16.7
12:31:45	31.5	-17.1
12:31:46	31.5	-17.4
12:31:47	31.5	-17.8
12:31:49	31.6	-18.1
12:31:50	31.5	-18.5
12:31:51	31.6	-18.7
12:31:53	31.5	-19.1
12:31:54	31.5	-19.4
12:31:55	31.5	-19.8
12:31:57	31.5	-20.1
12:31:58	31.5	-20.4
12:31:59	31.5	-20.7
12:32:01	31.5	-21.1
12:32:02	31.5	-21.3
12:32:03	31.5	-21.6
12:32:05	31.5	-21.9
12:32:06	31.5	-22.1
12:32:07	31.5	-22.4
12:32:08	31.5	-22.7
12:32:10	31.5	-23.0
12:32:11	31.5	-23.3
12:32:12	31.5	-23.5
12:32:14	31.5	-23.7
12:32:15	31.5	-24.0
12:32:16	31.5	-24.3
12:32:18	31.5	-24.6
12:32:19	31.5	-24.8
12:32:20	31.5	-24.9
12:32:22	31.6	-25.2
12:32:23	31.5	-25.5
12:32:24	31.5	-25.7
12:32:26	31.5	-25.9
12:32:27	31.5	-26.1
12:32:28	31.6	-26.3
12:32:30	31.6	-26.5
12:32:31	31.6	-26.8
12:32:32	31.6	-26.9
12:32:34	31.5	-27.2
12:32:35	31.5	-27.4
12:32:36	31.5	-27.6
12:32:38	31.5	-27.8
12:32:39	31.5	-27.9
12:32:40	31.5	-28.2
12:32:42	31.5	-28.4
12:32:43	31.5	-28.6
12:32:44	31.5	-28.8
12:32:45	31.5	-29.0
12:32:47	31.5	-29.1
12:32:48	31.5	-29.3
12:32:49	31.5	-29.5
12:32:51	31.6	-29.6
12:32:52	31.6	-29.7
12:32:53	31.6	-29.9
12:32:55	31.6	-30.1
12:32:56	31.6	-30.3
12:32:57	31.6	-30.4
12:32:59	31.6	-30.6
12:33:00	31.6	-30.7
12:33:01	31.6	-30.9
12:33:03	31.6	-31.0
12:33:04	31.6	-31.2
12:33:05	31.6	-31.3
12:33:07	31.6	-31.5
12:33:08	31.5	-31.6
12:33:09	31.5	-31.8
12:33:11	31.5	-31.9
12:33:12	31.6	-32.1
12:33:13	31.6	-32.2
12:33:15	31.6	-32.3
12:33:16	31.6	-32.4
12:33:17	31.7	-32.5
12:33:19	31.6	-32.6
12:33:20	31.7	-32.7
12:33:21	31.6	-32.9
12:33:23	31.7	-33.0
12:33:24	31.7	-33.1
12:33:25	31.6	-33.2
12:33:27	31.6	-33.3
12:33:28	31.6	-33.4
12:33:29	31.7	-33.5
12:33:30	31.6	-33.6
12:33:32	31.6	-33.7
12:33:33	31.6	-33.9
12:33:34	31.6	-33.9
12:33:36	31.7	-34.0
12:33:37	31.7	-34.1
12:33:38	31.7	-34.1
12:33:40	31.7	-34.3
12:33:41	31.7	-34.4
12:33:42	31.7	-34.5
12:33:44	31.7	-34.6
12:33:45	31.7	-34.7
12:33:46	31.7	-34.7
12:33:48	31.7	-34.9
12:33:49	31.7	-35.0
12:33:50	31.7	-35.1
12:33:52	31.7	-35.2
12:33:53	31.7	-35.3
12:33:54	31.7	-35.3
12:33:56	31.7	-35.4
12:33:57	31.6	-35.5
12:33:58	31.7	-35.6
12:34:00	31.7	-35.6
12:34:01	31.7	-35.7
12:34:02	31.7	-35.8
12:34:04	31.7	-35.9
12:34:05	31.7	-35.9
12:34:06	31.7	-36.0
12:34:08	31.7	-36.0
12:34:09	31.7	-36.0
12:34:10	31.7	-36.1
12:34:12	31.7	-36.2
12:34:13	31.7	-36.3
12:34:14	31.7	-36.4
12:34:15	31.7	-36.5
12:34:17	31.7	-36.5
12:34:18	31.7	-36.6
12:34:19	31.8	-36.7
12:34:21	31.8	-36.7
12:34:22	31.8	-36.7
12:34:23	31.8	-36.7
12:34:25	31.8	-36.7
12:34:26	31.8	-36.8
12:34:27	31.8	-36.9
12:34:29	31.9	-36.9
12:34:30	31.8	-37.0
12:34:31	31.9	-37.1
12:34:33	31.9	-37.1
12:34:34	31.9	-37.1
12:34:35	31.9	-37.2
12:34:37	31.8	-37.3
12:34:38	31.9	-37.3
12:34:39	31.9	-37.4
12:34:41	31.9	-37.3
12:34:42	31.9	-37.4
12:34:43	31.9	-37.4
12:34:45	31.9	-37.5
12:34:46	31.9	-37.5
12:34:47	31.9	-37.5
12:34:48	31.9	-37.6
12:34:50	31.9	-37.7
12:34:51	32.0	-37.7
12:34:52	32.0	-37.7
12:34:54	32.0	-37.8
12:34:55	32.0	-37.8
12:34:56	32.0	-37.8
12:34:58	32.0	-37.9
12:34:59	32.0	-37.9
12:35:00	32.0	-38.0
12:35:02	32.0	-38.0
12:35:03	32.0	-38.0
12:35:04	32.0	-38.0
12:35:06	32.0	-38.1
12:35:07	32.0	-38.1
12:35:08	32.1	-38.1
12:35:10	32.0	-38.2
12:35:11	32.1	-38.2
12:35:12	32.1	-38.2
12:35:14	32.1	-38.2
12:35:15	32.1	-38.2
12:35:16	32.1	-38.3
12:35:17	32.1	-38.3
12:35:19	32.1	-38.3
12:35:20	32.1	-38.4
12:35:21	32.1	-38.4
12:35:23	32.1	-38.4
12:35:24	32.1	-38.5
12:35:25	32.1	-38.5
12:35:27	32.1	-38.6
12:35:28	32.1	-38.6
12:35:29	32.1	-38.6
12:35:31	32.1	-38.7
12:35:32	32.1	-38.7
12:35:33	32.1	-38.7
12:35:35	32.1	-38.7
12:35:36	32.1	-38.7
12:35:37	32.2	-38.7
12:35:39	32.1	-38.8
12:35:40	32.2	-38.8
12:35:41	32.2	-38.8
12:35:42	32.2	-38.8
12:35:44	32.2	-38.9
