time	T hot	T water	T cold	mBar
14:48:04	28.9	25.9	28.8	-107
14:48:06	28.9	26.0	28.8	-108
14:48:07	28.9	26.0	28.7	-108
14:48:09	31.1	26.0	26.5	-108
14:48:11	31.7	26.0	25.8	-108
14:48:12	31.9	26.0	25.5	-108
14:48:14	32.1	26.0	25.4	-108
14:48:15	32.1	26.0	25.3	-108
14:48:17	32.2	26.0	25.3	-107
14:48:18	32.3	26.0	25.3	-108
14:48:20	32.4	26.0	25.3	-108
14:48:22	32.5	26.0	25.3	-107
14:48:23	32.5	26.0	25.3	-107
14:48:25	32.6	26.0	25.3	-110
14:48:26	32.6	26.0	25.2	-107
14:48:28	32.7	26.0	25.2	-107
14:48:29	32.7	26.0	25.2	-106
14:48:31	32.8	26.0	25.2	-107
14:48:33	32.9	26.0	25.3	-107
14:48:34	32.9	26.0	25.2	-108
14:48:36	33.0	26.0	25.3	-108
14:48:37	33.0	26.0	25.3	-107
14:48:39	33.1	25.9	25.3	-108
14:48:40	33.1	26.0	25.3	-108
14:48:42	33.2	25.9	25.3	-107
14:48:44	33.2	26.0	25.3	-108
14:48:45	33.2	26.0	25.3	-108
14:48:47	33.2	26.0	25.3	-107
14:48:48	33.3	26.0	25.3	-108
14:48:50	33.3	26.0	25.3	-108
14:48:51	33.3	26.0	25.3	-108
14:48:53	33.3	26.0	25.3	-108
14:48:55	33.4	26.0	25.3	-110
14:48:56	33.4	26.0	25.3	-110
14:48:58	33.4	26.0	25.3	-107
14:48:59	33.4	26.0	25.3	-110
14:49:01	33.5	26.0	25.3	-110
14:49:02	33.5	26.0	25.3	-110
14:49:04	33.5	26.0	25.3	-110
14:49:06	33.5	25.9	25.3	-110
14:49:07	33.6	26.0	25.3	-108
14:49:09	33.6	26.0	25.3	-107
14:49:10	33.6	26.0	25.3	-110
14:49:12	33.6	26.0	25.3	-107
14:49:13	33.6	26.0	25.3	-108
14:49:15	33.7	26.0	25.3	-107
14:49:17	33.7	26.0	25.3	-108
14:49:18	33.7	25.9	25.3	-110
14:49:20	33.7	26.0	25.3	-108
14:49:21	33.7	26.0	25.3	-108
14:49:23	33.7	26.0	25.3	-108
14:49:25	33.8	26.0	25.3	-110
14:49:26	33.8	26.0	25.3	-108
14:49:28	33.8	26.0	25.3	-108
14:49:29	33.8	25.9	25.3	-110
14:49:31	33.9	25.9	25.3	-108
14:49:32	33.8	26.0	25.3	-107
14:49:34	33.9	26.0	25.3	-110
14:49:36	33.8	26.0	25.3	-107
14:49:37	33.9	25.9	25.3	-108
14:49:39	33.9	25.9	25.3	-108
14:49:40	33.9	25.9	25.3	-107
14:49:42	33.9	25.9	25.3	-110
14:49:44	33.9	25.9	25.3	-108
14:49:45	33.9	26.0	25.3	-108
14:49:47	33.9	25.9	25.3	-108
14:49:48	33.9	25.9	25.3	-108
14:49:50	33.9	25.9	25.3	-108
14:49:52	33.9	25.9	25.3	-110
14:49:53	33.9	25.9	25.3	-110
14:49:55	33.9	25.9	25.3	-108
14:49:56	33.9	25.9	25.3	-110
14:49:58	33.9	25.9	25.3	-107
14:49:59	33.9	25.9	25.3	-110
14:50:01	33.9	25.9	25.3	-107
14:50:03	33.9	25.9	25.3	-108
14:50:04	33.9	25.9	25.2	-108
14:50:06	33.9	25.9	25.3	-108
14:50:07	33.9	25.9	25.2	-107
14:50:09	34.0	25.9	25.3	-107
14:50:10	34.0	25.9	25.3	-108
14:50:12	34.0	25.9	25.3	-108
14:50:14	34.0	26.0	25.3	-110
14:50:15	34.0	26.0	25.3	-108
14:50:17	34.0	25.9	25.3	-108
14:50:18	34.0	26.0	25.3	-110
14:50:20	33.9	26.0	25.3	-110
14:50:22	34.0	25.9	25.2	-110
14:50:23	33.9	26.0	25.2	-110
14:50:25	33.9	25.9	25.2	-110
14:50:26	34.0	26.0	25.2	-108
14:50:28	33.9	26.0	25.2	-107
14:50:29	33.9	26.0	25.3	-110
14:50:31	34.0	26.0	25.2	-110
14:50:33	34.0	26.0	25.2	-108
14:50:34	34.0	26.0	25.3	-110
14:50:36	34.0	25.9	25.2	-108
14:50:37	34.0	26.0	25.2	-108
14:50:39	34.0	25.9	25.2	-107
14:50:41	34.0	26.0	25.2	-110
14:50:42	34.0	25.9	25.2	-107
14:50:44	34.0	25.9	25.2	-108
14:50:45	34.0	25.9	25.2	-107
14:50:47	34.0	25.9	25.2	-108
14:50:48	34.0	25.9	25.2	-107
14:50:50	34.0	25.9	25.2	-108
14:50:52	34.0	25.9	25.2	-108
14:50:53	33.9	25.9	25.2	-108
14:50:55	34.0	25.9	25.2	-107
14:50:56	34.0	25.9	25.2	-106
14:50:58	34.0	25.9	25.2	-107
14:50:59	33.9	25.8	25.2	-108
14:51:01	34.0	25.8	25.2	-107
14:51:03	34.0	25.9	25.2	-107
14:51:04	34.0	25.8	25.2	-108
14:51:06	34.0	25.8	25.2	-108
14:51:07	34.0	25.9	25.2	-108
14:51:09	34.0	25.8	25.2	-107
14:51:11	33.9	25.9	25.2	-107
14:51:12	33.9	25.8	25.2	-107
14:51:14	33.9	25.8	25.1	-108
14:51:15	33.9	25.9	25.1	-106
14:51:17	33.9	25.9	25.2	-108
14:51:18	33.9	25.9	25.1	-110
14:51:20	33.9	25.9	25.1	-107
14:51:22	33.9	25.9	25.1	-108
14:51:23	33.9	25.9	25.1	-108
14:51:25	33.9	25.9	25.1	-108
14:51:26	33.9	25.9	25.1	-107
14:51:28	33.9	25.9	25.1	-107
14:51:29	33.9	25.9	25.1	-107
14:51:31	33.9	25.9	25.1	-108
14:51:33	33.9	25.9	25.1	-108
14:51:34	33.9	25.9	25.1	-108
14:51:36	33.9	25.8	25.1	-108
14:51:37	33.9	25.9	25.1	-108
14:51:39	34.0	25.9	25.1	-107
14:51:40	33.9	25.9	25.1	-106
14:51:42	34.0	25.9	25.1	-107
14:51:44	34.0	25.9	25.1	-108
14:51:45	34.0	25.8	25.1	-107
14:51:47	34.0	25.8	25.1	-110
14:51:48	34.0	25.9	25.1	-108
14:51:50	34.0	25.8	25.1	-108
14:51:51	34.0	25.8	25.1	-108
14:51:53	34.0	25.8	25.1	-107
14:51:55	34.0	25.8	25.1	-108
14:51:56	34.0	25.8	25.1	-108
14:51:58	34.0	25.8	25.0	-110
14:51:59	34.0	25.8	25.1	-108
14:52:01	34.0	25.8	25.1	-110
14:52:02	34.1	25.8	25.1	-108
14:52:04	34.1	25.8	25.1	-107
14:52:06	34.1	25.8	25.1	-108
14:52:07	34.1	25.8	25.1	-108
14:52:09	34.1	25.8	25.1	-110
14:52:11	34.1	25.8	25.1	-108
14:52:12	34.1	25.8	25.1	-108
14:52:14	34.1	25.9	25.1	-108
14:52:15	34.1	25.9	25.1	-107
14:52:17	34.1	25.8	25.1	-108
14:52:18	34.1	25.8	25.1	-108
14:52:20	34.1	25.8	25.1	-107
14:52:22	34.1	25.8	25.1	-108
14:52:23	34.1	25.8	25.0	-108
14:52:25	34.1	25.8	25.0	-108
14:52:26	34.1	25.9	25.0	-107
14:52:28	34.1	25.8	25.0	-108
14:52:29	34.1	25.9	25.1	-110
14:52:31	34.1	25.8	25.0	-110
14:52:33	34.1	25.8	25.0	-108
14:52:34	34.0	25.8	25.0	-110
14:52:36	34.1	25.8	25.0	-110
14:52:37	34.1	25.8	25.0	-108
14:52:39	34.1	25.8	25.0	-108
14:52:40	34.0	25.9	25.0	-107
14:52:42	34.0	25.9	25.0	-110
14:52:44	34.0	25.9	25.0	-108
14:52:45	34.0	25.9	24.9	-110
14:52:47	34.0	25.8	24.9	-108
14:52:48	34.0	25.8	25.0	-108
14:52:50	34.0	25.8	25.0	-107
14:52:51	34.0	25.9	25.0	-108
14:52:53	34.1	25.9	25.0	-107
14:52:55	34.0	25.9	25.0	-108
14:52:56	34.0	25.7	24.9	-107
14:52:58	34.0	25.8	25.0	-108
14:52:59	34.0	25.8	25.0	-108
14:53:01	34.1	25.8	25.0	-108
14:53:03	34.1	25.8	25.0	-110
14:53:04	34.0	25.8	25.0	-110
14:53:06	34.0	25.8	25.0	-108
14:53:07	34.0	25.8	25.0	-110
14:53:09	34.0	25.7	25.0	-108
14:53:10	34.0	25.7	25.0	-108
14:53:12	34.0	25.8	24.9	-108
14:53:14	34.0	25.7	24.9	-111
14:53:15	34.1	25.7	24.9	-108
14:53:17	34.1	25.7	24.9	-110
14:53:18	34.0	25.7	24.9	-110
14:53:20	34.0	25.8	25.0	-107
14:53:21	34.0	25.8	24.9	-110
14:53:23	34.0	25.7	24.9	-108
14:53:25	34.0	25.8	24.9	-110
14:53:26	34.0	25.8	25.0	-110
14:53:28	34.0	25.8	25.0	-108
14:53:29	34.0	25.8	25.0	-108
14:53:31	34.0	25.8	24.9	-111
14:53:32	34.0	25.8	24.9	-108
14:53:34	34.0	25.8	25.0	-110
14:53:36	34.0	25.8	25.0	-110
14:53:37	34.0	25.8	24.9	-110
14:53:39	34.0	25.8	24.9	-110
14:53:40	34.0	25.7	24.9	-110
14:53:42	34.0	25.7	24.9	-110
14:53:43	34.0	25.7	24.9	-110
14:53:45	33.9	25.7	24.9	-110
