time	T hot	T cold	mBar
14:49:52	20.3	20.2	-830
14:49:53	20.2	20.2	-831
14:49:55	20.3	20.2	-830
14:49:56	20.2	20.2	-829
14:49:58	20.3	20.2	-830
14:50:00	20.2	20.2	-830
14:50:01	20.9	20.2	-829
14:50:03	19.1	19.4	-829
14:50:04	15.7	18.4	-830
14:50:06	14.5	17.7	-830
14:50:07	13.6	16.8	-829
14:50:09	13.1	16.0	-829
14:50:11	12.7	15.3	-826
14:50:12	12.4	14.6	-827
14:50:14	12.1	13.8	-827
14:50:15	12.0	13.1	-826
14:50:17	11.8	12.3	-829
14:50:19	11.7	11.6	-829
14:50:20	11.6	10.9	-826
14:50:22	11.5	10.1	-826
14:50:23	11.5	9.5	-827
14:50:25	11.5	8.8	-827
14:50:26	11.4	8.1	-826
14:50:28	11.3	7.5	-826
14:50:30	11.3	6.9	-826
14:50:31	11.3	6.2	-826
14:50:33	11.3	5.7	-827
14:50:34	11.4	5.0	-827
14:50:36	11.3	4.5	-827
14:50:38	11.3	3.8	-824
14:50:39	11.3	3.2	-826
14:50:41	11.3	2.7	-826
14:50:42	11.3	2.1	-825
14:50:44	11.3	1.5	-824
14:50:45	11.3	1.0	-825
14:50:47	11.3	0.5	-825
14:50:49	11.3	0.0	-826
14:50:50	11.3	-0.3	-825
14:50:52	11.4	-0.9	-824
14:50:53	11.4	-1.4	-824
14:50:55	11.3	-2.0	-823
14:50:57	11.4	-2.5	-823
14:50:58	11.4	-2.9	-825
14:51:00	11.4	-3.4	-825
14:51:01	11.5	-3.9	-824
14:51:03	11.5	-4.3	-823
14:51:04	11.5	-4.9	-823
14:51:06	11.5	-5.3	-824
14:51:08	11.5	-5.7	-823
14:51:09	11.6	-6.2	-823
14:51:11	11.6	-6.5	-823
14:51:12	11.7	-7.0	-824
14:51:14	11.7	-7.4	-823
14:51:16	11.7	-7.8	-823
14:51:17	11.7	-8.2	-823
14:51:19	11.7	-8.7	-823
14:51:20	11.8	-9.0	-823
14:51:22	11.8	-9.4	-821
14:51:23	11.8	-9.9	-820
14:51:25	11.8	-10.2	-821
14:51:27	11.9	-10.6	-821
14:51:28	11.9	-11.0	-821
14:51:30	11.9	-11.3	-821
14:51:31	11.9	-11.6	-821
14:51:33	11.9	-12.0	-824
14:51:35	12.0	-12.3	-821
14:51:36	12.0	-12.6	-821
14:51:38	12.0	-12.9	-821
14:51:39	12.0	-13.3	-823
14:51:41	12.0	-13.7	-824
14:51:42	12.0	-14.0	-821
14:51:44	12.0	-14.4	-823
14:51:46	12.0	-14.6	-821
14:51:47	12.0	-15.0	-820
14:51:49	12.0	-15.3	-821
14:51:51	12.0	-15.7	-821
14:51:52	12.0	-16.0	-821
14:51:54	12.0	-16.3	-821
14:51:55	12.0	-16.6	-820
14:51:57	12.1	-16.9	-819
14:51:59	12.1	-17.1	-821
14:52:00	12.1	-17.4	-820
14:52:02	12.1	-17.7	-820
14:52:04	12.1	-18.1	-820
14:52:05	12.1	-18.4	-820
14:52:07	12.1	-18.6	-819
14:52:08	12.1	-18.9	-819
14:52:10	12.1	-19.2	-818
14:52:12	12.1	-19.5	-818
14:52:13	12.1	-19.8	-819
14:52:15	12.1	-20.1	-819
14:52:16	12.1	-20.4	-818
14:52:18	12.1	-20.6	-818
14:52:20	12.1	-20.9	-816
14:52:21	12.2	-21.1	-818
14:52:23	12.2	-21.3	-818
14:52:24	12.2	-21.6	-818
14:52:26	12.2	-21.9	-814
14:52:28	12.2	-22.1	-815
14:52:29	12.1	-22.4	-818
14:52:31	12.2	-22.6	-815
14:52:33	12.2	-22.8	-816
14:52:34	12.2	-23.1	-816
14:52:36	12.2	-23.3	-816
14:52:37	12.2	-23.6	-816
14:52:39	12.2	-23.8	-816
14:52:41	12.2	-24.0	-814
14:52:42	12.1	-24.3	-816
14:52:44	12.2	-24.4	-816
14:52:45	12.2	-24.6	-814
14:52:47	12.2	-24.8	-814
14:52:49	12.2	-25.1	-815
14:52:50	12.3	-25.2	-815
14:52:52	12.2	-25.4	-815
14:52:53	12.3	-25.6	-815
14:52:55	12.2	-25.8	-815
14:52:57	12.2	-26.0	-815
14:52:58	12.3	-26.2	-814
14:53:00	12.3	-26.4	-813
14:53:01	12.2	-26.7	-813
14:53:03	12.3	-26.8	-814
14:53:05	12.3	-27.0	-814
14:53:06	12.2	-27.2	-814
14:53:08	12.3	-27.3	-813
14:53:10	12.3	-27.5	-811
14:53:11	12.3	-27.7	-813
14:53:13	12.3	-27.9	-813
14:53:14	12.3	-28.1	-811
14:53:16	12.2	-28.2	-813
14:53:18	12.3	-28.4	-813
14:53:19	12.3	-28.6	-813
14:53:21	12.3	-28.7	-811
14:53:22	12.2	-28.9	-814
14:53:24	12.3	-29.1	-811
