time	T hot	T cold	mBar
16:43:55	10.0	27.7	-951
16:43:56	10.0	27.6	-951
16:43:57	10.0	27.6	-951
16:43:58	10.0	27.6	-951
16:44:00	10.0	27.6	-951
16:44:01	10.0	27.6	-951
16:44:02	10.2	27.6	-951
16:44:04	12.8	27.6	-951
16:44:05	13.4	27.6	-950
16:44:06	13.5	27.6	-951
16:44:07	13.5	27.6	-950
16:44:09	13.5	27.6	-950
16:44:10	13.5	27.6	-950
16:44:11	13.5	27.6	-950
16:44:13	13.5	27.6	-950
16:44:14	13.5	27.6	-952
16:44:15	13.5	27.6	-952
16:44:16	13.5	27.6	-950
16:44:18	13.6	27.6	-951
16:44:19	13.6	27.6	-950
16:44:20	13.5	27.6	-951
16:44:21	13.4	27.5	-951
16:44:23	13.4	27.5	-950
16:44:24	13.4	27.5	-951
16:44:25	13.4	27.5	-951
16:44:27	13.4	27.5	-950
16:44:28	13.4	27.5	-951
16:44:29	13.4	27.5	-951
16:44:30	13.3	27.5	-952
16:44:32	13.3	27.5	-951
16:44:33	13.3	27.5	-950
16:44:34	13.3	27.5	-951
16:44:35	13.3	27.5	-951
16:44:37	13.3	27.5	-951
16:44:38	13.3	27.5	-951
16:44:39	13.3	27.5	-954
16:44:41	13.3	27.5	-951
16:44:42	13.3	27.5	-952
16:44:43	13.2	27.5	-952
16:44:44	13.2	27.5	-951
16:44:46	13.2	27.5	-949
16:44:47	13.2	27.5	-950
16:44:48	13.2	27.5	-950
16:44:50	13.2	27.5	-951
16:44:51	13.2	27.5	-952
16:44:52	13.2	27.5	-950
16:44:53	13.2	27.5	-951
16:44:55	13.2	27.5	-950
16:44:56	13.2	27.5	-950
16:44:57	13.2	27.5	-952
16:44:59	13.1	27.4	-951
16:45:00	13.1	27.5	-954
16:45:01	13.1	27.4	-952
16:45:02	13.1	27.5	-954
16:45:04	13.1	27.4	-952
16:45:05	13.1	27.4	-950
16:45:06	13.1	27.4	-950
16:45:07	13.1	27.4	-951
16:45:09	13.1	27.4	-951
16:45:10	13.1	27.4	-951
16:45:11	13.1	27.4	-952
16:45:13	13.0	27.4	-949
16:45:14	13.0	27.4	-950
16:45:15	13.1	27.4	-951
16:45:16	13.0	27.4	-951
16:45:18	13.0	27.4	-951
16:45:19	13.0	27.4	-951
16:45:20	13.0	27.3	-951
16:45:22	13.0	27.3	-952
16:45:23	12.9	27.3	-951
16:45:24	12.9	27.4	-950
16:45:25	13.0	27.3	-952
16:45:27	12.9	27.3	-951
16:45:28	12.9	27.3	-952
16:45:29	12.9	27.3	-951
