time	T hot	T cold	mBar
10:45:09	21.1	21.1	-788
10:45:10	23.2	20.7	-797
10:45:12	23.1	19.9	-800
10:45:14	16.9	19.0	-806
10:45:15	14.9	18.2	-809
10:45:17	13.9	17.4	-816
10:45:18	13.1	16.4	-818
10:45:20	12.7	15.7	-820
10:45:21	12.4	15.0	-820
10:45:23	12.2	14.1	-821
10:45:25	12.0	13.5	-823
10:45:26	11.8	12.5	-824
10:45:28	11.7	11.8	-826
10:45:30	11.5	11.1	-826
10:45:31	11.5	10.4	-824
10:45:33	11.4	9.8	-825
10:45:34	11.4	9.0	-827
10:45:36	11.3	8.4	-826
10:45:37	11.3	7.7	-826
10:45:39	11.3	7.0	-827
10:45:41	11.3	6.4	-827
10:45:42	11.2	5.7	-827
10:45:44	11.2	5.1	-826
10:45:45	11.2	4.6	-830
10:45:47	11.2	3.9	-829
10:45:48	11.3	3.3	-827
10:45:50	11.3	2.8	-827
10:45:52	11.3	2.2	-829
10:45:53	11.2	1.6	-830
10:45:55	11.2	1.0	-829
10:45:56	11.3	0.5	-829
10:45:58	11.3	-0.0	-827
10:45:59	11.3	-0.5	-830
10:46:01	11.3	-1.1	-831
10:46:03	11.3	-1.6	-830
10:46:04	11.3	-2.2	-830
10:46:06	11.3	-2.8	-830
10:46:07	11.3	-3.2	-830
10:46:09	11.3	-3.8	-830
10:46:11	11.4	-4.3	-832
10:46:12	11.4	-4.8	-831
10:46:14	11.4	-5.3	-832
10:46:15	11.4	-5.7	-832
10:46:17	11.4	-6.3	-831
10:46:19	11.4	-6.8	-832
10:46:20	11.5	-7.2	-831
10:46:22	11.5	-7.6	-832
10:46:23	11.5	-8.1	-831
10:46:25	11.5	-8.6	-832
10:46:27	11.5	-9.1	-832
10:46:28	11.5	-9.5	-832
10:46:30	11.5	-10.0	-831
10:46:31	11.6	-10.4	-834
10:46:33	11.6	-10.8	-834
10:46:34	11.6	-11.3	-834
10:46:36	11.6	-11.7	-834
10:46:38	11.6	-12.1	-832
10:46:39	11.6	-12.5	-832
10:46:41	11.6	-12.9	-834
10:46:42	11.6	-13.2	-832
10:46:44	11.6	-13.8	-832
10:46:45	11.6	-14.1	-834
10:46:47	11.7	-14.5	-832
10:46:49	11.6	-14.9	-834
10:46:50	11.6	-15.3	-832
10:46:52	11.6	-15.7	-834
10:46:53	11.6	-16.0	-835
10:46:55	11.6	-16.4	-835
10:46:56	11.6	-16.8	-834
10:46:58	11.6	-17.2	-834
10:47:00	11.6	-17.6	-835
10:47:01	11.6	-17.9	-832
10:47:03	11.6	-18.2	-834
10:47:04	11.6	-18.6	-832
10:47:06	11.6	-18.9	-835
10:47:08	11.6	-19.3	-834
10:47:09	11.6	-19.6	-834
10:47:11	11.6	-20.0	-832
10:47:12	11.6	-20.2	-832
10:47:14	11.6	-20.6	-834
10:47:16	11.6	-20.9	-834
10:47:17	11.7	-21.2	-831
10:47:19	11.7	-21.5	-831
10:47:20	11.7	-21.7	-834
10:47:22	11.7	-22.1	-831
10:47:24	11.7	-22.3	-834
10:47:25	11.8	-22.7	-834
10:47:27	11.8	-23.0	-834
10:47:28	11.8	-23.2	-832
10:47:30	11.7	-23.6	-835
10:47:31	11.7	-23.9	-834
10:47:33	11.7	-24.1	-835
10:47:35	11.7	-24.4	-832
10:47:36	11.7	-24.7	-834
10:47:38	11.7	-24.9	-834
10:47:39	11.7	-25.2	-834
10:47:41	11.7	-25.5	-832
10:47:43	11.7	-25.7	-834
10:47:44	11.7	-26.0	-835
10:47:46	11.7	-26.3	-835
10:47:47	11.7	-26.5	-835
10:47:49	11.7	-26.8	-835
10:47:50	11.7	-27.1	-835
10:47:52	11.7	-27.2	-834
10:47:54	11.6	-27.5	-834
10:47:55	11.6	-27.8	-832
10:47:57	11.7	-28.0	-834
10:47:58	11.6	-28.3	-835
10:48:00	11.7	-28.5	-834
10:48:02	11.6	-28.7	-834
10:48:03	11.6	-28.9	-835
10:48:05	11.7	-29.1	-834
10:48:06	11.7	-29.3	-835
10:48:08	11.7	-29.5	-834
10:48:10	11.6	-29.8	-834
10:48:11	11.7	-30.0	-834
10:48:13	11.7	-30.2	-835
10:48:14	11.7	-30.4	-834
10:48:16	11.7	-30.6	-835
10:48:17	11.7	-30.8	-834
10:48:19	11.7	-31.0	-832
10:48:21	11.6	-31.2	-835
10:48:22	11.6	-31.4	-835
10:48:24	11.7	-31.6	-832
10:48:25	11.7	-31.8	-834
10:48:27	11.7	-32.0	-834
10:48:28	11.7	-32.1	-834
10:48:30	11.7	-32.3	-834
10:48:32	11.7	-32.5	-834
10:48:33	11.7	-32.7	-834
10:48:35	11.7	-32.8	-834
10:48:36	11.7	-33.1	-836
10:48:38	11.7	-33.2	-835
10:48:40	11.6	-33.4	-835
10:48:41	11.7	-33.5	-835
10:48:43	11.7	-33.7	-834
10:48:44	11.7	-33.8	-835
10:48:46	11.6	-34.0	-835
10:48:47	11.6	-34.2	-835
10:48:49	11.6	-34.3	-835
10:48:51	11.7	-34.4	-834
10:48:52	11.7	-34.6	-835
10:48:54	11.7	-34.7	-835
10:48:55	11.7	-34.9	-834
10:48:57	11.7	-35.0	-834
10:48:58	11.7	-35.2	-835
10:49:00	11.7	-35.4	-834
10:49:02	11.6	-35.5	-834
10:49:03	11.6	-35.6	-834
10:49:05	11.6	-35.8	-834
10:49:06	11.6	-35.9	-835
10:49:08	11.6	-36.1	-835
10:49:10	11.6	-36.3	-835
10:49:11	11.6	-36.3	-832
10:49:13	11.6	-36.5	-835
10:49:14	11.6	-36.6	-835
10:49:16	11.6	-36.8	-835
10:49:17	11.6	-37.0	-834
10:49:19	11.5	-37.0	-835
10:49:21	11.6	-37.1	-836
10:49:22	11.6	-37.3	-835
10:49:24	11.6	-37.4	-836
10:49:25	11.6	-37.5	-836
10:49:27	11.5	-37.7	-835
10:49:28	11.5	-37.8	-836
10:49:30	11.5	-37.9	-835
10:49:32	11.5	-38.0	-835
10:49:33	11.5	-38.2	-837
10:49:35	11.5	-38.3	-835
10:49:36	11.5	-38.4	-835
10:49:38	11.5	-38.5	-835
10:49:40	11.5	-38.6	-835
10:49:41	11.5	-38.7	-836
10:49:43	11.5	-38.8	-836
10:49:44	11.5	-38.9	-837
10:49:46	11.4	-39.0	-835
10:49:47	11.4	-39.2	-836
