time	T hot	T cold
11:30:00	28.2	27.0
11:30:02	28.2	27.0
11:30:03	28.2	27.0
11:30:04	30.2	26.5
11:30:06	31.1	25.8
11:30:07	31.4	25.1
11:30:08	31.6	24.0
11:30:10	31.8	23.2
11:30:11	31.9	22.4
11:30:12	32.0	21.4
11:30:14	32.0	20.6
11:30:15	32.1	19.8
11:30:16	32.2	18.8
11:30:18	32.2	18.1
11:30:19	32.3	17.2
11:30:20	32.3	16.4
11:30:22	32.4	15.6
11:30:23	32.4	14.8
11:30:24	32.4	14.0
11:30:26	32.5	13.3
11:30:27	32.6	12.4
11:30:28	32.5	11.7
11:30:29	32.6	11.0
11:30:31	32.7	10.2
11:30:32	32.7	9.5
11:30:33	32.7	8.8
11:30:35	32.8	8.0
11:30:36	32.8	7.5
11:30:37	32.8	6.7
11:30:39	32.8	6.1
11:30:40	32.9	5.4
11:30:41	32.9	4.6
11:30:43	32.8	4.0
11:30:44	32.8	3.4
11:30:45	32.9	2.8
11:30:47	32.9	2.2
11:30:48	32.9	1.6
11:30:49	32.9	0.9
11:30:51	32.9	0.4
11:30:52	32.9	-0.1
11:30:53	32.9	-0.6
11:30:55	32.9	-1.2
11:30:56	33.0	-1.8
11:30:57	32.9	-2.4
11:30:59	32.9	-2.8
11:31:00	32.9	-3.5
11:31:01	32.9	-4.0
11:31:03	32.9	-4.4
11:31:04	32.9	-5.0
11:31:05	32.9	-5.5
11:31:07	33.0	-6.0
11:31:08	33.0	-6.5
11:31:09	32.9	-7.0
11:31:11	33.0	-7.5
11:31:12	33.0	-8.0
11:31:13	33.0	-8.5
11:31:15	33.0	-8.9
11:31:16	32.9	-9.3
11:31:17	33.0	-9.7
11:31:18	33.0	-10.2
11:31:20	32.9	-10.7
11:31:21	32.9	-11.1
11:31:22	32.9	-11.5
11:31:24	33.0	-11.9
11:31:25	32.9	-12.3
11:31:26	32.9	-12.7
11:31:28	32.9	-13.1
11:31:29	32.9	-13.5
11:31:30	32.9	-13.9
11:31:32	32.9	-14.3
11:31:33	32.9	-14.7
11:31:34	32.9	-15.1
11:31:36	32.9	-15.4
11:31:37	32.9	-15.8
11:31:38	32.9	-16.2
11:31:40	32.9	-16.4
11:31:41	32.9	-16.9
11:31:42	32.9	-17.2
11:31:44	32.9	-17.5
11:31:45	32.9	-17.9
11:31:46	32.9	-18.2
11:31:48	32.9	-18.5
11:31:49	32.9	-18.9
11:31:50	32.8	-19.1
11:31:51	32.8	-19.5
11:31:53	32.8	-19.8
11:31:54	32.8	-20.1
11:31:55	32.8	-20.4
11:31:57	32.8	-20.7
11:31:58	32.8	-21.0
11:31:59	32.7	-21.3
11:32:01	32.8	-21.6
11:32:02	32.7	-21.8
11:32:03	32.8	-22.1
11:32:05	32.7	-22.3
11:32:06	32.8	-22.6
11:32:07	32.7	-22.9
11:32:09	32.7	-23.1
11:32:10	32.7	-23.4
11:32:11	32.7	-23.6
11:32:13	32.7	-23.9
11:32:14	32.7	-24.1
11:32:15	32.7	-24.4
11:32:17	32.7	-24.6
11:32:18	32.7	-24.8
11:32:19	32.6	-25.1
11:32:21	32.7	-25.3
11:32:22	32.7	-25.5
11:32:23	32.7	-25.7
11:32:24	32.7	-25.9
11:32:26	32.6	-26.1
11:32:27	32.6	-26.3
11:32:28	32.6	-26.6
11:32:30	32.6	-26.8
11:32:31	32.6	-27.0
11:32:32	32.6	-27.2
11:32:34	32.6	-27.4
11:32:35	32.6	-27.5
11:32:36	32.6	-27.7
11:32:38	32.6	-27.9
11:32:39	32.6	-28.1
11:32:40	32.6	-28.3
11:32:42	32.6	-28.5
11:32:43	32.6	-28.7
11:32:44	32.6	-28.8
11:32:46	32.6	-29.0
11:32:47	32.6	-29.1
11:32:48	32.6	-29.3
11:32:50	32.6	-29.5
11:32:51	32.6	-29.7
11:32:52	32.6	-29.8
11:32:53	32.6	-30.0
11:32:55	32.5	-30.1
11:32:56	32.5	-30.3
11:32:57	32.5	-30.4
11:32:59	32.6	-30.5
11:33:00	32.5	-30.7
11:33:01	32.5	-30.9
11:33:03	32.5	-31.0
11:33:04	32.5	-31.1
11:33:05	32.5	-31.3
11:33:07	32.5	-31.5
11:33:08	32.5	-31.6
11:33:09	32.5	-31.7
11:33:11	32.5	-31.8
11:33:12	32.5	-32.0
11:33:13	32.5	-32.1
11:33:15	32.5	-32.2
11:33:16	32.5	-32.3
11:33:17	32.5	-32.4
11:33:19	32.5	-32.5
11:33:20	32.5	-32.7
11:33:21	32.5	-32.8
11:33:23	32.5	-32.9
11:33:24	32.5	-33.0
11:33:25	32.5	-33.1
11:33:27	32.5	-33.2
11:33:28	32.5	-33.3
11:33:29	32.6	-33.4
11:33:30	32.6	-33.5
11:33:32	32.5	-33.6
11:33:33	32.5	-33.7
11:33:34	32.5	-33.8
11:33:36	32.5	-33.9
11:33:37	32.5	-34.0
11:33:38	32.5	-34.1
11:33:40	32.5	-34.1
11:33:41	32.5	-34.2
11:33:42	32.6	-34.3
11:33:44	32.5	-34.4
11:33:45	32.5	-34.6
11:33:46	32.6	-34.6
11:33:48	32.6	-34.6
11:33:49	32.6	-34.7
11:33:50	32.6	-34.8
11:33:52	32.5	-34.9
11:33:53	32.5	-35.0
11:33:54	32.6	-35.0
11:33:56	32.6	-35.1
11:33:57	32.5	-35.2
11:33:58	32.6	-35.3
11:33:59	32.6	-35.3
11:34:01	32.6	-35.4
11:34:02	32.6	-35.4
11:34:03	32.6	-35.5
11:34:05	32.6	-35.6
11:34:06	32.6	-35.6
11:34:07	32.6	-35.7
11:34:09	32.6	-35.8
11:34:10	32.5	-35.8
11:34:11	32.6	-35.9
11:34:13	32.6	-36.0
11:34:14	32.6	-36.0
11:34:15	32.6	-36.0
11:34:17	32.6	-36.1
11:34:18	32.6	-36.2
11:34:19	32.6	-36.2
11:34:21	32.6	-36.2
11:34:22	32.6	-36.3
11:34:23	32.6	-36.3
11:34:25	32.6	-36.4
11:34:26	32.6	-36.5
11:34:27	32.6	-36.6
11:34:29	32.6	-36.6
11:34:30	32.6	-36.7
11:34:31	32.6	-36.7
11:34:32	32.6	-36.8
11:34:34	32.6	-36.8
11:34:35	32.6	-36.8
11:34:36	32.6	-36.9
11:34:38	32.6	-36.9
11:34:39	32.6	-37.0
11:34:40	32.6	-37.0
11:34:42	32.6	-37.1
11:34:43	32.6	-37.1
11:34:44	32.6	-37.2
11:34:46	32.6	-37.2
11:34:47	32.6	-37.2
11:34:48	32.6	-37.3
11:34:50	32.6	-37.3
11:34:51	32.6	-37.4
11:34:52	32.6	-37.4
11:34:54	32.6	-37.5
11:34:55	32.6	-37.5
11:34:56	32.6	-37.5
11:34:58	32.6	-37.5
11:34:59	32.6	-37.6
11:35:00	32.6	-37.6
11:35:01	32.6	-37.7
11:35:03	32.6	-37.7
11:35:04	32.6	-37.7
11:35:05	32.6	-37.8
11:35:07	32.6	-37.9
11:35:08	32.6	-37.9
11:35:09	32.6	-37.9
11:35:11	32.6	-38.0
11:35:12	32.6	-38.0
11:35:13	32.6	-38.0
11:35:15	32.6	-38.1
11:35:16	32.6	-38.1
11:35:17	32.6	-38.1
11:35:19	32.6	-38.2
11:35:20	32.6	-38.2
11:35:21	32.5	-38.4
11:35:23	32.5	-38.4
11:35:24	32.5	-38.4
11:35:25	32.5	-38.4
11:35:27	32.5	-38.4
11:35:28	32.5	-38.5
11:35:29	32.5	-38.5
11:35:31	32.5	-38.5
11:35:32	32.5	-38.5
11:35:33	32.5	-38.6
11:35:35	32.5	-38.6
11:35:36	32.5	-38.6
11:35:37	32.5	-38.7
11:35:38	32.5	-38.7
11:35:40	32.5	-38.7
11:35:41	32.5	-38.7
11:35:42	32.5	-38.8
11:35:44	32.5	-38.7
11:35:45	32.5	-38.8
11:35:46	32.6	-38.7
11:35:48	32.6	-38.7
11:35:49	32.6	-38.8
11:35:50	32.6	-38.8
11:35:52	32.6	-38.9
11:35:53	32.6	-38.9
11:35:54	32.5	-38.9
11:35:56	32.6	-38.9
11:35:57	32.5	-39.0
11:35:58	32.6	-39.0
11:36:00	32.5	-39.0
11:36:01	32.5	-39.0
11:36:02	32.5	-39.0
11:36:04	32.5	-39.1
11:36:05	32.6	-39.0
11:36:06	32.5	-39.1
11:36:08	32.6	-39.0
11:36:09	32.6	-39.1
11:36:10	32.6	-39.0
11:36:12	32.6	-39.1
11:36:13	32.6	-39.1
11:36:14	32.6	-39.1
11:36:15	32.6	-39.2
11:36:17	32.6	-39.2
11:36:18	32.6	-39.2
11:36:19	32.6	-39.2
11:36:21	32.6	-39.2
11:36:22	32.6	-39.2
11:36:23	32.6	-39.2
11:36:25	32.6	-39.3
11:36:26	32.6	-39.3
11:36:27	32.6	-39.3
11:36:29	32.6	-39.3
11:36:30	32.6	-39.3
11:36:31	32.6	-39.4
11:36:33	32.6	-39.3
11:36:34	32.6	-39.4
11:36:35	32.6	-39.4
11:36:37	32.6	-39.4
11:36:38	32.6	-39.4
11:36:39	32.6	-39.4
11:36:41	32.6	-39.4
11:36:42	32.6	-39.4
11:36:43	32.6	-39.4
11:36:45	32.6	-39.5
11:36:46	32.6	-39.5
11:36:47	32.6	-39.5
11:36:48	32.7	-39.5
11:36:50	32.7	-39.5
11:36:51	32.7	-39.5
11:36:52	32.7	-39.5
11:36:54	32.7	-39.6
11:36:55	32.7	-39.6
11:36:56	32.7	-39.6
11:36:58	32.7	-39.6
11:36:59	32.7	-39.5
11:37:00	32.7	-39.6
11:37:02	32.7	-39.6
11:37:03	32.7	-39.6
11:37:04	32.7	-39.6
11:37:06	32.7	-39.6
11:37:07	32.7	-39.7
11:37:08	32.7	-39.7
11:37:10	32.6	-39.7
11:37:11	32.7	-39.7
11:37:12	32.7	-39.7
11:37:14	32.7	-39.7
11:37:15	32.7	-39.8
11:37:16	32.6	-39.8
11:37:17	32.7	-39.8
11:37:19	32.7	-39.8
11:37:20	32.7	-39.7
11:37:21	32.7	-39.7
11:37:23	32.7	-39.7
11:37:24	32.7	-39.8
11:37:25	32.7	-39.8
11:37:27	32.7	-39.8
11:37:28	32.7	-39.8
11:37:29	32.7	-39.8
11:37:31	32.7	-39.8
11:37:32	32.7	-39.8
11:37:33	32.6	-39.8
11:37:35	32.7	-39.8
11:37:36	32.7	-39.8
11:37:37	32.8	-39.8
11:37:39	32.7	-39.8
11:37:40	32.7	-39.8
11:37:41	32.8	-39.8
11:37:42	32.8	-39.8
11:37:44	32.8	-39.8
11:37:45	32.7	-39.8
11:37:46	32.8	-39.8
11:37:48	32.8	-39.8
