time	T hot	T cold
15:40:01	28.4	27.5
15:40:02	28.3	27.4
15:40:03	29.1	27.4
15:40:05	30.6	27.0
15:40:06	31.1	26.2
15:40:07	31.3	25.4
15:40:09	31.6	24.6
15:40:10	31.7	23.7
15:40:11	31.8	22.9
15:40:13	31.9	22.2
15:40:14	31.9	21.1
15:40:15	32.0	20.1
15:40:17	32.1	19.4
15:40:18	32.2	18.4
15:40:19	32.3	17.5
15:40:21	32.4	16.8
15:40:22	32.5	16.0
15:40:23	32.6	15.1
15:40:25	32.6	14.3
15:40:26	32.7	13.5
15:40:27	32.8	12.7
15:40:29	32.9	11.9
15:40:30	33.0	11.2
15:40:32	33.1	10.5
15:40:33	33.2	9.7
15:40:34	33.2	9.0
15:40:35	33.3	8.3
15:40:37	33.4	7.6
15:40:38	33.4	7.0
15:40:39	33.5	6.3
15:40:41	33.6	5.7
15:40:42	33.7	5.1
15:40:43	33.8	4.3
15:40:45	33.9	3.7
15:40:46	33.9	3.1
15:40:47	34.0	2.5
15:40:49	34.1	1.9
15:40:50	34.2	1.4
15:40:52	34.3	0.8
15:40:53	34.4	0.2
15:40:54	34.5	-0.2
15:40:55	34.6	-0.7
15:40:57	34.6	-1.3
15:40:58	34.6	-1.9
15:40:59	34.7	-2.2
15:41:01	34.8	-2.9
15:41:02	34.9	-3.4
15:41:04	35.0	-3.8
15:41:05	35.1	-4.4
15:41:06	35.1	-4.9
15:41:08	35.2	-5.3
15:41:09	35.2	-5.8
15:41:10	35.3	-6.3
15:41:12	35.4	-6.8
15:41:13	35.5	-7.2
15:41:14	35.6	-7.6
15:41:16	35.6	-8.1
15:41:17	35.7	-8.5
15:41:18	35.8	-8.9
15:41:20	35.9	-9.3
15:41:21	35.9	-9.7
15:41:22	36.0	-10.0
15:41:24	36.1	-10.5
15:41:25	36.1	-11.0
15:41:26	36.2	-11.3
15:41:28	36.3	-11.7
15:41:29	36.4	-12.1
15:41:31	36.4	-12.5
15:41:32	36.5	-12.8
15:41:33	36.5	-13.1
15:41:35	36.6	-13.5
15:41:36	36.6	-13.9
15:41:37	36.7	-14.3
15:41:39	36.8	-14.5
15:41:40	36.8	-15.0
15:41:41	36.9	-15.2
15:41:43	37.0	-15.5
15:41:44	37.1	-15.8
15:41:45	37.1	-16.1
15:41:47	37.2	-16.4
15:41:48	37.2	-16.7
15:41:50	37.3	-17.0
15:41:51	37.4	-17.3
15:41:52	37.4	-17.5
15:41:54	37.5	-17.8
15:41:55	37.6	-18.0
15:41:56	37.7	-18.4
15:41:58	37.7	-18.6
15:41:59	37.8	-18.9
15:42:00	37.8	-19.2
15:42:02	37.9	-19.4
15:42:03	37.9	-19.6
15:42:04	38.0	-19.9
15:42:06	38.1	-20.1
15:42:07	38.1	-20.2
15:42:08	38.2	-20.5
15:42:10	38.3	-20.7
15:42:11	38.3	-20.9
15:42:12	38.4	-21.1
15:42:14	38.4	-21.3
15:42:15	38.5	-21.5
15:42:16	38.5	-21.7
15:42:18	38.6	-22.0
