time	T hot	T water	T cold	mBar
14:17:09	13.1	25.6	-7.0	8237
14:17:10	13.2	25.6	-7.3	8234
14:17:12	13.2	25.6	-7.6	8233
14:17:13	13.2	25.5	-8.0	8231
14:17:15	13.2	25.6	-8.3	8229
14:17:17	13.2	25.6	-8.7	8229
14:17:18	13.3	25.6	-9.1	8226
14:17:20	13.3	25.5	-9.5	8222
14:17:21	13.3	25.5	-9.9	8222
14:17:23	13.4	25.5	-10.2	8221
14:17:24	13.4	25.7	-10.6	8221
14:17:26	13.4	25.7	-10.9	8218
14:17:28	13.5	25.8	-11.3	8218
14:17:29	13.5	25.8	-11.6	8216
14:17:31	13.5	25.8	-12.0	8215
14:17:32	13.5	25.8	-12.3	8213
14:17:34	13.5	25.7	-12.7	8212
14:17:36	13.5	25.7	-13.0	8208
14:17:37	13.5	25.8	-13.5	8207
14:17:39	13.5	25.8	-13.7	8207
14:17:40	13.5	26.0	-14.1	8206
14:17:42	13.6	26.1	-14.4	8205
14:17:43	13.6	26.1	-14.7	8202
14:17:45	13.6	26.1	-15.0	8202
14:17:47	13.6	26.1	-15.4	8199
14:17:48	13.6	26.0	-15.7	8199
14:17:50	13.6	26.0	-16.1	8194
14:17:51	13.6	25.9	-16.4	8195
14:17:53	13.7	25.9	-16.7	8191
14:17:55	13.7	25.9	-17.1	8191
14:17:56	13.7	25.9	-17.4	8187
14:17:58	13.7	25.9	-17.7	8187
14:17:59	13.7	26.0	-18.1	8187
14:18:01	13.7	26.0	-18.4	8185
14:18:02	13.7	26.0	-18.7	8181
14:18:04	13.8	26.0	-19.0	8180
14:18:06	13.8	26.0	-19.3	8179
14:18:07	13.7	26.1	-19.7	8176
14:18:09	13.7	26.0	-20.0	8177
14:18:10	13.8	26.0	-20.3	8175
14:18:12	13.8	26.0	-20.6	8173
14:18:13	13.7	25.9	-20.9	8173
14:18:15	13.8	25.9	-21.2	8171
14:18:17	13.8	26.0	-21.5	8168
14:18:18	13.8	26.0	-21.8	8166
14:18:20	13.8	26.0	-22.1	8168
14:18:21	13.8	26.0	-22.4	8165
14:18:23	13.8	26.1	-22.7	8164
14:18:24	13.8	26.0	-22.9	8161
14:18:26	13.8	26.1	-23.3	8161
14:18:28	13.8	26.0	-23.5	8158
14:18:29	13.8	25.9	-23.8	8158
14:18:31	13.8	25.8	-24.1	8156
14:18:32	13.8	25.7	-24.3	8155
14:18:34	13.9	25.8	-24.6	8154
14:18:36	13.9	25.8	-24.9	8151
14:18:37	13.9	25.8	-25.1	8150
14:18:39	13.9	26.0	-25.4	8150
14:18:40	13.8	26.0	-25.7	8149
14:18:42	13.8	26.1	-25.9	8147
14:18:43	13.8	26.1	-26.2	8145
14:18:45	13.9	26.1	-26.4	8144
14:18:47	13.9	26.1	-26.7	8143
14:18:48	13.8	26.1	-27.0	8142
14:18:50	13.8	26.1	-27.2	8140
14:18:51	13.8	26.1	-27.4	8138
14:18:53	13.9	26.1	-27.7	8137
14:18:54	13.9	26.1	-27.9	8135
14:18:56	13.9	26.0	-28.1	8133
14:18:58	13.9	26.1	-28.4	8132
14:18:59	13.9	26.1	-28.6	8132
14:19:01	13.9	26.0	-28.8	8128
14:19:02	13.9	26.1	-29.1	8130
14:19:04	13.9	26.0	-29.3	8127
14:19:06	13.9	26.0	-29.5	8125
14:19:07	13.9	26.0	-29.8	8123
14:19:09	13.9	26.0	-29.9	8123
14:19:10	13.9	26.0	-30.3	8118
14:19:12	13.9	26.1	-30.4	8118
14:19:13	13.9	26.2	-30.6	8116
14:19:15	13.9	26.2	-30.8	8116
14:19:17	13.8	26.2	-31.1	8112
14:19:18	13.9	26.2	-31.3	8107
14:19:20	13.9	26.2	-31.5	8104
14:19:21	13.9	26.2	-31.7	8101
14:19:23	13.8	26.2	-31.9	8098
14:19:25	13.8	26.3	-32.1	8100
14:19:26	13.9	26.2	-32.3	8097
14:19:28	13.8	26.2	-32.6	8096
14:19:29	13.8	26.1	-32.8	8095
14:19:31	13.8	26.2	-32.9	8093
14:19:32	13.8	26.2	-33.2	8091
14:19:34	13.8	26.2	-33.3	8091
14:19:36	13.8	26.0	-33.5	8090
14:19:37	13.8	26.1	-33.7	8090
14:19:39	13.8	26.1	-33.9	8088
14:19:40	13.8	26.1	-34.1	8087
14:19:42	13.7	26.1	-34.3	8087
14:19:43	13.7	26.1	-34.5	8085
14:19:45	13.7	26.0	-34.7	8083
14:19:47	13.7	26.1	-34.9	8082
14:19:48	13.7	26.1	-35.0	8081
14:19:50	13.8	26.1	-35.2	8080
14:19:51	13.7	26.1	-35.4	8078
14:19:53	13.7	26.2	-35.5	8078
14:19:55	13.8	26.1	-35.7	8076
14:19:56	13.7	26.1	-35.9	8074
14:19:58	13.7	26.1	-36.0	8074
14:19:59	13.7	26.2	-36.2	8074
14:20:01	13.7	26.1	-36.4	8069
14:20:02	13.7	26.1	-36.5	8071
14:20:04	13.7	26.1	-36.7	8069
14:20:06	13.7	26.2	-36.8	8069
14:20:07	13.7	26.1	-37.0	8066
14:20:09	13.7	26.1	-37.1	8065
14:20:10	13.7	26.1	-37.3	8064
14:20:12	13.7	26.2	-37.4	8060
14:20:13	13.7	26.3	-37.6	8061
14:20:15	13.7	26.3	-37.7	8055
14:20:17	13.6	26.2	-37.8	8051
14:20:18	13.6	26.2	-38.0	8034
14:20:20	13.7	26.2	-38.1	8018
14:20:21	13.6	26.2	-38.2	8005
14:20:23	13.7	26.1	-38.3	7984
14:20:25	13.7	26.1	-38.4	7972
14:20:26	13.7	26.1	-38.5	7951
14:20:28	13.7	26.1	-38.6	7941
14:20:29	13.7	26.1	-38.8	7920
14:20:31	13.7	26.0	-38.9	7906
14:20:33	13.7	25.8	-39.0	7880
14:20:34	13.7	25.8	-39.1	7863
14:20:36	13.6	25.9	-39.3	7841
14:20:37	13.7	26.0	-39.3	7820
14:20:39	13.6	26.0	-39.4	7809
14:20:41	13.6	26.2	-39.6	7788
14:20:42	13.6	26.2	-39.7	7778
14:20:44	13.6	26.2	-39.8	7755
14:20:45	13.6	26.2	-39.9	7746
14:20:47	13.6	26.1	-40.0	7725
14:20:48	13.6	26.1	-40.1	7715
14:20:50	13.6	26.1	-40.2	7696
14:20:52	13.5	26.1	-40.4	7682
14:20:53	13.5	26.2	-40.5	7663
14:20:55	13.5	26.1	-40.6	7629
14:20:56	13.5	26.1	-40.7	7619
14:20:58	13.5	26.1	-40.7	7602
14:21:00	13.5	26.2	-40.8	7591
14:21:01	13.5	26.2	-40.9	7571
14:21:03	13.5	26.1	-41.0	7561
14:21:04	13.4	26.2	-41.1	7539
14:21:06	13.5	26.2	-41.3	7530
14:21:07	13.5	26.2	-41.4	7512
14:21:09	13.4	26.2	-41.4	7502
14:21:11	13.5	26.2	-41.5	7482
14:21:12	13.4	26.2	-41.5	7472
14:21:14	13.4	26.2	-41.6	7455
14:21:15	13.4	26.2	-41.7	7444
14:21:17	13.4	26.2	-41.8	7423
14:21:18	13.4	26.2	-41.9	7394
14:21:20	13.4	26.2	-42.0	7389
14:21:22	13.4	26.2	-42.1	7369
14:21:23	13.4	26.3	-42.2	7362
14:21:25	13.4	26.4	-42.2	7346
14:21:26	13.4	26.4	-42.3	7335
14:21:28	13.4	26.3	-42.4	7319
14:21:30	13.3	26.2	-42.5	7309
14:21:31	13.3	26.3	-42.6	7291
14:21:33	13.3	26.3	-42.7	7284
14:21:34	13.3	26.2	-42.8	7269
14:21:36	13.3	26.2	-42.8	7260
14:21:37	13.3	26.2	-42.9	7244
14:21:39	13.3	26.3	-42.9	7227
14:21:41	13.3	26.3	-43.0	7220
14:21:42	13.3	26.3	-43.1	7203
14:21:44	13.3	26.2	-43.1	7196
14:21:45	13.3	26.2	-43.2	7170
14:21:47	13.3	26.2	-43.3	7163
14:21:49	13.3	26.2	-43.3	7147
14:21:50	13.3	26.1	-43.4	7140
14:21:52	13.2	26.2	-43.5	7127
14:21:53	13.3	26.2	-43.5	7119
14:21:55	13.3	26.1	-43.6	7103
14:21:56	13.3	26.2	-43.6	7096
14:21:58	13.3	26.1	-43.6	7082
14:22:00	13.2	26.1	-43.7	7074
14:22:01	13.2	26.1	-43.8	7060
14:22:03	13.2	26.2	-43.9	7046
14:22:04	13.2	26.2	-44.0	7041
14:22:06	13.2	26.2	-44.0	7028
14:22:07	13.2	26.2	-44.1	7020
14:22:09	13.2	26.2	-44.1	7007
14:22:11	13.2	26.3	-44.2	6998
14:22:12	13.2	26.3	-44.3	6984
14:22:14	13.2	26.2	-44.3	6982
14:22:15	13.1	26.2	-44.4	6970
14:22:17	13.1	26.3	-44.4	6965
14:22:19	13.1	26.3	-44.5	6942
14:22:20	13.1	26.3	-44.6	6931
14:22:22	13.0	26.3	-44.7	6925
14:22:23	13.0	26.4	-44.8	6914
14:22:25	13.0	26.5	-44.8	6908
14:22:27	13.0	26.4	-44.8	6895
14:22:28	13.0	26.3	-45.0	6890
14:22:30	13.0	26.3	-45.0	6878
14:22:31	13.0	26.2	-45.1	6873
14:22:33	13.0	26.3	-45.1	6864
14:22:34	13.0	26.2	-45.1	6857
14:22:36	13.0	26.3	-45.2	6845
14:22:38	12.9	26.3	-45.2	6840
14:22:39	12.9	26.3	-45.3	6828
14:22:41	12.9	26.3	-45.3	6819
14:22:42	12.9	26.2	-45.3	6814
14:22:44	12.9	26.2	-45.4	6802
14:22:46	12.9	26.1	-45.5	6796
14:22:47	12.9	26.2	-45.6	6786
14:22:49	12.9	26.2	-45.6	6783
14:22:50	12.9	26.4	-45.6	6773
14:22:52	12.9	26.3	-45.7	6769
14:22:53	12.9	26.4	-45.7	6758
14:22:55	12.9	26.4	-45.8	6755
14:22:57	12.9	26.4	-45.8	6744
14:22:58	12.8	26.4	-45.9	6741
14:23:00	12.9	26.4	-45.9	6729
14:23:01	12.8	26.4	-46.0	6725
14:23:03	12.8	26.3	-46.0	6706
14:23:04	12.9	26.3	-46.0	6700
14:23:06	12.8	26.3	-46.0	6695
14:23:08	12.7	26.3	-46.2	6686
14:23:09	12.7	26.4	-46.2	6681
14:23:11	12.7	26.3	-46.3	6673
14:23:12	12.7	26.2	-46.3	6669
14:23:14	12.7	26.2	-46.3	6661
14:23:16	12.7	26.1	-46.3	6656
14:23:17	12.7	26.0	-46.4	6650
14:23:19	12.7	26.0	-46.4	6645
14:23:20	12.7	26.1	-46.5	6638
14:23:22	12.6	26.1	-46.6	6633
14:23:23	12.6	26.1	-46.6	6625
14:23:25	12.7	26.2	-46.6	6623
14:23:27	12.6	26.3	-46.6	6614
14:23:28	12.6	26.3	-46.7	6607
14:23:30	12.6	26.5	-46.8	6603
14:23:31	12.7	26.4	-46.7	6611
14:23:33	12.7	26.4	-46.8	6612
14:23:34	12.7	26.5	-46.8	6608
14:23:36	12.7	26.5	-46.8	6608
14:23:38	12.7	26.6	-46.8	6606
14:23:39	12.7	26.4	-46.8	6603
14:23:41	12.7	26.3	-46.9	6603
14:23:42	12.6	26.2	-47.0	6601
14:23:44	12.6	26.3	-46.9	6601
14:23:46	12.6	26.3	-47.0	6600
14:23:47	12.6	26.2	-47.0	6598
14:23:49	12.6	26.2	-47.1	6600
14:23:50	12.6	26.2	-47.2	6600
14:23:52	12.6	26.2	-47.2	6595
14:23:54	12.6	26.0	-47.3	6595
14:23:55	12.6	26.1	-47.3	6592
14:23:57	12.6	26.0	-47.3	6596
14:23:58	12.6	26.0	-47.3	6593
14:24:00	12.6	26.1	-47.4	6595
14:24:01	12.6	26.1	-47.4	6593
14:24:03	12.6	26.1	-47.4	6593
14:24:05	12.6	26.1	-47.4	6595
14:24:06	12.6	26.1	-47.5	6593
14:24:08	12.6	26.1	-47.5	6595
14:24:09	12.6	26.0	-47.5	6593
14:24:11	12.6	26.0	-47.6	6595
14:24:12	12.5	26.1	-47.6	6593
14:24:14	12.6	26.1	-47.6	6593
14:24:16	12.5	26.1	-47.6	6595
14:24:17	12.5	26.1	-47.7	6592
14:24:19	12.5	26.1	-47.7	6593
14:24:20	12.5	26.1	-47.7	6593
14:24:22	12.5	26.1	-47.7	6595
14:24:24	12.4	26.1	-47.7	6597
14:24:25	12.5	26.2	-47.7	6598
14:24:27	12.5	26.2	-47.7	6596
14:24:28	12.5	26.2	-47.8	6600
14:24:30	12.5	26.2	-47.8	6600
14:24:31	12.4	26.0	-47.8	6601
14:24:33	12.5	26.0	-47.8	6602
14:24:35	12.4	26.0	-47.8	6603
14:24:36	12.4	26.0	-47.9	6604
14:24:38	12.4	26.0	-48.0	6606
14:24:39	12.4	26.1	-48.0	6607
14:24:41	12.4	26.1	-48.0	6607
14:24:43	12.4	26.1	-48.0	6611
14:24:44	12.4	26.1	-48.0	6612
14:24:46	12.4	26.2	-48.1	6612
14:24:47	12.4	26.1	-48.0	6612
14:24:49	12.4	26.3	-48.1	6614
14:24:50	12.4	26.3	-48.1	6617
14:24:52	12.3	26.3	-48.0	6616
14:24:54	12.3	26.3	-48.0	6621
14:24:55	12.3	26.3	-48.0	6617
14:24:57	12.3	26.3	-48.0	6619
14:24:58	12.3	26.2	-47.9	6621
14:25:00	12.3	26.2	-47.7	6622
14:25:01	12.3	26.1	-47.6	6621
14:25:03	12.4	26.1	-47.7	6623
14:25:05	12.4	26.3	-47.8	6624
14:25:06	12.3	26.3	-47.9	6625
14:25:08	12.3	26.3	-48.0	6627
14:25:09	12.3	26.3	-48.0	6628
14:25:11	12.3	26.3	-48.1	6629
14:25:13	12.3	26.2	-48.1	6632
14:25:14	12.3	26.3	-48.1	6633
14:25:16	12.3	26.3	-48.1	6633
14:25:17	12.3	26.3	-48.1	6635
14:25:19	12.3	26.2	-48.1	6635
14:25:20	12.2	26.3	-48.1	6634
14:25:22	12.3	26.2	-48.1	6637
14:25:24	12.3	26.1	-48.1	6637
14:25:25	12.2	26.2	-48.1	6638
14:25:27	12.2	26.2	-48.1	6642
14:25:28	12.2	26.3	-48.1	6642
14:25:30	12.2	26.3	-48.1	6647
14:25:32	12.2	26.3	-48.1	6644
14:25:33	12.2	26.3	-48.0	6645
14:25:35	12.1	26.3	-48.1	6649
14:25:36	12.1	26.4	-48.1	6647
14:25:38	12.1	26.4	-48.0	6651
14:25:39	12.1	26.5	-48.0	6653
14:25:41	12.1	26.5	-48.0	6654
14:25:43	12.1	26.4	-48.0	6654
14:25:44	12.1	26.3	-48.0	6655
14:25:46	12.1	26.3	-48.0	6659
14:25:47	12.1	26.3	-48.0	6661
14:25:49	12.1	26.3	-47.9	6656
14:25:50	12.2	26.3	-47.8	6663
14:25:52	12.2	26.2	-47.8	6664
14:25:54	12.2	26.3	-47.8	6664
14:25:55	12.2	26.3	-47.8	6665
14:25:57	12.2	26.3	-47.8	6669
14:25:58	12.2	26.3	-47.7	6670
14:26:00	12.2	26.3	-47.7	6670
14:26:02	12.2	26.3	-47.7	6674
14:26:03	12.1	26.2	-47.7	6674
14:26:05	12.2	26.3	-47.6	6674
14:26:06	12.2	26.3	-47.6	6675
14:26:08	12.1	26.2	-47.5	6679
14:26:09	12.1	26.3	-47.5	6676
14:26:11	12.2	26.3	-47.5	6679
14:26:13	12.2	26.1	-47.5	6680
14:26:14	12.2	26.1	-47.6	6684
14:26:16	12.1	26.2	-47.6	6682
14:26:17	12.1	26.2	-47.6	6681
14:26:19	12.1	26.2	-47.6	6684
14:26:20	12.1	26.2	-47.6	6686
14:26:22	12.1	26.3	-47.6	6686
14:26:24	12.1	26.3	-47.6	6690
14:26:25	12.1	26.3	-47.6	6687
14:26:27	12.1	26.3	-47.5	6689
14:26:28	12.1	26.4	-47.5	6692
14:26:30	12.1	26.3	-47.5	6692
14:26:32	12.0	26.2	-47.5	6692
14:26:33	12.1	26.1	-47.5	6694
14:26:35	12.0	26.1	-47.5	6694
14:26:36	12.1	26.0	-47.5	6694
14:26:38	12.1	26.1	-47.5	6695
14:26:39	12.1	26.1	-47.4	6696
14:26:41	12.1	26.2	-47.4	6696
14:26:43	12.1	26.2	-47.5	6699
14:26:44	12.1	26.1	-47.5	6701
14:26:46	12.0	26.1	-47.5	6699
14:26:47	12.1	26.1	-47.4	6697
14:26:49	12.1	26.1	-47.4	6699
14:26:50	12.1	26.1	-47.4	6699
14:26:52	12.0	26.1	-47.4	6703
14:26:54	12.1	26.2	-47.4	6703
14:26:55	12.1	26.3	-47.4	6707
14:26:57	12.0	26.3	-47.4	6703
14:26:58	12.0	26.4	-47.4	6706
14:27:00	12.1	26.4	-47.3	6706
14:27:02	12.1	26.6	-47.3	6707
14:27:03	12.0	26.4	-47.3	6708
14:27:05	12.0	26.4	-47.3	6710
14:27:06	12.0	26.3	-47.3	6710
14:27:08	12.0	26.6	-47.2	6711
14:27:09	12.0	26.6	-47.2	6711
14:27:11	12.0	26.4	-47.1	6713
14:27:13	12.0	26.4	-47.1	6713
14:27:14	12.0	26.4	-47.1	6713
14:27:16	12.0	26.5	-47.0	6717
14:27:17	12.0	26.4	-47.1	6717
14:27:19	12.0	26.5	-47.1	6717
14:27:20	12.0	26.5	-47.0	6720
14:27:22	12.0	26.5	-47.1	6722
14:27:24	11.9	26.5	-47.1	6720
14:27:25	12.0	26.4	-47.1	6729
14:27:27	12.0	26.4	-47.0	6725
14:27:28	11.9	26.4	-47.1	6734
14:27:30	11.9	26.3	-47.1	6731
14:27:31	12.0	26.2	-47.0	6733
14:27:33	11.9	26.2	-47.0	6734
14:27:35	11.9	26.2	-47.0	6733
14:27:36	11.9	26.2	-47.1	6734
14:27:38	11.9	26.2	-47.0	6736
14:27:39	11.9	26.2	-47.0	6734
14:27:41	11.9	26.1	-47.0	6737
14:27:43	11.9	26.1	-47.0	6736
14:27:44	11.9	26.1	-47.0	6734
14:27:46	11.8	26.1	-47.0	6738
14:27:47	11.8	26.1	-47.0	6739
14:27:49	11.9	26.0	-47.0	6739
14:27:50	11.9	26.0	-47.0	6739
14:27:52	11.8	26.1	-47.0	6739
14:27:54	11.8	26.1	-47.0	6739
14:27:55	11.8	26.1	-47.0	6737
14:27:57	11.8	26.2	-47.1	6741
14:27:58	11.8	26.1	-47.1	6739
14:28:00	11.8	26.1	-47.1	6741
14:28:02	11.8	26.1	-47.1	6741
14:28:03	11.8	26.1	-47.1	6742
14:28:05	11.8	26.2	-47.1	6741
14:28:06	11.8	26.1	-47.0	6744
14:28:08	11.8	26.1	-47.0	6744
14:28:09	11.8	26.1	-47.0	6744
14:28:11	11.8	26.1	-47.0	6744
14:28:13	11.8	26.1	-47.0	6744
14:28:14	11.8	26.1	-47.0	6746
14:28:16	11.8	26.1	-47.0	6748
14:28:17	11.8	26.1	-47.0	6747
14:28:19	11.8	26.1	-47.0	6749
14:28:20	11.8	26.1	-47.0	6749
14:28:22	11.8	26.1	-47.0	6750
14:28:24	11.8	26.2	-47.0	6752
14:28:25	11.8	26.2	-46.9	6749
14:28:27	11.8	26.2	-46.9	6753
14:28:28	11.8	26.2	-46.9	6749
14:28:30	11.8	26.3	-46.9	6753
14:28:32	11.7	26.4	-47.0	6753
14:28:33	11.7	26.4	-47.0	6753
14:28:35	11.8	26.4	-46.9	6752
14:28:36	11.8	26.4	-46.9	6755
14:28:38	11.7	26.5	-46.9	6753
14:28:40	11.7	26.4	-46.9	6754
14:28:41	11.7	26.5	-46.9	6754
14:28:43	11.7	26.3	-46.9	6755
14:28:44	11.7	26.4	-46.9	6754
14:28:46	11.7	26.3	-46.9	6757
14:28:47	11.7	26.2	-46.9	6755
14:28:49	11.7	26.2	-46.9	6755
14:28:51	11.7	26.2	-46.9	6757
14:28:52	11.7	26.1	-47.0	6758
14:28:54	11.6	26.1	-46.9	6758
14:28:55	11.6	26.1	-46.9	6758
14:28:57	11.7	26.2	-46.9	6760
14:28:58	11.6	26.2	-46.9	6759
14:29:00	11.6	26.2	-46.9	6757
14:29:02	11.7	26.3	-46.9	6758
14:29:03	11.6	26.4	-46.9	6757
14:29:05	11.6	26.3	-46.9	6759
14:29:06	11.6	26.2	-46.9	6759
14:29:08	11.6	26.2	-46.9	6759
14:29:10	11.6	26.2	-46.9	6760
14:29:11	11.6	26.2	-46.9	6760
14:29:13	11.6	26.2	-46.9	6760
14:29:14	11.6	26.1	-46.9	6763
14:29:16	11.6	26.1	-46.9	6765
14:29:18	11.6	26.1	-46.9	6763
14:29:19	11.6	26.2	-46.9	6765
14:29:21	11.6	26.3	-47.0	6764
14:29:22	11.6	26.3	-46.9	6765
14:29:24	11.6	26.3	-46.9	6764
14:29:25	11.6	26.2	-46.9	6764
14:29:27	11.6	26.2	-46.9	6763
14:29:29	11.6	26.2	-47.0	6767
14:29:30	11.6	26.3	-46.9	6764
14:29:32	11.6	26.3	-46.9	6763
14:29:33	11.6	26.3	-47.0	6764
14:29:35	11.6	26.3	-47.0	6765
14:29:36	11.6	26.3	-46.9	6767
14:29:38	11.6	26.3	-46.9	6767
14:29:40	11.5	26.2	-47.0	6767
14:29:41	11.5	26.3	-46.9	6765
14:29:43	11.6	26.3	-46.9	6764
14:29:44	11.5	26.2	-46.9	6767
14:29:46	11.6	26.2	-46.9	6767
14:29:48	11.5	26.1	-46.9	6768
14:29:49	11.5	26.1	-46.9	6767
14:29:51	11.5	26.1	-46.9	6767
14:29:52	11.5	26.1	-46.9	6769
14:29:54	11.5	26.1	-46.9	6769
14:29:55	11.4	26.1	-47.0	6768
14:29:57	11.5	26.1	-47.0	6767
14:29:59	11.5	26.2	-46.9	6768
14:30:00	11.5	26.2	-46.9	6769
14:30:02	11.5	26.1	-46.9	6770
14:30:03	11.5	26.1	-46.9	6768
14:30:05	11.5	26.1	-46.9	6769
14:30:07	11.5	26.2	-46.9	6767
14:30:08	11.5	26.2	-46.9	6769
14:30:10	11.5	26.1	-46.9	6769
14:30:11	11.5	26.2	-46.9	6769
14:30:13	11.5	26.2	-46.9	6769
14:30:14	11.5	26.2	-46.8	6770
14:30:16	11.5	26.2	-46.8	6770
14:30:18	11.5	26.2	-46.8	6769
14:30:19	11.5	26.2	-46.8	6768
14:30:21	11.5	26.2	-46.9	6769
14:30:22	11.5	26.2	-46.8	6769
14:30:24	11.5	26.2	-46.9	6773
14:30:26	11.5	26.2	-46.8	6772
14:30:27	11.5	26.1	-46.8	6773
14:30:29	11.5	26.1	-46.8	6773
14:30:30	11.5	26.0	-46.8	6770
14:30:32	11.5	26.0	-46.8	6770
14:30:33	11.5	26.1	-46.8	6769
14:30:35	11.5	26.1	-46.8	6770
14:30:37	11.5	26.2	-46.8	6769
14:30:38	11.5	26.1	-46.8	6769
14:30:40	11.5	26.3	-46.8	6769
14:30:41	11.5	26.3	-46.8	6769
14:30:43	11.5	26.4	-46.8	6768
14:30:44	11.5	26.4	-46.9	6772
14:30:46	11.5	26.5	-46.8	6773
14:30:48	11.5	26.5	-46.8	6770
14:30:49	11.5	26.6	-46.8	6772
14:30:51	11.4	26.5	-46.9	6772
14:30:52	11.5	26.4	-46.8	6773
14:30:54	11.4	26.4	-46.9	6772
14:30:56	11.5	26.3	-46.8	6773
14:30:57	11.4	26.2	-46.8	6773
14:30:59	11.4	26.2	-46.8	6773
14:31:00	11.4	26.3	-46.8	6773
14:31:02	10.5	26.3	-46.8	6773
14:31:03	7.3	26.2	-46.3	6789
14:31:05	6.7	26.2	-45.6	6824
14:31:07	6.7	26.3	-45.0	6842
14:31:08	6.8	26.3	-44.4	6880
14:31:10	6.9	26.2	-43.8	6903
14:31:11	6.7	26.2	-43.2	6939
14:31:13	6.3	26.2	-42.7	6971
14:31:14	6.1	26.2	-42.3	7012
14:31:16	6.0	26.1	-41.7	7035
14:31:18	5.8	26.2	-41.3	7078
14:31:19	5.7	26.1	-40.7	7103
14:31:21	5.5	26.3	-40.3	7150
14:31:22	5.4	26.3	-39.9	7176
14:31:24	5.3	26.3	-39.5	7242
14:31:25	5.2	26.2	-39.1	7267
14:31:27	5.0	26.2	-38.7	7326
14:31:29	4.9	26.2	-38.3	7384
14:31:30	4.8	26.2	-37.9	7429
14:31:32	4.6	26.2	-37.6	7503
14:31:33	4.6	26.3	-37.2	7548
14:31:35	4.5	26.3	-36.9	7665
14:31:37	4.3	26.3	-36.6	7708
14:31:38	4.2	26.3	-36.3	7769
14:31:40	4.1	26.3	-36.0	7788
14:31:41	4.0	26.2	-35.6	7825
14:31:43	4.0	26.2	-35.2	7836
14:31:44	3.8	26.2	-34.9	7862
14:31:46	3.7	26.3	-34.5	7873
14:31:48	3.6	26.3	-34.2	7905
14:31:49	3.5	26.2	-33.9	7916
14:31:51	3.4	26.1	-33.5	7940
14:31:52	3.3	26.2	-33.2	7966
14:31:54	3.3	26.2	-32.9	7975
14:31:55	3.2	26.2	-32.6	8003
14:31:57	3.0	26.2	-32.3	8013
14:31:59	3.0	26.3	-32.0	8019
14:32:00	2.9	26.3	-31.7	8026
14:32:02	2.8	26.2	-31.4	8036
14:32:03	2.6	26.2	-31.1	8045
14:32:05	2.6	26.2	-30.8	8059
14:32:07	2.5	26.4	-30.6	8060
14:32:08	2.4	26.4	-30.3	8061
14:32:10	2.4	26.4	-30.0	8061
14:32:11	2.2	26.3	-29.8	8064
14:32:13	2.1	26.2	-29.5	8065
14:32:14	2.1	26.2	-29.2	8066
14:32:16	2.0	26.2	-28.9	8069
14:32:18	1.9	26.2	-28.7	8071
14:32:19	1.9	26.2	-28.4	8072
14:32:21	1.8	26.2	-28.1	8074
14:32:22	1.7	26.2	-27.9	8075
14:32:24	1.7	26.2	-27.6	8074
14:32:25	1.6	26.2	-27.4	8075
14:32:27	1.5	26.3	-27.1	8076
