time	T hot	T water	T cold	mBar
15:30:03	30.4	6.4	30.2	-1035
15:30:05	30.4	6.3	30.2	-1034
15:30:06	29.1	6.0	30.2	-1034
15:30:08	18.1	6.1	30.0	-1035
15:30:10	14.5	6.3	29.1	-1034
15:30:11	12.2	6.5	28.3	-1037
15:30:13	10.8	6.5	27.4	-1037
15:30:14	10.0	6.5	26.6	-1035
15:30:16	9.4	6.6	25.9	-1035
15:30:17	8.9	6.6	24.9	-1037
15:30:19	8.7	6.7	24.2	-1035
15:30:21	8.4	6.6	23.4	-1034
15:30:22	8.2	6.5	22.5	-1035
15:30:24	8.1	6.4	21.8	-1035
15:30:25	8.2	6.4	21.0	-1035
15:30:27	8.1	6.4	20.2	-1035
15:30:28	8.3	6.3	19.4	-1035
15:30:30	8.3	6.2	18.7	-1037
15:30:32	8.3	6.1	17.9	-1037
15:30:33	8.3	6.2	17.1	-1037
15:30:35	8.3	6.3	16.3	-1035
15:30:36	8.3	6.2	15.6	-1035
15:30:38	8.3	6.4	14.9	-1035
15:30:40	8.3	6.3	14.2	-1035
15:30:41	8.3	6.3	13.5	-1035
15:30:43	8.3	6.4	12.8	-1037
15:30:44	8.3	6.5	12.1	-1037
15:30:46	8.4	6.5	11.4	-1035
15:30:47	8.4	6.4	10.7	-1037
15:30:49	8.4	6.2	10.1	-1037
15:30:51	8.4	6.1	9.5	-1034
15:30:52	8.5	6.0	8.8	-1037
15:30:54	8.5	5.8	8.2	-1035
15:30:55	8.6	5.7	7.6	-1037
15:30:57	8.6	5.7	6.9	-1035
15:30:58	8.6	5.6	6.2	-1038
15:31:00	8.7	5.6	5.7	-1037
15:31:02	8.7	5.6	5.1	-1035
15:31:03	8.8	5.5	4.5	-1037
15:31:05	8.8	5.7	4.0	-1039
15:31:06	8.8	5.8	3.4	-1037
15:31:08	8.9	5.9	2.8	-1037
15:31:09	8.9	5.8	2.2	-1038
15:31:11	8.9	5.7	1.7	-1035
15:31:13	8.9	5.7	1.1	-1035
15:31:14	8.9	5.7	0.6	-1035
15:31:16	9.0	5.9	0.0	-1038
15:31:17	9.0	6.0	-0.5	-1037
15:31:19	9.0	5.8	-1.0	-1035
15:31:21	9.1	5.9	-1.6	-1035
15:31:22	9.1	5.9	-2.0	-1035
15:31:24	9.1	5.8	-2.5	-1035
15:31:25	9.2	5.7	-3.0	-1034
15:31:27	9.2	5.8	-3.5	-1035
15:31:28	9.2	6.0	-4.1	-1035
15:31:30	9.3	6.1	-4.6	-1035
15:31:32	9.3	6.2	-5.1	-1034
15:31:33	9.3	6.3	-5.5	-1035
15:31:35	9.3	6.3	-6.0	-1035
15:31:36	9.3	6.4	-6.5	-1035
15:31:38	9.3	6.3	-7.0	-1035
15:31:39	9.4	6.2	-7.5	-1035
15:31:41	9.4	6.3	-7.9	-1034
15:31:43	9.5	6.2	-8.3	-1034
15:31:44	9.5	6.1	-8.8	-1037
15:31:46	9.5	6.0	-9.2	-1035
15:31:47	9.5	6.1	-9.7	-1038
15:31:49	9.5	6.0	-10.1	-1038
15:31:51	9.6	6.1	-10.5	-1038
15:31:52	9.5	6.2	-10.9	-1035
15:31:54	9.6	6.3	-11.4	-1038
15:31:55	9.6	6.4	-11.8	-1038
15:31:57	9.6	6.3	-12.2	-1037
15:31:58	9.6	6.3	-12.6	-1038
15:32:00	9.6	6.3	-13.0	-1038
15:32:02	9.6	6.4	-13.5	-1039
15:32:03	9.7	6.3	-13.8	-1039
15:32:05	9.7	6.3	-14.3	-1038
15:32:06	9.7	6.2	-14.6	-1039
15:32:08	9.7	6.2	-15.0	-1038
15:32:10	9.7	6.2	-15.4	-1037
15:32:11	9.7	6.2	-15.8	-1038
15:32:13	9.7	6.0	-16.2	-1038
15:32:14	9.7	6.1	-16.5	-1038
15:32:16	9.7	6.1	-16.9	-1037
15:32:17	9.7	5.8	-17.2	-1037
15:32:19	9.7	5.5	-17.7	-1037
15:32:21	9.7	5.5	-18.0	-1039
15:32:22	9.8	5.5	-18.3	-1037
15:32:24	9.8	5.4	-18.6	-1039
15:32:25	9.8	5.4	-19.0	-1038
15:32:27	9.8	5.5	-19.3	-1040
15:32:28	9.8	5.5	-19.7	-1040
15:32:30	9.8	5.6	-19.9	-1038
15:32:32	9.8	5.5	-20.3	-1039
15:32:33	9.8	5.4	-20.6	-1038
15:32:35	9.9	5.6	-20.8	-1037
15:32:36	9.8	5.5	-21.3	-1040
15:32:38	9.8	5.5	-21.6	-1038
15:32:39	9.9	5.5	-21.9	-1039
15:32:41	9.8	5.4	-22.3	-1040
15:32:43	9.9	5.5	-22.5	-1039
15:32:44	9.8	5.6	-22.8	-1040
15:32:46	9.8	5.7	-23.2	-1040
15:32:47	9.9	5.6	-23.4	-1039
15:32:49	9.9	5.6	-23.7	-1038
15:32:51	9.9	5.7	-24.0	-1039
15:32:52	9.9	5.7	-24.3	-1040
15:32:54	9.9	5.8	-24.6	-1040
15:32:55	9.9	5.7	-24.9	-1040
15:32:57	9.9	5.6	-25.1	-1039
15:32:58	9.9	5.7	-25.4	-1038
15:33:00	9.9	5.7	-25.7	-1038
15:33:02	9.9	5.7	-26.0	-1037
15:33:03	9.9	5.9	-26.3	-1038
15:33:05	9.9	6.0	-26.6	-1038
15:33:06	9.8	6.0	-26.8	-1038
15:33:08	9.9	5.8	-27.1	-1039
15:33:09	9.9	5.7	-27.3	-1037
15:33:11	9.9	5.7	-27.6	-1039
15:33:13	9.9	5.8	-27.8	-1035
15:33:14	9.9	5.9	-28.1	-1038
15:33:16	9.9	6.1	-28.3	-1039
15:33:17	9.8	6.1	-28.6	-1038
15:33:19	9.9	6.1	-28.8	-1038
15:33:21	9.9	6.2	-29.0	-1038
15:33:22	9.9	6.2	-29.2	-1038
15:33:24	9.9	6.1	-29.5	-1037
15:33:25	9.9	6.0	-29.7	-1037
15:33:27	9.9	6.0	-29.9	-1038
15:33:28	9.9	5.8	-30.1	-1039
15:33:30	9.9	5.6	-30.4	-1038
15:33:32	9.9	5.7	-30.6	-1038
15:33:33	9.9	5.7	-30.8	-1038
15:33:35	9.9	5.6	-31.0	-1038
15:33:36	9.9	5.7	-31.2	-1039
15:33:38	9.9	5.7	-31.4	-1038
15:33:40	9.9	5.6	-31.7	-1038
15:33:41	9.9	5.7	-31.9	-1040
15:33:43	9.9	5.7	-32.0	-1039
15:33:44	9.9	5.6	-32.2	-1039
15:33:46	9.9	5.5	-32.5	-1039
15:33:47	9.9	5.4	-32.7	-1038
15:33:49	9.9	5.4	-32.9	-1038
15:33:51	9.9	5.4	-33.0	-1039
15:33:52	9.9	5.4	-33.2	-1039
15:33:54	9.9	5.6	-33.4	-1038
15:33:55	9.9	5.7	-33.6	-1038
15:33:57	9.9	5.8	-33.8	-1038
15:33:58	9.9	5.8	-34.0	-1039
15:34:00	9.9	5.9	-34.2	-1037
15:34:02	9.9	5.8	-34.3	-1038
15:34:03	9.9	5.9	-34.5	-1040
15:34:05	9.9	5.9	-34.7	-1037
15:34:06	9.9	5.8	-34.8	-1040
15:34:08	9.9	5.8	-35.0	-1038
15:34:09	9.8	5.8	-35.2	-1038
15:34:11	9.9	6.0	-35.4	-1037
15:34:13	9.8	5.9	-35.5	-1038
15:34:14	9.8	5.8	-35.7	-1039
15:34:16	9.9	6.0	-35.9	-1038
15:34:17	9.8	5.9	-36.1	-1038
15:34:19	9.9	5.7	-36.2	-1039
15:34:21	9.8	5.6	-36.4	-1038
15:34:22	9.8	5.7	-36.5	-1038
15:34:24	9.8	5.8	-36.7	-1040
15:34:25	9.8	5.8	-36.9	-1039
15:34:27	9.8	5.8	-37.0	-1038
15:34:28	9.9	5.9	-37.1	-1037
15:34:30	9.8	6.0	-37.3	-1038
15:34:32	9.9	5.9	-37.4	-1037
15:34:33	9.8	5.9	-37.5	-1039
15:34:35	9.8	5.9	-37.7	-1039
15:34:36	9.8	6.0	-37.8	-1040
15:34:38	9.8	6.2	-37.9	-1038
15:34:40	9.8	6.2	-38.1	-1039
15:34:41	9.8	6.1	-38.2	-1037
15:34:43	9.8	6.1	-38.4	-1038
15:34:44	9.9	6.1	-38.4	-1038
15:34:46	9.8	6.2	-38.6	-1037
15:34:48	9.8	6.1	-38.8	-1037
15:34:49	9.8	6.0	-38.9	-1035
15:34:51	9.8	6.1	-39.0	-1035
15:34:52	9.8	5.9	-39.1	-1038
15:34:54	9.8	5.9	-39.2	-1037
15:34:56	9.8	5.9	-39.3	-1038
15:34:57	9.8	5.8	-39.5	-1037
15:34:59	9.8	5.8	-39.6	-1038
15:35:01	9.8	5.8	-39.8	-1038
15:35:02	9.7	5.8	-39.9	-1038
15:35:04	9.7	5.7	-40.0	-1039
15:35:05	9.7	5.6	-40.1	-1039
15:35:07	9.8	5.5	-40.2	-1038
15:35:09	9.7	5.6	-40.4	-1037
15:35:10	9.8	5.5	-40.4	-1037
15:35:12	9.7	5.5	-40.5	-1037
15:35:13	9.7	5.6	-40.6	-1038
15:35:15	9.7	5.6	-40.8	-1037
15:35:17	9.7	5.5	-40.8	-1037
15:35:18	9.7	5.7	-41.0	-1038
15:35:20	9.7	5.6	-41.1	-1038
15:35:21	9.7	5.7	-41.2	-1038
15:35:23	9.7	5.8	-41.3	-1038
15:35:25	9.7	5.7	-41.4	-1038
15:35:26	9.7	5.8	-41.5	-1038
15:35:28	9.7	5.9	-41.7	-1039
15:35:29	9.7	5.9	-41.7	-1038
15:35:31	9.7	5.8	-41.8	-1038
15:35:32	9.7	5.8	-41.9	-1039
15:35:34	9.7	5.7	-41.9	-1039
15:35:36	9.7	5.8	-42.0	-1039
15:35:37	9.6	5.8	-42.1	-1040
15:35:39	9.7	5.8	-42.2	-1038
15:35:40	9.6	6.0	-42.3	-1038
15:35:42	9.6	6.0	-42.4	-1039
15:35:44	9.6	5.9	-42.5	-1037
15:35:45	9.6	5.9	-42.6	-1038
15:35:47	9.6	5.8	-42.7	-1039
15:35:48	9.6	5.8	-42.8	-1039
15:35:50	9.6	6.0	-42.8	-1038
15:35:52	9.6	6.0	-42.9	-1038
15:35:53	9.6	5.9	-43.0	-1037
15:35:55	9.6	5.9	-43.1	-1038
15:35:56	9.6	6.1	-43.2	-1040
15:35:58	9.6	6.2	-43.3	-1038
15:36:00	9.6	6.3	-43.4	-1038
15:36:01	9.6	6.3	-43.4	-1039
15:36:03	9.6	6.2	-43.5	-1039
15:36:04	9.6	5.9	-43.5	-1039
15:36:06	9.6	5.9	-43.6	-1037
15:36:07	9.6	5.9	-43.7	-1038
15:36:09	9.6	5.9	-43.7	-1039
15:36:11	9.6	5.9	-43.8	-1038
15:36:12	9.6	5.8	-43.9	-1039
15:36:14	9.6	5.9	-44.0	-1039
15:36:15	9.6	6.0	-44.0	-1039
15:36:17	9.6	6.1	-44.1	-1039
15:36:19	9.6	6.0	-44.1	-1038
15:36:20	9.6	5.9	-44.3	-1040
15:36:22	9.6	5.9	-44.2	-1038
15:36:23	9.6	5.8	-44.3	-1039
15:36:25	9.6	5.7	-44.4	-1038
15:36:27	9.6	5.6	-44.4	-1039
15:36:28	9.5	5.7	-44.5	-1039
15:36:30	9.5	5.7	-44.6	-1040
15:36:31	9.6	5.6	-44.7	-1040
15:36:33	9.5	5.6	-44.8	-1038
15:36:35	9.5	5.6	-44.9	-1039
15:36:36	9.5	5.6	-44.9	-1038
15:36:38	9.5	5.4	-45	-1039
15:36:39	9.4	5.4	-45.0	-1039
15:36:41	9.4	5.5	-45.1	-1038
15:36:43	9.5	5.4	-45.1	-1039
15:36:44	9.5	5.3	-45.2	-1037
15:36:46	9.4	5.4	-45.3	-1039
15:36:47	9.4	5.5	-45.3	-1038
15:36:49	9.4	5.6	-45.4	-1039
15:36:51	9.5	5.7	-45.4	-1042
15:36:52	9.4	5.6	-45.5	-1039
15:36:54	9.5	5.7	-45.6	-1039
15:36:55	9.4	5.7	-45.6	-1038
15:36:57	9.4	5.9	-45.6	-1037
15:36:59	9.4	5.9	-45.7	-1037
15:37:00	9.4	5.9	-45.7	-1038
15:37:02	9.4	5.8	-45.8	-1039
15:37:03	9.4	5.8	-45.8	-1039
15:37:05	9.4	5.9	-45.8	-1039
15:37:06	9.4	5.8	-45.9	-1038
15:37:08	9.4	5.7	-46.0	-1039
15:37:10	9.4	5.5	-46.0	-1038
15:37:11	9.4	5.5	-46.0	-1038
15:37:13	9.4	5.5	-46.1	-1039
15:37:14	9.5	5.6	-46.1	-1035
15:37:16	9.4	5.6	-46.2	-1038
15:37:18	9.4	5.5	-46.2	-1038
15:37:19	9.4	5.5	-46.3	-1039
15:37:21	9.4	5.6	-46.4	-1039
15:37:22	9.4	5.7	-46.4	-1039
15:37:24	9.4	5.7	-46.4	-1039
15:37:26	9.4	5.6	-46.4	-1040
15:37:27	9.4	5.6	-46.4	-1039
15:37:29	9.4	5.6	-46.5	-1038
15:37:30	9.3	5.6	-46.6	-1040
15:37:32	9.4	5.7	-46.6	-1039
15:37:34	9.4	5.7	-46.7	-1039
15:37:35	9.4	5.7	-46.7	-1040
15:37:37	9.4	5.7	-46.8	-1039
15:37:38	9.4	5.7	-46.8	-1040
15:37:40	9.4	5.7	-46.8	-1039
15:37:41	9.4	5.8	-46.9	-1040
15:37:43	9.4	5.6	-46.9	-1039
15:37:45	9.3	5.7	-46.9	-1039
15:37:46	9.4	5.7	-47.0	-1040
15:37:48	9.3	5.8	-47.0	-1040
15:37:50	9.3	5.8	-47.1	-1040
15:37:51	9.3	5.8	-47.1	-1039
15:37:53	9.3	5.7	-47.1	-1039
15:37:54	9.3	5.8	-47.2	-1039
15:37:56	9.3	5.8	-47.2	-1037
15:37:57	9.3	5.9	-47.2	-1037
15:37:59	9.3	5.8	-47.3	-1038
15:38:01	9.3	5.9	-47.4	-1038
15:38:02	9.2	5.9	-47.4	-1038
15:38:04	9.3	5.9	-47.5	-1038
15:38:06	9.2	5.8	-47.6	-1038
15:38:07	9.2	5.8	-47.5	-1037
15:38:09	9.2	5.9	-47.6	-1037
15:38:10	9.2	5.9	-47.7	-1039
15:38:12	9.2	5.9	-47.7	-1038
15:38:13	9.2	6.0	-47.6	-1038
15:38:15	9.2	6.0	-47.8	-1038
15:38:17	9.2	5.9	-47.7	-1038
15:38:18	9.2	5.9	-47.8	-1039
15:38:20	9.2	5.9	-47.9	-1039
15:38:21	9.2	5.9	-47.8	-1038
15:38:23	9.2	6.0	-47.8	-1039
15:38:25	9.1	6.1	-47.9	-1038
15:38:26	9.1	6.2	-47.9	-1039
15:38:28	9.1	6.2	-47.9	-1038
15:38:29	9.1	6.2	-48.0	-1039
15:38:31	9.1	6.2	-48.0	-1039
15:38:33	9.1	6.1	-48.0	-1039
15:38:34	9.1	6.2	-48.1	-1039
15:38:36	9.1	6.2	-48.1	-1038
15:38:37	9.2	6.2	-48.1	-1039
15:38:39	9.1	6.0	-48.1	-1038
15:38:41	9.1	5.8	-48.1	-1039
15:38:42	9.1	5.8	-48.2	-1040
15:38:44	9.1	5.7	-48.2	-1039
15:38:45	9.1	5.6	-48.2	-1040
15:38:47	9.1	5.6	-48.2	-1040
15:38:48	9.1	5.6	-48.2	-1038
15:38:50	9.1	5.5	-48.3	-1038
15:38:52	9.1	5.5	-48.3	-1039
15:38:53	9.1	5.6	-48.3	-1038
15:38:55	9.1	5.5	-48.4	-1038
15:38:56	9.1	5.5	-48.4	-1035
15:38:58	9.1	5.5	-48.4	-1035
15:39:00	9.1	5.5	-48.4	-1038
15:39:01	9.1	5.4	-48.5	-1037
15:39:03	9.0	5.4	-48.6	-1037
15:39:04	9.0	5.5	-48.5	-1039
15:39:06	9.0	5.5	-48.5	-1038
15:39:08	9.0	5.6	-48.6	-1038
15:39:09	9.0	5.7	-48.6	-1038
15:39:11	9.0	5.8	-48.6	-1037
15:39:12	9.0	5.9	-48.6	-1037
15:39:14	9.0	5.7	-48.6	-1039
15:39:16	9.0	5.7	-48.6	-1039
15:39:17	9.0	5.6	-48.7	-1039
15:39:19	8.9	5.6	-48.7	-1040
15:39:20	8.9	5.6	-48.7	-1038
15:39:22	9.0	5.7	-48.7	-1039
15:39:23	9.0	5.7	-48.7	-1039
15:39:25	8.9	5.6	-48.8	-1038
15:39:27	8.9	5.8	-48.8	-1039
15:39:28	9.0	5.8	-48.8	-1039
15:39:30	8.9	5.8	-48.8	-1038
15:39:32	8.9	5.7	-48.8	-1039
15:39:33	9.0	5.8	-48.8	-1038
15:39:37	9.0	5.8	-48.8	-1038
15:39:40	9.0	5.8	-48.9	-1038
15:39:42	9.0	5.9	-48.9	-1037
15:39:44	9.0	5.7	-48.9	-1035
15:39:45	9.0	5.6	-49.0	-1038
15:39:47	9.0	5.6	-49.0	-1039
15:39:48	9.0	5.7	-49.0	-1038
15:39:50	9.0	5.8	-49.0	-1039
15:39:52	9.0	5.8	-49.0	-1039
15:39:53	9.0	5.9	-49.0	-1037
15:39:55	9.0	6.0	-49.1	-1037
15:39:56	9.0	5.9	-49.1	-1039
15:39:58	9.0	5.9	-49.1	-1039
15:40:00	9.0	5.9	-49.2	-1040
15:40:01	9.0	5.8	-49.1	-1038
15:40:03	9.0	5.8	-49.1	-1040
15:40:04	9.0	5.7	-49.1	-1038
15:40:06	9.0	5.7	-49.2	-1039
15:40:08	9.0	5.7	-49.2	-1039
15:40:09	9.0	5.7	-49.2	-1040
15:40:11	9.0	5.6	-49.2	-1039
15:40:12	9.0	5.7	-49.2	-1040
15:40:14	9.0	5.6	-49.2	-1039
15:40:16	9.0	5.7	-49.2	-1039
15:40:17	9.0	5.7	-49.3	-1038
15:40:19	8.9	5.7	-49.2	-1038
15:40:20	9.0	5.9	-49.3	-1040
15:40:22	9.0	5.9	-49.3	-1040
15:40:24	9.0	5.8	-49.3	-1038
15:40:25	9.0	5.8	-49.3	-1039
15:40:27	8.9	5.9	-49.4	-1039
15:40:28	8.9	5.9	-49.3	-1039
