time	T hot	T cold
12:10:00	28.6	26.8
12:10:02	28.6	26.8
12:10:03	28.6	26.8
12:10:04	29.3	26.8
12:10:06	31.1	26.2
12:10:07	31.9	25.4
12:10:08	32.1	24.6
12:10:10	32.3	23.7
12:10:11	32.4	22.8
12:10:12	32.5	22.0
12:10:14	32.6	21.0
12:10:15	32.6	20.3
12:10:16	32.7	19.4
12:10:17	32.8	18.6
12:10:19	32.8	17.7
12:10:20	32.9	16.8
12:10:21	32.9	16.1
12:10:23	32.9	15.3
12:10:24	33.0	14.5
12:10:25	33.1	13.7
12:10:27	33.1	13.0
12:10:28	33.2	12.1
12:10:29	33.1	11.5
12:10:31	33.2	10.7
12:10:32	33.2	10.0
12:10:33	33.3	9.4
12:10:35	33.3	8.6
12:10:36	33.2	7.9
12:10:37	33.2	7.2
12:10:39	33.2	6.4
12:10:40	33.3	5.8
12:10:41	33.3	5.2
12:10:43	33.3	4.5
12:10:44	33.3	3.9
12:10:45	33.3	3.3
12:10:47	33.4	2.8
12:10:48	33.4	2.1
12:10:49	33.4	1.5
12:10:50	33.4	1.0
12:10:52	33.4	0.3
12:10:53	33.4	-0.1
12:10:54	33.4	-0.6
12:10:56	33.5	-1.2
12:10:57	33.5	-1.8
12:10:58	33.5	-2.3
12:11:00	33.4	-2.9
12:11:01	33.5	-3.4
12:11:02	33.4	-3.9
12:11:04	33.5	-4.5
12:11:05	33.5	-4.9
12:11:06	33.5	-5.4
12:11:08	33.5	-5.9
12:11:09	33.4	-6.4
12:11:10	33.4	-6.8
12:11:12	33.4	-7.3
12:11:13	33.4	-7.8
12:11:14	33.5	-8.3
12:11:15	33.4	-8.7
12:11:17	33.4	-9.1
12:11:18	33.4	-9.6
12:11:19	33.4	-10.0
12:11:21	33.4	-10.5
12:11:22	33.4	-10.8
12:11:23	33.4	-11.2
12:11:25	33.4	-11.6
12:11:26	33.4	-12.1
12:11:27	33.4	-12.5
12:11:29	33.4	-12.9
12:11:30	33.4	-13.2
12:11:31	33.4	-13.7
12:11:33	33.4	-13.9
12:11:34	33.4	-14.3
12:11:35	33.4	-14.7
12:11:37	33.3	-15.1
12:11:38	33.3	-15.4
12:11:39	33.3	-15.8
12:11:40	33.3	-16.1
12:11:42	33.3	-16.5
12:11:43	33.3	-16.7
12:11:44	33.3	-17.1
12:11:46	33.3	-17.4
12:11:47	33.3	-17.7
12:11:48	33.3	-18.1
12:11:50	33.2	-18.4
12:11:51	33.2	-18.8
12:11:52	33.2	-19.0
12:11:54	33.2	-19.3
12:11:55	33.2	-19.6
12:11:56	33.2	-19.9
12:11:57	33.2	-20.2
12:11:59	33.2	-20.4
12:12:00	33.2	-20.7
12:12:01	33.2	-21.0
12:12:03	33.2	-21.2
12:12:04	33.2	-21.5
12:12:05	33.2	-21.8
12:12:07	33.2	-22.1
12:12:08	33.2	-22.3
12:12:09	33.1	-22.6
12:12:11	33.2	-22.8
12:12:12	33.1	-23.1
12:12:13	33.1	-23.3
12:12:15	33.1	-23.6
12:12:16	33.1	-23.8
12:12:17	33.1	-24.0
12:12:19	33.1	-24.2
12:12:20	33.2	-24.4
12:12:21	33.1	-24.6
12:12:23	33.1	-24.9
12:12:24	33.1	-25.1
12:12:25	33.1	-25.3
12:12:27	33.1	-25.6
12:12:28	33.1	-25.8
12:12:29	33.1	-26.0
12:12:30	33.1	-26.2
12:12:32	33.1	-26.4
12:12:33	33.1	-26.5
12:12:34	33.1	-26.7
12:12:36	33.0	-26.9
12:12:37	33.1	-27.1
12:12:38	33.1	-27.3
12:12:40	33.1	-27.4
12:12:41	33.0	-27.7
12:12:42	33.1	-27.8
12:12:44	33.0	-28.0
12:12:45	33.1	-28.2
12:12:46	33.0	-28.3
12:12:48	33.0	-28.5
12:12:49	33.0	-28.7
12:12:50	33.0	-28.8
12:12:52	33.0	-29.0
12:12:53	33.0	-29.1
12:12:54	33.0	-29.3
12:12:55	33.0	-29.4
12:12:57	33.0	-29.6
12:12:58	33.0	-29.8
12:12:59	33.0	-29.9
12:13:01	33.0	-30.1
12:13:02	33.0	-30.2
12:13:03	32.9	-30.3
12:13:05	33.0	-30.5
12:13:06	33.0	-30.6
12:13:07	33.0	-30.7
12:13:09	33.0	-30.8
12:13:10	33.0	-30.9
12:13:11	33.0	-31.1
12:13:13	33.0	-31.3
12:13:14	33.0	-31.3
12:13:15	32.9	-31.5
12:13:16	33.0	-31.6
12:13:18	33.0	-31.7
12:13:19	32.9	-31.9
12:13:20	32.9	-32.0
12:13:22	32.9	-32.1
12:13:23	32.9	-32.3
12:13:24	33.0	-32.3
12:13:26	32.9	-32.4
12:13:27	32.9	-32.5
12:13:28	32.9	-32.6
12:13:30	32.9	-32.7
12:13:31	32.9	-32.8
12:13:32	32.9	-32.9
12:13:34	33.0	-33.0
12:13:35	32.9	-33.1
12:13:36	32.9	-33.2
12:13:38	32.9	-33.3
12:13:39	32.9	-33.4
12:13:40	32.9	-33.5
12:13:42	32.9	-33.7
12:13:43	32.9	-33.7
12:13:44	32.9	-33.8
12:13:45	32.9	-33.9
12:13:47	32.9	-34.0
12:13:48	32.9	-34.1
12:13:49	32.9	-34.1
12:13:51	32.9	-34.2
12:13:52	32.9	-34.4
12:13:53	32.9	-34.4
12:13:55	32.9	-34.5
12:13:56	32.9	-34.5
12:13:57	32.9	-34.5
12:13:59	32.9	-34.7
12:14:00	32.9	-34.8
12:14:01	32.9	-34.8
12:14:03	32.9	-35.0
12:14:04	32.9	-35.0
12:14:05	32.9	-35.1
12:14:07	32.9	-35.2
12:14:08	32.8	-35.2
12:14:09	32.8	-35.3
12:14:11	32.8	-35.4
12:14:12	32.8	-35.5
12:14:13	32.9	-35.5
12:14:15	32.8	-35.6
12:14:16	32.9	-35.6
12:14:17	32.8	-35.7
12:14:18	32.8	-35.8
12:14:20	32.8	-35.9
12:14:21	32.8	-35.9
12:14:22	32.8	-35.9
12:14:24	32.8	-36.0
12:14:25	32.9	-36.0
12:14:26	32.8	-36.1
12:14:28	32.8	-36.2
12:14:29	32.9	-36.2
12:14:30	32.9	-36.3
12:14:32	32.9	-36.3
12:14:33	32.9	-36.4
12:14:34	32.9	-36.4
12:14:36	32.9	-36.5
12:14:37	32.9	-36.5
12:14:38	32.9	-36.6
12:14:40	32.9	-36.6
12:14:41	32.9	-36.6
12:14:42	32.9	-36.7
12:14:44	32.9	-36.7
12:14:45	32.9	-36.8
12:14:46	32.9	-36.8
12:14:47	32.9	-36.8
12:14:49	32.9	-36.9
12:14:50	33.0	-36.9
12:14:51	32.9	-37.0
12:14:53	32.9	-37.1
12:14:54	32.9	-37.1
12:14:55	32.9	-37.2
12:14:57	32.9	-37.3
12:14:58	32.9	-37.3
12:14:59	32.9	-37.3
12:15:01	32.9	-37.3
12:15:02	32.9	-37.4
12:15:03	32.9	-37.4
12:15:05	32.9	-37.4
12:15:06	32.9	-37.5
12:15:07	32.9	-37.5
12:15:09	32.9	-37.5
12:15:10	32.9	-37.5
12:15:11	32.9	-37.6
12:15:12	32.9	-37.6
12:15:14	32.9	-37.6
12:15:15	32.9	-37.7
12:15:16	33.0	-37.7
12:15:18	33.0	-37.8
12:15:19	32.9	-37.9
12:15:20	32.9	-37.9
12:15:22	32.9	-37.9
12:15:23	32.9	-38.0
12:15:24	32.9	-38.0
12:15:26	32.9	-38.1
12:15:27	32.9	-38.0
12:15:28	32.9	-38.1
12:15:30	33.0	-38.1
12:15:31	32.9	-38.1
12:15:32	32.9	-38.1
12:15:34	32.9	-38.1
12:15:35	32.9	-38.2
12:15:36	32.9	-38.2
12:15:37	33.0	-38.2
12:15:39	33.0	-38.2
12:15:40	32.9	-38.3
12:15:41	32.9	-38.3
12:15:43	32.9	-38.4
12:15:44	32.9	-38.4
12:15:45	32.9	-38.4
12:15:47	32.9	-38.4
12:15:48	33.0	-38.4
12:15:49	33.0	-38.5
12:15:51	33.0	-38.5
12:15:52	33.0	-38.5
12:15:53	33.0	-38.5
12:15:55	33.0	-38.5
12:15:56	33.0	-38.5
12:15:57	33.0	-38.6
12:15:59	33.0	-38.6
12:16:00	33.0	-38.7
12:16:01	33.0	-38.7
