time	T hot	T cold	mBar
16:02:12	-42.6	-37.8	-706
16:02:13	-42.6	-37.8	-705
16:02:14	-42.6	-37.8	-705
16:02:16	-42.6	-37.8	-705
16:02:17	-42.5	-37.8	-705
16:02:18	-42.6	-37.8	-704
16:02:20	-42.5	-37.8	-704
16:02:21	-42.4	-37.8	-702
16:02:22	-42.5	-37.8	-701
16:02:24	-42.4	-37.8	-702
16:02:25	-42.4	-37.8	-701
16:02:26	-42.5	-37.9	-704
16:02:28	-42.5	-37.8	-700
16:02:29	-42.5	-37.8	-700
16:02:31	-42.5	-37.8	-699
16:02:32	-42.6	-37.9	-701
16:02:33	-42.5	-37.8	-699
16:02:35	-42.6	-37.8	-699
16:02:36	-42.6	-37.8	-699
16:02:37	-42.6	-37.8	-699
16:02:39	-42.6	-37.8	-698
16:02:40	-42.6	-37.8	-698
16:02:41	-42.5	-37.9	-698
16:02:43	-42.4	-37.8	-698
16:02:44	-42.5	-37.9	-696
16:02:45	-42.6	-37.8	-698
16:02:47	-42.7	-37.8	-696
16:02:48	-42.7	-37.8	-696
16:02:49	-42.8	-37.8	-695
16:02:51	-42.7	-37.8	-696
16:02:52	-42.8	-37.9	-696
16:02:53	-42.8	-37.9	-696
16:02:55	-42.8	-37.9	-695
16:02:56	-42.8	-37.9	-695
16:02:57	-42.8	-37.9	-695
16:02:59	-42.8	-37.9	-694
16:03:00	-42.8	-37.9	-695
16:03:01	-42.8	-37.8	7154
16:03:03	-42.8	-37.8	6425
16:03:04	-42.9	-37.7	6330
16:03:05	-42.8	-37.5	6228
16:03:07	-42.8	-37.1	6071
16:03:08	-42.8	-37.0	5982
16:03:09	-42.8	-36.9	5910
16:03:11	-42.8	-36.9	5838
16:03:12	-42.8	-36.9	5696
16:03:13	-42.9	-36.9	5637
16:03:15	-42.9	-37.0	5574
16:03:16	-42.9	-36.9	5447
16:03:18	-42.8	-37.0	5390
16:03:19	-42.8	-36.9	5324
16:03:20	-42.8	-36.9	5215
16:03:22	-42.8	-36.9	5164
16:03:23	-42.7	-36.9	5109
16:03:24	-42.8	-36.8	4999
16:03:26	-42.8	-36.8	4949
16:03:27	-42.7	-36.8	4898
16:03:28	-42.7	-36.7	4842
16:03:30	-42.7	-36.6	4755
16:03:31	-42.7	-36.5	4713
16:03:32	-42.7	-36.4	4670
16:03:34	-42.6	-36.4	4581
16:03:35	-42.5	-36.3	4539
16:03:36	-42.6	-36.3	4498
16:03:38	-42.6	-36.2	4418
16:03:39	-42.6	-36.1	4367
16:03:40	-42.6	-36.1	4331
16:03:42	-42.6	-36.1	4295
16:03:43	-42.5	-36.1	4221
16:03:44	-42.6	-36.1	4181
16:03:46	-42.6	-36.1	4138
16:03:47	-42.6	-36.1	4069
16:03:48	-42.6	-36.0	4036
16:03:50	-42.5	-36.0	4003
16:03:51	-42.5	-35.9	3925
16:03:52	-42.6	-35.9	3898
16:03:54	-42.4	-35.8	3866
16:03:55	-42.5	-35.8	3805
16:03:56	-42.5	-35.8	3774
16:03:58	-42.5	-35.7	3747
16:03:59	-42.5	-35.7	3708
16:04:00	-42.5	-35.7	3653
16:04:02	-42.3	-35.7	3627
16:04:03	-42.4	-35.7	3596
16:04:05	-42.5	-35.7	3544
16:04:06	-42.5	-35.7	3517
16:04:07	-42.5	-35.6	3483
16:04:09	-42.6	-35.7	3431
16:04:10	-42.5	-35.7	3404
16:04:11	-42.4	-35.6	3379
16:04:13	-42.5	-35.6	3357
16:04:14	-42.6	-35.7	3307
16:04:15	-42.7	-35.7	3283
16:04:17	-42.7	-35.6	3254
16:04:18	-42.8	-35.7	3203
16:04:19	-42.8	-35.7	3184
16:04:21	-42.7	-35.7	3160
16:04:22	-42.6	-35.7	3117
16:04:23	-42.7	-35.7	3097
16:04:25	-42.7	-35.6	3075
16:04:26	-42.7	-35.7	3030
16:04:27	-42.8	-35.6	3002
16:04:29	-42.8	-35.7	2983
