time	T hot	T cold
11:34:48	26.4	26.0
11:34:49	26.4	26.0
11:34:51	26.4	25.9
11:34:52	26.4	25.9
11:34:54	26.4	26.0
11:34:55	26.4	25.9
11:34:56	26.3	25.9
11:34:58	26.3	25.9
11:34:59	26.4	25.9
11:35:00	26.4	25.6
11:35:02	26.4	25.1
11:35:03	26.3	24.4
11:35:05	26.3	23.7
11:35:06	26.4	22.9
11:35:07	26.3	22.0
11:35:09	26.4	21.2
11:35:10	26.4	20.2
11:35:11	26.4	19.3
11:35:13	26.3	18.5
11:35:14	26.4	17.9
11:35:15	26.4	16.7
11:35:17	26.4	15.9
11:35:18	26.4	15.0
11:35:20	26.4	14.3
11:35:21	26.4	13.4
11:35:22	26.3	12.5
11:35:24	26.4	11.6
11:35:25	26.4	10.9
11:35:26	26.4	10.3
11:35:28	26.5	9.5
11:35:29	26.5	8.7
11:35:31	26.5	8.0
11:35:32	26.5	7.3
11:35:33	26.5	6.6
11:35:35	26.5	5.9
11:35:36	26.5	5.1
11:35:37	26.5	4.7
11:35:39	26.5	3.8
11:35:40	26.5	3.1
11:35:41	26.5	2.5
11:35:43	26.5	1.9
11:35:44	26.5	1.3
11:35:45	26.5	0.6
11:35:47	26.5	0.1
11:35:48	26.5	-0.4
11:35:50	26.5	-0.9
11:35:51	26.6	-1.5
11:35:52	26.5	-2.1
11:35:54	26.5	-2.6
11:35:55	26.5	-3.2
11:35:56	26.6	-3.8
11:35:58	26.5	-4.3
11:35:59	26.5	-4.8
11:36:00	26.6	-5.2
11:36:02	26.6	-5.9
11:36:03	26.6	-6.4
11:36:05	26.6	-6.8
11:36:06	26.6	-7.4
11:36:07	26.6	-7.8
11:36:09	26.6	-8.2
11:36:10	26.6	-8.8
11:36:11	26.6	-9.2
11:36:13	26.7	-9.6
11:36:14	26.7	-10.0
11:36:15	26.7	-10.4
11:36:17	26.7	-10.9
11:36:18	26.7	-11.3
11:36:20	26.7	-11.7
11:36:21	26.7	-12.1
11:36:22	26.7	-12.5
11:36:24	26.7	-12.9
11:36:25	26.7	-13.3
11:36:26	26.7	-13.7
11:36:28	26.7	-14.1
11:36:29	26.7	-14.5
11:36:31	26.7	-14.9
11:36:32	26.7	-15.2
11:36:33	26.7	-15.6
11:36:35	26.7	-15.9
11:36:36	26.7	-16.1
11:36:37	26.8	-16.5
11:36:39	26.8	-16.7
11:36:40	26.8	-17.1
11:36:41	26.8	-17.4
11:36:43	26.8	-17.7
11:36:44	26.8	-18.0
11:36:46	26.8	-18.3
11:36:47	26.8	-18.5
11:36:48	26.8	-18.8
11:36:50	26.8	-19.1
11:36:51	26.8	-19.3
11:36:52	26.8	-19.6
11:36:54	26.8	-19.9
11:36:55	26.7	-20.1
11:36:57	26.7	-20.4
11:36:58	26.7	-20.6
11:36:59	26.8	-20.8
11:37:01	26.7	-21.1
11:37:02	26.8	-21.3
11:37:03	26.8	-21.4
11:37:05	26.8	-21.7
11:37:06	26.8	-21.9
11:37:07	26.9	-22.1
11:37:09	28.5	-22.3
11:37:10	30.0	-22.5
11:37:12	32.9	-22.8
11:37:13	39.1	-23.0
11:37:14	44.8	-23.1
11:37:16	72.8	-23.4
11:37:17	2000	-23.6
11:37:18	2000	-23.8
11:37:20	2000	-24.0
11:37:21	2000	-24.2
11:37:22	2000	-24.2
11:37:24	2000	-24.4
11:37:25	2000	-24.6
11:37:26	2000	-24.8
11:37:28	2000	-25.0
11:37:29	2000	-25.1
11:37:31	2000	-25.3
11:37:32	2000	-25.4
11:37:33	2000	-25.6
11:37:35	2000	-25.8
11:37:36	2000	-25.9
11:37:37	2000	-26.0
11:37:39	2000	-26.2
11:37:40	2000	-26.3
11:37:41	2000	-26.4
11:37:43	2000	-26.6
11:37:44	2000	-26.8
11:37:46	2000	-26.8
11:37:47	2000	-26.9
11:37:48	2000	-27.0
11:37:50	2000	-27.2
11:37:51	2000	-27.3
11:37:52	2000	-27.4
11:37:54	2000	-27.5
11:37:55	2000	-27.6
11:37:57	2000	-27.7
11:37:58	2000	-27.8
11:37:59	2000	-28.0
11:38:01	2000	-28.1
11:38:02	2000	-28.2
11:38:03	2000	-28.3
11:38:05	2000	-28.4
11:38:06	2000	-28.5
11:38:07	2000	-28.6
11:38:09	2000	-28.6
11:38:10	2000	-28.7
11:38:12	2000	-28.7
11:38:13	2000	-28.8
11:38:14	2000	-28.9
11:38:16	2000	-29.0
11:38:17	2000	-29.0
11:38:18	2000	-29.1
11:38:20	2000	-29.2
11:38:21	2000	-29.2
11:38:22	2000	-29.3
11:38:24	2000	-29.4
11:38:25	2000	-29.5
11:38:27	2000	-29.6
11:38:28	2000	-29.6
11:38:29	2000	-29.7
11:38:31	2000	-29.8
11:38:32	2000	-29.7
11:38:33	2000	-29.8
11:38:35	2000	-29.9
11:38:36	2000	-29.9
11:38:37	2000	-30.0
11:38:39	2000	-30.0
11:38:40	2000	-30.1
11:38:42	2000	-30.1
11:38:43	2000	-30.2
11:38:44	2000	-30.2
11:38:46	2000	-30.3
11:38:47	2000	-30.3
11:38:48	2000	-30.4
11:38:50	2000	-30.4
11:38:51	2000	-30.5
11:38:53	2000	-30.6
11:38:54	2000	-30.6
11:38:55	2000	-30.6
11:38:57	2000	-30.6
11:38:58	2000	-30.7
11:38:59	2000	-30.7
11:39:01	2000	-30.7
11:39:02	2000	-30.8
11:39:04	2000	-30.8
11:39:05	2000	-30.9
11:39:06	2000	-30.9
11:39:08	2000	-30.9
11:39:09	2000	-30.9
11:39:10	2000	-31.0
11:39:12	2000	-31.0
11:39:13	2000	-31.0
11:39:14	2000	-31.0
11:39:16	2000	-31.0
11:39:17	2000	-31.1
11:39:19	2000	-31.1
11:39:20	2000	-31.1
11:39:21	2000	-31.2
11:39:23	2000	-31.2
11:39:24	2000	-31.3
11:39:25	2000	-31.3
11:39:27	2000	-31.3
11:39:28	2000	-31.3
11:39:30	2000	-31.3
11:39:31	2000	-31.3
11:39:32	2000	-31.3
11:39:34	2000	-31.4
11:39:35	2000	-31.4
11:39:36	2000	-31.4
11:39:38	2000	-31.5
11:39:39	2000	-31.5
11:39:40	2000	-31.5
11:39:42	2000	-31.4
11:39:43	2000	-31.4
11:39:45	2000	-31.4
11:39:46	2000	-31.4
11:39:47	2000	-31.4
11:39:49	2000	-31.4
11:39:50	2000	-31.5
11:39:51	2000	-31.5
11:39:53	2000	-31.5
11:39:54	2000	-31.5
11:39:55	2000	-31.5
11:39:57	2000	-31.5
11:39:58	2000	-31.5
11:40:00	2000	-31.5
11:40:01	2000	-31.5
11:40:02	2000	-31.5
11:40:04	2000	-31.5
11:40:05	2000	-31.4
11:40:06	2000	-31.5
11:40:08	2000	-31.5
11:40:09	2000	-31.5
11:40:10	2000	-31.5
11:40:12	2000	-31.5
11:40:13	2000	-31.5
11:40:15	2000	-31.5
11:40:16	2000	-31.5
11:40:17	2000	-31.5
11:40:19	2000	-31.5
11:40:20	2000	-31.5
11:40:21	2000	-31.5
11:40:23	2000	-31.5
11:40:24	2000	-31.5
11:40:25	2000	-31.5
11:40:27	2000	-31.5
11:40:28	2000	-31.4
11:40:30	2000	-31.4
11:40:31	2000	-31.4
11:40:32	2000	-31.4
11:40:34	2000	-31.4
11:40:35	2000	-31.4
11:40:36	2000	-31.4
11:40:38	2000	-31.4
11:40:39	2000	-31.3
11:40:41	2000	-31.4
11:40:42	2000	-31.4
11:40:43	2000	-31.4
11:40:45	2000	-31.4
11:40:46	2000	-31.3
11:40:47	2000	-31.4
11:40:49	2000	-31.3
11:40:50	2000	-31.3
11:40:51	2000	-31.3
11:40:53	2000	-31.2
11:40:54	2000	-31.2
