time	T hot	T water	T cold	mBar
16:12:45	24.9	25.2	25.0	7359
16:12:46	24.9	25.2	25.0	7357
16:12:48	24.9	25.2	25.0	7356
16:12:50	25.0	25.2	25.0	7356
16:12:51	24.9	25.2	25.0	7358
16:12:53	24.9	25.2	25.0	7357
16:12:54	24.9	25.2	25.0	7354
16:12:56	25.0	25.2	25.0	7353
16:12:57	25.0	25.2	25.0	7353
16:12:59	25.0	25.2	25.0	7353
16:13:01	25.0	25.2	25.0	7352
16:13:02	25.0	25.2	25.0	7352
16:13:04	25.0	25.2	25.0	7353
16:13:05	25.0	25.2	25.0	7353
16:13:07	25.0	25.2	25.0	7352
16:13:09	25.0	25.2	25.1	7353
16:13:10	25.0	25.2	25.0	7350
16:13:12	25.0	25.3	25.0	7348
16:13:13	25.0	25.2	25.0	7350
16:13:15	25.0	25.2	25.0	7350
16:13:16	25.0	25.2	25.0	7348
16:13:18	25.1	25.2	25.1	7348
16:13:20	25.0	25.2	25.0	7348
16:13:21	25.0	25.3	25.0	7348
16:13:23	25.1	25.3	25.1	7348
16:13:24	25.0	25.2	25.1	7346
16:13:26	25.1	25.3	25.1	7347
16:13:28	25.0	25.3	25.0	7347
16:13:29	25.0	25.3	25.0	7348
16:13:31	25.0	25.2	25.1	7348
16:13:32	25.0	25.3	25.0	7346
