time	T hot	T mid	T cold	mBar
10:34:50	27.8	28.1	27.4	-1045
10:34:52	27.8	28.1	27.4	-1044
10:34:54	31.7	28.0	26.9	-1044
10:34:55	33.0	28.0	26.0	-1044
10:34:57	33.6	28.1	24.9	-1045
10:34:58	33.8	28.2	23.9	-1044
10:35:00	34.0	28.4	23.1	-1044
10:35:02	34.2	28.5	22.4	-1045
10:35:03	34.3	28.6	21.4	-1043
10:35:05	34.4	28.7	20.5	-1045
10:35:06	34.5	28.8	19.6	-1045
10:35:08	34.5	28.8	18.8	-1044
10:35:09	34.6	28.9	18.0	-1045
10:35:11	34.7	28.9	17.1	-1045
10:35:13	34.8	28.9	16.5	-1045
10:35:14	34.9	29.0	15.6	-1044
10:35:16	34.9	29.0	14.9	-1045
10:35:17	35.0	29.0	14.2	-1048
10:35:19	35.0	29.0	13.4	-1047
10:35:21	35.0	29.0	12.8	-1047
10:35:22	35.1	29.0	12.0	-1047
10:35:24	35.2	29.1	11.4	-1048
10:35:25	35.3	29.0	10.8	-1047
10:35:27	35.3	29.1	10.1	-1047
10:35:29	35.4	29.2	9.5	-1048
10:35:30	35.5	29.2	8.9	-1049
10:35:32	35.5	29.2	8.3	-1050
10:35:33	35.6	29.3	7.7	-1048
10:35:35	35.6	29.3	7.0	-1049
10:35:36	35.7	29.3	6.5	-1049
10:35:38	35.7	29.3	5.9	-1048
10:35:40	35.7	29.3	5.2	-1049
10:35:41	35.7	29.3	4.7	-1048
10:35:43	35.8	29.3	4.2	-1048
10:35:44	35.8	29.4	3.6	-1051
10:35:46	35.9	29.4	3.1	-1049
10:35:48	36.0	29.4	2.6	-1051
10:35:49	36.1	29.4	2.1	-1050
10:35:51	36.1	29.5	1.5	-1051
10:35:52	36.1	29.5	1.0	-1051
10:35:54	36.2	29.6	0.5	-1053
10:35:56	36.3	29.6	0.0	-1053
10:35:57	36.3	29.6	-0.4	-1053
10:35:59	36.3	29.6	-0.9	-1054
10:36:00	36.3	29.7	-1.4	-1055
10:36:02	36.4	29.7	-1.9	-1054
10:36:04	36.4	29.7	-2.4	-1053
10:36:05	36.4	29.7	-2.9	-1054
10:36:07	36.5	29.7	-3.3	-1053
10:36:08	36.6	29.7	-3.8	-1054
10:36:10	36.6	29.8	-4.3	-1056
10:36:11	36.7	29.8	-4.5	-1056
10:36:13	36.8	29.8	-5.1	-1055
10:36:15	36.8	29.8	-5.5	-1055
10:36:16	36.8	29.8	-6.0	-1055
10:36:18	36.9	29.8	-6.5	-1056
10:36:19	36.9	29.8	-6.9	-1054
10:36:21	36.9	29.8	-7.4	-1056
10:36:23	36.9	29.8	-7.8	-1056
10:36:24	37.0	29.8	-8.2	-1056
10:36:26	37.0	29.9	-8.6	-1056
10:36:27	37.1	29.9	-9.1	-1053
10:36:29	37.1	29.9	-9.4	-1055
10:36:31	37.1	29.9	-9.8	-1053
10:36:32	37.1	29.9	-10.2	-1054
10:36:34	37.1	29.9	-10.7	-1054
10:36:35	37.2	30.0	-11.0	-1054
10:36:37	37.2	30.0	-11.3	-1053
10:36:39	37.2	30.0	-11.7	-1053
10:36:40	37.2	30.0	-12.0	-1053
10:36:42	37.3	30.1	-12.4	-1051
10:36:43	37.3	30.1	-12.8	-1051
10:36:45	37.3	30.1	-13.2	-1050
10:36:47	37.3	30.1	-13.4	-1051
10:36:48	37.4	30.1	-13.9	-1051
10:36:50	37.4	30.1	-14.2	-1051
10:36:51	37.5	30.1	-14.6	-1050
10:36:53	37.6	30.2	-14.9	-1051
10:36:54	37.6	30.2	-15.3	-1051
10:36:56	37.7	30.2	-15.6	-1051
