time	T hot	T mid	T cold	mBar
15:58:59	37.4	28.4	37.5	-983
15:59:00	37.3	28.4	37.5	-985
15:59:02	37.3	28.4	37.5	-985
15:59:04	37.4	28.3	39.6	-986
15:59:05	37.6	28.3	41.0	-983
15:59:07	37.8	28.3	41.8	-982
15:59:08	38.0	28.4	42.2	-982
15:59:10	38.2	28.5	42.7	-982
15:59:12	38.4	28.4	43.1	-981
15:59:13	38.6	28.4	43.5	-983
15:59:15	38.8	28.4	44.0	-982
15:59:16	39.0	28.4	44.3	-982
15:59:18	39.2	28.5	44.6	-982
15:59:20	39.3	28.5	45.0	-985
15:59:21	39.5	28.4	45.2	-983
15:59:23	39.7	28.4	45.6	-982
15:59:24	39.8	28.3	45.8	-982
15:59:26	40.0	28.3	46.1	-982
15:59:27	40.2	28.3	46.4	-983
15:59:29	40.4	28.3	46.6	-983
15:59:31	40.5	28.3	46.9	-982
15:59:32	40.6	28.3	47.0	-986
15:59:34	40.8	28.3	47.3	-986
15:59:35	41.0	28.4	47.5	-986
15:59:37	41.2	28.3	47.7	-983
15:59:39	41.3	28.3	48.0	-986
15:59:40	41.4	28.3	48.2	-985
15:59:42	41.6	28.3	48.4	-983
15:59:43	41.7	28.3	48.5	-983
15:59:45	41.8	28.3	48.7	-983
15:59:47	41.9	28.2	48.9	-985
15:59:48	42.0	28.2	49.0	-982
15:59:50	42.2	28.2	49.2	-982
15:59:51	42.3	28.2	49.4	-981
15:59:53	42.5	28.3	49.5	-982
15:59:55	42.5	28.3	49.7	-981
15:59:56	42.6	28.3	49.8	-980
15:59:58	42.8	28.3	49.9	-981
15:59:59	42.8	28.3	50.0	-982
16:00:01	42.9	28.3	50.1	-982
16:00:03	43.1	28.3	50.2	-982
16:00:04	43.1	28.2	50.4	-981
16:00:06	43.2	28.2	50.4	-983
16:00:07	43.3	28.2	50.6	-981
16:00:09	43.4	28.2	50.7	-981
16:00:11	43.5	28.2	50.8	-982
16:00:12	43.6	28.2	50.9	-982
16:00:14	43.7	28.2	51.0	-983
16:00:15	43.8	28.2	51.1	-983
16:00:17	43.9	28.2	51.2	-983
16:00:19	44.0	28.2	51.3	-981
16:00:20	44.1	28.2	51.4	-981
16:00:22	44.1	28.2	51.5	-982
16:00:23	44.2	28.3	51.6	-982
16:00:25	44.4	28.4	51.7	-982
16:00:27	44.4	28.4	51.7	-983
16:00:28	44.5	28.4	51.8	-982
16:00:30	44.5	28.4	51.9	-983
16:00:31	44.6	28.4	52.0	-982
16:00:33	44.7	28.4	52.1	-983
16:00:35	44.8	28.3	52.2	-982
16:00:36	44.9	28.4	52.2	-983
16:00:38	44.9	28.4	52.3	-983
16:00:39	45.0	28.3	52.3	-983
16:00:41	45.1	28.3	52.4	-985
16:00:43	45.1	28.3	52.5	-983
16:00:44	45.2	28.3	52.5	-982
16:00:46	45.3	28.3	52.6	-982
16:00:47	45.3	28.3	52.7	-983
16:00:49	45.4	28.3	52.8	-983
16:00:50	45.5	28.3	52.8	-986
16:00:52	45.5	28.2	52.8	-983
16:00:54	45.6	28.2	52.9	-982
16:00:55	45.7	28.2	53.0	-983
16:00:57	45.7	28.2	53.0	-982
16:00:58	45.8	28.2	53.1	-983
16:01:00	45.8	28.3	53.1	-985
16:01:02	45.9	28.4	53.2	-983
16:01:03	46.0	28.3	53.3	-983
16:01:05	46.0	28.3	53.3	-982
16:01:06	46.1	28.4	53.4	-983
16:01:08	46.1	28.4	53.4	-983
16:01:10	46.1	28.3	53.4	-983
16:01:11	46.2	28.4	53.4	-981
16:01:13	46.2	28.3	53.5	-982
16:01:14	46.3	28.3	53.6	-983
16:01:16	46.3	28.3	53.6	-982
16:01:18	46.4	28.3	53.6	-981
16:01:19	46.4	28.3	53.7	-982
16:01:21	46.5	28.3	53.7	-983
16:01:22	46.5	28.3	53.8	-983
16:01:24	46.6	28.3	53.8	-981
16:01:26	46.6	28.3	53.9	-983
16:01:27	46.7	28.3	53.9	-982
16:01:29	46.7	28.3	54.0	-982
16:01:30	46.8	28.2	54.0	-983
16:01:32	46.9	28.2	54.0	-982
16:01:34	47.0	28.2	54.1	-983
16:01:35	47.0	28.2	54.2	-982
16:01:37	47.0	28.2	54.2	-980
16:01:38	47.1	28.2	54.3	-980
16:01:40	47.1	28.2	54.3	-982
16:01:42	47.2	28.2	54.3	-982
16:01:43	47.2	28.2	54.4	-981
16:01:45	47.3	28.2	54.4	-981
16:01:46	47.3	28.2	54.4	-983
16:01:48	47.4	28.2	54.5	-982
16:01:49	47.4	28.2	54.6	-980
16:01:51	47.5	28.2	54.6	-983
16:01:53	47.5	28.2	54.6	-981
16:01:54	47.6	28.2	54.7	-982
16:01:56	47.7	28.2	54.8	-980
16:01:58	47.7	28.4	54.8	-982
16:01:59	47.7	28.4	54.8	-980
16:02:01	47.8	28.4	54.9	-981
16:02:02	47.8	28.4	54.9	-981
16:02:04	47.9	28.5	54.9	-981
16:02:06	47.9	28.4	55.0	-978
16:02:07	48.0	28.4	55.1	-980
16:02:09	48.0	28.3	55.1	-981
16:02:10	48.1	28.3	55.1	-981
16:02:12	48.1	28.4	55.2	-982
16:02:14	48.2	28.4	55.2	-982
16:02:15	48.2	28.4	55.2	-981
16:02:17	48.3	28.5	55.3	-983
16:02:18	48.3	28.6	55.3	-980
16:02:20	48.3	28.7	55.4	-981
16:02:22	48.4	28.6	55.4	-982
16:02:23	48.4	28.6	55.5	-982
16:02:25	48.5	28.4	55.5	-982
16:02:26	48.5	28.4	55.5	-983
16:02:28	48.6	28.4	55.6	-982
16:02:30	48.6	28.4	55.6	-981
16:02:31	48.6	28.4	55.6	-985
16:02:33	48.7	28.4	55.7	-983
16:02:34	48.7	28.4	55.7	-983
16:02:36	48.8	28.4	55.8	-983
16:02:38	48.8	28.4	55.8	-982
16:02:39	48.9	28.3	55.8	-985
16:02:41	48.9	28.4	55.8	-983
16:02:42	48.9	28.5	55.8	-983
16:02:44	49.0	28.4	55.9	-981
16:02:45	49.0	28.3	56.0	-982
16:02:47	49.1	28.3	56.0	-983
16:02:49	49.1	28.3	56.0	-985
16:02:50	49.1	28.3	56.1	-985
16:02:52	49.2	28.3	56.1	-982
16:02:53	49.2	28.2	56.1	-982
16:02:55	49.2	28.2	56.2	-982
16:02:57	49.3	28.2	56.2	-982
16:02:58	49.3	28.2	56.2	-981
16:03:00	49.4	28.2	56.2	-985
16:03:01	49.4	28.2	56.3	-982
16:03:03	49.4	28.2	56.3	-980
16:03:05	49.5	28.2	56.3	-985
16:03:06	49.6	28.2	56.4	-980
16:03:08	49.7	28.2	56.5	-980
16:03:09	49.7	28.1	56.5	-981
16:03:11	49.7	28.2	56.5	-982
16:03:13	49.7	28.2	56.6	-981
16:03:14	49.7	28.2	56.6	-983
16:03:16	49.8	28.2	56.7	-985
16:03:17	49.8	28.2	56.7	-983
16:03:19	49.9	28.2	56.7	-983
16:03:21	49.9	28.2	56.8	-983
16:03:22	50.0	28.1	56.8	-985
16:03:24	50.0	28.1	56.8	-985
16:03:25	50.1	28.1	56.9	-982
16:03:27	50.1	28.1	56.9	-982
16:03:29	50.1	28.1	56.9	-983
16:03:30	50.1	28.1	57.0	-985
16:03:32	50.2	28.2	57.0	-983
