time	T hot	T cold	mBar
14:59:32	6.9	7.8	-959
14:59:34	6.9	7.8	-959
14:59:35	6.9	7.8	-959
14:59:36	6.9	7.8	-959
14:59:38	7.0	7.8	-957
14:59:39	6.9	7.8	-956
14:59:40	7.0	7.8	-956
14:59:42	6.9	7.8	-955
14:59:43	6.9	7.8	-956
14:59:44	6.9	7.8	-955
14:59:46	6.9	7.8	-956
14:59:47	6.9	7.8	-957
14:59:48	6.9	7.7	-957
14:59:49	6.9	7.7	-956
14:59:51	6.9	7.7	-955
14:59:52	6.9	7.7	-957
14:59:53	6.9	7.7	-957
14:59:55	6.9	7.7	-959
14:59:56	6.9	7.7	-956
14:59:57	6.9	7.7	-956
14:59:59	6.9	7.7	-956
15:00:00	6.9	7.7	-956
15:00:01	8.8	7.3	-957
15:00:03	10.0	6.6	-956
15:00:04	10.1	6.0	-959
15:00:05	10.2	5.3	-956
15:00:06	10.2	4.8	-956
15:00:08	10.2	4.2	-956
15:00:09	10.2	3.7	-956
15:00:10	10.2	3.2	-955
15:00:12	10.2	2.6	-959
15:00:13	10.2	2.1	-955
15:00:14	10.2	1.6	-956
15:00:16	10.1	1.1	-955
15:00:17	10.2	0.7	-957
15:00:18	10.2	0.1	-956
15:00:20	10.1	-0.2	-955
15:00:21	10.1	-0.6	-956
15:00:22	10.1	-1.2	-955
15:00:23	10.1	-1.5	-957
15:00:25	10.1	-2.0	-955
15:00:26	10.1	-2.4	-957
15:00:27	10.1	-2.8	-959
15:00:29	10.1	-3.3	-957
15:00:30	10.1	-3.7	-959
15:00:31	10.1	-4.1	-956
15:00:33	10.1	-4.5	-956
15:00:34	10.1	-4.9	-959
15:00:35	10.0	-5.3	-957
15:00:37	10.0	-5.6	-956
15:00:38	10.0	-6.0	-956
15:00:39	10.0	-6.3	-957
15:00:40	10.0	-6.7	-959
15:00:42	9.9	-7.1	-957
15:00:43	10.0	-7.4	-957
15:00:44	10.0	-7.8	-956
15:00:46	10.0	-8.2	-959
15:00:47	10.0	-8.5	-956
15:00:48	10.0	-8.8	-959
15:00:50	10.0	-9.2	-957
15:00:51	9.9	-9.4	-957
15:00:52	9.9	-9.9	-960
15:00:54	9.9	-10.0	-959
15:00:55	10.0	-10.5	-957
15:00:56	9.9	-10.7	-957
15:00:58	10.0	-11.0	-957
15:00:59	9.9	-11.4	-955
15:01:00	9.9	-11.6	-956
15:01:01	9.9	-11.9	-959
15:01:03	9.9	-12.2	-956
15:01:04	9.9	-12.6	-957
15:01:05	9.9	-12.8	-959
15:01:07	9.9	-13.1	-957
15:01:08	9.9	-13.4	-956
15:01:09	9.9	-13.7	-956
15:01:11	9.9	-14.0	-957
15:01:12	9.9	-14.3	-957
15:01:13	9.9	-14.6	-959
15:01:15	9.9	-14.8	-957
15:01:16	10.0	-15.1	-957
15:01:17	10.0	-15.4	-957
15:01:18	10.0	-15.7	-959
15:01:20	10.0	-15.9	-957
15:01:21	9.9	-16.2	-956
15:01:22	10.0	-16.5	-957
15:01:24	9.9	-16.8	-957
15:01:25	9.9	-16.9	-956
15:01:26	9.9	-17.3	-959
15:01:28	9.9	-17.6	-957
15:01:29	9.9	-17.8	-957
15:01:30	9.8	-18.1	-956
15:01:31	9.9	-18.3	-957
15:01:33	9.8	-18.6	-959
15:01:34	9.8	-18.9	-957
15:01:35	9.8	-19.1	-956
15:01:37	9.8	-19.4	-959
15:01:38	9.8	-19.6	-959
15:01:39	9.8	-19.8	-957
15:01:41	9.8	-20.1	-956
15:01:42	9.8	-20.3	-956
15:01:43	9.8	-20.6	-955
15:01:45	9.8	-20.8	-956
15:01:46	9.8	-21.0	-956
15:01:47	9.8	-21.3	-955
15:01:48	9.8	-21.4	-957
15:01:50	9.8	-21.7	-956
15:01:51	9.8	-21.9	-954
15:01:52	9.8	-22.2	-957
15:01:54	9.8	-22.4	-956
15:01:55	9.8	-22.6	-957
15:01:56	9.8	-22.8	-957
15:01:58	9.8	-23.0	-960
15:01:59	9.8	-23.2	-959
15:02:00	9.7	-23.5	-960
