time	T hot	T cold	mBar
15:05:56	2000	29.5	8778
15:05:57	2000	29.4	8778
15:05:58	2000	29.3	8773
15:06:00	2000	29.2	8773
15:06:01	2000	29.1	8772
15:06:02	2000	29.0	8767
15:06:04	2000	29.0	8765
15:06:05	2000	28.9	8763
15:06:06	2000	28.9	8760
15:06:08	2000	28.8	8759
15:06:09	2000	28.8	8759
15:06:10	2000	28.8	8759
15:06:12	2000	28.7	8757
15:06:13	2000	28.7	8755
15:06:14	2000	28.8	8753
15:06:16	2000	28.7	8753
15:06:17	2000	28.7	8750
15:06:18	2000	28.7	8750
15:06:20	2000	28.6	8746
15:06:21	2000	28.6	8746
15:06:22	2000	28.6	8744
15:06:24	2000	28.6	8743
15:06:25	2000	28.5	8742
15:06:26	2000	28.5	8739
15:06:28	2000	28.5	8739
15:06:29	2000	28.4	8738
15:06:31	2000	28.5	8738
15:06:32	2000	28.4	8734
15:06:33	2000	28.4	8732
15:06:35	2000	28.4	8732
15:06:36	2000	28.4	8732
15:06:37	2000	28.5	8731
15:06:39	2000	28.4	8729
15:06:40	2000	28.4	8728
15:06:41	2000	28.4	8728
15:06:43	2000	28.4	8727
15:06:44	2000	28.4	8725
15:06:45	2000	28.4	8725
15:06:47	2000	28.4	8721
15:06:48	2000	28.3	8718
15:06:49	2000	28.4	8718
15:06:51	2000	28.4	8717
15:06:52	2000	28.4	8717
15:06:53	2000	28.3	8716
15:06:55	2000	28.3	8717
15:06:56	2000	28.3	8715
15:06:57	2000	28.3	8715
15:06:59	2000	28.3	8713
15:07:00	2000	28.4	8710
15:07:01	2000	28.3	8711
15:07:03	2000	28.3	8711
15:07:04	2000	28.4	8710
15:07:05	2000	28.3	8707
15:07:07	2000	28.4	8706
15:07:08	2000	28.3	8703
15:07:09	2000	28.3	8703
15:07:11	2000	28.3	8703
15:07:12	2000	28.3	8702
15:07:14	2000	28.4	8702
15:07:15	2000	28.3	8700
15:07:16	2000	28.3	8702
15:07:18	2000	28.3	8701
15:07:19	2000	28.3	8700
15:07:20	2000	28.3	8701
15:07:22	2000	28.3	8701
15:07:23	2000	28.4	8700
15:07:24	2000	28.3	8697
15:07:26	2000	28.3	8695
