time	T hot	T water	T cold	mBar
14:16:45	13.2	2.6	0.6	-1050
14:16:47	13.2	2.6	0.2	-1049
14:16:48	13.3	2.5	-0.1	-1049
14:16:52	13.4	2.6	-0.9	-1048
14:16:56	13.4	2.6	-1.7	-1050
14:16:57	13.4	2.6	-2.1	-1050
14:16:59	13.5	2.6	-2.5	-1053
14:17:00	13.5	2.6	-2.8	-1050
14:17:02	13.6	2.6	-3.1	-1051
14:17:04	13.6	2.7	-3.6	-1050
14:17:05	13.6	2.6	-3.8	-1050
14:17:07	13.6	2.6	-4.3	-1051
14:17:08	13.6	2.6	-4.6	-1050
14:17:10	13.6	2.6	-4.9	-1053
14:17:12	13.6	2.6	-5.3	-1053
14:17:13	13.7	2.6	-5.6	-1051
14:17:15	13.7	2.6	-5.9	-1053
14:17:16	13.8	2.7	-6.3	-1050
14:17:18	13.8	2.6	-6.6	-1050
14:17:19	13.8	2.7	-7.0	-1053
14:17:21	13.8	2.7	-7.3	-1051
14:17:23	13.8	2.7	-7.6	-1050
14:17:24	13.9	2.7	-8.0	-1053
14:17:26	13.9	2.7	-8.3	-1053
14:17:27	13.9	2.7	-8.6	-1056
14:17:29	13.9	2.7	-8.9	-1053
14:17:31	13.9	2.7	-9.3	-1054
14:17:32	13.9	2.6	-9.6	-1053
14:17:34	13.9	2.7	-10.0	-1054
14:17:35	13.9	2.7	-10.3	-1055
14:17:37	14.0	2.7	-10.6	-1054
14:17:38	14.0	2.7	-10.9	-1054
14:17:40	14.0	2.7	-11.2	-1055
14:17:42	14.0	2.7	-11.6	-1053
14:17:43	14.0	2.7	-11.9	-1055
14:17:45	14.0	2.7	-12.2	-1053
14:17:46	14.0	2.7	-12.5	-1054
14:17:48	14.0	2.7	-12.8	-1055
14:17:50	14.1	2.7	-13.0	-1055
14:17:51	14.1	2.8	-13.4	-1054
14:17:53	14.1	2.7	-13.6	-1055
14:17:54	14.1	2.6	-14.0	-1055
14:17:56	14.2	2.7	-14.3	-1055
14:17:57	14.1	2.7	-14.6	-1055
14:17:59	14.2	2.7	-14.9	-1054
14:18:01	14.2	2.7	-15.1	-1056
14:18:02	14.2	2.7	-15.4	-1055
14:18:04	14.2	2.7	-15.7	-1054
14:18:05	14.2	2.7	-16.0	-1055
14:18:07	14.2	2.7	-16.3	-1056
14:18:09	14.3	2.8	-16.6	-1054
14:18:10	14.3	2.8	-16.9	-1056
14:18:12	14.3	2.8	-17.1	-1056
14:18:13	14.3	2.7	-17.5	-1054
14:18:15	14.3	2.7	-17.7	-1053
14:18:16	14.3	2.8	-17.9	-1055
14:18:18	14.3	2.8	-18.2	-1054
14:18:20	14.3	2.8	-18.5	-1054
14:18:21	14.3	2.8	-18.7	-1054
14:18:23	14.3	2.8	-19.0	-1054
14:18:24	14.3	2.8	-19.2	-1055
14:18:26	14.3	2.7	-19.6	-1054
14:18:28	14.3	2.8	-19.8	-1055
14:18:29	14.3	2.8	-20.1	-1055
14:18:31	14.3	2.9	-20.4	-1055
14:18:32	14.3	2.9	-20.6	-1058
14:18:34	14.3	2.9	-20.9	-1055
14:18:35	14.3	3.0	-21.2	-1056
14:18:37	14.3	2.9	-21.4	-1054
14:18:39	14.3	2.8	-21.6	-1055
14:18:40	14.3	2.9	-22.0	-1056
14:18:42	14.4	2.9	-22.1	-1055
14:18:43	14.3	2.9	-22.4	-1055
14:18:45	14.3	2.9	-22.7	-1055
14:18:47	14.3	2.8	-22.9	-1055
14:18:48	14.3	2.8	-23.2	-1055
14:18:50	14.3	2.8	-23.4	-1056
14:18:51	14.3	2.9	-23.7	-1054
14:18:53	14.3	2.8	-23.9	-1055
14:18:54	14.3	2.8	-24.1	-1054
14:18:56	14.3	2.9	-24.4	-1054
14:18:58	14.3	2.8	-24.7	-1054
14:18:59	14.3	2.9	-24.9	-1055
14:19:01	14.3	2.9	-25.1	-1055
14:19:02	14.4	2.9	-25.3	-1053
14:19:04	14.3	2.9	-25.5	-1053
14:19:06	14.4	2.9	-25.8	-1054
14:19:07	14.3	2.9	-26.0	-1054
14:19:09	14.3	2.9	-26.2	-1055
14:19:10	14.4	2.9	-26.4	-1055
14:19:12	14.4	2.9	-26.6	-1056
14:19:13	14.3	2.9	-26.9	-1056
14:19:15	14.3	3.0	-27.1	-1056
14:19:17	14.4	2.9	-27.3	-1056
14:19:18	14.4	2.9	-27.5	-1056
14:19:20	14.3	2.9	-27.8	-1055
14:19:21	14.4	2.9	-28.0	-1055
14:19:23	14.4	2.9	-28.2	-1054
14:19:25	14.4	2.8	-28.4	-1055
14:19:26	14.4	2.9	-28.6	-1055
14:19:28	14.3	2.8	-28.8	-1055
14:19:29	14.4	2.9	-29.0	-1055
14:19:31	14.3	2.9	-29.2	-1055
14:19:32	14.3	2.9	-29.5	-1055
14:19:34	14.4	2.9	-29.6	-1056
14:19:36	14.4	2.8	-29.8	-1056
14:19:37	14.4	2.8	-30.1	-1055
14:19:39	14.3	2.9	-30.2	-1055
14:19:40	14.3	2.9	-30.4	-1056
14:19:42	14.4	2.9	-30.6	-1058
14:19:43	14.4	2.9	-30.8	-1056
14:19:45	14.4	2.9	-31.1	-1058
14:19:47	14.3	2.8	-31.3	-1058
14:19:48	14.3	2.9	-31.4	-1056
14:19:50	14.3	2.9	-31.7	-1055
14:19:51	14.3	2.9	-31.8	-1058
14:19:53	14.3	2.9	-32.1	-1056
14:19:55	14.3	2.8	-32.2	-1055
14:19:56	14.3	2.9	-32.5	-1058
14:19:58	14.3	2.9	-32.6	-1058
14:19:59	14.4	2.8	-32.8	-1055
14:20:01	14.3	2.9	-33.0	-1058
14:20:03	14.3	2.9	-33.2	-1058
14:20:04	14.3	2.9	-33.3	-1056
14:20:06	14.3	2.9	-33.5	-1059
14:20:07	14.3	2.9	-33.7	-1058
14:20:09	14.3	2.9	-33.9	-1059
14:20:10	14.3	2.9	-34.1	-1058
14:20:12	14.3	2.9	-34.2	-1058
14:20:14	14.3	2.9	-34.4	-1058
14:20:15	14.3	2.8	-34.6	-1059
14:20:17	14.3	2.9	-34.8	-1058
14:20:18	14.3	2.9	-34.9	-1058
14:20:20	14.3	2.9	-35.1	-1059
14:20:22	14.3	2.9	-35.3	-1058
14:20:23	14.3	3.0	-35.5	-1058
14:20:25	14.2	2.9	-35.6	-1058
14:20:26	14.3	2.9	-35.8	-1059
14:20:28	14.2	2.9	-36.0	-1058
14:20:29	14.2	3.0	-36.1	-1059
14:20:31	14.3	2.9	-36.3	-1058
14:20:33	14.2	2.9	-36.4	-1058
14:20:34	14.2	3.0	-36.6	-1058
14:20:36	14.2	2.9	-36.8	-1058
14:20:37	14.3	2.9	-36.9	-1058
14:20:39	14.3	3.0	-37.0	-1059
14:20:41	14.3	3.0	-37.2	-1058
14:20:42	14.2	2.9	-37.4	-1059
14:20:44	14.2	2.9	-37.5	-1056
14:20:45	14.2	2.9	-37.7	-1058
14:20:47	14.3	3.0	-37.8	-1055
14:20:48	14.3	3.0	-37.9	-1056
14:20:50	14.2	2.9	-38.1	-1058
14:20:52	14.2	3.0	-38.3	-1058
14:20:53	14.2	3.0	-38.4	-1058
14:20:55	14.2	3.0	-38.6	-1056
14:20:56	14.2	3.0	-38.7	-1058
14:20:58	14.2	3.0	-38.8	-1058
14:21:00	14.2	3.0	-39.0	-1058
14:21:01	14.2	3.0	-39.1	-1058
14:21:03	14.2	3.0	-39.3	-1056
14:21:04	14.2	3.0	-39.4	-1056
14:21:06	14.2	3.0	-39.6	-1058
14:21:07	14.2	3.0	-39.7	-1058
14:21:09	14.2	3.0	-39.8	-1055
14:21:11	14.2	3.0	-40.0	-1058
14:21:12	14.2	3.1	-40.1	-1058
14:21:14	14.2	3.0	-40.3	-1058
14:21:15	14.2	3.0	-40.4	-1058
14:21:17	14.2	3.0	-40.5	-1058
14:21:19	14.2	3.0	-40.6	-1056
14:21:20	14.2	3.1	-40.8	-1058
14:21:22	14.1	3.0	-40.9	-1056
14:21:23	14.1	3.1	-41.1	-1056
14:21:25	14.1	3.0	-41.2	-1056
14:21:26	14.1	3.1	-41.3	-1055
14:21:28	14.1	3.0	-41.5	-1056
14:21:30	14.1	3.0	-41.6	-1056
14:21:31	14.1	3.0	-41.7	-1056
14:21:33	14.1	3.0	-41.9	-1056
14:21:34	14.1	3.0	-42.0	-1055
14:21:36	14.1	2.9	-42.1	-1056
14:21:38	14.1	3.0	-42.2	-1058
14:21:39	14.0	2.9	-42.4	-1056
14:21:41	14.1	2.9	-42.5	-1056
14:21:42	14.0	3.0	-42.7	-1059
14:21:44	14.0	3.0	-42.8	-1056
14:21:46	14.1	2.9	-42.8	-1058
14:21:47	14.1	2.9	-42.9	-1058
14:21:49	14.1	3.0	-43.0	-1056
14:21:51	14.1	2.9	-43.2	-1056
14:21:52	14.1	3.0	-43.3	-1056
14:21:54	14.1	3.0	-43.4	-1058
14:21:55	14.0	3.0	-43.5	-1058
14:21:57	14.0	3.0	-43.6	-1058
14:21:59	14.0	2.9	-43.7	-1058
14:22:00	14.0	3.0	-43.9	-1058
14:22:02	14.1	3.0	-44.0	-1059
14:22:04	14.0	3.0	-44.1	-1058
14:22:05	14.0	3.0	-44.2	-1059
14:22:07	14.0	3.0	-44.2	-1058
14:22:08	14.1	3.0	-44.3	-1058
14:22:10	14.1	3.0	-44.4	-1058
14:22:12	14.1	2.9	-44.5	-1056
14:22:13	14.1	3.0	-44.6	-1058
14:22:15	14.1	3.0	-44.8	-1058
14:22:16	14.1	3.0	-44.8	-1058
14:22:18	14.0	2.9	-44.9	-1056
14:22:19	14.1	3.0	-45.1	-1058
14:22:21	14.1	2.9	-45.1	-1058
14:22:23	14.0	2.9	-45.3	-1056
14:22:24	14.1	3.0	-45.4	-1056
14:22:26	14.0	3.0	-45.5	-1055
14:22:27	14.0	3.0	-45.6	-1056
14:22:29	14.0	3.0	-45.6	-1056
14:22:31	14.0	3.0	-45.8	-1056
14:22:32	14.0	3.0	-45.9	-1058
14:22:34	14.0	3.0	-46.0	-1055
14:22:35	14.0	3.1	-46.1	-1056
14:22:37	14.0	3.0	-46.2	-1058
14:22:38	14.0	3.0	-46.3	-1058
14:22:40	13.9	3.0	-46.4	-1059
14:22:42	13.9	3.0	-46.4	-1056
14:22:43	14.0	3.0	-46.6	-1056
14:22:45	14.0	3.0	-46.6	-1055
14:22:46	13.9	3.0	-46.7	-1058
14:22:48	13.9	3.0	-46.8	-1056
14:22:50	13.9	3.0	-46.9	-1058
14:22:51	13.9	3.0	-47.0	-1058
14:22:53	13.9	3.0	-47.1	-1058
14:22:54	13.9	3.0	-47.1	-1055
14:22:56	13.9	3.0	-47.2	-1056
14:22:58	13.9	3.0	-47.3	-1056
14:22:59	13.9	3.0	-47.4	-1056
14:23:01	13.9	3.0	-47.5	-1055
14:23:02	13.9	3.0	-47.5	-1058
14:23:04	13.9	2.9	-47.7	-1055
14:23:06	13.9	3.0	-47.7	-1054
14:23:07	13.9	3.0	-47.8	-1058
14:23:09	13.8	3.0	-47.9	-1055
14:23:10	13.9	3.0	-48.0	-1055
14:23:12	13.9	3.0	-48.0	-1058
14:23:13	13.9	2.9	-48.1	-1058
14:23:15	13.9	2.9	-48.2	-1056
14:23:17	13.8	3.1	-48.3	-1055
14:23:18	13.9	3.0	-48.4	-1056
14:23:20	13.9	3.0	-48.5	-1056
14:23:21	13.8	3.0	-48.6	-1055
14:23:23	13.9	3.0	-48.6	-1055
14:23:25	13.9	3.0	-48.7	-1056
14:23:26	13.9	3.0	-48.7	-1055
14:23:28	13.9	3.0	-48.8	-1056
14:23:29	13.8	2.9	-48.9	-1056
14:23:31	13.9	3.0	-49.0	-1056
14:23:32	13.9	3.0	-49.0	-1058
14:23:34	13.8	3.0	-49.1	-1054
14:23:36	13.8	3.1	-49.2	-1055
14:23:37	13.8	3.0	-49.3	-1055
14:23:39	13.8	3.0	-49.3	-1056
14:23:40	13.8	3.0	-49.4	-1056
14:23:42	13.8	3.1	-49.5	-1054
14:23:43	13.8	3.0	-49.5	-1058
14:23:45	13.8	3.0	-49.6	-1055
14:23:47	13.8	3.0	-49.7	-1056
14:23:48	13.8	3.0	-49.8	-1056
14:23:50	13.8	3.0	-49.8	-1055
14:23:51	13.8	3.1	-49.9	-1056
14:23:53	13.8	3.0	-50.0	-1056
14:23:55	13.8	3.1	-50.0	-1055
14:23:56	13.8	3.1	-50.1	-1056
14:23:58	13.8	3.1	-50.1	-1058
14:23:59	13.8	3.1	-50.2	-1056
14:24:01	13.8	3.1	-50.2	-1056
14:24:02	13.8	3.1	-50.3	-1058
14:24:04	13.8	3.1	-50.4	-1058
14:24:06	13.8	3.1	-50.4	-1058
14:24:07	13.8	3.1	-50.5	-1058
14:24:09	13.8	3.1	-50.5	-1056
14:24:10	13.8	3.1	-50.6	-1058
14:24:12	13.8	3.1	-50.7	-1056
14:24:13	13.8	3.1	-50.7	-1056
14:24:15	13.8	3.1	-50.8	-1054
14:24:17	13.8	3.1	-50.8	-1058
14:24:18	13.8	3.1	-50.9	-1056
14:24:20	13.8	3.0	-51.0	-1056
14:24:21	13.8	3.0	-51.0	-1056
14:24:23	13.8	3.0	-51.1	-1056
14:24:25	13.8	3.1	-51.1	-1056
14:24:26	13.8	3.1	-51.2	-1053
14:24:28	13.8	3.1	-51.3	-1058
14:24:29	13.7	3.1	-51.4	-1056
14:24:31	13.7	3.1	-51.4	-1055
14:24:33	13.7	3.1	-51.5	-1055
14:24:34	13.7	3.1	-51.6	-1056
14:24:36	13.7	3.1	-51.6	-1055
14:24:37	13.7	3.2	-51.6	-1055
14:24:39	13.7	3.1	-51.7	-1055
14:24:40	13.7	3.1	-51.7	-1055
14:24:42	13.7	3.1	-51.8	-1054
14:24:44	13.7	3.0	-51.9	-1054
14:24:45	13.7	3.1	-52.0	-1054
14:24:47	13.7	3.0	-52.0	-1053
14:24:48	13.7	3.0	-52.0	-1054
14:24:50	13.7	3.1	-52.1	-1055
14:24:51	13.7	3.1	-52.2	-1054
14:24:53	13.7	3.1	-52.2	-1053
14:24:55	13.6	3.0	-52.3	-1054
14:24:56	13.6	3.1	-52.3	-1053
14:24:58	13.6	3.0	-52.3	-1054
14:24:59	13.6	3.0	-52.4	-1051
14:25:01	13.6	3.1	-52.4	-1055
14:25:03	13.6	3.1	-52.5	-1050
14:25:04	13.6	3.0	-52.5	-1053
14:25:06	13.6	3.1	-52.6	-1053
14:25:07	13.6	3.0	-52.7	-1054
14:25:09	13.6	3.0	-52.7	-1053
14:25:11	13.6	3.0	-52.7	-1053
14:25:12	13.6	3.0	-52.8	-1053
14:25:14	13.7	3.0	-52.8	-1053
14:25:15	13.7	3.0	-52.8	-1051
14:25:17	13.6	3.0	-52.9	-1051
14:25:18	13.6	3.0	-52.9	-1054
14:25:20	13.6	3.1	-53.0	-1054
14:25:22	13.6	3.0	-53.0	-1051
14:25:23	13.6	3.0	-53.0	-1053
14:25:25	13.6	3.0	-53.1	-1054
14:25:26	13.6	3.1	-53.1	-1051
14:25:28	13.6	3.0	-53.2	-1051
14:25:30	13.6	3.0	-53.2	-1050
14:25:31	13.6	3.0	-53.3	-1053
14:25:33	13.6	3.0	-53.3	-1053
14:25:34	13.6	3.0	-53.3	-1051
14:25:36	13.5	3.0	-53.3	-1051
14:25:37	13.6	3.0	-53.4	-1050
14:25:39	13.6	3.0	-53.5	-1050
14:25:41	13.6	3.0	-53.5	-1051
14:25:42	13.6	3.0	-53.5	-1050
14:25:44	13.6	3.1	-53.5	-1053
14:25:45	13.6	3.0	-53.6	-1050
14:25:47	13.6	3.0	-53.6	-1051
14:25:48	13.6	3.0	-53.6	-1053
14:25:50	13.6	3.0	-53.7	-1051
14:25:52	13.6	3.0	-53.8	-1051
14:25:53	13.5	3.1	-53.8	-1051
14:25:55	13.5	3.1	-53.8	-1051
14:25:56	13.5	3.1	-53.9	-1051
14:25:58	13.5	3.1	-53.9	-1051
14:26:00	13.5	3.0	-53.9	-1049
14:26:01	13.5	3.1	-54.0	-1050
14:26:03	13.5	3.1	-54.1	-1050
14:26:04	13.5	3.1	-54.1	-1050
14:26:06	13.5	3.1	-54.1	-1051
14:26:07	13.5	3.1	-54.2	-1050
14:26:09	13.5	3.1	-54.2	-1049
14:26:11	13.5	3.1	-54.2	-1051
14:26:12	13.5	3.1	-54.3	-1050
14:26:14	13.4	3.1	-54.3	-1051
14:26:15	13.4	3.1	-54.4	-1050
14:26:17	13.4	3.1	-54.4	-1051
14:26:19	13.4	3.1	-54.5	-1053
14:26:20	13.4	3.1	-54.5	-1051
14:26:22	13.4	3.1	-54.5	-1051
14:26:23	13.4	3.1	-54.6	-1053
14:26:25	13.4	3.1	-54.6	-1054
14:26:26	13.4	3.1	-54.6	-1051
14:26:28	13.4	3.2	-54.7	-1051
14:26:30	13.4	3.1	-54.6	-1051
14:26:31	13.4	3.1	-54.7	-1051
14:26:33	13.4	3.1	-54.7	-1051
14:26:34	13.4	3.1	-54.8	-1051
14:26:36	13.4	3.1	-54.8	-1053
14:26:37	13.4	3.1	-54.8	-1053
14:26:39	13.4	3.1	-54.9	-1053
14:26:41	13.4	3.1	-54.9	-1051
14:26:42	13.3	3.1	-55.0	-1050
14:26:44	13.4	3.1	-55.0	-1051
14:26:45	13.4	3.1	-55.0	-1051
14:26:47	13.3	3.2	-55.0	-1051
14:26:49	13.4	3.1	-55.1	-1055
14:26:50	13.4	3.2	-55.1	-1053
14:26:52	13.3	3.2	-55.1	-1054
14:26:53	13.3	3.2	-55.2	-1051
14:26:55	13.3	3.1	-55.2	-1050
14:26:56	13.3	3.1	-55.2	-1054
14:26:58	13.3	3.1	-55.3	-1051
14:27:00	13.3	3.1	-55.3	-1053
14:27:01	13.3	3.1	-55.3	-1053
14:27:03	13.3	3.1	-55.3	-1054
14:27:04	13.3	3.1	-55.4	-1050
14:27:06	13.3	3.1	-55.4	-1050
14:27:07	13.3	3.1	-55.4	-1051
14:27:09	13.3	3.1	-55.5	-1051
14:27:11	13.3	3.1	-55.4	-1053
14:27:12	13.3	3.1	-55.4	-1050
14:27:14	13.3	3.1	-55.4	-1051
14:27:15	13.4	3.1	-55.4	-1054
14:27:17	13.4	3.1	-55.4	-1051
14:27:18	13.3	3.1	-55.5	-1051
14:27:20	13.4	3.1	-55.5	-1051
14:27:22	13.3	3.1	-55.5	-1051
14:27:23	13.3	3.1	-55.5	-1051
14:27:25	13.4	3.1	-55.6	-1051
14:27:27	13.3	3.1	-55.6	-1053
14:27:28	13.3	3.1	-55.6	-1050
14:27:30	13.3	3.1	-55.6	-1050
14:27:31	13.3	3.1	-55.7	-1051
14:27:33	13.3	3.1	-55.7	-1050
14:27:35	13.4	3.1	-55.7	-1051
14:27:36	13.3	3.1	-55.7	-1049
14:27:38	13.3	3.0	-55.7	-1053
14:27:40	13.3	3.1	-55.8	-1049
14:27:41	13.3	3.1	-55.9	-1051
14:27:43	13.3	3.1	-55.9	-1051
14:27:44	13.3	3.1	-55.9	-1051
14:27:46	13.3	3.2	-55.9	-1050
14:27:48	13.3	3.1	-55.9	-1053
14:27:49	13.3	3.1	-55.9	-1050
14:27:51	13.3	3.1	-56.0	-1051
14:27:52	13.3	3.1	-56.0	-1053
14:27:54	13.3	3.1	-56.0	-1053
14:27:56	13.3	3.1	-55.9	-1053
14:27:57	13.3	3.1	-56.0	-1053
14:27:59	13.3	3.0	-56.0	-1053
14:28:00	13.3	3.0	-56.0	-1053
14:28:02	13.3	3.1	-56.0	-1051
14:28:04	13.3	3.0	-56.1	-1050
14:28:05	13.3	3.0	-56.1	-1053
14:28:07	13.3	3.1	-56.1	-1050
14:28:08	13.3	3.0	-56.1	-1053
14:28:10	13.3	3.1	-56.1	-1051
14:28:12	13.3	3.1	-56.1	-1050
14:28:13	13.3	3.1	-56.1	-1050
14:28:15	13.3	3.1	-56.2	-1051
14:28:16	13.3	3.1	-56.2	-1053
14:28:18	13.3	3.1	-56.2	-1049
14:28:20	13.3	3.1	-56.2	-1050
14:28:21	13.3	3.1	-56.3	-1050
14:28:23	13.3	3.1	-56.3	-1050
14:28:25	13.3	3.1	-56.3	-1050
14:28:26	13.3	3.1	-56.3	-1050
14:28:28	13.3	3.1	-56.4	-1050
14:28:29	13.3	3.1	-56.4	-1050
14:28:31	13.3	3.1	-56.4	-1050
14:28:33	13.3	3.1	-56.4	-1051
14:28:34	13.3	3.1	-56.4	-1050
14:28:36	13.3	3.1	-56.4	-1049
14:28:38	13.3	3.2	-56.5	-1051
14:28:39	13.2	3.1	-56.5	-1051
14:28:41	13.2	3.0	-56.6	-1050
14:28:42	13.3	3.1	-56.6	-1051
14:28:44	13.2	3.0	-56.6	-1051
14:28:46	13.3	3.1	-56.6	-1050
14:28:47	13.3	3.1	-56.6	-1053
14:28:49	13.2	3.1	-56.6	-1053
14:28:50	13.3	3.1	-56.6	-1051
14:28:52	13.3	3.1	-56.7	-1050
14:28:54	13.2	3.1	-56.7	-1054
14:28:55	13.3	3.1	-56.7	-1050
14:28:57	13.3	3.1	-56.7	-1053
14:28:58	13.2	3.1	-56.6	-1051
14:29:00	13.3	3.1	-56.7	-1049
14:29:02	13.3	3.1	-56.7	-1051
14:29:03	13.2	3.1	-56.7	-1050
14:29:05	13.3	3.1	-56.7	-1053
14:29:06	13.2	3.1	-56.8	-1054
14:29:08	13.2	3.1	-56.8	-1051
14:29:10	13.2	3.1	-56.8	-1050
14:29:11	13.1	3.1	-56.9	-1053
14:29:13	13.2	3.0	-56.9	-1053
14:29:14	13.1	3.1	-56.9	-1051
14:29:16	13.2	3.1	-56.9	-1051
14:29:18	13.2	3.1	-56.9	-1053
14:29:19	13.1	3.1	-57.0	-1049
14:29:21	13.1	3.1	-57.0	-1050
14:29:23	13.1	3.1	-56.9	-1051
14:29:24	13.1	3.1	-57.0	-1053
14:29:26	13.1	3.1	-57.0	-1051
14:29:27	13.1	3.1	-57.0	-1051
14:29:29	13.1	3.1	-57.0	-1050
14:29:31	13.1	3.1	-57.0	-1051
14:29:32	13.1	3.1	-57.1	-1050
14:29:34	13.1	3.2	-57.1	-1050
14:29:35	13.1	3.1	-57.1	-1050
14:29:37	13.1	3.1	-57.1	-1053
14:29:39	13.1	3.2	-57.1	-1050
14:29:40	13.0	3.1	-57.2	-1050
14:29:42	13.1	3.1	-57.1	-1053
14:29:43	13.1	3.1	-57.1	-1050
14:29:45	13.1	3.1	-57.2	-1050
14:29:47	13.1	3.2	-57.2	-1051
14:29:48	13.1	3.1	-57.2	-1053
14:29:50	13.1	3.1	-57.2	-1053
14:29:51	13.1	3.1	-57.2	-1050
14:29:53	13.1	3.1	-57.2	-1049
14:29:55	13.2	3.1	-57.2	-1048
14:29:56	13.1	3.1	-57.2	-1050
14:29:58	13.2	3.1	-57.2	-1050
14:30:00	13.1	3.1	-57.2	-1050
14:30:01	13.1	3.1	-57.3	-1049
14:30:03	13.2	3.1	-57.3	-1050
14:30:04	13.2	3.1	-57.2	-1049
14:30:06	13.2	3.1	-57.2	-1049
14:30:08	13.1	3.1	-57.3	-1050
14:30:09	13.1	3.1	-57.3	-1050
14:30:11	13.1	3.1	-57.3	-1051
14:30:12	13.2	3.1	-57.3	-1049
14:30:14	13.1	3.1	-57.3	-1050
14:30:16	13.1	3.1	-57.3	-1051
14:30:17	13.1	3.1	-57.4	-1051
14:30:19	13.1	3.1	-57.4	-1050
14:30:20	13.1	3.1	-57.4	-1049
14:30:22	13.1	3.1	-57.4	-1050
14:30:24	13.1	3.1	-57.4	-1049
14:30:25	13.1	3.1	-57.4	-1049
14:30:27	13.1	3.0	-57.5	-1048
14:30:29	13.1	3.1	-57.5	-1049
14:30:30	13.1	3.1	-57.5	-1050
14:30:32	13.1	3.1	-57.5	-1050
14:30:33	13.1	3.1	-57.5	-1049
14:30:35	13.1	3.1	-57.5	-1050
14:30:37	13.1	3.0	-57.5	-1050
14:30:38	13.1	3.1	-57.6	-1053
14:30:40	13.1	3.1	-57.6	-1049
14:30:41	13.1	3.1	-57.6	-1050
14:30:43	13.1	3.1	-57.6	-1050
14:30:45	13.0	3.1	-57.6	-1051
14:30:46	13.1	3.1	-57.6	-1051
14:30:48	13.1	3.1	-57.6	-1050
14:30:49	13.1	3.1	-57.6	-1051
14:30:51	13.1	3.1	-57.6	-1050
14:30:53	13.1	3.1	-57.7	-1050
14:30:54	13.1	3.0	-57.7	-1050
14:30:56	13.0	3.1	-57.7	-1051
14:30:57	13.0	3.1	-57.7	-1051
14:30:59	13.0	3.1	-57.7	-1050
14:31:01	13.1	3.1	-57.7	-1051
14:31:02	13.0	3.1	-57.7	-1051
14:31:04	13.1	3.1	-57.7	-1050
14:31:05	13.0	3.1	-57.7	-1051
14:31:07	13.0	3.1	-57.7	-1050
14:31:09	13.0	3.0	-57.7	-1050
14:31:10	13.0	3.1	-57.8	-1050
14:31:12	13.0	3.1	-57.8	-1053
14:31:13	13.0	3.1	-57.8	-1051
14:31:15	13.0	3.1	-57.8	-1050
14:31:17	13.0	3.1	-57.8	-1051
14:31:18	13.0	3.1	-57.8	-1048
