time	T hot	T cold	mBar	T test
10:29:12	23.5	23.5	43	7.0
10:29:13	23.5	23.6	43	6.9
10:29:14	23.5	23.6	43	6.9
10:29:16	23.5	23.6	43	6.9
10:29:17	23.5	23.6	43	6.9
10:29:18	23.5	23.6	43	7.0
10:29:19	23.4	23.6	44	7.0
10:29:21	23.4	23.5	43	7.0
10:29:22	23.4	23.6	43	7.0
10:29:23	23.5	23.6	44	7.0
10:29:25	23.5	23.5	44	6.9
10:29:26	23.5	23.5	44	7.0
10:29:27	23.5	23.5	41	7.0
10:29:28	23.5	23.6	41	6.9
10:29:30	23.4	23.5	44	7.0
10:29:31	23.4	23.5	41	7.0
10:29:32	23.5	23.5	43	6.9
10:29:34	23.5	23.5	43	6.9
10:29:35	23.4	23.5	43	7.0
10:29:36	23.3	23.5	43	6.9
10:29:38	23.3	23.5	44	6.9
10:29:39	23.3	23.5	43	6.9
10:29:40	23.4	23.5	44	6.9
10:29:41	23.4	23.6	44	6.9
10:29:43	23.4	23.6	43	7.0
10:29:44	23.4	23.6	44	7.0
10:29:45	23.4	23.6	41	7.0
10:29:47	23.3	23.5	45	7.0
10:29:48	23.3	23.6	43	7.0
10:29:49	23.3	23.5	41	6.9
10:29:51	23.3	23.5	44	6.9
10:29:52	23.4	23.5	44	6.9
10:29:53	23.3	23.5	45	6.9
10:29:54	23.4	23.6	45	6.9
10:29:56	23.4	23.6	44	6.9
10:29:57	23.4	23.6	45	7.0
10:29:58	23.3	23.6	44	6.9
10:30:00	23.3	23.6	43	6.9
10:30:01	23.4	23.6	41	6.9
10:30:02	23.4	23.6	43	6.8
10:30:04	23.3	23.6	43	6.4
10:30:05	23.4	23.6	41	6.1
10:30:06	23.4	23.6	44	5.5
10:30:07	23.3	23.6	41	5.0
10:30:09	23.4	23.6	44	4.4
10:30:10	23.4	23.6	44	3.8
10:30:11	23.4	23.6	44	3.3
10:30:13	23.4	23.6	43	2.7
10:30:14	23.3	23.6	43	2.3
10:30:15	23.3	23.6	44	1.7
10:30:17	23.3	23.6	41	1.3
10:30:18	23.4	23.6	41	0.6
10:30:19	23.4	23.6	41	0.0
10:30:20	23.4	23.6	41	-0.3
10:30:22	23.4	23.6	40	-0.9
10:30:23	23.4	23.6	44	-1.4
10:30:24	23.4	23.6	41	-1.8
10:30:26	23.6	23.6	41	-2.3
10:30:27	23.5	23.6	40	-2.8
10:30:28	23.5	23.6	40	-3.3
10:30:30	23.4	23.6	41	-3.7
10:30:31	23.4	23.5	41	-4.2
10:30:32	23.4	23.5	40	-4.7
10:30:33	23.4	23.5	41	-5.1
10:30:35	23.4	23.5	40	-5.6
10:30:36	23.4	23.5	43	-6.0
10:30:37	23.4	23.5	41	-6.4
10:30:39	23.4	23.5	40	-6.9
10:30:40	23.5	23.6	41	-7.3
10:30:41	23.5	23.6	40	-7.7
10:30:42	23.5	23.5	41	-8.2
10:30:44	23.4	23.5	40	-8.7
10:30:45	23.4	23.5	40	-9.1
10:30:46	23.3	23.5	41	-9.6
10:30:48	23.3	23.5	41	-10.0
10:30:49	23.4	23.5	40	-10.4
10:30:50	23.3	23.5	40	-10.8
10:30:52	23.4	23.5	39	-11.2
10:30:53	23.4	23.5	40	-11.5
10:30:54	23.4	23.5	39	-12.0
10:30:55	23.4	23.5	40	-12.4
10:30:57	23.3	23.5	39	-12.8
10:30:58	23.3	23.5	40	-13.2
10:30:59	23.3	23.5	40	-13.5
10:31:01	23.3	23.5	36	-13.9
10:31:02	23.3	23.5	41	-14.2
10:31:03	23.4	23.5	39	-14.6
10:31:04	23.4	23.6	40	-15.0
10:31:06	23.5	23.5	39	-15.4
10:31:07	23.4	23.6	39	-15.7
10:31:08	23.4	23.6	39	-16.1
10:31:10	23.4	23.6	38	-16.5
10:31:11	23.4	23.5	38	-16.9
10:31:12	23.3	23.6	39	-17.2
10:31:14	23.4	23.6	40	-17.5
10:31:15	23.4	23.6	36	-17.8
10:31:16	23.4	23.6	39	-18.2
10:31:17	23.4	23.6	40	-18.5
10:31:19	23.4	23.6	38	-18.9
10:31:20	23.3	23.6	38	-19.2
10:31:21	23.3	23.6	39	-19.5
10:31:23	23.3	23.6	40	-19.9
10:31:24	23.4	23.6	38	-20.2
10:31:25	23.3	23.6	38	-20.5
10:31:27	23.3	23.6	36	-20.7
10:31:28	23.3	23.6	36	-21.1
10:31:29	23.4	23.6	36	-21.5
10:31:30	23.4	23.6	36	-21.8
10:31:32	23.4	23.6	38	-22.0
10:31:33	23.4	23.6	38	-22.3
10:31:34	23.4	23.6	38	-22.6
10:31:36	23.4	23.6	35	-22.9
10:31:37	23.3	23.6	36	-23.2
10:31:38	23.3	23.6	35	-23.4
10:31:39	23.3	23.5	35	-23.7
10:31:41	23.3	23.5	38	-24.0
10:31:42	23.4	23.5	40	-24.3
10:31:43	23.4	23.5	36	-24.5
10:31:45	23.4	23.5	36	-24.9
10:31:46	23.4	23.5	39	-25.1
10:31:47	23.3	23.5	38	-25.4
10:31:49	23.3	23.5	38	-25.6
10:31:50	23.4	23.5	38	-25.9
10:31:51	23.3	23.5	38	-26.2
10:31:52	23.3	23.5	38	-26.5
10:31:54	23.3	23.5	38	-26.8
10:31:55	23.2	23.5	36	-27.0
10:31:56	23.2	23.5	36	-27.3
10:31:58	23.3	23.5	36	-27.5
10:31:59	23.3	23.5	38	-27.8
10:32:00	23.4	23.5	38	-28.0
10:32:01	23.5	23.5	36	-28.1
10:32:03	23.5	23.5	36	-28.4
10:32:04	23.5	23.5	34	-28.6
10:32:05	23.4	23.5	33	-28.8
10:32:07	23.4	23.6	33	-29.1
10:32:08	23.3	23.5	31	-29.3
10:32:09	23.4	23.6	33	-29.6
10:32:11	23.4	23.5	31	-29.8
10:32:12	23.3	23.6	30	-30.1
10:32:13	23.3	23.6	29	-30.2
10:32:14	23.4	23.6	26	-30.5
10:32:16	23.4	23.7	26	-30.7
10:32:17	23.4	23.7	24	-31.0
10:32:18	23.4	23.7	24	-31.1
10:32:20	23.4	23.7	24	-31.4
10:32:21	23.4	23.6	22	-31.6
10:32:22	23.4	23.6	19	-31.8
10:32:23	23.6	23.6	19	-32.0
10:32:25	23.7	23.6	19	-32.0
10:32:26	23.9	23.6	18	-32.3
10:32:27	24.0	23.6	13	-32.5
10:32:29	24.0	23.5	3	-32.7
10:32:30	24.0	23.6	4	-32.9
10:32:31	24.0	23.6	0	-33.1
10:32:33	24.0	23.5	-4	-33.3
10:32:34	24.1	23.6	-6	-33.4
10:32:35	24.1	23.6	-8	-33.7
10:32:36	24.1	23.6	-11	-33.8
10:32:38	24.1	23.6	-14	-34.0
10:32:39	24.1	23.7	-17	-34.2
10:32:40	24.1	23.6	-21	-34.4
10:32:42	24.2	23.6	-27	-34.6
10:32:43	24.3	23.6	-32	-34.7
10:32:44	24.3	23.6	-33	-34.9
10:32:46	24.3	23.6	-35	-35.1
10:32:47	24.2	23.6	-42	-35.3
10:32:48	24.1	23.6	-47	-35.3
10:32:49	24.0	23.6	-51	-35.5
10:32:51	24.0	23.7	-55	-35.7
10:32:52	24.1	23.7	-65	-35.9
10:32:53	24.1	23.6	-69	-36.0
10:32:55	24.1	23.6	-74	-36.2
10:32:56	24.2	23.6	-79	-36.4
10:32:57	24.2	23.6	-90	-36.5
10:32:58	24.1	23.5	-96	-36.6
10:33:00	24.1	23.5	-100	-36.8
10:33:01	24.1	23.5	-106	-37.0
10:33:02	24.1	23.6	-117	-37.1
10:33:04	24.1	23.5	-122	-37.3
10:33:05	24.0	23.6	-128	-37.4
10:33:06	24.0	23.6	-136	-37.6
10:33:08	24.0	23.6	-148	-37.7
10:33:09	23.8	23.6	-154	-37.8
10:33:10	23.9	23.7	-159	-38.0
10:33:11	23.9	23.7	-168	-38.1
10:33:13	24.0	23.7	-183	-38.2
10:33:14	24.0	23.7	-191	-38.3
10:33:15	24.0	23.7	-199	-38.5
10:33:17	24.0	23.6	-206	-38.6
10:33:18	24.1	23.6	-233	-38.7
10:33:19	24.1	23.6	-240	-38.9
10:33:20	24.1	23.6	-248	-39.0
10:33:22	24.1	23.6	-254	-39.1
10:33:23	24.1	23.6	-269	-39.2
10:33:24	24.0	23.7	-279	-39.4
10:33:26	24.0	23.7	-285	-39.5
10:33:27	24.0	23.7	-292	-39.6
10:33:28	24.0	23.7	-309	-39.7
10:33:30	24.0	23.7	-316	-39.8
