time	T hot	T cold	mBar
14:49:22	7.0	27.3	-842
14:49:23	7.0	27.2	-842
14:49:24	7.0	27.3	-842
14:49:26	7.0	27.3	-840
14:49:27	7.0	27.4	-841
14:49:28	7.0	27.4	-844
14:49:29	7.1	27.4	-844
14:49:31	7.1	27.5	-842
14:49:32	7.1	27.5	-844
14:49:33	7.1	27.5	-842
14:49:35	7.2	27.6	-841
14:49:36	7.2	27.6	-842
14:49:37	7.2	27.7	-842
14:49:38	7.3	27.7	-841
14:49:40	7.3	27.7	-841
14:49:41	7.2	27.8	-841
14:49:42	7.3	27.8	-844
14:49:43	7.3	27.8	-841
14:49:45	7.3	27.9	-841
14:49:46	7.3	27.9	-842
14:49:47	7.3	27.9	-844
14:49:49	7.3	28.0	-842
14:49:50	7.3	28.0	-841
14:49:51	7.3	28.0	-841
14:49:52	7.3	28.0	-841
14:49:54	7.4	28.0	-840
14:49:55	7.5	28.1	-840
14:49:56	7.5	28.1	-842
14:49:57	7.5	28.1	-842
14:49:59	7.5	28.1	-841
14:50:00	7.5	28.2	-841
14:50:01	7.5	38.5	8078
14:50:02	7.5	41.6	8264
14:50:04	7.6	40.1	8237
14:50:05	7.5	38.6	8221
14:50:06	7.6	37.0	8206
14:50:08	7.6	35.6	8189
14:50:09	7.6	34.6	8174
14:50:10	7.6	33.8	8149
14:50:11	7.6	33.1	8137
14:50:13	7.6	32.6	8125
14:50:14	7.6	32.1	8108
14:50:15	7.6	31.8	8087
14:50:16	7.6	31.5	8078
14:50:18	7.6	31.3	8072
14:50:19	7.6	31.1	8064
14:50:20	7.6	30.9	8052
14:50:22	7.6	30.8	8062
14:50:23	7.6	30.8	8078
14:50:24	7.6	30.7	8085
14:50:25	7.6	30.7	8077
14:50:27	7.6	30.6	8075
14:50:28	7.6	30.6	8067
14:50:29	7.6	30.5	8062
14:50:30	7.6	30.5	8060
14:50:32	7.7	30.5	8050
14:50:33	7.7	30.5	8046
14:50:34	7.7	30.5	8044
14:50:36	7.7	30.5	8039
14:50:37	7.7	30.4	8031
14:50:38	7.7	30.4	8029
14:50:39	7.7	30.4	8028
14:50:41	7.7	30.5	8029
14:50:42	7.8	30.6	8052
14:50:43	7.8	30.6	8052
14:50:44	7.8	30.6	8050
14:50:46	7.8	30.6	8048
14:50:47	7.8	30.5	8040
14:50:48	7.8	30.6	8036
14:50:50	7.8	30.6	8035
14:50:51	7.8	30.6	8033
14:50:52	7.8	30.6	8030
14:50:53	7.8	30.5	8025
14:50:55	7.8	30.6	8023
14:50:56	7.8	30.6	8022
14:50:57	7.8	30.5	8020
14:50:58	7.8	30.6	8017
14:51:00	7.8	30.6	8015
14:51:01	7.8	30.6	8015
14:51:02	10.3	30.6	8014
14:51:03	11.1	30.7	8010
14:51:05	11.4	30.7	8010
14:51:06	11.5	30.6	8007
14:51:07	11.5	30.7	8005
14:51:09	11.4	30.7	8003
14:51:10	11.4	30.6	8003
14:51:11	11.4	30.7	8003
14:51:12	11.4	30.7	8002
14:51:14	11.4	30.7	8000
14:51:15	11.4	30.6	8000
14:51:16	11.4	30.7	7999
14:51:17	11.4	30.7	7999
14:51:19	11.4	30.7	7998
14:51:20	11.4	30.7	7997
14:51:21	11.3	30.7	7997
14:51:22	11.3	30.7	7998
