time	T hot	T mid	T cold	mBar
14:45:02	23.6	29.5	20.7	7856
14:45:03	23.6	29.5	20.8	7856
14:45:05	24.8	29.5	20.8	7857
14:45:07	32.3	29.0	20.2	7857
14:45:08	35.7	29.2	19.7	7858
14:45:10	37.2	29.9	19.1	7856
14:45:11	37.7	30.3	18.5	7852
14:45:13	38.0	30.5	17.9	7853
14:45:14	38.2	30.6	17.3	7852
14:45:16	38.3	30.7	16.8	7851
14:45:18	38.3	30.7	16.3	7852
14:45:19	38.4	30.8	15.8	7853
14:45:21	38.5	30.8	15.3	7850
14:45:22	38.6	30.8	14.8	7850
14:45:24	38.6	30.9	14.2	7851
14:45:26	38.6	30.9	13.8	7847
14:45:27	38.7	30.9	13.3	7848
14:45:29	38.8	30.9	12.9	7847
14:45:30	38.8	30.9	12.4	7846
14:45:32	38.9	31.0	11.9	7846
14:45:34	38.9	31.0	11.5	7845
14:45:35	38.9	31.0	11.1	7843
14:45:37	38.9	31.0	10.6	7845
14:45:38	39.0	31.0	10.3	7845
14:45:40	39.0	31.0	9.8	7843
14:45:41	39.0	31.0	9.4	7843
14:45:43	39.0	31.0	9.0	7843
14:45:45	39.1	31.1	8.6	7841
14:45:46	39.1	31.1	8.2	7842
14:45:48	39.2	31.1	7.8	7842
14:45:49	39.2	31.1	7.4	7838
14:45:51	39.2	31.1	7.0	7841
14:45:53	39.2	31.1	6.6	7838
14:45:54	39.2	31.2	6.2	7840
14:45:56	39.2	31.2	5.9	7838
14:45:57	39.3	31.2	5.6	7838
14:45:59	39.3	31.2	5.1	7840
14:46:00	39.3	31.2	4.8	7837
14:46:02	39.3	31.2	4.5	7838
14:46:04	39.4	31.3	4.1	7837
14:46:05	39.4	31.2	3.8	7836
14:46:07	39.4	31.3	3.3	7836
14:46:08	39.4	31.3	3.0	7836
14:46:10	39.5	31.3	2.7	7835
14:46:12	39.4	31.3	2.3	7833
14:46:13	39.5	31.3	2.0	7836
14:46:15	39.5	31.3	1.7	7836
14:46:16	39.5	31.3	1.3	7835
14:46:18	39.5	31.3	1.0	7836
14:46:19	39.5	31.3	0.7	7832
14:46:21	39.5	31.3	0.3	7833
14:46:23	39.5	31.3	0.1	7833
14:46:24	39.5	31.4	-0.2	7833
14:46:26	39.4	31.4	-0.5	7832
14:46:27	39.5	31.4	-0.9	7832
14:46:29	39.5	31.4	-1.2	7832
14:46:31	39.5	31.4	-1.5	7830
14:46:32	39.5	31.4	-1.9	7832
14:46:34	39.6	31.5	-2.2	7831
14:46:35	39.6	31.5	-2.5	7831
14:46:37	39.6	31.5	-2.8	7831
14:46:39	39.6	31.5	-3.0	7830
14:46:40	39.6	31.5	-3.4	7832
14:46:42	39.6	31.5	-3.7	7830
14:46:43	39.6	31.5	-3.9	7830
14:46:45	39.6	31.5	-4.3	7831
14:46:47	39.6	31.5	-4.5	7831
14:46:48	39.6	31.5	-4.8	7831
14:46:50	39.6	31.6	-5.2	7831
14:46:51	39.6	31.6	-5.4	7832
14:46:53	39.6	31.5	-5.8	7832
14:46:54	39.6	31.6	-6.1	7833
14:46:56	39.6	31.6	-6.3	7832
14:46:58	39.6	31.6	-6.6	7832
14:46:59	39.6	31.6	-6.9	7833
14:47:01	39.7	31.6	-7.1	7836
14:47:02	39.6	31.6	-7.5	7835
14:47:04	39.6	31.6	-7.8	7835
14:47:06	39.7	31.6	-8.0	7837
14:47:07	39.7	31.7	-8.1	7837
14:47:09	39.7	31.6	-8.5	7838
14:47:10	39.8	31.6	-8.7	7840
14:47:12	39.8	31.7	-9.0	7840
14:47:13	39.7	31.6	-9.2	7842
14:47:15	39.8	31.6	-9.5	7842
14:47:17	39.7	31.7	-9.7	7842
14:47:18	39.7	31.6	-10.0	7845
14:47:20	39.7	31.7	-10.3	7846
14:47:21	39.7	31.7	-10.5	7846
14:47:23	39.7	31.7	-10.8	7847
14:47:25	39.7	31.7	-11.1	7847
14:47:26	39.7	31.7	-11.3	7848
14:47:28	39.7	31.7	-11.5	7848
14:47:29	39.7	31.7	-11.8	7848
14:47:31	39.7	31.7	-12.0	7850
14:47:33	39.7	31.7	-12.3	7852
14:47:34	39.7	31.7	-12.6	7851
14:47:36	39.7	31.7	-12.7	7852
14:47:37	39.7	31.7	-13.0	7852
14:47:39	39.7	31.7	-13.2	7852
14:47:41	39.7	31.7	-13.5	7854
14:47:42	39.8	31.8	-13.7	7853
14:47:44	39.8	31.7	-13.9	7854
14:47:45	39.8	31.7	-14.2	7854
14:47:47	39.8	31.7	-14.4	7853
14:47:48	39.7	31.8	-14.6	7856
14:47:50	39.8	31.7	-14.8	7853
14:47:52	39.8	31.8	-15.1	7857
14:47:53	39.8	31.8	-15.3	7857
14:47:55	39.9	31.8	-15.4	7858
14:47:56	39.8	31.8	-15.6	7857
14:47:58	39.8	31.8	-15.9	7859
14:48:00	39.8	31.8	-16.1	7861
14:48:01	39.8	31.8	-16.3	7862
14:48:03	39.8	31.8	-16.5	7862
14:48:04	39.8	31.8	-16.7	7863
14:48:06	39.9	31.8	-16.9	7863
14:48:07	39.8	31.8	-17.2	7866
14:48:09	39.8	31.8	-17.4	7866
14:48:11	39.9	31.8	-17.5	7867
14:48:12	39.9	31.8	-17.7	7869
14:48:14	39.9	31.8	-17.9	7869
14:48:15	39.8	31.8	-18.1	7873
14:48:17	39.8	31.8	-18.3	7880
14:48:19	39.8	31.8	-18.6	7882
14:48:20	39.8	31.8	-18.8	7887
14:48:22	39.8	31.8	-19.0	7890
14:48:23	39.8	31.8	-19.2	7892
14:48:25	39.8	31.8	-19.4	7890
14:48:26	39.8	31.8	-19.5	7890
14:48:28	39.8	31.8	-19.7	7892
14:48:30	39.8	31.9	-19.9	7893
14:48:31	39.8	31.9	-20.1	7897
14:48:33	39.8	31.9	-20.3	7895
14:48:34	39.8	31.9	-20.4	7895
14:48:36	37.0	31.7	-20.4	7900
14:48:38	36.3	31.1	-20.0	7900
14:48:39	35.9	30.8	-19.6	7904
14:48:41	35.8	30.7	-19.2	7905
14:48:42	35.6	30.6	-18.8	7906
14:48:44	35.4	30.6	-18.6	7906
14:48:45	35.4	30.6	-18.2	7913
14:48:47	35.3	30.6	-17.9	7910
14:48:49	35.2	30.6	-17.6	7913
14:48:50	35.1	30.6	-17.3	7914
14:48:52	35.0	30.6	-17.0	7919
14:48:53	34.9	30.6	-16.7	7920
14:48:55	34.8	30.6	-16.4	7920
14:48:57	34.8	30.6	-16.1	7923
14:48:58	34.7	30.5	-15.9	7925
14:49:00	34.6	30.6	-15.6	7929
14:49:01	34.6	30.5	-15.3	7930
14:49:03	34.6	30.5	-15.1	7932
14:49:05	34.5	30.5	-14.8	7932
14:49:06	34.4	30.5	-14.6	7934
14:49:08	34.3	30.5	-14.4	7936
14:49:09	34.3	30.5	-14.1	7936
14:49:11	34.2	30.5	-13.8	7939
14:49:12	34.2	30.5	-13.6	7942
14:49:14	34.1	30.5	-13.3	7942
14:49:16	34.0	30.5	-13.1	7945
14:49:17	33.9	30.5	-12.9	7945
14:49:19	33.9	30.5	-12.7	7947
14:49:20	33.9	30.4	-12.4	7947
14:49:22	33.8	30.4	-12.2	7949
14:49:24	33.7	30.4	-11.9	7952
14:49:25	33.7	30.4	-11.7	7950
14:49:27	33.7	30.4	-11.6	7953
14:49:28	33.6	30.4	-11.3	7955
14:49:30	33.5	30.4	-11.1	7956
14:49:32	33.5	30.4	-10.9	7958
14:49:33	33.4	30.4	-10.7	7960
14:49:35	33.3	30.4	-10.4	7960
14:49:36	33.3	30.4	-10.2	7962
14:49:38	33.3	30.4	-10.0	7961
14:49:39	33.3	30.4	-9.7	7963
14:49:41	33.2	30.4	-9.6	7963
14:49:43	33.2	30.4	-9.4	7965
14:49:44	33.1	30.4	-9.1	7963
14:49:46	33.0	30.3	-9.0	7966
14:49:47	32.9	30.3	-8.8	7966
14:49:49	32.9	30.4	-8.6	7966
14:49:51	32.9	30.4	-8.3	7968
14:49:52	32.8	30.4	-8.2	7968
14:49:54	32.7	30.4	-7.9	7971
14:49:55	32.7	30.3	-7.7	7970
14:49:57	32.7	30.3	-7.5	7972
14:49:58	32.7	30.4	-7.3	7973
14:50:00	32.6	30.3	-7.1	7975
14:50:02	32.6	30.3	-6.9	7975
14:50:03	32.5	30.4	-6.8	7973
14:50:05	32.5	30.4	-6.5	7976
14:50:06	32.4	30.4	-6.4	7976
14:50:08	32.4	30.4	-6.2	7976
14:50:10	32.3	30.4	-6.0	7975
14:50:11	32.3	30.4	-5.8	7977
14:50:13	32.2	30.4	-5.7	7978
14:50:14	32.2	30.3	-5.5	7977
14:50:16	32.1	30.4	-5.3	7979
14:50:17	32.1	30.4	-5.1	7978
14:50:19	32.0	30.3	-4.9	7982
14:50:21	32.0	30.3	-4.7	7982
14:50:22	35.0	30.5	-4.7	7982
14:50:24	38.0	30.9	-5.2	7981
14:50:25	38.9	31.3	-5.6	7981
14:50:27	39.3	31.5	-5.9	7983
14:50:29	39.6	31.6	-6.3	7983
14:50:30	39.6	31.6	-6.7	7982
14:50:32	39.7	31.7	-7.0	7981
14:50:33	39.7	31.7	-7.4	7982
14:50:35	39.7	31.7	-7.7	7983
14:50:37	39.7	31.7	-8.1	7981
14:50:38	39.8	31.7	-8.4	7981
14:50:40	39.8	31.7	-8.7	7978
14:50:41	39.8	31.7	-9.0	7979
14:50:43	39.8	31.7	-9.3	7981
14:50:45	39.8	31.6	-9.6	7979
14:50:46	39.8	31.7	-9.9	7978
14:50:48	39.8	31.7	-10.2	7979
14:50:49	39.8	31.6	-10.5	7978
14:50:51	39.8	31.7	-10.8	7978
14:50:52	39.8	31.7	-11.0	7979
14:50:54	39.9	31.7	-11.3	7978
14:50:56	39.8	31.7	-11.5	7979
14:50:57	39.8	31.7	-11.8	7976
14:50:59	39.8	31.7	-12.1	7979
14:51:00	39.8	31.7	-12.4	7976
14:51:02	39.8	31.7	-12.6	7975
14:51:04	39.8	31.7	-12.9	7977
14:51:05	39.8	31.7	-13.1	7975
14:51:07	39.8	31.7	-13.4	7977
14:51:08	39.8	31.7	-13.6	7976
14:51:10	39.8	31.7	-13.9	7976
14:51:11	39.8	31.8	-14.1	7976
14:51:13	39.8	31.8	-14.3	7976
14:51:15	39.8	31.8	-14.6	7976
14:51:16	39.9	31.8	-14.8	7976
14:51:18	39.9	31.8	-15.0	7976
14:51:19	39.9	31.8	-15.3	7975
14:51:21	39.8	31.8	-15.5	7976
14:51:23	39.9	31.8	-15.7	7976
14:51:24	39.9	31.8	-15.9	7975
14:51:26	39.9	31.8	-16.1	7972
14:51:27	39.9	31.8	-16.3	7975
14:51:29	39.9	31.8	-16.6	7975
14:51:31	39.9	31.8	-16.8	7976
14:51:32	39.9	31.8	-17.0	7975
14:51:34	39.9	31.8	-17.2	7973
14:51:35	39.9	31.8	-17.4	7973
14:51:37	39.9	31.8	-17.7	7972
14:51:38	39.9	31.8	-17.9	7972
14:51:40	39.9	31.9	-18.0	7972
14:51:42	39.9	31.8	-18.3	7972
14:51:43	39.9	31.8	-18.5	7972
14:51:45	39.9	31.8	-18.7	7971
14:51:46	40.0	31.9	-18.7	7971
14:51:48	40.0	31.9	-19.0	7970
14:51:50	40.0	31.9	-19.2	7970
14:51:51	40.0	31.9	-19.4	7970
14:51:53	40.0	31.9	-19.6	7970
14:51:54	40.0	31.9	-19.8	7970
14:51:56	39.9	31.9	-20.0	7968
14:51:57	39.9	31.9	-20.2	7968
14:51:59	40.0	31.9	-20.4	7970
14:52:01	40.0	31.9	-20.6	7967
14:52:02	39.9	31.9	-20.7	7967
14:52:04	40.0	31.9	-20.9	7968
14:52:05	40.0	31.9	-21.1	7968
14:52:07	40.0	31.9	-21.3	7968
14:52:09	40.0	31.9	-21.4	7967
14:52:10	40.0	31.9	-21.6	7967
14:52:12	40.0	31.9	-21.8	7968
14:52:13	40.0	31.9	-22.0	7967
14:52:15	39.9	31.9	-22.2	7966
14:52:16	39.9	31.9	-22.4	7967
14:52:18	39.9	31.9	-22.6	7966
14:52:20	39.9	31.9	-22.8	7967
14:52:21	39.9	31.9	-22.9	7965
14:52:23	39.9	32.0	-23.1	7963
14:52:24	39.9	32.0	-23.3	7967
14:52:26	39.9	31.9	-23.5	7965
14:52:28	39.9	32.0	-23.6	7968
14:52:29	39.9	32.0	-23.8	7965
14:52:31	39.9	32.0	-23.9	7965
14:52:32	39.9	32.0	-24.1	7965
14:52:34	39.9	32.0	-24.3	7965
14:52:35	39.9	32.0	-24.4	7965
14:52:37	39.9	32.0	-24.6	7966
14:52:39	40.0	32.0	-24.8	7965
14:52:40	39.9	32.0	-25.0	7966
14:52:42	39.9	32.0	-25.2	7965
