time	T hot	T cold	mBar	T test
10:29:14	21.3	21.7	-951	21.9
10:29:16	21.3	21.7	-951	22.0
10:29:17	21.2	21.6	-950	22.0
10:29:18	21.2	21.6	-951	22.0
10:29:20	21.3	21.7	-952	21.9
10:29:21	21.3	21.7	-951	22.0
10:29:22	21.4	21.7	-950	22.0
10:29:24	21.3	21.7	-950	22.0
10:29:25	21.3	21.7	-950	22.0
10:29:26	21.3	21.7	-949	22.0
10:29:28	21.3	21.7	-948	21.9
10:29:29	21.4	21.7	-949	22.0
10:29:30	21.3	21.7	-949	22.0
10:29:32	21.3	21.7	-949	22.0
10:29:33	21.4	21.7	-946	22.0
10:29:34	21.4	21.7	-949	21.9
10:29:36	21.3	21.7	-948	22.0
10:29:37	21.3	21.7	-948	21.9
10:29:38	21.3	21.7	-945	21.9
10:29:40	21.3	21.7	8300	26.6
10:29:41	21.3	21.7	8665	33.3
10:29:42	21.3	21.7	8690	30.1
10:29:44	21.3	21.7	8691	28.4
10:29:45	21.3	21.7	8689	27.3
10:29:46	21.3	21.7	8686	26.5
10:29:48	21.4	21.8	8685	25.9
10:29:49	21.4	21.8	8679	25.4
10:29:50	21.4	21.8	8677	25.0
10:29:52	21.4	21.9	8675	24.6
10:29:53	21.5	21.8	8668	24.4
10:29:54	21.5	21.8	8661	24.1
10:29:56	21.5	21.8	8659	24.0
10:29:57	21.5	21.8	8655	23.7
10:29:58	21.4	21.8	8644	23.6
10:30:00	21.4	21.8	8639	23.5
10:30:01	21.4	21.8	8635	23.3
10:30:02	21.4	21.8	8628	23.3
10:30:04	21.4	21.8	8625	23.2
10:30:05	21.4	21.8	8622	23.1
10:30:06	21.4	21.8	8618	23.1
10:30:08	21.4	21.8	8618	23.0
10:30:09	21.5	21.8	8617	23.0
10:30:10	21.5	21.8	8616	23.0
10:30:12	21.4	21.8	8616	23.0
10:30:13	21.4	21.8	8616	22.9
10:30:14	21.4	21.8	8617	22.8
10:30:16	21.4	21.8	8616	22.8
10:30:17	21.4	21.8	8618	22.8
10:30:18	21.4	21.8	8617	22.7
10:30:19	21.4	21.8	8618	22.7
10:30:21	21.4	21.8	8619	22.7
10:30:22	21.4	21.8	8619	22.7
10:30:23	21.4	21.8	8622	22.7
10:30:25	21.4	21.8	8624	22.7
10:30:26	21.4	21.8	8628	22.7
10:30:27	21.5	21.8	8627	22.6
10:30:29	21.5	21.8	8628	22.6
10:30:30	21.5	21.9	8634	22.6
10:30:31	21.5	21.9	8633	22.5
10:30:33	21.5	21.9	8638	22.6
10:30:34	21.5	21.9	8643	22.6
10:30:35	21.5	21.8	8645	22.5
10:30:37	21.4	21.9	8647	22.5
10:30:38	21.5	21.9	8648	22.5
10:30:39	21.5	21.8	8660	22.5
10:30:41	21.4	21.8	8663	22.5
10:30:42	21.4	21.9	8665	22.5
10:30:43	21.4	21.8	8674	22.5
10:30:45	21.4	21.8	8679	22.5
10:30:46	21.4	21.8	8686	22.5
10:30:47	21.4	21.8	8691	22.5
10:30:49	21.4	21.8	8711	22.4
10:30:50	21.4	21.8	8718	22.5
10:30:51	21.4	21.8	8731	22.5
10:30:53	21.5	21.8	8755	22.4
10:30:54	21.5	21.9	8767	22.5
10:30:55	21.5	21.9	8779	22.4
10:30:57	21.5	21.9	8791	22.5
10:30:58	21.5	21.9	8817	22.5
10:30:59	21.5	21.9	8824	22.5
10:31:03	21.5	21.9	8836	22.5
10:31:04	21.5	21.9	8841	22.4
10:31:07	21.5	21.9	8841	22.5
10:31:09	21.5	21.8	8837	22.5
10:31:10	21.5	21.9	8837	22.4
10:31:11	21.5	21.8	8832	22.4
10:31:13	21.5	21.8	8828	22.4
10:31:14	21.5	21.8	8824	22.4
10:31:15	21.5	21.8	8821	22.4
10:31:17	21.5	21.9	8822	22.4
10:31:18	21.5	21.9	8824	22.4
10:31:19	21.5	21.9	8826	22.4
10:31:21	21.6	21.9	8831	22.4
10:31:22	21.6	22.0	8831	22.4
10:31:23	21.6	22.0	8835	22.4
10:31:25	21.5	22.0	8840	22.4
10:31:26	21.6	22.0	8841	22.4
10:31:27	21.6	21.9	8799	22.4
10:31:29	21.5	21.9	8750	22.4
10:31:30	21.6	21.9	8661	22.4
10:31:31	21.5	21.9	8628	22.3
10:31:33	21.5	21.9	8595	22.3
