time	T hot	T cold
17:07:49	-10.2	-27.4
17:07:50	-10.2	-27.3
17:07:51	-10.3	-27.1
17:07:53	-10.3	-26.8
17:07:54	-10.3	-26.7
17:07:55	-10.4	-26.5
17:07:56	-10.4	-26.3
17:07:58	-10.5	-26.1
17:07:59	-10.5	-26.0
17:08:00	-10.6	-25.8
17:08:02	-10.6	-25.6
17:08:03	-10.6	-25.4
17:08:04	-10.7	-25.3
17:08:06	-10.7	-25.1
17:08:07	-10.8	-24.9
17:08:08	-10.8	-24.8
17:08:09	-10.8	-24.6
17:08:11	-10.9	-24.4
17:08:12	-10.9	-24.3
17:08:13	-11.0	-24.1
17:08:15	-11.0	-23.9
17:08:16	-11.0	-23.8
17:08:17	-11.1	-23.6
17:08:19	-11.1	-23.4
17:08:20	-11.2	-23.3
17:08:21	-11.3	-23.2
17:08:22	-11.3	-23.1
17:08:24	-11.3	-22.9
17:08:25	-11.4	-22.7
17:08:26	-11.4	-22.6
17:08:28	-11.5	-22.5
17:08:29	-11.5	-22.4
17:08:30	-11.6	-22.2
17:08:32	-11.6	-22.0
17:08:33	-11.7	-21.9
17:08:34	-11.8	-21.8
17:08:35	-11.9	-21.7
17:08:37	-11.9	-21.6
17:08:38	-12.0	-21.4
17:08:39	-12.0	-21.3
17:08:41	-12.1	-21.2
17:08:42	-12.2	-21.1
17:08:43	-12.3	-21.0
17:08:44	-12.4	-20.9
17:08:46	-12.5	-20.8
17:08:47	-12.6	-20.6
17:08:48	-12.6	-20.5
17:08:50	-12.7	-20.4
17:08:51	-12.8	-20.4
17:08:52	-12.9	-20.3
17:08:54	-13.0	-20.2
17:08:55	-13.1	-20.1
17:08:56	-13.2	-20.0
17:08:57	-13.3	-19.9
17:08:59	-13.4	-19.8
17:09:00	-13.4	-19.7
17:09:01	-13.6	-19.7
17:09:03	-13.6	-19.6
17:09:04	-13.7	-19.5
17:09:05	-13.8	-19.5
17:09:07	-13.9	-19.4
17:09:08	-14.0	-19.3
17:09:09	-14.0	-19.2
17:09:11	-14.1	-19.1
17:09:12	-14.1	-19.0
17:09:13	-14.2	-18.9
17:09:14	-14.3	-18.9
17:09:16	-14.4	-18.8
17:09:17	-14.5	-18.8
17:09:18	-14.5	-18.7
17:09:20	-14.6	-18.6
17:09:21	-14.7	-18.6
17:09:22	-14.8	-18.5
17:09:24	-14.9	-18.4
17:09:25	-14.9	-18.4
17:09:26	-15.0	-18.3
17:09:27	-15.1	-18.3
17:09:29	-15.1	-18.3
17:09:30	-15.3	-18.3
17:09:31	-15.3	-18.2
17:09:33	-15.4	-18.2
17:09:34	-15.4	-18.0
17:09:35	-15.4	-17.9
17:09:36	-15.4	-17.9
17:09:38	-15.5	-17.8
17:09:39	-15.6	-17.8
17:09:40	-15.6	-17.8
17:09:42	-15.7	-17.7
17:09:43	-15.8	-17.7
17:09:44	-15.9	-17.7
17:09:46	-15.9	-17.6
17:09:47	-16.0	-17.6
17:09:48	-16.1	-17.5
17:09:49	-16.1	-17.5
17:09:51	-16.2	-17.5
17:09:52	-16.2	-17.5
17:09:53	-16.2	-17.4
17:09:55	-16.3	-17.4
17:09:56	-16.4	-17.4
17:09:57	-16.5	-17.4
17:09:59	-16.6	-17.4
17:10:00	-16.6	-17.4
17:10:01	-16.7	-17.4
17:10:03	-16.7	-17.3
17:10:04	-16.8	-17.3
17:10:05	-16.8	-17.3
17:10:06	-16.8	-17.2
17:10:08	-16.9	-17.2
17:10:09	-17.0	-17.2
17:10:10	-17.0	-17.2
17:10:12	-17.1	-17.1
17:10:13	-17.2	-17.1
17:10:14	-17.2	-17.1
17:10:15	-17.3	-17.1
17:10:17	-17.3	-17.1
17:10:18	-17.4	-17.1
17:10:19	-17.5	-17.1
17:10:21	-17.5	-17.1
17:10:22	-17.5	-17.1
17:10:23	-17.5	-17.0
17:10:25	-17.5	-17.0
17:10:26	-17.5	-17.0
17:10:27	-17.6	-17.0
17:10:28	-17.6	-17.0
17:10:30	-17.7	-17.0
17:10:31	-17.8	-17.0
17:10:32	-17.8	-17.0
17:10:34	-17.9	-17.0
17:10:35	-17.9	-17.0
17:10:36	-17.9	-17.0
17:10:38	-17.9	-17.0
17:10:39	-18.0	-17.0
17:10:40	-18.0	-17.0
17:10:41	-18.0	-17.0
17:10:43	-18.1	-17.0
17:10:44	-18.1	-17.0
17:10:45	-18.1	-17.0
17:10:47	-18.1	-17.0
17:10:48	-18.2	-17.0
17:10:49	-18.1	-17.0
17:10:51	-18.2	-17.0
17:10:52	-18.1	-17.0
17:10:53	-18.2	-17.0
17:10:54	-18.2	-17.0
17:10:56	-18.3	-17.0
17:10:57	-18.3	-17.0
17:10:58	-18.3	-17.0
17:11:00	-18.3	-17.1
17:11:01	-18.3	-17.0
17:11:02	-18.4	-17.0
17:11:04	-18.4	-17.0
17:11:05	-18.4	-17.1
17:11:06	-18.5	-17.1
17:11:07	-18.5	-17.1
17:11:09	-18.5	-17.1
17:11:10	-18.5	-17.1
17:11:11	-18.6	-17.2
17:11:13	-18.6	-17.2
17:11:14	-18.6	-17.2
17:11:15	-18.6	-17.2
17:11:17	-18.6	-17.2
17:11:18	-18.7	-17.2
17:11:19	-18.7	-17.2
17:11:21	-18.7	-17.2
17:11:22	-18.7	-17.2
17:11:23	-18.8	-17.2
17:11:24	-18.8	-17.2
17:11:26	-18.8	-17.3
17:11:27	-18.9	-17.3
17:11:28	-18.8	-17.3
17:11:30	-18.9	-17.4
17:11:31	-19.0	-17.4
17:11:32	-19.0	-17.4
17:11:33	-19.0	-17.5
17:11:35	-19.0	-17.5
17:11:36	-19.0	-17.5
17:11:37	-19.0	-17.4
17:11:39	-19.1	-17.5
17:11:40	-19.1	-17.5
17:11:41	-19.1	-17.5
17:11:43	-19.2	-17.5
17:11:44	-19.2	-17.5
17:11:45	-19.2	-17.5
17:11:46	-19.2	-17.5
17:11:48	-19.3	-17.6
17:11:49	-19.3	-17.6
17:11:50	-19.3	-17.6
17:11:52	-19.3	-17.6
17:11:53	-19.3	-17.6
17:11:54	-19.3	-17.6
17:11:56	-19.3	-17.6
17:11:57	-19.3	-17.7
17:11:58	-19.3	-17.7
17:11:59	-19.3	-17.7
17:12:01	-19.3	-17.7
17:12:02	-19.4	-17.8
17:12:03	-19.4	-17.8
17:12:05	-19.4	-17.8
17:12:06	-19.4	-17.8
17:12:07	-19.4	-17.8
17:12:09	-19.3	-17.9
17:12:10	-19.4	-17.9
17:12:11	-19.4	-17.9
17:12:12	-19.4	-17.9
17:12:14	-19.4	-18.0
17:12:15	-19.4	-18.0
17:12:16	-19.4	-18.0
17:12:18	-19.4	-18.0
17:12:19	-19.3	-18.0
17:12:20	-19.4	-18.0
17:12:22	-19.3	-18.0
17:12:23	-19.3	-18.0
17:12:24	-19.3	-18.1
17:12:25	-19.3	-18.1
17:12:27	-19.3	-18.1
17:12:28	-19.3	-18.1
17:12:29	-19.3	-18.1
17:12:31	-19.4	-18.2
17:12:32	-19.4	-18.2
17:12:33	-19.3	-18.1
17:12:34	-19.3	-18.2
17:12:36	-19.3	-18.2
17:12:37	-19.4	-18.2
17:12:38	-19.4	-18.2
17:12:40	-19.4	-18.2
17:12:41	-19.4	-18.2
17:12:42	-19.4	-18.2
17:12:44	-19.4	-18.2
17:12:45	-19.4	-18.3
17:12:46	-19.4	-18.2
17:12:47	-19.4	-18.2
17:12:49	-19.4	-18.3
17:12:50	-19.5	-18.3
17:12:51	-19.4	-18.2
17:12:53	-19.5	-18.3
17:12:54	-19.4	-18.3
17:12:55	-19.4	-18.3
17:12:57	-19.5	-18.3
17:12:58	-19.5	-18.3
17:12:59	-19.5	-18.3
17:13:00	-19.5	-18.3
17:13:02	-19.5	-18.4
17:13:03	-19.6	-18.4
17:13:04	-19.6	-18.4
17:13:06	-19.6	-18.4
17:13:07	-19.6	-18.4
17:13:08	-19.6	-18.5
17:13:10	-19.6	-18.4
17:13:11	-19.6	-18.5
17:13:12	-19.6	-18.5
17:13:13	-19.6	-18.5
17:13:15	-19.7	-18.5
17:13:16	-19.6	-18.5
17:13:17	-19.6	-18.5
17:13:19	-19.6	-18.5
17:13:20	-19.6	-18.6
17:13:21	-19.7	-18.6
17:13:23	-19.7	-18.6
17:13:24	-19.7	-18.6
17:13:25	-19.7	-18.6
17:13:26	-19.7	-18.7
17:13:28	-19.7	-18.7
17:13:29	-19.7	-18.7
17:13:30	-19.7	-18.7
17:13:32	-19.7	-18.7
17:13:33	-19.7	-18.7
17:13:34	-19.7	-18.7
17:13:36	-19.7	-18.7
17:13:37	-19.7	-18.8
17:13:38	-19.7	-18.7
17:13:39	-19.7	-18.8
17:13:41	-19.7	-18.8
17:13:42	-19.8	-18.8
17:13:43	-19.7	-18.8
17:13:45	-19.7	-18.8
17:13:46	-19.8	-18.8
17:13:47	-19.8	-18.8
17:13:49	-19.7	-18.8
17:13:50	-19.7	-18.8
17:13:51	-19.8	-18.8
17:13:52	-19.7	-18.8
17:13:54	-19.8	-18.8
17:13:55	-19.8	-18.9
17:13:56	-19.8	-18.9
17:13:58	-19.8	-18.9
17:13:59	-19.8	-18.9
17:14:00	-19.8	-18.9
17:14:01	-19.8	-18.9
17:14:03	-19.8	-18.9
17:14:04	-19.8	-18.8
17:14:05	-19.8	-18.9
17:14:07	-19.8	-18.9
17:14:08	-19.9	-18.9
17:14:09	-19.8	-18.9
17:14:11	-19.9	-19.0
17:14:12	-19.9	-19.0
17:14:13	-19.9	-18.9
17:14:14	-19.9	-18.9
17:14:16	-19.9	-18.9
17:14:17	-19.9	-19.0
17:14:18	-19.9	-19.0
17:14:20	-19.9	-18.9
17:14:21	-19.9	-19.0
17:14:22	-19.9	-19.0
17:14:24	-20.0	-19.0
17:14:25	-19.9	-19.1
17:14:26	-19.9	-19.0
17:14:27	-19.9	-19.1
17:14:29	-19.9	-19.1
17:14:30	-19.9	-19.1
17:14:31	-20.0	-19.1
17:14:33	-20.0	-19.1
17:14:34	-19.9	-19.1
17:14:35	-20.0	-19.1
17:14:37	-19.9	-19.0
17:14:38	-19.9	-19.0
17:14:39	-19.9	-19.1
17:14:40	-20.0	-19.1
17:14:42	-20.0	-19.1
17:14:43	-20.0	-19.2
17:14:44	-20.0	-19.2
17:14:46	-20.0	-19.2
17:14:47	-20.0	-19.2
17:14:48	-20.0	-19.2
17:14:50	-20.0	-19.2
17:14:51	-20.0	-19.2
17:14:52	-20.0	-19.2
17:14:53	-20.0	-19.2
17:14:55	-20.0	-19.2
17:14:56	-20.0	-19.3
17:14:57	-20.0	-19.2
17:14:59	-20.0	-19.3
17:15:00	-20.0	-19.3
17:15:01	-20.0	-19.3
17:15:02	-20.0	-19.3
17:15:04	-20.0	-19.3
17:15:05	-20.0	-19.3
17:15:06	-20.0	-19.3
17:15:08	-20.0	-19.3
17:15:09	-20.0	-19.4
17:15:10	-20.0	-19.4
17:15:12	-20.0	-19.4
17:15:13	-20.1	-19.4
17:15:14	-20.1	-19.4
17:15:15	-20.1	-19.4
17:15:17	-20.1	-19.4
17:15:18	-20.1	-19.4
17:15:19	-20.1	-19.4
17:15:21	-20.1	-19.4
17:15:22	-20.1	-19.4
17:15:23	-20.0	-19.4
17:15:25	-20.0	-19.4
17:15:26	-20.0	-19.4
17:15:27	-20.0	-19.4
17:15:29	-20.1	-19.4
17:15:30	-20.1	-19.4
17:15:31	-20.1	-19.4
17:15:32	-20.1	-19.4
17:15:34	-20.1	-19.4
17:15:35	-20.1	-19.5
17:15:36	-20.1	-19.4
17:15:38	-20.1	-19.5
17:15:39	-20.1	-19.5
17:15:40	-20.1	-19.5
17:15:41	-20.1	-19.5
17:15:43	-20.2	-19.5
17:15:44	-20.1	-19.5
17:15:45	-20.2	-19.5
17:15:47	-20.2	-19.5
17:15:48	-20.2	-19.5
17:15:49	-20.2	-19.5
17:15:51	-20.2	-19.4
17:15:52	-20.2	-19.5
17:15:53	-20.2	-19.5
17:15:54	-20.2	-19.5
17:15:56	-20.2	-19.5
17:15:57	-20.2	-19.5
17:15:58	-20.2	-19.5
17:16:00	-20.2	-19.5
17:16:01	-20.2	-19.5
17:16:02	-20.2	-19.5
17:16:03	-20.2	-19.5
17:16:05	-20.2	-19.5
17:16:06	-20.2	-19.5
17:16:07	-20.2	-19.5
17:16:09	-20.3	-19.5
17:16:10	-20.2	-19.5
17:16:11	-20.2	-19.5
17:16:13	-20.2	-19.5
17:16:14	-20.3	-19.5
17:16:15	-20.3	-19.6
17:16:16	-20.3	-19.6
17:16:18	-20.3	-19.6
17:16:19	-20.3	-19.6
17:16:20	-20.3	-19.6
17:16:22	-20.3	-19.6
17:16:23	-20.2	-19.6
17:16:24	-20.3	-19.7
17:16:26	-20.3	-19.7
17:16:27	-20.3	-19.7
17:16:28	-20.3	-19.6
17:16:30	-20.3	-19.7
17:16:31	-20.3	-19.7
17:16:32	-20.3	-19.7
17:16:33	-20.3	-19.7
17:16:35	-20.3	-19.7
17:16:36	-20.3	-19.7
17:16:37	-20.3	-19.7
17:16:39	-20.4	-19.8
17:16:40	-20.4	-19.8
17:16:41	-20.4	-19.8
17:16:42	-20.4	-19.8
17:16:44	-20.4	-19.8
17:16:45	-20.4	-19.8
17:16:46	-20.4	-19.8
17:16:48	-20.4	-19.8
17:16:49	-20.4	-19.8
17:16:50	-20.4	-19.8
17:16:51	-20.4	-19.8
17:16:53	-20.4	-19.8
17:16:54	-20.4	-19.8
17:16:55	-20.4	-19.9
17:16:57	-20.4	-19.9
17:16:58	-20.4	-19.9
17:16:59	-20.4	-19.9
17:17:01	-20.4	-19.9
17:17:02	-20.4	-19.9
17:17:03	-20.5	-19.9
17:17:04	-20.5	-19.9
17:17:06	-20.5	-20.0
17:17:07	-20.5	-20.0
17:17:08	-20.5	-20.0
17:17:10	-20.5	-20.0
17:17:11	-20.5	-20.0
17:17:12	-20.5	-20.0
17:17:14	-20.5	-20.0
17:17:15	-20.5	-20.0
17:17:16	-20.5	-20.0
17:17:17	-20.5	-20.0
17:17:19	-20.4	-19.9
17:17:20	-20.4	-19.9
17:17:21	-20.4	-19.9
17:17:23	-20.4	-19.9
17:17:24	-20.4	-19.9
17:17:25	-20.4	-19.9
17:17:27	-20.4	-19.9
17:17:28	-20.4	-19.9
17:17:29	-20.4	-19.9
17:17:30	-20.4	-19.9
17:17:32	-20.4	-19.9
17:17:33	-20.5	-19.9
17:17:34	-20.4	-19.9
17:17:36	-20.4	-19.9
17:17:37	-20.4	-19.9
17:17:38	-20.4	-19.9
17:17:39	-20.4	-19.9
17:17:41	-20.4	-19.9
17:17:42	-20.4	-19.9
17:17:43	-20.4	-19.9
17:17:45	-20.4	-19.9
17:17:46	-20.4	-19.9
17:17:47	-20.4	-19.9
17:17:49	-20.4	-19.9
17:17:50	-20.4	-19.9
17:17:51	-20.4	-19.9
17:17:52	-20.4	-19.9
17:17:54	-20.4	-19.9
17:17:55	-20.4	-19.9
17:17:56	-20.4	-20.0
17:17:58	-20.4	-20.0
17:17:59	-20.4	-20.0
17:18:00	-20.5	-19.9
17:18:02	-20.5	-20.0
17:18:03	-20.5	-20.0
17:18:04	-20.4	-20.0
17:18:06	-20.5	-20.0
17:18:07	-20.5	-20.0
17:18:08	-20.5	-20.0
17:18:09	-20.5	-20.1
17:18:11	-20.5	-20.1
17:18:12	-20.5	-20.1
17:18:13	-20.5	-20.0
17:18:15	-20.5	-20.0
17:18:16	-20.4	-20.0
17:18:17	-20.4	-20.0
17:18:18	-20.4	-20.0
17:18:20	-20.5	-20.0
17:18:21	-20.4	-20.0
17:18:22	-20.4	-20.0
17:18:24	-20.4	-20.0
17:18:25	-20.4	-20.0
17:18:26	-20.5	-20.1
17:18:28	-20.5	-20.1
17:18:29	-20.5	-20.1
17:18:30	-20.5	-20.1
17:18:31	-20.5	-20.1
17:18:33	-20.5	-20.1
17:18:34	-20.5	-20.1
17:18:35	-20.5	-20.1
17:18:37	-20.5	-20.1
17:18:38	-20.5	-20.1
17:18:39	-20.5	-20.1
17:18:41	-20.5	-20.1
17:18:42	-20.5	-20.1
17:18:43	-20.4	-20.1
17:18:45	-20.5	-20.1
17:18:46	-20.5	-20.1
17:18:47	-20.5	-20.1
17:18:48	-20.5	-20.1
17:18:50	-20.5	-20.1
17:18:51	-20.5	-20.1
17:18:52	-20.5	-20.1
17:18:54	-20.5	-20.1
17:18:55	-20.6	-20.1
17:18:56	-20.6	-20.1
17:18:57	-20.5	-20.1
17:18:59	-20.5	-20.1
17:19:00	-20.6	-20.1
17:19:01	-20.6	-20.1
17:19:03	-20.6	-20.2
17:19:04	-20.6	-20.2
17:19:05	-20.6	-20.2
17:19:07	-20.6	-20.2
17:19:08	-20.6	-20.1
17:19:09	-20.6	-20.2
17:19:10	-20.6	-20.2
17:19:12	-20.6	-20.2
17:19:13	-20.6	-20.2
17:19:14	-20.6	-20.2
17:19:16	-20.6	-20.2
17:19:17	-20.6	-20.2
17:19:18	-20.6	-20.2
17:19:20	-20.6	-20.2
17:19:21	-20.6	-20.2
17:19:22	-20.6	-20.2
17:19:23	-20.6	-20.3
17:19:25	-20.6	-20.2
17:19:26	-20.6	-20.2
