time	T hot	T cold
11:28:03	9.2	8.6
11:28:04	9.2	8.6
11:28:06	9.2	8.6
11:28:07	9.2	8.6
11:28:08	10.3	8.4
11:28:10	11.4	7.9
11:28:11	11.8	7.2
11:28:12	11.9	6.6
11:28:14	12.1	5.8
11:28:15	12.1	5.0
11:28:16	12.2	4.2
11:28:18	12.3	3.4
11:28:19	12.4	2.6
11:28:20	12.4	1.9
11:28:22	12.5	1.0
11:28:23	12.6	0.3
11:28:24	12.6	-0.4
11:28:26	12.6	-1.2
11:28:27	12.7	-1.9
11:28:28	12.8	-2.6
11:28:30	12.8	-3.4
11:28:31	12.8	-4.0
11:28:32	12.8	-4.8
11:28:34	12.9	-5.5
11:28:35	12.9	-6.2
11:28:36	12.9	-6.9
11:28:38	12.9	-7.6
11:28:39	12.9	-8.2
11:28:40	13.0	-8.8
11:28:42	13.0	-9.6
11:28:43	13.0	-10.2
11:28:44	13.1	-10.8
11:28:46	13.1	-11.5
11:28:47	13.1	-12.0
11:28:48	13.1	-12.6
11:28:50	13.1	-13.2
11:28:51	13.2	-13.8
11:28:52	13.2	-14.3
11:28:54	13.2	-14.8
11:28:55	13.3	-15.5
11:28:56	13.2	-16.0
11:28:58	13.2	-16.6
11:28:59	13.3	-17.0
11:29:00	13.3	-17.6
11:29:02	13.3	-18.2
11:29:03	13.3	-18.6
11:29:04	13.3	-19.2
11:29:06	13.3	-19.7
11:29:07	13.3	-20.1
11:29:08	13.3	-20.6
11:29:10	13.3	-21.2
11:29:11	13.3	-21.5
11:29:12	13.3	-22.1
11:29:14	13.3	-22.5
11:29:15	13.3	-22.9
11:29:16	13.3	-23.4
11:29:18	13.3	-23.8
11:29:19	13.3	-24.2
11:29:20	13.3	-24.6
11:29:21	13.3	-25.1
11:29:23	13.3	-25.5
11:29:24	13.4	-25.8
11:29:25	13.3	-26.3
11:29:27	13.4	-26.6
11:29:28	13.4	-27.0
11:29:29	13.4	-27.4
11:29:31	13.4	-27.7
11:29:32	13.4	-28.1
11:29:33	13.4	-28.4
11:29:35	13.4	-28.8
11:29:36	13.4	-29.2
11:29:37	13.4	-29.5
11:29:39	13.4	-29.8
11:29:40	13.4	-30.1
11:29:41	13.4	-30.5
11:29:43	13.4	-30.9
11:29:44	13.4	-31.2
11:29:45	13.4	-31.5
11:29:47	13.4	-31.8
11:29:48	13.4	-32.1
11:29:49	13.4	-32.4
11:29:51	13.4	-32.7
11:29:52	13.4	-33.0
11:29:53	13.4	-33.3
11:29:55	13.4	-33.6
11:29:56	13.4	-34.0
11:29:57	13.4	-34.2
11:29:59	13.4	-34.4
11:30:00	13.4	-34.8
11:30:01	13.4	-35.0
11:30:03	13.4	-35.3
11:30:04	13.4	-35.6
11:30:05	13.4	-35.7
11:30:07	13.4	-36.0
11:30:08	13.3	-36.3
11:30:09	13.4	-36.5
11:30:11	13.4	-36.8
11:30:12	13.4	-37.0
11:30:13	13.4	-37.2
11:30:15	13.3	-37.5
11:30:16	13.3	-37.7
11:30:17	13.3	-37.9
11:30:19	13.3	-38.1
11:30:20	13.3	-38.4
11:30:21	13.3	-38.5
11:30:23	13.3	-38.8
11:30:24	13.3	-39.0
11:30:25	13.3	-39.2
11:30:27	13.3	-39.3
11:30:28	13.3	-39.5
11:30:29	13.3	-39.7
11:30:31	13.3	-39.9
11:30:32	13.3	-40.1
11:30:33	13.3	-40.3
11:30:35	13.2	-40.5
11:30:36	13.3	-40.7
11:30:37	13.3	-40.8
11:30:39	13.3	-41.0
11:30:40	13.2	-41.2
11:30:41	13.3	-41.3
11:30:43	13.2	-41.5
11:30:44	13.3	-41.6
11:30:45	13.2	-41.8
11:30:46	13.2	-42.0
11:30:48	13.2	-42.1
11:30:49	13.2	-42.3
11:30:50	13.2	-42.4
11:30:52	13.2	-42.6
11:30:53	13.2	-42.7
11:30:54	13.2	-42.9
11:30:56	13.2	-43.0
11:30:57	13.2	-43.1
11:30:58	13.2	-43.3
11:31:00	13.2	-43.4
11:31:01	13.2	-43.6
11:31:02	13.2	-43.6
11:31:04	13.2	-43.8
11:31:05	13.2	-43.9
11:31:06	13.2	-44.0
11:31:08	13.2	-44.2
11:31:09	13.2	-44.3
11:31:10	13.2	-44.4
11:31:12	13.2	-44.5
11:31:13	13.2	-44.6
11:31:14	13.2	-44.8
11:31:16	13.2	-44.9
11:31:17	13.2	-45.1
11:31:18	13.2	-45.1
11:31:20	13.2	-45.2
11:31:21	13.2	-45.3
11:31:22	13.1	-45.4
11:31:24	13.2	-45.5
11:31:25	13.2	-45.6
11:31:26	13.2	-45.7
11:31:28	13.2	-45.8
11:31:29	13.2	-45.9
11:31:30	13.2	-46.0
11:31:32	13.2	-46.1
11:31:33	13.1	-46.2
11:31:34	13.2	-46.3
11:31:36	13.2	-46.4
11:31:37	13.1	-46.5
11:31:38	13.1	-46.5
11:31:40	13.2	-46.6
11:31:41	13.2	-46.6
11:31:42	13.2	-46.7
11:31:44	13.2	-46.9
11:31:45	13.2	-46.9
11:31:46	13.2	-47.0
11:31:48	13.2	-47.1
11:31:49	13.2	-47.2
11:31:50	13.2	-47.2
11:31:52	13.2	-47.3
11:31:53	13.2	-47.3
11:31:54	13.2	-47.4
11:31:56	13.2	-47.5
11:31:57	13.2	-47.6
11:31:58	13.2	-47.6
11:32:00	13.2	-47.7
11:32:01	13.2	-47.8
11:32:02	13.2	-47.9
11:32:03	13.2	-47.9
11:32:05	13.2	-47.9
11:32:06	13.2	-48.0
11:32:07	13.2	-48.1
11:32:09	13.2	-48.1
11:32:10	13.2	-48.2
11:32:11	13.2	-48.2
11:32:13	13.2	-48.3
11:32:14	13.2	-48.3
11:32:15	13.2	-48.4
11:32:17	13.2	-48.5
11:32:18	13.2	-48.5
11:32:19	13.2	-48.6
11:32:21	13.2	-48.6
11:32:22	13.2	-48.7
11:32:23	13.2	-48.7
