time	T hot	T cold
15:14:30	26.8	27.0
15:14:31	26.8	27.0
15:14:32	26.8	27.0
15:14:34	27.9	26.7
15:14:35	28.7	25.9
15:14:36	29.0	24.9
15:14:38	29.3	24.0
15:14:39	29.6	23.0
15:14:40	29.8	22.2
15:14:42	30.0	21.4
15:14:43	30.2	20.6
15:14:44	30.3	19.9
15:14:46	30.5	19.2
15:14:47	30.7	18.7
15:14:49	30.9	17.8
15:14:50	31.1	17.2
15:14:51	31.3	16.7
15:14:53	31.4	16.1
15:14:54	31.6	15.6
15:14:55	31.7	15.2
15:14:57	32.0	14.7
15:14:58	32.1	14.3
15:14:59	32.2	13.9
15:15:01	32.4	13.4
15:15:02	32.5	13.1
15:15:03	32.7	12.7
15:15:05	32.8	12.5
15:15:06	32.9	12.1
15:15:07	33.1	11.8
15:15:09	33.2	11.6
15:15:10	33.3	11.4
15:15:11	33.4	11.2
15:15:13	33.6	11.0
15:15:14	33.7	10.8
15:15:15	33.8	10.7
15:15:17	34.0	10.5
15:15:18	34.1	10.4
15:15:19	34.2	10.3
15:15:21	34.3	10.2
15:15:22	34.4	10.1
15:15:24	34.5	10.1
15:15:25	34.6	10.0
15:15:26	34.7	9.9
15:15:28	34.8	9.9
15:15:29	34.8	9.9
15:15:30	35.0	9.9
15:15:32	35.0	9.9
15:15:33	35.1	9.9
15:15:34	35.3	9.9
15:15:36	35.4	10.0
15:15:37	35.4	10.0
15:15:38	35.5	10.1
15:15:40	35.6	10.1
15:15:41	35.6	10.1
15:15:42	35.7	10.2
15:15:44	35.8	10.3
15:15:45	35.8	10.4
15:15:46	36.0	10.5
15:15:48	36.0	10.6
15:15:49	36.1	10.8
15:15:51	36.1	10.8
15:15:52	36.2	10.9
15:15:53	36.3	11.1
15:15:55	36.4	11.2
15:15:56	36.5	11.4
15:15:57	36.5	11.5
15:15:59	36.5	11.6
15:16:00	36.6	11.8
15:16:01	36.7	11.9
15:16:03	36.7	12.1
15:16:04	36.8	12.2
15:16:05	36.7	12.4
15:16:07	36.8	12.6
15:16:08	36.9	12.8
15:16:09	36.9	13.1
15:16:11	37.0	13.2
15:16:12	37.1	13.5
15:16:13	37.1	13.7
15:16:15	37.1	13.9
15:16:16	37.2	14.2
15:16:18	37.3	14.4
15:16:19	37.3	14.7
15:16:20	35.9	15.1
15:16:22	35.3	16.5
15:16:23	34.9	17.8
15:16:24	34.7	18.8
15:16:26	34.5	19.8
15:16:27	34.3	20.9
15:16:28	34.1	21.8
15:16:30	34.0	22.7
15:16:31	33.8	23.6
15:16:32	33.7	24.4
15:16:34	33.5	25.2
15:16:35	33.4	26.0
15:16:36	33.2	26.7
15:16:38	33.1	27.3
15:16:39	32.9	28.0
15:16:40	32.7	28.6
15:16:42	32.6	29.2
15:16:43	32.5	29.7
15:16:44	32.3	30.2
15:16:46	32.1	30.7
15:16:47	32.0	31.1
15:16:48	31.9	31.6
15:16:50	31.7	32.1
15:16:51	31.6	32.3
15:16:52	31.5	32.8
15:16:54	31.4	33.1
15:16:55	31.3	33.4
15:16:56	31.2	33.7
15:16:58	31.0	34.1
15:16:59	30.9	34.3
15:17:00	30.9	34.6
15:17:02	30.8	34.8
15:17:03	30.7	35.1
15:17:05	30.6	35.3
15:17:06	30.5	35.5
15:17:07	30.3	35.7
15:17:09	30.3	35.9
15:17:10	30.2	36.1
15:17:11	30.1	36.1
15:17:13	30.0	36.3
15:17:14	29.9	36.5
15:17:15	29.9	36.6
15:17:17	29.8	36.8
15:17:18	29.7	36.8
15:17:19	29.6	36.8
15:17:21	29.5	36.9
15:17:22	29.4	37.1
15:17:23	29.4	37.1
15:17:25	29.3	37.2
15:17:26	29.2	37.2
15:17:27	29.1	37.3
15:17:29	29.1	37.4
15:17:30	29.0	37.4
15:17:32	29.0	37.4
15:17:33	28.9	37.4
15:17:34	28.9	37.4
15:17:36	28.8	37.4
15:17:37	28.8	37.5
15:17:38	28.7	37.5
15:17:40	28.7	37.5
15:17:41	28.6	37.5
15:17:42	28.5	37.5
15:17:44	28.5	37.5
15:17:45	28.4	37.5
