time	T hot	T cold	mBar
14:46:02	25.1	26.0	-2
14:46:03	25.1	26.0	0
14:46:05	25.1	26.0	2
14:46:06	25.1	26.0	-2
14:46:07	25.1	26.0	-2
14:46:09	25.1	26.0	-1
14:46:10	25.1	26.0	-1
14:46:11	25.1	26.0	0
14:46:12	25.1	26.0	-2
14:46:14	25.1	26.0	-1
14:46:15	25.1	26.0	0
14:46:16	25.1	26.0	0
14:46:17	25.1	26.0	0
14:46:19	25.1	26.0	-2
14:46:20	25.1	26.0	2
14:46:21	25.1	26.0	0
14:46:23	25.1	26.0	2
14:46:24	25.1	26.1	2
14:46:25	25.2	26.2	3
14:46:26	25.3	26.2	2
14:46:28	25.3	26.2	2
14:46:29	25.2	26.2	3
14:46:30	25.3	26.1	0
14:46:32	25.2	26.2	-1
14:46:33	25.2	26.2	-1
14:46:34	25.2	26.2	-1
14:46:35	25.2	26.2	0
14:46:37	25.3	26.2	-2
14:46:38	25.2	26.2	-1
14:46:39	25.2	26.2	-1
14:46:40	25.2	26.2	-1
14:46:42	25.2	26.2	0
14:46:43	25.2	26.2	3
14:46:44	25.2	26.2	-1
14:46:46	25.2	26.2	-2
14:46:47	25.2	26.2	-3
14:46:48	25.2	26.2	0
14:46:49	25.3	26.2	-1
14:46:51	25.2	26.2	-1
14:46:52	25.2	26.2	4
14:46:53	25.2	26.2	2
14:46:55	25.3	26.2	-2
14:46:56	25.2	26.2	0
14:46:57	25.2	26.2	-2
14:46:58	25.2	26.1	-1
14:47:00	25.2	26.1	0
14:47:01	25.2	26.2	-2
14:47:02	25.2	26.2	3
14:47:03	25.2	26.2	3
14:47:05	25.2	26.1	-1
14:47:06	25.2	26.1	-1
14:47:07	25.1	26.1	-1
14:47:09	25.1	26.1	-3
14:47:10	25.1	26.1	-1
14:47:11	25.1	26.1	-2
14:47:12	25.2	26.2	-1
14:47:14	25.2	26.2	0
14:47:15	25.2	26.2	-1
14:47:16	25.1	26.1	0
14:47:17	25.1	26.1	-1
14:47:19	25.2	26.1	2
14:47:20	25.2	26.1	-2
14:47:21	25.2	26.1	-1
14:47:23	25.2	26.1	-3
14:47:24	25.2	26.1	-3
14:47:25	25.2	26.1	-1
14:47:26	25.2	26.1	4
14:47:28	25.2	26.1	0
14:47:29	25.2	26.1	0
14:47:30	25.2	26.1	0
14:47:31	25.2	26.1	-1
14:47:33	25.1	26.1	0
14:47:34	25.1	26.1	0
14:47:35	25.2	26.2	3
14:47:36	25.2	26.2	2
14:47:38	25.2	26.2	3
14:47:39	25.2	26.2	-2
14:47:40	25.2	24.4	-772
14:47:42	25.2	24.3	-877
14:47:43	25.2	24.8	-863
14:47:44	25.2	25.0	-860
14:47:45	25.2	25.0	-857
14:47:47	25.2	25.1	-858
14:47:48	25.2	25.1	-856
14:47:49	25.2	25.1	-855
14:47:50	25.2	25.1	-851
14:47:52	25.2	25.1	-853
14:47:53	25.2	25.1	-853
14:47:54	25.2	25.2	-852
14:47:56	25.2	25.2	-852
14:47:57	25.2	25.2	-849
14:47:58	25.2	25.3	-849
14:47:59	25.2	25.3	-849
14:48:01	25.3	25.3	-849
14:48:02	25.3	25.3	-849
14:48:03	25.3	25.4	-847
14:48:04	25.2	25.4	-847
14:48:06	25.2	25.4	-849
14:48:07	25.2	25.4	-846
14:48:08	25.2	25.4	-846
14:48:09	25.2	25.4	-846
14:48:11	25.2	25.4	-847
14:48:12	25.2	25.4	-846
14:48:13	25.2	25.4	-846
14:48:15	25.2	25.4	-844
14:48:16	25.2	25.4	-846
14:48:17	25.2	25.4	-845
14:48:18	25.2	25.4	-846
14:48:20	25.2	25.4	-846
