time	T hot	T water	T cold	mBar
14:24:58	29.0	5.8	30.3	8020
14:25:00	29.1	5.7	30.2	8031
14:25:01	29.0	5.7	30.0	8045
14:25:03	29.9	5.7	30.0	8050
14:25:05	21.2	5.6	29.8	8059
14:25:06	18.0	5.6	29.7	8062
14:25:08	15.9	5.7	29.7	8067
14:25:09	14.8	5.7	29.6	8069
14:25:11	14.1	5.8	29.5	8074
14:25:13	13.7	5.8	29.5	8074
14:25:14	13.4	5.8	29.6	8075
14:25:16	13.1	5.8	29.5	8077
14:25:17	12.9	5.8	29.5	8078
14:25:19	12.8	5.8	29.6	8081
14:25:21	12.7	5.7	29.6	8082
14:25:22	12.6	5.8	29.6	8085
14:25:24	12.5	5.8	29.7	8088
14:25:25	12.4	5.8	29.8	8090
14:25:27	12.4	5.9	29.8	8091
14:25:29	12.3	5.8	29.9	8092
14:25:30	12.3	5.8	29.9	8093
14:25:32	12.3	5.9	30.0	8095
14:25:33	12.3	5.9	30.0	8101
14:25:35	12.3	5.8	30.1	8098
14:25:37	12.3	5.7	30.1	8102
14:25:38	12.3	5.8	30.2	8108
14:25:40	12.4	5.8	30.2	8111
14:25:42	12.4	5.8	30.3	8111
14:25:43	12.4	5.8	30.3	8114
14:25:45	12.4	5.8	30.4	8118
14:25:46	12.5	5.7	30.5	8119
14:25:48	12.5	5.8	30.5	8122
14:25:50	12.5	5.9	30.5	8123
14:25:51	12.6	5.9	30.6	8125
14:25:53	12.5	5.8	30.6	8127
14:25:54	12.6	5.9	30.7	8130
14:25:56	12.7	5.9	30.7	8132
14:25:58	12.7	6.0	30.7	8133
14:25:59	12.7	6.0	30.8	8135
14:26:01	12.7	6.0	30.9	8135
14:26:02	12.8	6.1	30.9	8138
14:26:04	12.8	6.2	31.0	8138
14:26:05	12.8	6.1	31.0	8142
14:26:07	12.9	6.1	31.0	8143
14:26:09	12.9	6.1	31.1	8143
14:26:10	12.9	6.1	31.1	8148
14:26:12	13.0	6.2	31.2	8149
14:26:13	13.0	6.2	31.2	8149
14:26:15	13.0	6.2	31.2	8151
14:26:17	13.0	6.2	31.2	8154
14:26:18	13.1	6.1	31.3	8154
14:26:20	13.1	6.1	31.3	8158
14:26:21	13.2	6.1	31.3	8159
14:26:23	13.2	6.1	31.3	8160
14:26:25	13.2	6.0	31.3	8164
14:26:26	13.2	6.0	31.4	8166
14:26:28	13.3	6.0	31.4	8165
14:26:29	13.3	5.9	31.4	8168
14:26:31	13.3	5.9	31.4	8170
14:26:33	13.3	5.9	31.4	8173
14:26:34	13.4	5.8	31.5	8174
14:26:36	13.4	5.8	31.5	8175
14:26:37	13.4	5.8	31.5	8176
14:26:39	13.4	5.8	31.6	8180
14:26:41	13.5	5.9	31.6	8180
14:26:42	13.5	5.9	31.6	8184
14:26:44	13.5	6.0	31.6	8186
14:26:46	13.5	6.1	31.6	8190
14:26:47	13.6	6.1	31.7	8190
14:26:49	13.6	6.1	31.7	8195
14:26:50	13.6	5.9	31.7	8199
14:26:52	13.6	6.0	31.7	8201
14:26:54	13.7	6.1	31.8	8202
14:26:55	13.7	6.0	31.8	8202
14:26:57	13.7	5.9	31.7	8207
14:26:58	13.7	5.9	31.8	8211
14:27:00	13.7	5.9	31.8	8213
14:27:02	13.7	5.9	31.8	8216
14:27:03	13.8	6.0	31.8	8218
14:27:05	13.8	5.9	31.8	8223
14:27:06	13.8	6.0	31.8	8223
14:27:08	13.8	6.0	31.9	8227
14:27:10	13.8	6.1	31.8	8229
14:27:11	13.9	6.1	31.9	8234
14:27:13	13.9	6.1	31.9	8234
14:27:14	13.9	6.1	31.9	8236
14:27:16	14.0	6.1	32.0	8238
14:27:18	14.0	6.1	31.9	8241
14:27:19	14.0	6.1	31.9	8244
14:27:21	14.0	6.0	32.0	8246
14:27:22	14.0	6.0	32.0	8247
14:27:24	14.0	6.0	32.0	8249
14:27:26	14.0	6.0	31.9	8253
14:27:27	14.0	5.9	32	8253
14:27:29	14.0	6.0	32.0	8257
14:27:31	14.0	6.1	31.9	8262
14:27:32	14.0	6.1	31.9	8260
14:27:34	14.0	6.1	31.9	8264
14:27:35	14.0	6.1	31.9	8265
14:27:37	14.0	6.1	31.9	8267
14:27:39	14.0	6.0	31.9	8269
14:27:40	14.1	6.0	31.9	8272
14:27:42	14.0	6.0	31.9	8275
14:27:43	14.1	6.0	32.0	8278
14:27:45	14.1	6.0	32.0	8279
14:27:47	14.0	6.2	31.9	8281
14:27:48	14.0	6.2	32.0	8281
14:27:50	14.1	6.1	32.0	8285
14:27:51	14.1	6.1	31.9	8288
14:27:53	14.0	6.1	31.9	8289
14:27:55	14.0	6.1	31.9	8291
14:27:56	14.0	6.0	31.9	8295
14:27:58	14.0	6.1	31.9	8296
14:27:59	14.0	6.2	31.9	8300
14:28:01	14.0	6.2	31.9	8302
14:28:02	14.0	6.2	31.8	8305
14:28:04	14.0	6.2	31.9	8304
14:28:06	14.0	6.2	31.9	8307
14:28:07	14.0	6.1	31.8	8307
14:28:09	14.0	6.1	31.8	8311
14:28:10	14.0	6.1	31.8	8314
14:28:12	14.0	6.1	31.8	8317
14:28:14	14.0	6.1	31.8	8320
14:28:15	14.0	6.1	31.8	8321
14:28:17	14.1	6.1	31.8	8326
14:28:18	14.0	6.2	31.8	8327
14:28:20	14.0	6.1	31.8	8330
14:28:22	14.1	6.1	31.8	8331
14:28:23	14.0	6.2	31.8	8333
14:28:25	14.1	6.2	31.8	8337
14:28:27	14.1	6.1	31.8	8346
14:28:28	14.1	6.1	31.8	8351
14:28:30	14.1	6.1	31.8	8352
14:28:31	14.1	5.9	31.8	8356
14:28:33	14.1	5.9	31.7	8357
14:28:35	14.0	6.0	31.8	8361
14:28:36	14.0	5.9	31.7	8361
14:28:38	14.1	6.0	31.7	8363
14:28:39	14.2	6.0	31.8	8364
14:28:41	14.2	6.0	31.8	8366
14:28:43	14.1	5.9	31.7	8368
14:28:44	14.1	6.0	31.7	8369
14:28:46	14.2	6.1	31.7	8369
14:28:47	14.2	6.0	31.7	8372
14:28:49	14.2	6.0	31.7	8374
14:28:51	14.2	5.9	31.7	8375
14:28:52	14.2	5.9	31.7	8378
14:28:54	14.2	5.8	31.7	8378
14:28:55	14.2	5.9	31.7	8382
14:28:57	14.2	5.8	31.7	8382
14:28:59	14.2	5.8	31.7	8383
14:29:00	14.2	5.7	31.7	8388
14:29:02	14.2	5.7	31.6	8385
14:29:03	14.2	5.8	31.6	8389
14:29:05	14.2	5.8	31.6	8390
14:29:06	14.2	5.8	31.6	8392
14:29:08	14.1	5.9	31.5	8393
14:29:10	14.1	5.9	31.5	8394
14:29:11	14.1	6.1	31.5	8394
14:29:13	14.1	6.1	31.5	8395
14:29:15	14.2	6.0	31.5	8397
14:29:16	14.1	6.0	31.5	8398
14:29:18	14.1	6.0	31.5	8398
14:29:19	14.1	5.9	31.5	8398
14:29:21	14.1	5.9	31.4	8401
14:29:23	14.1	6.0	31.4	8399
14:29:24	14.1	6.0	31.4	8403
14:29:26	14.0	6.0	31.3	8404
14:29:27	14.0	6.0	31.3	8405
14:29:29	14.0	6.1	31.3	8406
