time	T hot	T mid	T cold	mBar
15:31:52	39.8	31.7	-4.5	7982
15:31:54	39.8	31.7	-4.8	7982
15:31:56	39.7	31.7	-5.2	7978
15:31:57	39.8	31.7	-5.4	7979
15:31:59	39.8	31.7	-5.7	7977
15:32:00	39.8	31.7	-6.0	7976
15:32:02	39.8	31.7	-6.3	7975
15:32:04	39.8	31.8	-6.6	7973
15:32:05	39.8	31.7	-6.9	7972
15:32:07	39.8	31.8	-7.1	7972
15:32:08	39.8	31.8	-7.4	7970
15:32:10	39.8	31.8	-7.7	7967
15:32:11	39.9	31.8	-7.9	7966
15:32:13	39.8	31.8	-8.2	7965
15:32:15	39.8	31.8	-8.5	7965
15:32:16	39.8	31.9	-8.8	7963
15:32:18	39.8	31.8	-9.1	7963
15:32:19	39.9	31.8	-9.3	7961
15:32:21	39.8	31.8	-9.5	7960
15:32:23	39.8	31.9	-9.8	7958
15:32:24	39.9	31.9	-10.0	7957
15:32:26	39.9	31.9	-10.2	7956
15:32:27	39.9	31.9	-10.6	7955
15:32:29	39.9	31.9	-10.8	7952
15:32:30	39.9	32.0	-11.0	7953
15:32:32	39.9	31.9	-11.2	7951
15:32:34	39.9	31.9	-11.5	7947
15:32:35	39.9	31.9	-11.8	7946
15:32:37	39.9	31.9	-12.0	7944
15:32:38	39.9	31.9	-12.2	7944
15:32:40	39.9	32.0	-12.5	7941
15:32:42	39.9	32.0	-12.7	7941
15:32:43	39.9	31.9	-13.0	7942
15:32:45	39.9	31.9	-13.2	7940
15:32:46	39.9	32.0	-13.5	7937
15:32:48	39.9	31.9	-13.7	7939
15:32:50	40.0	31.9	-13.8	7936
15:32:51	40.0	31.9	-14.1	7934
15:32:53	40.0	32.0	-14.3	7932
15:32:54	40.0	32.0	-14.5	7931
15:32:56	40.0	32.0	-14.8	7929
15:32:57	40.0	32.0	-15.0	7930
15:32:59	40.0	32.0	-15.2	7929
15:33:01	40.0	32.0	-15.5	7927
15:33:02	40.0	32.0	-15.7	7925
15:33:04	40.0	32.0	-15.8	7925
15:33:05	40.0	32.0	-16.1	7923
15:33:07	40.0	32.0	-16.3	7921
15:33:09	40.0	32.1	-16.5	7921
15:33:10	40.0	32.0	-16.7	7919
15:33:12	40.1	32.0	-16.9	7918
15:33:13	40.0	32.1	-17.0	7916
15:33:15	40.0	32.1	-17.2	7916
15:33:16	40.1	32.1	-17.4	7914
15:33:18	40.1	32.1	-17.6	7910
15:33:20	40.1	32.1	-17.8	7910
15:33:21	40.1	32.1	-18.0	7910
15:33:23	40.1	32.1	-18.2	7906
15:33:24	40.1	32.1	-18.4	7908
15:33:26	40.1	32.1	-18.6	7908
15:33:28	40.1	32.1	-18.8	7906
15:33:29	40.1	32.1	-19.0	7904
15:33:31	40.1	32.2	-19.2	7904
15:33:32	40.1	32.2	-19.3	7904
15:33:34	40.1	32.2	-19.6	7900
15:33:36	40.1	32.1	-19.7	7899
15:33:37	40.0	32.1	-19.9	7899
15:33:39	40.1	32.1	-20.2	7897
15:33:40	40.0	32.1	-20.4	7897
15:33:42	40.1	32.1	-20.5	7894
15:33:43	40.1	32.2	-20.7	7892
15:33:45	40.1	32.2	-20.8	7892
15:33:47	40.1	32.2	-21.1	7890
15:33:48	40.1	32.2	-21.2	7889
15:33:50	40.1	32.1	-21.4	7885
15:33:51	40.1	32.2	-21.6	7888
15:33:53	40.1	32.2	-21.8	7884
15:33:55	40.1	32.2	-21.9	7883
15:33:56	40.1	32.2	-22.1	7879
15:33:58	40.1	32.2	-22.3	7877
15:33:59	40.0	32.2	-22.5	7875
15:34:01	40.0	32.2	-22.6	7874
15:34:02	40.0	32.2	-22.8	7868
15:34:04	40.0	32.2	-23.1	7869
15:34:06	40.1	32.2	-23.2	7867
15:34:07	40.0	32.2	-23.3	7864
15:34:09	40.0	32.2	-23.6	7863
15:34:10	40.0	32.2	-23.7	7862
15:34:12	40.0	32.2	-23.9	7862
15:34:14	40.0	32.2	-24.0	7861
15:34:15	40.0	32.2	-24.2	7859
15:34:17	40.0	32.2	-24.3	7858
15:34:18	40.0	32.2	-24.5	7857
15:34:20	40.0	32.2	-24.7	7857
15:34:22	40.0	32.2	-24.8	7856
15:34:23	40.1	32.2	-25.0	7852
15:34:25	40.0	32.2	-25.1	7851
15:34:26	40.1	32.2	-25.3	7852
15:34:28	40.1	32.2	-25.3	7850
15:34:30	40.1	32.2	-25.5	7847
15:34:31	40.1	32.3	-25.7	7846
15:34:33	40.1	32.2	-25.9	7847
15:34:34	40.1	32.3	-26.0	7845
15:34:36	40.1	32.2	-26.1	7845
15:34:37	40.0	32.2	-26.3	7842
15:34:39	40.0	32.2	-26.5	7841
15:34:41	40.1	32.2	-26.5	7841
15:34:42	40.1	32.2	-26.7	7841
15:34:44	40.1	32.2	-26.9	7838
15:34:45	40.0	32.3	-27.0	7835
15:34:47	40.0	32.3	-27.2	7833
15:34:49	40.0	32.3	-27.3	7835
15:34:50	40.0	32.3	-27.5	7833
15:34:52	40.0	32.3	-27.6	7833
15:34:53	40.0	32.2	-27.7	7832
15:34:55	40.0	32.2	-27.9	7831
15:34:56	40.0	32.3	-28.0	7831
15:34:58	40.1	32.3	-28.1	7828
15:35:00	40.0	32.3	-28.3	7828
15:35:01	40.0	32.2	-28.4	7826
15:35:03	40.0	32.2	-28.5	7826
15:35:04	40.0	32.2	-28.7	7826
15:35:06	40.1	32.2	-28.8	7824
15:35:08	40.0	32.2	-28.9	7822
15:35:09	40.1	32.2	-29.0	7822
15:35:11	40.1	32.2	-29.1	7821
15:35:12	40.1	32.2	-29.3	7820
15:35:14	40.1	32.2	-29.4	7821
15:35:16	40.0	32.2	-29.5	7819
15:35:17	40.0	32.2	-29.6	7820
15:35:19	40.0	32.2	-29.8	7817
15:35:20	40.0	32.2	-29.9	7815
15:35:22	40.0	32.2	-30.1	7816
15:35:23	40.0	32.2	-30.2	7812
15:35:25	40.0	32.3	-30.3	7814
15:35:27	40.0	32.3	-30.4	7810
15:35:28	40.0	32.3	-30.5	7811
15:35:30	40.0	32.3	-30.6	7810
15:35:31	40.0	32.3	-30.7	7810
15:35:33	40.0	32.3	-30.9	7807
15:35:35	40.0	32.3	-31.0	7807
15:35:36	40.0	32.3	-31.1	7805
15:35:38	40.0	32.3	-31.1	7805
15:35:39	40.0	32.3	-31.3	7804
15:35:41	40.1	32.3	-31.4	7804
15:35:42	40.1	32.3	-31.5	7802
15:35:44	40.1	32.3	-31.6	7801
15:35:46	40.1	32.3	-31.7	7800
15:35:47	40.1	32.3	-31.8	7798
15:35:49	40.1	32.3	-31.9	7798
15:35:50	40.1	32.3	-32.0	7795
15:35:52	40.1	32.3	-32.1	7796
15:35:54	40.1	32.3	-32.3	7795
15:35:55	40.1	32.3	-32.3	7794
15:35:57	40.1	32.3	-32.4	7794
15:35:58	40.1	32.3	-32.5	7791
15:36:00	40.1	32.3	-32.6	7790
15:36:02	40.1	32.3	-32.7	7790
15:36:03	40.1	32.3	-32.8	7790
15:36:05	40.1	32.3	-32.9	7788
15:36:06	40.1	32.3	-33.0	7786
15:36:08	40.1	32.3	-33.1	7785
15:36:09	40.1	32.3	-33.2	7785
15:36:11	40.1	32.3	-33.3	7783
15:36:13	40.1	32.3	-33.4	7781
15:36:14	40.0	32.3	-33.5	7780
15:36:16	40.1	32.3	-33.6	7780
15:36:17	40.1	32.3	-33.7	7779
15:36:19	40.1	32.2	-33.8	7778
15:36:20	40.1	32.2	-33.9	7778
15:36:22	40.1	32.3	-34.0	7776
15:36:24	40.0	32.3	-34.0	7776
15:36:25	40.0	32.3	-34.2	7774
15:36:27	40.0	32.3	-34.3	7776
15:36:28	40.0	32.3	-34.4	7775
15:36:30	40.0	32.3	-34.4	7774
15:36:32	40.0	32.3	-34.5	7773
15:36:33	40.0	32.3	-34.6	7774
15:36:35	40.0	32.3	-34.7	7770
15:36:36	40.0	32.3	-34.8	7770
15:36:38	40.0	32.3	-34.9	7769
15:36:39	40.0	32.3	-35.0	7769
15:36:41	40.1	32.3	-35.1	7765
15:36:43	40.1	32.3	-35.1	7767
15:36:44	40.0	32.3	-35.1	7765
15:36:46	40.1	32.3	-35.2	7764
15:36:47	40.1	32.3	-35.3	7764
15:36:49	40.1	32.3	-35.4	7763
15:36:51	40.1	32.3	-35.5	7763
15:36:52	40.1	32.3	-35.5	7760
15:36:54	40.1	32.3	-35.6	7760
15:36:55	40.1	32.3	-35.7	7758
15:36:57	40.1	32.3	-35.8	7759
15:36:58	40.1	32.3	-35.9	7757
15:37:00	40.1	32.3	-35.9	7757
15:37:02	40.1	32.3	-36.0	7757
15:37:03	40.1	32.3	-36.1	7755
15:37:05	40.1	32.3	-36.1	7752
15:37:06	40.1	32.3	-36.3	7753
15:37:08	40.1	32.3	-36.3	7750
15:37:10	40.1	32.4	-36.4	7752
15:37:11	40.2	32.3	-36.4	7750
15:37:13	40.1	32.3	-36.5	7750
15:37:14	40.1	32.3	-36.6	7747
15:37:16	40.1	32.3	-36.6	7747
15:37:17	40.1	32.3	-36.7	7748
15:37:19	40.1	32.3	-36.8	7746
15:37:21	40.1	32.3	-36.9	7744
15:37:22	40.1	32.3	-36.9	7746
15:37:24	40.1	32.3	-37.0	7743
15:37:25	40.1	32.4	-37.0	7743
15:37:27	40.1	32.3	-37.1	7741
15:37:29	40.1	32.4	-37.2	7742
15:37:30	40.1	32.4	-37.2	7738
15:37:32	40.1	32.4	-37.3	7738
15:37:33	40.1	32.4	-37.4	7738
15:37:35	40.1	32.4	-37.4	7737
15:37:36	40.1	32.4	-37.5	7736
15:37:38	40.1	32.4	-37.6	7736
15:37:40	40.1	32.4	-37.7	7736
15:37:41	40.1	32.4	-37.7	7734
15:37:43	40.1	32.4	-37.8	7733
15:37:44	40.1	32.4	-37.8	7732
15:37:46	40.1	32.4	-37.9	7729
15:37:47	40.1	32.4	-38.0	7729
15:37:49	40.1	32.4	-38.0	7731
15:37:51	40.1	32.4	-38.1	7728
15:37:52	40.1	32.4	-38.1	7727
15:37:54	40.1	32.4	-38.1	7725
15:37:55	40.1	32.4	-38.2	7726
15:37:57	40.1	32.4	-38.3	7723
15:37:59	40.1	32.4	-38.3	7723
15:38:00	40.2	32.4	-38.4	7722
15:38:02	40.1	32.4	-38.5	7722
15:38:03	40.2	32.4	-38.5	7721
15:38:05	40.1	32.4	-38.6	7721
15:38:06	40.1	32.4	-38.7	7718
15:38:08	40.1	32.4	-38.7	7718
15:38:10	40.1	32.4	-38.7	7717
15:38:11	40.2	32.4	-38.8	7715
15:38:13	40.1	32.4	-38.8	7715
15:38:14	40.1	32.4	-38.9	7713
15:38:16	40.1	32.4	-39.0	7713
15:38:18	40.1	32.4	-39.0	7712
15:38:19	40.1	32.4	-39.1	7711
15:38:21	40.1	32.4	-39.1	7708
15:38:22	40.1	32.4	-39.2	7710
15:38:24	40.2	32.4	-39.2	7707
15:38:25	40.1	32.4	-39.3	7706
15:38:27	40.2	32.4	-39.3	7706
15:38:29	40.1	32.4	-39.3	7702
15:38:30	40.1	32.4	-39.4	7703
15:38:32	40.2	32.3	-39.5	7701
15:38:33	40.2	32.4	-39.5	7700
15:38:35	40.2	32.3	-39.6	7697
15:38:37	40.2	32.4	-39.6	7697
15:38:38	40.1	32.4	-39.7	7696
15:38:40	40.1	32.4	-39.8	7694
15:38:41	40.1	32.4	-39.8	7690
15:38:43	40.0	32.4	-39.9	7689
15:38:44	40.0	32.4	-39.9	7681
15:38:46	40.1	32.4	-39.9	7676
15:38:48	40.1	32.4	-40.0	7668
15:38:49	40.1	32.4	-40.0	7661
15:38:51	40.1	32.4	-40.1	7643
15:38:52	40.0	32.4	-40.1	7625
15:38:54	40.1	32.4	-40.2	7619
15:38:56	40.0	32.4	-40.2	7608
15:38:57	40.1	32.4	-40.2	7601
15:38:59	40.0	32.4	-40.3	7586
15:39:00	40.0	32.4	-40.3	7580
15:39:02	40.1	32.4	-40.3	7566
15:39:04	40.1	32.4	-40.3	7559
15:39:05	40.1	32.4	-40.3	7545
15:39:07	40.0	32.4	-40.4	7538
15:39:08	40.0	32.4	-40.5	7524
15:39:10	40.0	32.4	-40.5	7510
15:39:11	40.0	32.4	-40.6	7505
15:39:13	40.0	32.5	-40.6	7492
15:39:15	40.0	32.4	-40.5	7697
15:39:16	40.0	32.4	-40.4	7744
15:39:18	40.0	32.4	-40.3	7754
15:39:19	40.0	32.4	-40.2	7721
15:39:21	40.0	32.4	-40.2	7697
15:39:22	40.1	32.4	-40.2	7665
15:39:24	40.1	32.4	-40.1	7654
15:39:26	40.1	32.4	-40.1	7627
15:39:27	40.1	32.4	-40.2	7617
15:39:29	40.1	32.4	-40.2	7601
15:39:30	40.1	32.4	-40.2	7587
15:39:32	40.2	32.4	-40.3	7580
15:39:34	40.2	32.4	-40.3	7567
15:39:35	40.2	32.4	-40.3	7560
15:39:37	40.1	32.4	-40.4	7545
15:39:38	40.1	32.4	-40.4	7538
15:39:40	40.2	32.4	-40.4	7666
15:39:41	40.2	32.5	-40.4	7665
15:39:43	40.1	32.5	-40.3	7673
15:39:45	40.1	32.5	-40.3	7673
15:39:46	40.2	32.5	-40.2	7671
15:39:48	40.1	32.5	-40.3	7674
15:39:49	40.1	32.5	-40.2	7666
15:39:51	40.1	32.5	-40.2	7622
15:39:53	40.1	32.5	-40.3	7609
15:39:54	40.1	32.4	-40.4	7590
15:39:56	40.1	32.5	-40.4	7578
15:39:57	40.1	32.5	-40.4	7566
15:39:59	40.1	32.4	-40.4	7828
15:40:00	40.1	32.5	-40.3	7712
15:40:02	40.1	32.5	-40.3	7711
15:40:04	40.1	32.5	-40.2	7712
15:40:05	40.1	32.5	-40.2	7707
15:40:07	40.0	32.5	-40.3	7706
15:40:08	40.1	32.5	-40.2	7705
15:40:10	40.1	32.5	-40.2	7705
15:40:12	40.1	32.5	-40.1	7701
15:40:13	40.2	32.5	-40.1	7700
15:40:15	40.1	32.5	-40.1	7699
15:40:16	40.2	32.5	-40.1	7700
15:40:18	40.2	32.5	-40.1	7699
15:40:19	40.2	32.5	-40.1	7697
15:40:21	40.2	32.5	-40.2	7696
15:40:23	40.1	32.5	-40.1	7697
15:40:24	40.1	32.5	-40.1	7697
15:40:26	40.2	32.5	-40.1	7694
15:40:27	40.2	32.5	-40.1	7695
15:40:29	40.2	32.4	-40.1	7694
15:40:31	40.2	32.4	-40.1	7691
15:40:32	40.2	32.4	-40.1	7692
15:40:34	40.2	32.4	-40.2	7690
15:40:35	40.2	32.4	-40.1	7687
15:40:37	40.2	32.5	-40.1	7687
15:40:38	40.1	32.5	-40.2	7689
15:40:40	40.1	32.5	-40.2	7691
15:40:42	40.1	32.5	-40.2	7687
15:40:43	40.2	32.5	-40.2	7685
15:40:45	40.2	32.4	-40.1	7685
15:40:46	40.2	32.5	-40.2	7680
15:40:48	40.1	32.5	-40.2	7681
15:40:50	40.2	32.4	-40.2	7680
15:40:51	40.2	32.4	-40.2	7679
15:40:53	40.2	32.5	-40.2	7681
15:40:54	40.2	32.4	-40.2	7674
15:40:56	40.2	32.4	-40.1	7676
15:40:57	40.1	32.4	-40.2	7676
15:40:59	40.1	32.5	-40.3	7679
15:41:01	40.1	32.4	-40.3	7675
15:41:02	40.1	32.5	-40.3	7676
15:41:04	40.1	32.4	-40.3	7677
15:41:05	40.1	32.4	-40.3	7674
15:41:07	40.1	32.4	-40.3	7675
15:41:09	40.1	32.4	-40.3	7675
15:41:10	40.1	32.4	-40.3	7675
15:41:12	40.1	32.5	-40.3	7674
15:41:13	40.1	32.5	-40.4	7674
15:41:15	40.1	32.5	-40.3	7673
15:41:16	40.1	32.5	-40.3	7673
15:41:18	40.1	32.5	-40.3	7674
15:41:20	40.1	32.5	-40.3	7673
15:41:21	40.1	32.5	-40.3	7674
15:41:23	40.1	32.5	-40.3	7673
15:41:24	40.1	32.5	-40.3	7673
15:41:26	40.1	32.5	-40.3	7670
15:41:28	40.1	32.5	-40.3	7673
15:41:29	40.1	32.5	-40.3	7671
15:41:31	40.1	32.5	-40.3	7671
15:41:32	40.1	32.5	-40.3	7671
15:41:34	40.1	32.5	-40.4	7670
15:41:35	40.1	32.5	-40.4	7668
15:41:37	40.1	32.5	-40.4	7669
15:41:39	40.1	32.5	-40.4	7668
15:41:40	40.1	32.6	-40.3	7666
15:41:42	40.1	32.6	-40.4	7668
15:41:43	40.1	32.6	-40.4	7665
15:41:45	40.2	32.6	-40.3	7665
15:41:46	40.1	32.6	-40.3	7665
15:41:48	40.2	32.6	-40.2	7665
15:41:50	40.2	32.6	-40.2	7663
15:41:51	40.2	32.6	-40.2	7664
15:41:53	40.2	32.5	-40.2	7663
15:41:54	40.1	32.6	-40.3	7661
15:41:56	40.2	32.5	-40.3	7660
15:41:58	40.2	32.6	-40.2	7660
15:41:59	40.2	32.6	-40.2	7658
15:42:01	40.2	32.5	-40.3	7659
15:42:02	40.2	32.6	-40.3	7656
15:42:04	40.2	32.6	-40.3	7658
15:42:05	40.1	32.6	-40.3	7656
15:42:07	40.1	32.6	-40.3	7655
15:42:09	40.2	32.6	-40.3	7655
15:42:10	40.1	32.6	-40.3	7650
15:42:12	40.2	32.6	-40.2	7651
15:42:13	40.2	32.5	-40.3	7653
15:42:15	40.2	32.5	-40.2	7650
15:42:17	40.2	32.5	-40.2	7651
15:42:18	40.2	32.6	-40.2	7653
15:42:20	40.2	32.6	-40.3	7650
15:42:21	40.2	32.6	-40.3	7648
15:42:23	40.1	32.6	-40.3	7644
15:42:24	40.1	32.5	-40.3	7643
15:42:26	40.2	32.5	-40.3	7640
15:42:28	40.2	32.6	-40.3	7639
15:42:29	40.2	32.6	-40.3	7640
15:42:31	40.2	32.5	-40.3	7639
15:42:32	40.2	32.5	-40.3	7639
15:42:34	40.2	32.6	-40.3	7635
15:42:35	40.2	32.5	-40.3	7637
15:42:37	40.2	32.6	-40.3	7637
15:42:39	40.2	32.5	-40.3	7637
15:42:40	40.2	32.5	-40.3	7634
15:42:42	40.2	32.5	-40.3	7634
15:42:43	40.2	32.5	-40.4	7634
15:42:45	40.2	32.5	-40.4	7632
15:42:47	40.1	32.6	-40.4	7633
15:42:48	40.2	32.5	-40.4	7630
15:42:50	40.2	32.6	-40.4	7633
15:42:51	40.2	32.5	-40.4	7629
15:42:53	40.2	32.5	-40.4	7629
15:42:54	40.1	32.6	-40.4	7625
15:42:56	40.1	32.5	-40.4	7627
15:42:58	40.1	32.5	-40.4	7627
15:42:59	40.1	32.5	-40.4	7625
15:43:01	40.1	32.5	-40.4	7625
15:43:02	40.1	32.5	-40.4	7627
15:43:04	40.1	32.5	-40.5	7625
15:43:06	40.1	32.5	-40.4	7628
15:43:07	40.1	32.5	-40.4	7623
15:43:09	40.1	32.5	-40.4	7623
15:43:10	40.1	32.5	-40.5	7622
15:43:12	40.1	32.5	-40.5	7623
15:43:13	40.1	32.5	-40.5	7619
15:43:15	40.1	32.5	-40.4	7621
15:43:17	40.2	32.5	-40.3	7621
15:43:18	40.2	32.5	-40.3	7621
15:43:20	40.2	32.5	-40.4	7619
15:43:21	40.2	32.5	-40.4	7619
15:43:23	40.2	32.5	-40.4	7619
15:43:25	40.2	32.5	-40.4	7618
15:43:26	40.2	32.5	-40.4	7617
15:43:28	40.2	32.5	-40.4	7616
15:43:29	40.2	32.5	-40.4	7616
15:43:31	40.2	32.5	-40.4	7613
15:43:32	40.2	32.5	-40.4	7614
15:43:34	40.2	32.6	-40.4	7613
15:43:36	40.2	32.5	-40.4	7612
15:43:37	40.2	32.6	-40.4	7612
15:43:39	40.2	32.5	-40.4	7612
15:43:40	40.2	32.5	-40.4	7612
15:43:42	40.2	32.6	-40.4	7611
15:43:44	40.2	32.6	-40.5	7609
15:43:45	40.2	32.6	-40.4	7608
15:43:47	40.2	32.6	-40.4	7606
15:43:48	40.2	32.6	-40.4	7608
15:43:50	40.2	32.6	-40.4	7606
15:43:51	40.2	32.6	-40.4	7608
15:43:53	40.3	32.6	-40.4	7606
15:43:55	40.3	32.6	-40.3	7770
15:43:56	40.3	32.5	-40.3	7767
15:43:58	40.3	32.6	-40.2	7749
15:43:59	40.2	32.6	-40.2	7769
15:44:01	40.2	32.6	-40.1	7772
15:44:03	40.2	32.6	-40.1	7770
15:44:04	40.2	32.6	-40.1	7781
15:44:06	40.2	32.6	-40.1	7798
15:44:07	40.1	32.6	-40.0	7793
15:44:09	40.2	32.5	-40.0	7790
15:44:10	40.2	32.6	-39.9	7806
15:44:12	40.2	32.6	-40.0	7819
15:44:14	40.2	32.5	-40.0	7800
15:44:15	40.2	32.6	-40.0	7805
15:44:17	40.1	32.6	-40.0	7806
15:44:18	40.2	32.6	-39.9	7807
15:44:20	40.1	32.6	-40.0	7810
15:44:22	40.2	32.6	-39.9	7811
15:44:23	40.2	32.6	-39.9	7811
15:44:25	40.2	32.5	-39.9	7811
15:44:26	40.2	32.6	-39.9	7812
15:44:28	40.2	32.6	-39.9	7811
15:44:29	40.2	32.6	-39.9	7812
15:44:31	40.2	32.6	-39.9	7812
15:44:33	40.1	32.6	-39.9	7814
15:44:34	40.2	32.5	-39.9	7815
15:44:36	40.2	32.5	-39.9	7815
15:44:37	40.2	32.5	-39.9	7812
15:44:39	40.2	32.6	-39.9	7812
15:44:40	40.2	32.5	-39.9	7812
15:44:42	40.2	32.5	-39.9	7814
15:44:44	40.2	32.5	-39.9	7814
15:44:45	40.2	32.5	-39.9	7812
15:44:47	40.2	32.6	-39.9	7812
15:44:48	40.2	32.6	-39.9	7809
15:44:50	40.3	32.6	-39.8	7811
15:44:52	40.3	32.5	-39.8	7811
15:44:53	40.3	32.6	-39.9	7814
15:44:55	40.3	32.6	-39.8	7811
15:44:56	40.3	32.5	-39.9	7809
15:44:58	40.3	32.5	-39.9	7809
15:44:59	40.2	32.5	-39.9	7811
15:45:01	40.3	32.5	-39.9	7809
15:45:03	40.2	32.5	-39.9	7810
15:45:04	40.2	32.5	-39.9	7809
15:45:06	40.3	32.5	-39.9	7809
15:45:07	40.3	32.5	-39.9	7807
15:45:09	40.2	32.6	-39.9	7809
15:45:11	40.3	32.6	-39.9	7807
15:45:12	40.3	32.6	-39.8	7805
15:45:14	40.3	32.6	-39.8	7806
15:45:15	40.3	32.6	-39.8	7805
15:45:17	40.3	32.6	-39.9	7805
15:45:18	40.3	32.6	-39.9	7804
15:45:20	40.3	32.6	-39.9	7805
15:45:22	40.3	32.6	-39.8	7805
15:45:23	40.3	32.6	-39.8	7805
15:45:25	40.3	32.6	-39.8	7804
15:45:26	40.3	32.6	-39.8	7801
15:45:28	40.3	32.6	-39.9	7804
15:45:30	40.3	32.6	-39.9	7806
15:45:31	40.3	32.6	-39.9	7801
15:45:33	40.3	32.6	-39.9	7802
15:45:34	40.3	32.6	-39.9	7801
15:45:36	40.3	32.6	-39.9	7799
15:45:38	40.3	32.6	-39.9	7799
15:45:39	40.3	32.6	-39.8	7800
15:45:41	40.3	32.5	-39.9	7800
15:45:42	40.3	32.6	-39.9	7800
15:45:44	40.3	32.6	-39.9	7796
15:45:45	40.3	32.6	-39.9	7798
15:45:47	40.3	32.6	-39.9	7796
15:45:49	40.3	32.6	-39.9	7795
15:45:50	40.3	32.6	-39.9	7794
15:45:52	40.3	32.5	-39.9	7793
15:45:53	40.3	32.6	-39.9	7795
15:45:55	40.3	32.5	-39.9	7794
15:45:57	40.3	32.6	-39.9	7791
15:45:58	40.3	32.5	-39.9	7790
15:46:00	40.3	32.6	-39.9	7791
15:46:01	40.3	32.5	-39.9	7790
15:46:03	40.3	32.5	-39.9	7790
15:46:04	40.3	32.5	-39.9	7788
15:46:06	40.3	32.5	-39.9	7788
15:46:08	40.3	32.5	-39.9	7788
15:46:09	40.3	32.6	-39.9	7789
15:46:11	40.3	32.5	-39.9	7786
15:46:12	40.3	32.6	-39.9	7784
15:46:14	40.3	32.6	-39.9	7785
15:46:16	40.3	32.6	-39.9	7784
15:46:17	40.3	32.6	-39.9	7783
15:46:19	40.3	32.6	-39.9	7781
15:46:20	40.3	32.6	-39.9	7780
15:46:22	40.3	32.5	-39.9	7779
15:46:23	40.3	32.5	-40.0	7778
15:46:25	40.3	32.5	-39.9	7778
15:46:27	40.3	32.5	-39.9	7778
15:46:28	40.3	32.5	-39.9	7778
15:46:30	40.3	32.5	-40.0	7776
15:46:31	40.3	32.5	-39.9	7776
15:46:33	40.4	32.6	-39.9	7774
15:46:34	40.3	32.6	-39.9	7773
15:46:36	40.3	32.5	-40.0	7773
15:46:38	40.3	32.5	-40.0	7769
15:46:39	40.3	32.5	-40.0	7770
15:46:41	40.3	32.6	-40.0	7770
15:46:42	40.3	32.6	-40.0	7769
15:46:44	40.3	32.6	-40.0	7770
15:46:46	40.3	32.6	-40.0	7768
15:46:47	40.3	32.6	-39.9	7767
15:46:49	40.3	32.6	-40.0	7765
