time	T hot	T cold	mBar
13:07:06	27.8	27.0	7778
13:07:07	27.8	27.0	7778
13:07:08	27.8	27.1	7779
13:07:09	27.9	27.1	7778
13:07:11	27.8	27.1	7776
13:07:12	27.9	27.1	7776
13:07:13	27.9	27.1	7776
13:07:14	27.9	27.1	7776
13:07:16	27.9	27.1	7774
13:07:17	27.8	27.1	7774
13:07:18	27.9	27.1	7774
13:07:19	27.9	27.1	8186
13:07:20	27.9	27.1	8176
13:07:22	27.9	27.1	8171
13:07:23	27.9	27.2	8169
13:07:24	27.9	27.1	8208
13:07:25	27.9	27.2	8194
13:07:27	27.9	27.2	8194
13:07:28	27.9	27.2	8191
13:07:29	27.9	27.2	8190
13:07:30	27.9	27.2	8186
13:07:31	27.9	27.1	8186
13:07:33	27.8	27.1	8185
13:07:34	27.8	27.1	8184
13:07:35	27.9	27.1	8185
13:07:36	27.9	27.1	8180
13:07:38	27.9	27.1	8181
13:07:39	27.9	27.1	8180
13:07:40	27.9	27.1	8179
13:07:41	27.9	27.1	8176
13:07:43	27.8	27.1	8177
13:07:44	27.9	27.1	8176
13:07:45	27.8	27.1	8173
13:07:46	27.8	27.1	8174
13:07:47	27.5	27.0	8173
13:07:49	27.3	27.0	8171
13:07:50	27.2	27.0	8170
13:07:51	27.0	27.0	8169
13:07:52	26.9	27.0	8168
13:07:54	26.8	27.0	8168
13:07:55	26.8	26.9	8166
13:07:56	26.7	26.9	8166
13:07:57	26.6	26.9	8164
13:07:58	26.5	26.9	8163
13:08:00	26.3	26.8	8161
13:08:01	26.1	26.8	8161
13:08:02	26.0	26.7	8160
13:08:03	25.9	26.7	8159
13:08:05	25.8	26.7	8155
13:08:06	25.7	26.6	8155
13:08:07	25.4	26.5	8154
13:08:08	25.1	26.5	8153
13:08:09	24.7	26.4	8151
13:08:11	24.3	26.3	8150
13:08:12	23.8	26.1	8149
13:08:13	23.3	25.9	8149
13:08:14	22.9	25.8	8148
13:08:16	22.6	25.8	8148
13:08:17	22.3	25.7	8147
13:08:18	22.3	25.7	8147
13:08:19	22.1	25.6	8144
13:08:20	22.0	25.6	8144
13:08:22	21.9	25.5	8144
13:08:23	21.9	25.5	8142
13:08:24	21.8	25.4	8139
13:08:25	21.7	25.3	8139
13:08:27	21.6	25.3	8138
13:08:28	21.4	25.3	8137
13:08:29	21.2	25.2	8137
13:08:30	20.9	25.1	8135
13:08:31	20.7	25.1	8133
13:08:33	20.6	25.0	8133
13:08:34	20.5	24.9	8133
13:08:35	20.3	24.9	8129
13:08:36	20.1	24.7	8132
13:08:38	19.9	24.7	8128
13:08:39	19.8	24.7	8127
13:08:40	19.6	24.6	8127
13:08:41	19.5	24.6	8124
13:08:42	19.2	24.4	8123
13:08:44	19.1	24.4	8124
13:08:45	18.9	24.2	8119
13:08:46	18.8	24.2	8121
13:08:47	18.7	24.1	8118
13:08:49	18.7	24.0	8118
13:08:50	18.6	24.0	8117
13:08:51	18.5	23.9	8114
13:08:52	18.4	23.9	8109
13:08:53	18.3	23.9	8106
