time	T hot	T cold	mBar
12:35:22	2000	26.3	8458
12:35:23	2000	26.3	8458
12:35:24	2000	26.3	8458
12:35:26	2000	26.3	8460
12:35:27	2000	26.3	8458
12:35:28	2000	26.3	8457
12:35:30	2000	26.3	8458
12:35:31	2000	26.4	8458
12:35:32	2000	26.4	8460
12:35:34	2000	26.4	8458
12:35:35	2000	26.4	8457
12:35:37	2000	26.4	8458
12:35:38	2000	26.4	8457
12:35:39	2000	26.3	8458
12:35:41	2000	26.4	8460
12:35:42	2000	26.4	8457
12:35:43	2000	26.4	8457
12:35:45	2000	26.4	8456
12:35:46	2000	26.4	8456
12:35:47	2000	26.4	8458
12:35:49	2000	26.3	8456
12:35:50	2000	26.4	8456
12:35:51	2000	26.4	8456
12:35:53	2000	26.4	8456
12:35:54	2000	26.4	8455
12:35:55	2000	26.4	8455
12:35:57	2000	26.4	8455
12:35:58	2000	26.4	8455
12:35:59	2000	26.4	8456
12:36:01	2000	26.4	8452
12:36:02	2000	26.4	8453
12:36:03	2000	26.4	8455
12:36:05	2000	26.4	8453
12:36:06	2000	26.5	8452
12:36:07	2000	26.4	8451
12:36:09	2000	26.4	8452
12:36:10	2000	26.4	8452
12:36:11	2000	26.4	8451
12:36:13	2000	26.4	8453
12:36:14	2000	26.4	8451
12:36:15	2000	26.4	8453
12:36:17	2000	26.4	8451
12:36:18	2000	26.4	8450
12:36:20	2000	26.4	8449
12:36:21	2000	26.4	8450
12:36:22	2000	26.4	8452
12:36:24	2000	26.4	8450
12:36:25	2000	26.4	8450
12:36:26	2000	26.4	8451
12:36:28	2000	26.4	8447
12:36:29	2000	26.4	8449
12:36:30	2000	26.4	8447
12:36:32	2000	26.4	8449
12:36:33	2000	26.4	8449
12:36:34	2000	26.4	8449
12:36:36	2000	26.4	8449
12:36:37	2000	26.4	8447
12:36:38	2000	26.4	8447
12:36:40	2000	26.4	8447
12:36:41	2000	26.4	8447
12:36:42	2000	26.4	8446
12:36:44	2000	26.4	8447
12:36:45	2000	26.4	8446
12:36:46	2000	26.4	8447
