time	T hot	T cold
10:42:00	30.0	29.4
10:42:02	30.0	29.4
10:42:03	30.0	29.4
10:42:04	31.9	29.2
10:42:06	32.8	28.9
10:42:07	33.2	28.3
10:42:08	33.5	27.6
10:42:10	33.7	27.0
10:42:11	33.8	26.2
10:42:12	33.9	25.4
10:42:14	33.9	24.5
10:42:15	34.0	23.6
10:42:16	34.1	22.8
10:42:17	34.1	22.0
10:42:19	34.2	21.0
10:42:20	34.2	20.3
10:42:21	34.3	19.4
10:42:23	34.4	18.6
10:42:24	34.5	17.8
10:42:25	34.5	16.9
10:42:27	34.5	16.2
10:42:28	34.6	15.4
10:42:29	34.6	14.6
10:42:31	34.7	13.8
10:42:32	34.7	13.1
10:42:33	34.7	12.2
10:42:35	34.8	11.6
10:42:36	34.8	10.8
10:42:37	34.8	10.1
10:42:39	34.8	9.5
10:42:40	34.8	8.7
10:42:41	34.9	8.2
10:42:42	34.9	7.4
10:42:44	34.9	6.8
10:42:45	35.0	6.2
10:42:46	35.0	5.4
10:42:48	35.0	4.8
10:42:49	35.0	4.2
10:42:50	35.1	3.5
10:42:52	35.1	3.1
10:42:53	35.1	2.3
10:42:54	35.1	1.7
10:42:56	35.1	1.2
10:42:57	35.1	0.6
10:42:58	35.1	0.0
10:43:00	35.1	-0.4
10:43:01	35.1	-1.0
10:43:02	35.1	-1.6
10:43:04	35.1	-2.1
10:43:05	35.1	-2.7
10:43:06	35.1	-3.1
10:43:08	35.2	-3.7
10:43:09	35.1	-4.2
10:43:10	35.1	-4.6
10:43:11	35.1	-5.2
10:43:13	35.1	-5.7
10:43:14	35.1	-6.1
10:43:15	35.1	-6.6
10:43:17	35.1	-7.1
10:43:18	35.1	-7.6
10:43:19	35.1	-8.0
10:43:21	35.1	-8.5
10:43:22	35.1	-9.0
10:43:23	35.1	-9.4
10:43:25	35.2	-9.8
10:43:26	35.2	-10.2
10:43:27	35.1	-10.6
10:43:29	35.1	-11.0
10:43:30	35.1	-11.4
10:43:31	35.2	-11.8
10:43:33	35.1	-12.3
10:43:34	35.1	-12.7
10:43:35	35.1	-13.0
