time	T hot	T cold
16:32:55	-6.5	-5.4
16:32:56	-6.5	-5.4
16:32:57	-6.5	-5.4
16:32:59	-6.5	-5.5
16:33:00	-6.5	-5.5
16:33:01	-6.5	-5.5
16:33:02	-6.5	-5.5
16:33:04	-6.5	-5.5
16:33:05	-6.5	-5.5
16:33:06	-6.5	-5.6
16:33:08	-6.5	-5.5
16:33:09	-6.4	-5.5
16:33:10	-6.4	-5.5
16:33:11	-6.5	-5.5
16:33:13	-6.5	-5.5
16:33:14	-6.5	-5.5
16:33:15	-6.5	-5.5
16:33:17	-6.5	-5.5
16:33:18	-6.5	-5.5
16:33:19	-6.5	-5.5
16:33:21	-6.5	-5.5
16:33:22	-6.5	-5.5
16:33:23	-6.5	-5.5
16:33:24	-6.5	-5.5
16:33:26	-6.5	-5.5
16:33:27	-6.5	-5.5
16:33:28	-6.5	-5.6
16:33:30	-6.5	-5.5
16:33:31	-6.5	-5.6
16:33:32	-6.5	-5.6
16:33:34	-6.6	-5.6
16:33:35	-6.6	-5.6
16:33:36	-6.6	-5.6
16:33:38	-6.6	-5.6
16:33:39	-6.6	-5.7
16:33:40	-6.6	-5.7
16:33:41	-6.6	-5.6
16:33:43	-6.6	-5.6
16:33:44	-6.6	-5.7
16:33:45	-6.6	-5.6
16:33:47	-6.6	-5.7
16:33:48	-6.5	-5.7
16:33:49	-6.6	-5.7
16:33:50	-6.5	-5.7
16:33:52	-6.6	-5.7
16:33:53	-6.5	-5.7
16:33:54	-6.5	-5.7
16:33:56	-6.5	-5.6
16:33:57	-6.5	-5.7
16:33:58	-6.5	-5.7
16:34:00	-6.5	-5.7
16:34:01	-6.5	-5.7
16:34:02	-6.5	-5.7
16:34:03	-6.6	-5.7
16:34:05	-6.5	-5.7
16:34:06	-6.5	-5.7
16:34:07	-6.5	-5.7
16:34:09	-6.5	-5.7
16:34:10	-6.6	-5.7
16:34:11	-6.5	-5.7
16:34:13	-6.6	-5.8
16:34:14	-6.6	-5.8
16:34:15	-6.6	-5.8
16:34:16	-6.6	-5.8
16:34:18	-6.5	-5.7
