time	T hot	T cold	mBar
11:35:15	14.7	18.0	-842
11:35:17	13.9	17.2	-842
11:35:18	13.3	16.4	-840
11:35:20	13.0	15.6	-841
11:35:22	12.6	14.8	-842
11:35:23	12.5	14.1	-841
11:35:25	12.3	13.4	-841
11:35:26	12.1	12.6	-841
11:35:28	12.0	11.8	-841
11:35:29	11.9	11.2	-842
11:35:31	11.9	10.4	-842
11:35:33	11.8	9.7	-844
11:35:34	11.8	9.1	-844
11:35:36	11.8	8.4	-844
11:35:37	11.8	7.8	-844
11:35:39	11.7	7.2	-842
11:35:40	11.7	6.5	-841
11:35:42	11.7	5.8	-841
11:35:44	11.7	5.3	-844
11:35:45	11.7	4.6	-842
11:35:47	11.7	4.1	-842
11:35:48	11.7	3.5	-842
11:35:50	11.7	2.9	-841
11:35:51	11.7	2.3	-841
11:35:53	11.7	1.6	-844
11:35:55	11.7	1.1	-844
11:35:56	11.7	0.6	-840
11:35:58	11.7	0.0	-842
11:35:59	11.8	-0.4	-842
11:36:01	11.8	-0.9	-841
11:36:03	11.8	-1.4	-844
11:36:04	11.9	-2.0	-844
11:36:06	11.8	-2.5	-844
11:36:07	11.8	-3.1	-844
11:36:09	11.8	-3.4	-842
11:36:10	11.8	-4.0	-844
11:36:12	11.9	-4.6	-842
11:36:14	11.9	-5.0	-845
11:36:15	11.9	-5.6	-845
11:36:17	11.9	-6.0	-845
11:36:18	11.9	-6.5	-844
11:36:20	11.9	-7.0	-846
11:36:22	11.9	-7.4	-842
11:36:23	11.9	-7.9	-845
11:36:25	11.9	-8.4	-844
11:36:26	11.9	-8.8	-844
11:36:28	11.9	-9.3	-844
11:36:30	12.0	-9.7	-845
11:36:31	12.0	-10.1	-845
11:36:33	12.0	-10.5	-842
11:36:35	12.0	-11.0	-844
11:36:36	12.0	-11.4	-845
11:36:38	12.0	-11.8	-844
11:36:39	12.0	-12.2	-846
11:36:41	12.0	-12.6	-846
11:36:42	12.0	-13.0	-844
11:36:44	12.0	-13.4	-845
11:36:46	12.0	-13.8	-845
11:36:47	12.0	-14.2	-844
11:36:49	12.0	-14.6	-845
11:36:50	12.0	-15.0	-846
11:36:52	12.0	-15.3	-846
11:36:54	12.0	-15.6	-845
11:36:55	12.0	-16.0	-842
11:36:57	12.0	-16.4	-845
11:36:58	12.0	-16.7	-844
11:37:00	12.1	-17.1	-844
11:37:01	12.0	-17.4	-845
11:37:03	12.0	-17.7	-845
11:37:05	12.0	-18.2	-846
11:37:06	12.0	-18.4	-846
11:37:08	12.0	-18.8	-844
11:37:09	12.0	-19.1	-845
11:37:11	12.0	-19.4	-845
11:37:12	12.0	-19.8	-844
11:37:14	12.0	-20.1	-845
11:37:16	12.0	-20.4	-844
11:37:17	12.0	-20.6	-846
11:37:19	11.9	-21.0	-845
11:37:20	11.9	-21.3	-845
11:37:22	11.9	-21.6	-844
11:37:23	11.9	-21.9	-844
11:37:25	12.0	-22.2	-842
11:37:27	11.9	-22.5	-845
11:37:28	11.9	-22.8	-844
11:37:30	11.9	-23.1	-842
11:37:31	11.9	-23.3	-845
11:37:33	12.0	-23.6	-845
11:37:34	11.9	-23.9	-846
11:37:36	11.9	-24.1	-844
11:37:38	11.9	-24.4	-845
11:37:39	11.9	-24.7	-846
11:37:41	11.9	-24.9	-846
11:37:42	11.9	-25.2	-846
11:37:44	11.9	-25.4	-845
11:37:45	11.9	-25.6	-845
11:37:47	11.8	-25.9	-845
11:37:49	11.8	-26.2	-845
11:37:50	11.8	-26.4	-845
11:37:52	11.8	-26.7	-846
11:37:53	11.8	-26.9	-846
11:37:55	11.8	-27.1	-847
11:37:56	11.8	-27.4	-846
11:37:58	11.8	-27.6	-847
11:38:00	11.8	-27.8	-846
11:38:01	11.8	-28.1	-846
11:38:03	11.8	-28.3	-846
11:38:04	11.8	-28.5	-846
11:38:06	11.8	-28.7	-845
11:38:08	11.7	-28.9	-844
11:38:09	11.7	-29.1	-845
11:38:11	11.7	-29.4	-845
11:38:12	11.7	-29.6	-845
11:38:14	11.7	-29.8	-844
11:38:16	11.7	-30.0	-846
11:38:17	11.7	-30.3	-846
11:38:19	11.7	-30.4	-845
11:38:20	11.7	-30.6	-845
11:38:22	11.7	-30.8	-845
11:38:23	11.6	-31.0	-846
11:38:25	11.7	-31.2	-845
11:38:27	11.7	-31.4	-846
11:38:28	11.6	-31.6	-845
11:38:30	11.6	-31.8	-844
11:38:31	11.6	-31.9	-845
11:38:33	11.6	-32.1	-846
11:38:35	11.6	-32.3	-846
11:38:36	11.6	-32.5	-846
11:38:38	11.6	-32.6	-846
11:38:39	11.5	-32.8	-846
11:38:41	11.5	-33.1	-846
11:38:42	11.4	-33.3	-845
11:38:44	11.5	-33.4	-845
11:38:46	11.5	-33.6	-846
11:38:47	11.4	-33.7	-846
11:38:49	11.4	-33.9	-845
11:38:50	11.4	-34.1	-845
11:38:52	11.4	-34.2	-846
11:38:53	11.4	-34.4	-846
11:38:55	11.4	-34.5	-844
11:38:57	11.4	-34.6	-846
11:38:58	11.4	-34.8	-847
11:39:00	11.3	-34.9	-846
11:39:01	11.3	-35.1	-847
11:39:03	11.3	-35.3	-846
11:39:05	11.3	-35.4	-846
11:39:06	11.3	-35.5	-847
11:39:08	11.3	-35.6	-847
11:39:09	11.3	-35.8	-846
11:39:11	11.3	-36.0	-846
11:39:12	11.2	-36.1	-847
11:39:14	11.3	-36.2	-847
11:39:16	11.2	-36.3	-846
11:39:17	11.2	-36.5	-845
11:39:19	11.2	-36.6	-846
11:39:20	11.2	-36.8	-847
11:39:22	11.2	-36.9	-847
11:39:23	11.2	-37.0	-847
11:39:25	11.2	-37.1	-847
11:39:27	11.2	-37.2	-845
11:39:28	11.2	-37.3	-847
11:39:30	11.2	-37.5	-846
11:39:31	11.2	-37.6	-846
11:39:33	11.2	-37.7	-846
11:39:34	11.2	-37.8	-847
11:39:36	11.1	-37.9	-845
11:39:38	11.2	-38.0	-845
11:39:39	11.1	-38.2	-846
11:39:41	11.2	-38.3	-846
11:39:42	11.1	-38.4	-847
11:39:44	11.1	-38.5	-847
11:39:46	11.1	-38.6	-846
11:39:47	11.0	-38.7	-847
11:39:49	11.0	-38.8	-847
11:39:50	11.0	-39.0	-846
11:39:52	11.0	-39.1	-847
11:39:53	11.0	-39.2	-845
11:39:55	11.0	-39.2	-846
11:39:57	10.9	-39.4	-847
11:39:58	10.9	-39.5	-847
11:40:00	10.9	-39.6	-849
11:40:01	10.9	-39.6	-849
11:40:03	10.9	-39.8	-846
11:40:04	10.8	-39.9	-847
11:40:06	10.9	-39.9	-846
11:40:08	10.9	-40.0	-846
11:40:09	10.9	-40.2	-845
11:40:11	10.8	-40.2	-846
11:40:12	10.8	-40.3	-846
11:40:14	10.9	-40.4	-847
11:40:15	10.9	-40.4	-846
11:40:17	10.9	-40.5	-847
11:40:19	10.9	-40.6	-845
11:40:20	10.9	-40.7	-846
11:40:22	10.9	-40.7	-846
11:40:23	10.9	-40.8	-847
11:40:25	10.9	-40.9	-847
11:40:27	10.9	-41.0	-847
11:40:28	10.8	-41.1	-846
11:40:30	10.8	-41.2	-847
11:40:31	10.8	-41.3	-845
11:40:33	10.8	-41.3	-846
11:40:35	10.8	-41.3	-846
11:40:36	10.8	-41.4	-845
11:40:38	10.8	-41.5	-846
11:40:39	10.8	-41.6	-845
11:40:41	10.8	-41.7	-845
11:40:42	10.7	-41.7	-846
11:40:44	10.8	-41.8	-846
11:40:46	10.8	-41.9	-845
11:40:47	10.7	-42.0	-846
11:40:49	10.8	-42.0	-846
11:40:50	10.7	-42.0	-845
11:40:52	10.7	-42.1	-847
11:40:53	10.7	-42.2	-847
11:40:55	10.7	-42.3	-846
11:40:57	10.7	-42.3	-845
11:40:58	10.7	-42.4	-846
11:41:00	10.6	-42.5	-846
11:41:01	10.6	-42.6	-847
11:41:03	10.6	-42.6	-845
11:41:04	10.6	-42.8	-846
11:41:06	10.6	-42.8	-847
11:41:07	10.6	-42.8	-846
11:41:09	10.6	-42.8	-846
11:41:11	10.6	-42.8	-846
11:41:12	10.5	-43.0	-846
11:41:14	10.5	-43.1	-844
11:41:15	10.5	-43.1	-846
11:41:17	10.5	-43.2	-846
11:41:18	10.5	-43.2	-847
11:41:20	10.5	-43.3	-846
11:41:22	10.5	-43.3	-846
11:41:23	10.5	-43.4	-845
11:41:25	10.5	-43.4	-845
11:41:26	10.5	-43.5	-846
11:41:28	10.5	-43.5	-845
11:41:29	10.5	-43.5	-845
11:41:31	10.5	-43.5	-844
11:41:33	10.5	-43.6	-845
11:41:34	10.5	-43.7	-842
11:41:36	10.4	-43.7	-844
11:41:37	10.4	-43.8	-846
11:41:39	10.4	-43.8	-844
11:41:40	10.4	-43.9	-846
11:41:42	10.4	-43.9	-846
11:41:44	10.4	-43.9	-845
11:41:45	10.4	-44.0	-845
11:41:47	10.4	-44.1	-846
11:41:48	10.4	-44.1	-846
11:41:50	10.3	-44.2	-846
11:41:51	10.3	-44.2	-847
11:41:53	10.3	-44.2	-847
11:41:55	10.3	-44.2	-846
11:41:56	10.3	-44.3	-842
11:41:58	10.3	-44.4	-845
11:41:59	10.3	-44.4	-846
11:42:01	10.3	-44.4	-845
11:42:02	10.3	-44.5	-845
11:42:04	10.3	-44.5	-846
11:42:05	10.2	-44.6	-844
11:42:07	10.2	-44.6	-845
11:42:09	10.2	-44.7	-845
11:42:10	10.2	-44.7	-846
11:42:12	10.2	-44.8	-846
11:42:13	10.2	-44.8	-845
11:42:15	10.2	-44.9	-844
11:42:16	10.2	-44.9	-845
11:42:18	10.2	-44.9	-845
11:42:20	10.2	-45.0	-844
11:42:21	10.2	-45.0	-847
11:42:23	10.2	-45.0	-845
11:42:24	10.2	-45.1	-846
11:42:26	10.2	-45.1	-846
11:42:28	10.2	-45.1	-845
11:42:29	10.2	-45.2	-845
11:42:31	10.2	-45.2	-844
11:42:32	10.2	-45.2	-844
11:42:34	10.2	-45.2	-845
11:42:35	10.2	-45.3	-846
11:42:37	10.2	-45.3	-845
11:42:38	10.2	-45.4	-846
11:42:40	10.2	-45.4	-847
11:42:42	10.2	-45.4	-846
11:42:43	10.2	-45.5	-845
11:42:45	10.3	-45.4	-849
11:42:46	10.2	-45.5	-846
11:42:48	10.2	-45.5	-846
11:42:49	10.2	-45.5	-845
11:42:51	10.3	-45.6	-846
11:42:53	10.2	-45.6	-846
11:42:54	10.2	-45.6	-846
11:42:56	10.2	-45.7	-846
11:42:57	10.2	-45.7	-846
11:42:59	10.2	-45.7	-846
11:43:00	10.2	-45.7	-846
11:43:02	10.2	-45.7	-845
11:43:04	10.2	-45.8	-845
11:43:05	10.2	-45.8	-846
11:43:07	10.2	-45.8	-845
11:43:08	10.2	-45.8	-846
11:43:10	10.2	-45.8	-847
11:43:11	10.2	-45.8	-847
11:43:13	10.2	-45.9	-847
11:43:15	10.2	-45.9	-845
11:43:16	10.3	-46.0	-847
11:43:18	10.2	-46.0	-847
11:43:19	10.2	-46.0	-846
11:43:21	10.2	-46.0	-845
11:43:22	10.2	-46.0	-846
11:43:24	10.3	-46.1	-846
11:43:26	10.3	-46.1	-846
11:43:27	10.3	-46.1	-846
11:43:29	10.3	-46.2	-846
11:43:30	10.3	-46.2	-845
11:43:32	10.3	-46.2	-846
11:43:33	10.3	-46.2	-845
11:43:35	10.3	-46.2	-844
11:43:37	10.3	-46.2	-846
11:43:38	10.3	-46.2	-846
11:43:40	10.3	-46.3	-846
11:43:41	10.3	-46.3	-845
11:43:43	10.3	-46.3	-845
11:43:44	10.3	-46.4	-844
11:43:46	10.3	-46.4	-846
11:43:47	10.3	-46.4	-844
11:43:49	10.3	-46.4	-845
11:43:51	10.3	-46.4	-845
11:43:52	10.3	-46.4	-845
11:43:54	10.3	-46.4	-844
11:43:55	10.3	-46.5	-844
11:43:57	10.3	-46.5	-845
11:43:58	10.3	-46.5	-846
11:44:00	10.3	-46.5	-845
11:44:02	10.3	-46.5	-845
11:44:03	10.3	-46.5	-842
11:44:05	10.3	-46.6	-844
11:44:06	10.3	-46.5	-842
11:44:08	10.3	-46.6	-844
11:44:09	10.4	-46.6	-846
11:44:11	10.3	-46.6	-844
11:44:13	10.3	-46.6	-844
11:44:14	10.4	-46.6	-846
11:44:16	10.4	-46.6	-846
11:44:17	10.4	-46.7	-844
11:44:19	10.4	-46.7	-844
11:44:20	10.4	-46.7	-842
11:44:22	10.4	-46.7	-842
11:44:24	10.4	-46.7	-844
11:44:25	10.4	-46.7	-844
11:44:27	10.4	-46.7	-842
11:44:28	10.5	-46.6	-844
11:44:30	10.5	-46.6	-842
11:44:31	10.5	-46.7	-842
11:44:33	10.5	-46.7	-844
11:44:34	10.5	-46.7	-842
11:44:36	10.4	-46.7	-842
11:44:38	10.4	-46.8	-845
11:44:39	10.4	-46.8	-842
11:44:41	10.4	-46.8	-844
11:44:42	10.5	-46.8	-844
11:44:44	10.5	-46.8	-842
11:44:45	10.5	-46.8	-842
11:44:47	10.5	-46.8	-844
11:44:49	10.5	-46.8	-845
11:44:50	10.5	-46.8	-845
11:44:52	10.5	-46.9	-844
11:44:53	10.5	-46.9	-845
11:44:55	10.5	-46.9	-845
11:44:56	10.5	-46.9	-846
11:44:58	10.5	-46.9	-846
11:45:00	10.5	-46.9	-844
11:45:01	10.5	-46.9	-845
11:45:03	10.5	-46.6	8159
11:45:04	10.5	-43.7	8305
11:45:06	10.6	-42.4	8025
11:45:08	10.5	-41.6	7703
11:45:09	10.6	-40.9	7472
11:45:11	10.6	-40.4	7466
11:45:12	10.6	-39.8	8091
11:45:14	10.6	-39.2	8090
11:45:15	10.7	-38.7	8096
11:45:17	10.7	-38.3	8096
11:45:18	10.7	-38.0	8218
11:45:20	10.7	-37.6	8327
11:45:22	10.7	-37.4	8328
11:45:23	10.7	-37.1	8389
11:45:25	10.7	-36.9	8409
11:45:26	10.7	-36.8	8479
11:45:28	10.7	-36.6	8515
11:45:30	10.8	-36.4	8586
11:45:31	10.7	-36.2	8623
11:45:33	10.8	-36.1	8679
11:45:34	10.8	-36.0	8703
11:45:36	10.8	-35.8	8744
11:45:37	10.7	-35.7	8764
