time	T hot	T cold	mBar
10:52:06	2000	24.0	44
10:52:07	2000	24.0	45
10:52:09	2000	24.0	45
10:52:10	2000	24.0	43
10:52:11	2000	24.0	44
10:52:13	2000	24.0	44
10:52:14	2000	24.1	45
10:52:15	2000	24.1	44
10:52:17	2000	24.1	45
10:52:18	2000	24.1	45
10:52:19	2000	24.1	45
10:52:21	2000	24.1	45
10:52:22	2000	24.1	45
10:52:23	2000	24.1	46
10:52:25	2000	24.1	45
10:52:26	2000	24.1	46
10:52:27	2000	24.1	45
10:52:29	2000	24.1	46
10:52:30	2000	24.1	46
10:52:31	2000	24.1	46
10:52:33	2000	24.0	46
10:52:34	2000	24.0	45
10:52:36	2000	24.0	45
10:52:37	2000	24.1	46
10:52:38	2000	24.1	43
10:52:40	2000	24.1	45
10:52:41	2000	24.1	44
10:52:42	2000	24.1	45
10:52:44	2000	24.1	45
10:52:45	2000	24.1	44
10:52:46	2000	24.0	45
10:52:48	2000	24.1	44
10:52:49	2000	24.1	45
10:52:50	2000	24.1	45
10:52:52	2000	24.0	45
10:52:53	2000	24.0	45
10:52:54	2000	24.1	45
10:52:56	2000	24.1	46
10:52:57	2000	24.1	46
10:52:58	2000	24.1	45
10:53:00	2000	24.1	45
10:53:01	2000	24.0	44
10:53:02	2000	24.0	45
10:53:04	2000	24.1	45
10:53:05	2000	24.1	45
10:53:06	2000	24.0	45
10:53:08	2000	24.0	44
10:53:09	2000	23.9	45
10:53:10	2000	23.9	45
10:53:12	2000	23.9	45
10:53:13	2000	23.9	45
10:53:15	2000	23.9	46
10:53:16	2000	23.9	45
10:53:17	2000	23.9	45
10:53:19	2000	23.9	45
10:53:20	2000	23.9	45
10:53:21	2000	23.9	45
10:53:23	2000	23.9	44
10:53:24	2000	23.8	45
10:53:25	2000	23.9	45
10:53:27	2000	23.8	45
10:53:28	2000	23.9	44
10:53:29	2000	23.8	44
10:53:31	2000	23.7	46
10:53:32	2000	23.7	45
10:53:33	2000	23.7	46
10:53:35	2000	23.7	45
10:53:36	2000	23.7	45
10:53:37	2000	23.7	45
10:53:39	2000	23.7	44
10:53:40	2000	23.7	44
10:53:41	2000	23.7	44
10:53:43	2000	23.7	45
10:53:44	2000	23.7	46
10:53:45	2000	23.7	45
10:53:47	2000	23.6	46
10:53:48	2000	23.6	45
10:53:49	2000	23.6	45
10:53:51	2000	23.6	44
10:53:52	2000	23.6	45
10:53:53	2000	23.6	45
10:53:55	2000	23.5	44
10:53:56	2000	23.5	45
10:53:58	2000	23.5	45
10:53:59	2000	23.5	45
10:54:00	2000	23.5	46
10:54:02	2000	23.4	45
10:54:03	2000	23.5	44
10:54:04	2000	23.4	45
10:54:06	2000	23.4	45
10:54:07	2000	23.4	45
10:54:08	2000	23.3	45
10:54:10	2000	23.4	46
10:54:11	2000	23.4	45
10:54:12	2000	23.3	45
10:54:14	2000	23.3	44
10:54:15	2000	23.3	44
10:54:16	2000	23.3	44
10:54:18	2000	23.3	45
10:54:19	2000	23.3	44
10:54:20	2000	23.3	45
10:54:22	2000	23.2	45
10:54:23	2000	23.2	46
10:54:24	2000	23.2	44
10:54:26	2000	23.1	44
10:54:27	2000	23.1	43
10:54:28	2000	23.1	45
10:54:30	2000	23.1	45
10:54:31	2000	23.1	44
10:54:32	2000	23.1	44
10:54:34	2000	23.0	45
10:54:35	2000	23.0	44
10:54:36	2000	23.0	44
10:54:38	2000	23.0	44
10:54:39	2000	22.9	44
10:54:41	2000	22.9	44
10:54:42	2000	22.9	44
10:54:43	2000	22.8	44
10:54:45	2000	22.9	44
10:54:46	2000	22.8	44
10:54:47	2000	22.8	44
10:54:49	2000	22.7	45
10:54:50	2000	22.7	45
10:54:51	2000	22.7	45
10:54:53	2000	22.7	45
10:54:54	2000	22.6	43
10:54:55	2000	22.6	44
10:54:57	2000	22.6	43
10:54:58	2000	22.6	45
10:54:59	2000	22.6	44
10:55:01	2000	22.5	45
10:55:02	2000	22.5	45
10:55:03	2000	22.5	45
10:55:05	2000	22.4	45
10:55:06	2000	22.4	45
10:55:07	2000	22.4	45
10:55:09	2000	22.3	44
10:55:10	2000	22.3	45
10:55:11	2000	22.3	44
10:55:13	2000	22.3	44
10:55:14	2000	22.3	46
10:55:15	2000	22.2	44
10:55:17	2000	22.2	44
10:55:18	2000	22.2	44
10:55:20	2000	22.2	44
10:55:21	2000	22.2	43
10:55:22	2000	22.1	45
10:55:24	2000	22.1	44
10:55:25	2000	22.1	45
10:55:26	2000	22.0	44
10:55:28	2000	22.0	45
10:55:29	2000	22.0	45
10:55:30	2000	22.0	45
10:55:32	2000	21.9	43
10:55:33	2000	21.9	44
10:55:34	2000	21.9	45
10:55:36	2000	21.8	43
10:55:37	2000	21.8	43
10:55:38	2000	21.8	44
10:55:40	2000	21.8	44
10:55:41	2000	21.7	44
10:55:42	2000	21.7	43
10:55:44	2000	21.6	43
10:55:45	2000	21.6	45
10:55:46	2000	21.6	44
10:55:48	2000	21.6	45
10:55:49	2000	21.6	43
10:55:50	2000	21.6	43
10:55:52	2000	21.5	45
10:55:53	2000	21.5	43
10:55:54	2000	21.4	43
10:55:56	2000	21.4	43
10:55:57	2000	21.4	43
10:55:58	2000	21.4	41
10:56:00	2000	21.4	44
10:56:01	2000	21.3	44
10:56:03	2000	21.3	44
10:56:04	2000	21.2	44
10:56:05	2000	21.2	44
10:56:07	2000	21.1	43
10:56:08	2000	21.1	44
10:56:09	2000	21.1	45
10:56:11	2000	21.1	44
10:56:12	2000	21.0	44
10:56:13	2000	21.0	43
10:56:15	2000	21.0	45
10:56:16	2000	20.9	44
10:56:17	2000	20.9	43
10:56:19	2000	20.9	41
10:56:20	2000	20.9	44
10:56:21	2000	20.8	44
10:56:23	2000	20.8	44
10:56:24	2000	20.8	44
10:56:25	2000	20.8	44
10:56:27	2000	20.7	44
10:56:28	2000	20.6	43
10:56:29	2000	20.6	41
10:56:31	2000	20.5	44
10:56:32	2000	20.5	44
10:56:33	2000	20.4	41
10:56:35	2000	20.4	43
10:56:36	2000	20.4	45
10:56:37	2000	20.3	44
10:56:39	2000	20.3	43
10:56:40	2000	20.3	41
10:56:42	2000	20.3	44
10:56:43	2000	20.2	44
10:56:44	2000	20.2	43
10:56:46	2000	20.2	43
10:56:47	2000	20.1	43
10:56:48	2000	20.1	40
10:56:50	2000	20.1	43
10:56:51	2000	20.0	44
10:56:52	2000	20.0	43
10:56:54	2000	20.0	43
10:56:55	2000	19.9	44
10:56:56	2000	19.9	41
10:56:58	2000	19.8	43
10:56:59	2000	19.8	41
10:57:00	2000	19.8	44
10:57:02	2000	19.7	44
10:57:03	2000	19.7	44
10:57:04	2000	19.6	43
10:57:06	2000	19.6	41
10:57:07	2000	19.6	44
10:57:08	2000	19.6	43
10:57:10	2000	19.5	41
10:57:11	2000	19.5	43
10:57:12	2000	19.4	40
10:57:14	2000	19.4	44
10:57:15	2000	19.4	44
10:57:16	2000	19.3	43
10:57:18	2000	19.3	45
10:57:19	2000	19.2	43
10:57:21	2000	19.2	43
10:57:22	2000	19.2	43
10:57:23	2000	19.1	45
10:57:25	2000	19.0	43
10:57:26	2000	19.0	45
10:57:27	2000	19.0	43
