time	T hot	T cold	mBar
14:17:19	22.9	22.8	-931
14:17:20	22.9	22.9	-928
14:17:22	22.9	22.8	-928
14:17:23	22.9	22.8	-930
14:17:25	22.8	22.8	-929
14:17:27	22.9	22.8	-930
14:17:28	22.8	22.8	-930
14:17:30	22.8	22.8	-931
14:17:31	22.8	22.8	-930
14:17:33	22.8	22.8	-930
14:17:35	22.8	22.8	-929
14:17:36	22.8	22.8	-928
14:17:38	22.8	22.8	-930
14:17:39	22.8	22.8	-929
14:17:41	22.8	22.8	-929
14:17:42	22.8	22.8	-929
14:17:44	22.8	22.8	-929
14:17:46	22.8	22.8	-930
14:17:47	22.8	22.8	-929
14:17:49	22.8	22.8	-930
14:17:50	22.8	22.8	-929
14:17:52	22.8	22.8	-930
14:17:54	22.8	22.8	-929
14:17:55	22.8	22.9	-929
14:17:57	22.8	22.9	-928
14:17:58	22.8	22.9	-929
14:18:00	22.9	22.9	-928
14:18:01	23.1	22.8	-926
14:18:03	25.8	21.9	-931
14:18:05	22.6	21.0	-926
14:18:06	16.5	20.2	-930
14:18:08	15.0	19.5	-930
14:18:09	14.1	18.6	-931
14:18:11	13.6	17.8	-933
14:18:13	13.2	17.1	-934
14:18:14	13.0	16.3	-934
14:18:16	12.8	15.5	-934
14:18:17	12.6	14.8	-935
14:18:19	12.4	14.0	-936
14:18:20	12.3	13.3	-935
14:18:22	12.2	12.6	-936
14:18:24	12.1	11.8	-938
14:18:25	12.1	11.2	-936
14:18:27	12.0	10.5	-934
14:18:28	12.0	9.8	-938
14:18:30	12.0	9.2	-938
14:18:31	12.0	8.6	-936
14:18:33	12.0	7.9	-935
14:18:35	12.0	7.4	-935
14:18:36	12.0	6.8	-936
14:18:38	12.0	6.1	-936
14:18:39	12.0	5.8	-936
14:18:41	12.0	5.0	-938
14:18:43	12.0	4.4	-938
14:18:44	12.0	3.9	-936
14:18:46	12.0	3.3	-938
14:18:47	12.0	2.9	-938
14:18:49	12.0	2.3	-938
14:18:50	12.0	1.8	-936
14:18:52	12.1	1.4	-936
14:18:54	12.1	0.9	-938
14:18:55	12.0	0.3	-936
14:18:57	12.0	-0.0	-935
14:18:58	12.1	-0.5	-936
14:19:00	12.1	-1.0	-939
14:19:02	12.1	-1.5	-934
14:19:03	12.1	-1.9	-938
14:19:05	12.1	-2.3	-938
14:19:06	12.1	-2.8	-938
14:19:08	12.1	-3.2	-939
14:19:09	12.1	-3.6	-939
14:19:11	12.2	-4.0	-938
14:19:13	12.1	-4.5	-939
14:19:14	12.1	-4.9	-938
14:19:16	12.1	-5.4	-939
14:19:17	12.1	-5.7	-939
14:19:19	12.1	-6.1	-939
14:19:21	12.1	-6.5	-938
14:19:22	12.1	-6.9	-939
14:19:24	12.1	-7.3	-938
14:19:25	12.1	-7.7	-936
14:19:27	12.1	-8.0	-939
14:19:28	12.1	-8.4	-939
14:19:30	12.1	-8.8	-938
14:19:32	12.1	-9.1	-939
14:19:33	12.1	-9.5	-938
14:19:35	12.1	-9.8	-939
14:19:36	12.1	-10.1	-939
14:19:38	12.2	-10.5	-939
14:19:40	12.2	-10.7	-938
14:19:41	12.2	-11.1	-939
14:19:43	12.2	-11.4	-939
14:19:44	12.2	-11.7	-939
14:19:46	12.2	-12.1	-939
14:19:47	12.2	-12.4	-939
14:19:49	12.1	-12.6	-938
14:19:51	12.2	-13.1	-939
14:19:52	12.2	-13.3	-940
14:19:54	12.1	-13.6	-939
14:19:55	12.1	-14.0	-940
14:19:57	12.1	-14.2	-938
14:19:59	12.1	-14.6	-938
14:20:00	12.1	-14.8	-938
14:20:02	12.1	-15.1	-938
14:20:03	12.1	-15.4	-938
14:20:05	12.1	-15.7	-939
14:20:06	12.1	-16.0	-938
14:20:08	12.1	-16.2	-939
14:20:10	12.1	-16.5	-940
14:20:11	12.1	-16.8	-939
14:20:13	12.1	-17.1	-939
14:20:14	12.1	-17.3	-938
14:20:16	12.1	-17.6	-939
14:20:17	12.1	-17.9	-939
14:20:19	12.1	-18.1	-939
14:20:21	12.0	-18.4	-938
14:20:22	12.0	-18.7	-939
14:20:24	12.0	-18.9	-940
14:20:25	12.0	-19.1	-940
14:20:27	12.0	-19.4	-940
14:20:29	12.0	-19.6	-940
14:20:30	12.0	-19.9	-940
14:20:32	12.0	-20.2	-940
14:20:33	12.0	-20.3	-941
14:20:35	12.0	-20.6	-939
14:20:36	12.0	-20.8	-940
14:20:38	11.9	-21.1	-939
14:20:40	11.9	-21.3	-939
14:20:41	11.9	-21.5	-940
14:20:43	11.9	-21.8	-941
14:20:44	11.9	-22.0	-940
14:20:46	11.9	-22.2	-939
14:20:48	11.8	-22.5	-941
14:20:49	11.9	-22.6	-940
14:20:51	11.8	-22.9	-941
14:20:52	11.8	-23.2	-941
14:20:54	11.8	-23.3	-941
14:20:55	11.8	-23.5	-941
14:20:57	11.8	-23.8	-943
14:20:59	11.7	-23.9	-941
14:21:00	11.8	-24.1	-941
14:21:02	11.8	-24.4	-940
14:21:03	11.8	-24.6	-941
14:21:05	11.8	-24.7	-941
14:21:07	11.8	-24.9	-940
14:21:08	11.7	-25.1	-941
14:21:10	11.8	-25.3	-941
14:21:11	11.8	-25.4	-941
14:21:13	11.8	-25.7	-941
14:21:14	11.7	-25.9	-941
14:21:16	11.7	-26.0	-939
14:21:18	11.7	-26.3	-940
14:21:19	11.7	-26.4	-941
14:21:21	11.7	-26.6	-941
14:21:22	11.7	-26.8	-940
14:21:24	11.7	-27.0	-941
14:21:26	11.7	-27.2	-940
14:21:27	11.7	-27.4	-943
14:21:29	11.7	-27.5	-941
