time	T hot	T mid	T cold	mBar
13:51:39	43.5	57.7	1.2	-1889
13:51:40	43.6	57.7	1.0	-1889
13:51:42	43.7	57.7	0.7	-1889
13:51:43	43.7	57.7	0.4	-1889
13:51:45	43.9	57.8	0.3	-1889
13:51:47	44.0	57.8	0.0	-1889
13:51:48	44.1	57.8	-0.1	-1889
13:51:50	44.2	57.8	-0.3	-1889
13:51:51	44.3	57.8	-0.6	-1889
13:51:53	44.4	57.8	-0.8	-1889
13:51:54	44.5	57.8	-1.0	-1889
13:51:56	44.6	57.8	-1.3	-1889
13:51:58	44.7	57.8	-1.5	-1889
13:51:59	44.8	57.7	-1.7	-1889
13:52:01	45.0	57.7	-1.8	-1889
13:52:02	45.1	57.8	-2.0	-1889
13:52:04	45.2	57.8	-2.2	-1889
13:52:05	45.3	57.7	-2.4	-1889
13:52:07	45.4	57.7	-2.6	-1889
13:52:09	45.5	57.7	-2.8	-1889
13:52:10	45.6	57.7	-3.0	-1889
13:52:12	45.7	57.6	-3.2	-1889
13:52:13	45.8	57.6	-3.4	-1889
13:52:15	45.8	57.6	-3.6	-1889
13:52:16	45.9	57.6	-3.8	-1889
13:52:18	46.0	57.6	-4.0	-1889
13:52:20	46.1	57.6	-4.2	-1889
13:52:21	46.2	57.6	-4.4	-1889
13:52:23	46.3	57.6	-4.6	-1889
13:52:24	46.5	57.6	-4.7	-1889
13:52:26	46.5	57.5	-4.8	-1889
13:52:27	46.6	57.5	-5.0	-1889
13:52:29	46.7	57.5	-5.2	-1889
13:52:31	46.7	57.5	-5.4	-1889
13:52:32	46.8	57.5	-5.6	-1889
13:52:34	46.9	57.5	-5.7	-1889
13:52:35	47.0	57.5	-5.9	-1889
13:52:37	47.0	57.4	-6.1	-1889
13:52:38	47.1	57.4	-6.2	-1889
13:52:40	47.2	57.4	-6.4	-1889
13:52:42	47.2	57.4	-6.6	-1889
13:52:43	47.2	57.3	-6.8	-1889
13:52:45	47.3	57.4	-6.9	-1889
13:52:46	47.3	57.3	-7.1	-1889
13:52:48	47.6	57.4	-7.1	-1889
13:52:49	47.7	57.4	-7.3	-1889
13:52:51	47.7	57.4	-7.4	-1889
13:52:53	47.8	57.3	-7.6	-1889
13:52:54	47.9	57.3	-7.7	-1889
13:52:56	47.9	57.3	-7.9	-1889
13:52:57	48.0	57.3	-8.1	-1889
13:52:59	48.0	57.3	-8.2	-1889
13:53:00	48.1	57.3	-8.4	-1889
13:53:02	48.2	57.2	-8.5	-1889
13:53:04	48.3	57.2	-8.6	-1889
13:53:05	48.3	57.2	-8.8	-1889
13:53:07	48.4	57.2	-8.9	-1889
13:53:08	48.5	57.1	-9.1	-1889
13:53:10	48.6	57.1	-9.2	-1889
13:53:11	48.6	57.2	-9.3	-1889
13:53:13	48.7	57.2	-9.4	-1889
13:53:15	48.7	57.1	-9.6	-1889
13:53:16	48.8	57.2	-9.7	-1889
13:53:18	48.9	57.2	-9.8	-1889
13:53:19	48.9	57.2	-10.0	-1889
13:53:21	48.9	57.1	-10.1	-1889
13:53:22	49.0	57.1	-10.2	-1889
13:53:24	49.1	57.1	-10.4	-1889
13:53:26	49.2	57.1	-10.5	-1889
13:53:27	49.3	57.1	-10.6	-1889
13:53:29	49.3	57.1	-10.7	-1889
13:53:30	49.4	57.1	-10.9	-1889
13:53:32	49.4	57.1	-11.0	-1889
13:53:33	49.6	57.0	-11.0	-1889
13:53:35	49.7	57.1	-11.1	-1889
13:53:37	49.7	57.1	-11.2	-1889
13:53:38	49.8	57.1	-11.3	-1889
13:53:40	49.8	57.1	-11.5	-1889
13:53:41	49.9	57.0	-11.6	-1889
13:53:43	50.0	57.1	-11.7	-1889
13:53:44	50.1	57.1	-11.8	-1889
13:53:46	50.1	57.1	-11.9	-1889
13:53:48	50.2	57.0	-12.0	-1889
13:53:49	50.2	57.0	-12.1	-1889
13:53:51	50.3	57.0	-12.2	-1889
13:53:52	50.3	57.0	-12.4	-1889
13:53:54	50.4	57.0	-12.4	-1889
13:53:55	50.5	57.0	-12.6	-1889
13:53:57	50.7	57.0	-12.5	-1889
13:53:59	50.8	57.1	-12.6	-1889
13:54:00	50.8	57.1	-12.7	-1889
13:54:02	50.9	57.0	-12.8	-1889
13:54:03	50.9	57.0	-12.9	-1889
13:54:05	51.0	57.0	-13.0	-1889
13:54:06	51.0	57.0	-13.1	-1889
13:54:08	51.1	57.0	-13.2	-1889
13:54:10	51.1	57.0	-13.2	-1889
13:54:11	51.2	57.0	-13.4	-1889
13:54:13	51.3	57.0	-13.5	-1889
13:54:14	51.3	57.0	-13.6	-1889
13:54:16	51.4	57.0	-13.7	-1889
13:54:18	51.4	57.0	-13.7	-1889
13:54:19	51.5	57.0	-13.8	-1889
13:54:21	51.6	57.0	-13.8	-1889
13:54:22	51.7	57.0	-13.9	-1889
13:54:24	51.7	57.1	-14.0	-1889
13:54:25	51.8	57.1	-14.1	-1889
13:54:27	51.9	57.0	-14.2	-1889
13:54:28	51.9	57.1	-14.3	-1889
13:54:30	52.0	57.0	-14.4	-1889
13:54:32	52.0	57.0	-14.4	-1889
13:54:33	52.1	57.1	-14.5	-1889
13:54:35	52.2	57.0	-14.5	-1889
13:54:36	52.2	57.0	-14.6	-1889
13:54:38	52.3	57.0	-14.7	-1889
13:54:39	52.3	57.0	-14.8	-1889
13:54:41	52.4	57.1	-14.8	-1889
13:54:43	52.4	57.1	-14.9	-1889
13:54:44	52.5	57.2	-14.9	-1889
13:54:46	52.6	57.2	-15.0	-1889
13:54:47	52.7	57.2	-15.0	-1889
13:54:49	52.8	57.2	-15.2	-1889
13:54:50	52.8	57.2	-15.2	-1889
13:54:52	52.9	57.2	-15.3	-1889
13:54:54	52.9	57.2	-15.4	-1889
13:54:55	53.0	57.2	-15.4	-1889
13:54:57	53.0	57.2	-15.5	-1889
13:54:58	53.0	57.2	-15.5	-1889
13:55:00	53.1	57.3	-15.6	-1889
13:55:02	53.2	57.3	-15.7	-1889
13:55:03	53.2	57.3	-15.8	-1889
13:55:05	53.3	57.3	-15.8	-1889
13:55:06	53.4	57.3	-15.7	-1889
13:55:08	53.5	57.4	-15.8	-1889
13:55:09	53.5	57.4	-15.8	-1889
13:55:11	53.6	57.4	-15.9	-1889
13:55:12	53.7	57.5	-16.0	-1889
13:55:14	53.7	57.5	-16.0	-1889
13:55:16	53.7	57.5	-16.1	-1889
13:55:17	53.8	57.5	-16.1	-1889
13:55:19	53.8	57.5	-16.2	-1889
13:55:20	53.9	57.5	-16.3	-1889
13:55:22	53.9	57.5	-16.3	-1889
13:55:24	54.0	57.5	-16.4	-1889
13:55:25	54.0	57.5	-16.4	-1889
13:55:27	54.1	57.5	-16.4	-1889
13:55:28	54.1	57.5	-16.4	-1889
13:55:30	54.3	57.5	-16.4	-1889
13:55:32	54.3	57.6	-16.4	-1889
13:55:33	54.4	57.6	-16.5	-1889
13:55:35	54.5	57.7	-16.5	-1889
13:55:36	54.5	57.7	-16.6	-1889
13:55:38	54.5	57.7	-16.7	-1889
13:55:39	54.6	57.7	-16.7	-1889
13:55:41	54.6	57.0	-16.6	-1889
13:55:43	52.3	52.2	-15.7	-1889
13:55:44	51.4	49.3	-14.8	-1889
13:55:46	50.9	47.3	-14.2	-1889
13:55:47	50.5	46.0	-13.6	-1889
13:55:49	50.0	44.7	-12.9	-1889
13:55:50	49.7	43.5	-12.3	-1889
13:55:52	49.4	42.6	-11.8	-1889
13:55:54	49.1	41.9	-11.1	-1889
13:55:55	48.7	40.8	-10.6	-1889
13:55:57	48.5	40.2	-10.1	-1889
13:55:58	48.2	39.5	-9.6	-1889
13:56:00	47.9	38.8	-9.2	-1889
13:56:01	47.7	38.3	-8.7	-1889
13:56:03	47.4	37.7	-8.3	-1889
13:56:05	47.2	37.1	-7.9	-1889
13:56:06	47.0	36.7	-7.4	-1889
13:56:08	46.8	36.2	-7.0	-1889
13:56:09	46.5	35.7	-6.7	-1889
13:56:11	46.3	35.3	-6.3	-1889
13:56:12	46.1	34.9	-5.9	-1889
13:56:14	45.9	34.6	-5.6	-1889
13:56:16	45.7	34.3	-5.2	-1889
13:56:17	45.7	34.0	-4.8	-1889
13:56:19	45.5	33.7	-4.4	-1889
13:56:20	45.4	33.4	-4.1	-1889
13:56:22	45.2	33.2	-3.8	-1889
13:56:23	45.0	32.9	-3.6	-1889
13:56:25	44.9	32.6	-3.4	-1889
13:56:27	44.7	32.4	-3.1	-1889
13:56:28	44.6	32.2	-2.9	-1889
13:56:30	44.4	31.9	-2.6	-1889
13:56:31	44.3	31.8	-2.3	-1889
13:56:33	44.2	31.6	-2.1	-1889
13:56:34	44.1	31.4	-1.8	-1889
13:56:36	44.0	31.2	-1.5	-1889
13:56:38	43.8	31.1	-1.3	-1889
13:56:39	43.8	30.9	-1.0	-1889
13:56:41	43.7	30.8	-0.8	-1889
13:56:42	43.6	30.7	-0.5	-1889
13:56:44	43.5	30.6	-0.2	-1889
13:56:45	43.3	30.5	-0.0	-1889
13:56:47	43.2	30.4	0.1	-1889
13:56:49	43.2	30.3	0.4	-1889
13:56:50	43.1	30.2	0.6	-1889
13:56:52	43.0	30.2	0.8	-1889
13:56:53	43.0	30.1	1.1	-1889
13:56:55	42.9	30.0	1.3	-1889
13:56:57	42.7	29.9	1.5	-1889
13:56:58	42.7	29.9	1.7	-1889
13:57:00	42.6	29.9	1.9	-1889
13:57:01	42.5	29.8	2.2	-1889
13:57:03	42.5	29.8	2.5	-1889
13:57:04	42.5	29.8	2.6	-1889
13:57:06	42.4	29.7	2.9	-1889
13:57:08	42.4	29.7	3.1	-1889
13:57:09	42.4	29.7	3.3	-1889
13:57:11	42.3	29.6	3.5	-1889
13:57:12	42.2	29.6	3.7	-1889
13:57:14	42.2	29.6	3.8	-1889
13:57:15	42.1	29.6	4.0	-1889
13:57:17	42.0	29.6	4.2	-1889
13:57:19	41.9	29.5	4.5	-1889
13:57:20	41.9	29.6	4.6	-1889
13:57:22	41.9	29.6	4.8	-1889
13:57:23	41.8	29.5	5.0	-1889
13:57:25	41.8	29.5	5.2	-1889
13:57:27	41.9	29.5	5.5	-1889
13:57:28	41.9	29.6	5.7	-1889
13:57:30	41.8	29.6	5.9	-1889
13:57:31	41.8	29.6	6.1	-1889
13:57:33	41.8	29.7	6.3	-1889
13:57:34	41.7	29.7	6.5	-1889
13:57:36	41.7	29.7	6.7	-1889
13:57:38	41.6	29.7	6.8	-1889
13:57:39	41.6	29.7	7.0	-1889
13:57:41	41.5	29.7	7.2	-1889
13:57:42	41.5	29.7	7.3	-1889
13:57:44	41.4	29.8	7.4	-1889
13:57:45	41.4	29.8	7.6	-1889
13:57:47	41.4	29.8	7.8	-1889
13:57:49	41.4	29.9	8.0	-1889
13:57:50	41.4	29.9	8.2	-1889
13:57:52	41.4	29.9	8.4	-1889
13:57:53	41.4	29.9	8.6	-1889
13:57:55	41.4	30.0	8.7	-1888
13:57:56	41.3	30.0	8.9	-1889
13:57:58	41.3	30.0	9.0	-1889
13:58:00	41.3	30.1	9.2	-1889
13:58:01	41.2	30.1	9.4	-1889
13:58:03	41.2	30.1	9.5	-1889
13:58:04	41.2	30.2	9.6	-1889
13:58:06	41.2	30.2	9.9	-1889
13:58:07	41.2	30.2	10.1	-1889
13:58:09	41.2	30.2	10.1	-1889
13:58:11	41.1	30.2	10.3	-1889
13:58:12	41.2	30.3	10.5	-1889
13:58:14	41.1	30.4	10.7	-1889
13:58:15	41.1	30.4	10.9	-1889
13:58:17	41.1	30.4	11.0	-1889
13:58:18	41.1	30.4	11.1	-1889
13:58:20	41.0	30.5	11.3	-1889
13:58:22	41.0	30.6	11.4	-1889
13:58:23	41.0	30.6	11.5	-1889
13:58:25	41.0	30.7	11.7	-1889
13:58:26	41.0	30.7	11.8	-1889
13:58:28	41.0	30.7	12.0	-1889
13:58:30	41.0	30.7	12.1	-1888
13:58:31	41.0	30.7	12.2	-1889
13:58:33	40.9	30.8	12.3	-1889
13:58:34	40.9	30.9	12.5	-1889
13:58:36	40.9	30.9	12.7	-1889
13:58:37	40.9	30.9	12.9	-1889
13:58:39	40.9	31.0	13.0	-1889
13:58:41	40.9	31.0	13.1	-1889
13:58:42	40.9	31.0	13.2	-1889
13:58:44	40.9	31.0	13.4	-1889
13:58:45	40.8	31.1	13.5	-1888
13:58:47	40.8	31.1	13.6	-1889
13:58:48	40.8	31.2	13.7	-1889
13:58:50	40.8	31.2	13.8	-1889
13:58:52	40.8	31.2	14.0	-1889
13:58:53	40.8	31.3	14.1	-1889
13:58:55	40.9	31.3	14.2	-1889
13:58:56	40.8	31.4	14.4	-1889
13:58:58	40.8	31.4	14.5	-1889
13:58:59	40.9	31.4	14.7	-1888
13:59:01	40.9	31.5	14.8	-1889
13:59:03	40.9	31.5	15.0	-1889
13:59:04	40.9	31.5	15.0	-1889
13:59:06	40.8	31.6	15.1	-1889
13:59:07	40.8	31.6	15.3	-1889
13:59:09	40.8	31.7	15.4	-1889
13:59:10	40.8	31.7	15.5	-1889
13:59:12	40.7	31.7	15.6	-1889
13:59:14	40.7	31.8	15.7	-1888
13:59:15	40.7	31.8	15.8	-1889
13:59:17	40.7	31.8	15.9	-1889
13:59:18	40.7	31.8	16.0	-1889
13:59:20	40.7	31.9	16.2	-1889
13:59:21	40.7	31.9	16.3	-1889
13:59:23	40.7	31.9	16.5	-1889
13:59:25	40.7	32.1	16.6	-1889
13:59:26	40.7	32.1	16.6	-1889
13:59:28	40.7	32.1	16.8	-1888
13:59:29	40.7	32.1	16.9	-1889
13:59:31	40.7	32.2	17.0	-1888
13:59:32	40.7	32.2	17.1	-1888
13:59:34	40.7	32.3	17.2	-1889
13:59:36	40.7	32.3	17.3	-1889
13:59:37	40.7	32.3	17.4	-1888
13:59:39	40.7	32.3	17.6	-1888
13:59:40	40.7	32.3	17.7	-1888
13:59:42	40.7	32.4	17.8	-1888
13:59:43	40.7	32.4	17.9	-1889
13:59:45	40.7	32.5	18.0	-1889
13:59:47	40.8	32.5	18.1	-1889
13:59:48	40.7	32.5	18.2	-1889
13:59:50	40.7	32.6	18.3	-1889
13:59:51	40.7	32.6	18.4	-1889
13:59:53	40.7	32.7	18.5	-1888
13:59:54	40.7	32.7	18.6	-1889
13:59:56	40.7	32.7	18.7	-1889
13:59:58	40.7	32.7	18.8	-1889
13:59:59	40.7	32.8	19.0	-1888
14:00:01	40.6	32.8	19.0	-1888
