time	T hot	T mid	T cold	mBar
10:56:18	36.4	29.5	5.9	-1038
10:56:19	36.4	29.5	5.5	-1038
10:56:21	36.5	29.5	5.3	-1035
10:56:22	36.5	29.5	4.8	-1037
10:56:24	36.5	29.6	4.4	-1037
10:56:26	36.6	29.6	4.1	-1037
10:56:27	36.6	29.6	3.7	-1035
10:56:29	36.7	29.6	3.4	-1037
10:56:30	36.7	29.7	3.0	-1038
10:56:32	36.7	29.7	2.6	-1037
10:56:33	36.8	29.7	2.2	-1035
10:56:35	36.8	29.7	1.9	-1039
10:56:37	36.9	29.8	1.5	-1037
10:56:38	36.9	29.8	1.1	-1035
10:56:40	36.9	29.8	0.8	-1035
10:56:41	36.9	29.9	0.4	-1037
10:56:43	36.9	29.9	0.1	-1035
10:56:45	37.1	29.9	-0.1	-1038
10:56:46	37.1	29.9	-0.5	-1037
10:56:48	37.1	30.0	-0.8	-1038
10:56:49	37.1	29.9	-1.1	-1037
10:56:51	37.1	30.0	-1.5	-1038
10:56:52	37.1	30.0	-1.8	-1038
10:56:54	37.2	30.0	-2.2	-1039
10:56:56	37.2	30.0	-2.5	-1038
10:56:57	37.2	30.0	-2.8	-1038
10:56:59	37.3	30.1	-3.1	-1038
10:57:00	37.3	30.1	-3.4	-1037
10:57:02	37.3	30.0	-3.7	-1037
10:57:03	37.3	30.1	-4.1	-1038
10:57:05	37.3	30.1	-4.4	-1038
10:57:07	37.4	30.1	-4.7	-1037
10:57:08	37.5	30.2	-4.9	-1035
10:57:10	37.5	30.2	-5.3	-1037
10:57:11	37.5	30.2	-5.5	-1037
10:57:13	37.6	30.3	-5.8	-1038
10:57:15	37.6	30.3	-6.1	-1038
10:57:16	37.6	30.3	-6.5	-1037
10:57:18	37.6	30.3	-6.8	-1037
10:57:19	37.6	30.3	-7.0	-1037
10:57:21	37.7	30.3	-7.3	-1035
10:57:22	37.7	30.4	-7.6	-1037
10:57:24	37.7	30.4	-7.9	-1034
10:57:26	37.8	30.4	-8.2	-1038
10:57:27	37.8	30.4	-8.5	-1037
10:57:29	37.8	30.4	-8.7	-1037
10:57:30	37.9	30.4	-8.9	-1037
10:57:32	37.9	30.4	-9.2	-1037
10:57:33	37.9	30.5	-9.5	-1035
10:57:35	38.0	30.5	-9.7	-1038
10:57:37	37.9	30.5	-10.0	-1038
10:57:38	38.0	30.5	-10.3	-1037
10:57:40	38.0	30.6	-10.6	-1037
10:57:41	38.0	30.6	-10.9	-1040
10:57:43	38.0	30.6	-11.1	-1039
10:57:45	38.0	30.6	-11.4	-1038
10:57:46	38.0	30.6	-11.7	-1037
10:57:48	38.0	30.6	-11.9	-1038
10:57:49	38.1	30.6	-12.2	-1037
10:57:51	38.1	30.6	-12.4	-1037
10:57:52	38.1	30.7	-12.6	-1037
10:57:54	38.1	30.7	-12.9	-1038
10:57:56	38.1	30.7	-13.1	-1037
10:57:57	38.2	30.8	-13.4	-1039
10:57:59	38.2	30.8	-13.6	-1038
10:58:00	38.2	30.7	-13.9	-1039
10:58:02	38.2	30.7	-14.2	-1039
10:58:04	38.2	30.8	-14.4	-1037
10:58:05	38.3	30.8	-14.6	-1037
10:58:07	38.2	30.8	-14.9	-1039
10:58:08	38.3	30.8	-15.1	-1037
10:58:10	38.3	30.8	-15.3	-1038
10:58:11	38.3	30.8	-15.6	-1037
10:58:13	38.3	30.8	-15.8	-1038
10:58:15	38.3	30.9	-16.0	-1038
10:58:16	38.3	30.8	-16.3	-1035
10:58:18	38.3	30.9	-16.5	-1035
10:58:19	38.4	30.9	-16.7	-1037
10:58:21	38.3	30.9	-17.0	-1037
10:58:23	38.4	30.9	-17.1	-1038
10:58:24	38.4	30.9	-17.4	-1037
10:58:26	38.4	30.9	-17.6	-1038
10:58:27	38.4	30.9	-17.8	-1038
10:58:29	38.4	30.9	-18.1	-1038
10:58:30	38.4	30.9	-18.2	-1038
10:58:32	38.4	31.0	-18.5	-1038
10:58:34	38.4	31.0	-18.7	-1038
10:58:35	38.5	30.9	-18.9	-1039
10:58:37	38.5	31.0	-19.1	-1038
10:58:38	38.5	30.9	-19.3	-1037
10:58:40	38.5	31.0	-19.4	-1037
10:58:42	38.5	31.0	-19.7	-1037
10:58:43	38.5	31.1	-19.9	-1038
10:58:45	38.5	31.1	-20.0	-1039
10:58:46	38.5	31.1	-20.3	-1035
10:58:48	38.5	31.1	-20.5	-1038
10:58:49	38.6	31.1	-20.7	-1039
10:58:51	38.5	31.1	-20.9	-1038
10:58:53	38.5	31.1	-21.1	-1038
10:58:54	38.6	31.1	-21.3	-1038
10:58:56	38.6	31.2	-21.4	-1038
10:58:57	38.6	31.2	-21.6	-1039
10:58:59	38.6	31.2	-21.8	-1040
10:59:01	38.6	31.2	-22.0	-1039
10:59:02	38.6	31.2	-22.2	-1039
10:59:04	38.7	31.2	-22.3	-1037
10:59:05	38.7	31.2	-22.6	-1039
10:59:07	38.7	31.2	-22.7	-1037
10:59:08	38.7	31.2	-22.9	-1038
10:59:10	38.7	31.2	-23.1	-1040
10:59:12	38.7	31.2	-23.3	-1040
10:59:13	38.7	31.2	-23.5	-1039
10:59:15	38.7	31.2	-23.7	-1040
10:59:16	38.7	31.2	-23.8	-1038
10:59:18	38.7	31.2	-24.0	-1040
10:59:20	38.7	31.2	-24.2	-1038
10:59:21	38.7	31.2	-24.3	-1040
10:59:23	38.7	31.2	-24.5	-1042
10:59:24	38.7	31.3	-24.6	-1040
10:59:26	38.7	31.3	-24.9	-1043
10:59:27	38.8	31.3	-24.9	-1040
10:59:29	38.8	31.3	-25.1	-1040
10:59:31	38.8	31.3	-25.3	-1039
10:59:32	38.8	31.3	-25.4	-1038
10:59:34	38.8	31.3	-25.6	-1039
10:59:35	38.8	31.3	-25.8	-1039
10:59:37	38.9	31.3	-25.9	-1039
10:59:39	38.9	31.3	-26.1	-1039
10:59:40	38.8	31.3	-26.2	-1039
10:59:42	38.8	31.4	-26.4	-1040
10:59:43	38.9	31.3	-26.6	-1038
10:59:45	38.9	31.4	-26.7	-1040
10:59:46	38.9	31.3	-26.9	-1039
10:59:48	38.9	31.3	-27.0	-1040
10:59:50	38.9	31.4	-27.1	-1038
10:59:51	38.9	31.3	-27.3	-1039
10:59:53	38.9	31.5	-27.4	-1039
10:59:54	38.9	31.5	-27.6	-1042
10:59:56	38.9	31.5	-27.7	-1039
10:59:58	38.9	31.5	-27.9	-1038
10:59:59	38.9	31.5	-28.1	-1040
11:00:01	38.9	31.4	-28.2	-1039
11:00:02	38.9	31.5	-28.3	-1038
11:00:04	38.9	31.5	-28.5	-1038
11:00:05	39.0	31.5	-28.6	-1040
11:00:07	38.9	31.5	-28.7	-1039
11:00:09	38.9	31.5	-28.9	-1039
11:00:10	38.9	31.5	-29.0	-1038
11:00:12	38.9	31.5	-29.2	-1040
11:00:13	39.0	31.5	-29.3	-1040
11:00:15	38.9	31.5	-29.4	-1040
11:00:17	39.0	31.5	-29.6	-1042
11:00:18	39.0	31.5	-29.7	-1038
11:00:20	39.0	31.5	-29.8	-1040
11:00:21	39.0	31.5	-30.0	-1039
11:00:23	39.0	31.5	-30.2	-1040
11:00:24	39.0	31.5	-30.3	-1038
11:00:26	39.0	31.5	-30.4	-1039
11:00:28	39.0	31.5	-30.6	-1038
11:00:29	39.0	31.5	-30.7	-1038
11:00:31	39.0	31.5	-30.8	-1040
11:00:32	39.0	31.5	-30.9	-1042
11:00:34	39.0	31.5	-31.1	-1039
11:00:36	39.0	31.5	-31.1	-1039
11:00:37	39.1	31.6	-31.2	-1037
11:00:39	39.0	31.6	-31.3	-1038
11:00:40	39.0	31.6	-31.5	-1038
11:00:42	39.0	31.6	-31.6	-1039
11:00:43	39.1	31.7	-31.7	-1039
11:00:45	39.0	31.7	-31.8	-1040
11:00:47	39.1	31.6	-31.9	-1039
11:00:48	39.1	31.7	-32.1	-1038
11:00:50	39.0	31.6	-32.2	-1038
11:00:51	39.0	31.7	-32.3	-1039
11:00:53	39.0	31.7	-32.4	-1038
11:00:54	39.1	31.7	-32.5	-1042
11:00:56	39.1	31.7	-32.6	-1037
11:00:58	39.1	31.7	-32.8	-1039
11:00:59	39.1	31.7	-32.8	-1039
11:01:01	39.2	31.7	-32.9	-1039
11:01:02	39.2	31.7	-33.0	-1038
11:01:04	39.1	31.7	-33.1	-1043
11:01:06	39.1	31.7	-33.2	-1042
11:01:07	39.1	31.7	-33.3	-1039
11:01:09	39.2	31.8	-33.4	-1040
11:01:10	39.2	31.8	-33.5	-1039
11:01:12	39.2	31.7	-33.6	-1039
11:01:14	39.2	31.7	-33.7	-1040
11:01:15	39.2	31.7	-33.8	-1038
11:01:17	39.1	31.8	-33.9	-1039
11:01:18	39.2	31.8	-34.1	-1040
11:01:20	39.2	31.7	-34.2	-1039
11:01:21	39.1	31.8	-34.3	-1039
11:01:23	39.2	31.8	-34.3	-1038
11:01:25	39.3	31.8	-34.4	-1039
11:01:26	39.2	31.8	-34.5	-1040
11:01:28	39.2	31.8	-34.6	-1039
11:01:29	39.2	31.8	-34.7	-1039
11:01:31	39.3	31.8	-34.7	-1040
11:01:33	39.3	31.8	-34.9	-1040
11:01:34	39.3	31.8	-34.9	-1038
11:01:36	39.3	31.8	-35.0	-1038
11:01:37	39.3	31.8	-35.1	-1038
11:01:39	39.3	31.8	-35.2	-1038
11:01:40	39.3	31.8	-35.3	-1038
11:01:42	39.3	31.8	-35.4	-1038
11:01:44	39.3	31.8	-35.5	-1039
11:01:45	39.3	31.8	-35.6	-1039
11:01:47	39.3	31.8	-35.7	-1042
11:01:48	39.3	31.8	-35.7	-1040
11:01:50	39.3	31.8	-35.8	-1039
11:01:52	39.3	31.9	-35.9	-1038
11:01:53	39.3	31.9	-36.0	-1040
11:01:55	39.3	31.8	-36.1	-1040
11:01:56	39.3	31.9	-36.1	-1040
11:01:58	39.4	31.8	-36.2	-1040
11:01:59	39.3	31.9	-36.3	-1042
11:02:01	39.3	31.9	-36.4	-1042
11:02:03	39.4	31.9	-36.5	-1040
11:02:04	39.3	31.9	-36.6	-1040
11:02:06	39.3	31.9	-36.7	-1042
11:02:07	39.3	31.9	-36.8	-1039
11:02:09	39.3	31.9	-36.8	-1039
11:02:10	39.4	31.9	-36.9	-1042
11:02:12	39.3	31.9	-37.0	-1039
11:02:14	39.4	31.9	-37.1	-1040
11:02:15	39.4	31.9	-37.2	-1040
11:02:17	39.3	31.9	-37.2	-1038
11:02:18	39.3	31.9	-37.3	-1037
11:02:20	39.4	31.9	-37.4	-1039
11:02:22	39.4	31.9	-37.5	-1039
11:02:23	39.3	31.9	-37.5	-1039
11:02:25	39.4	31.9	-37.6	-1040
11:02:26	39.3	31.9	-37.7	-1037
11:02:28	39.3	31.9	-37.7	-1037
11:02:29	39.4	31.9	-37.8	-1040
11:02:31	39.4	31.9	-37.9	-1040
11:02:33	39.4	31.9	-37.9	-1039
11:02:34	39.4	31.9	-37.9	-1040
11:02:36	39.4	31.9	-38.1	-1039
11:02:37	39.4	31.9	-38.1	-1040
11:02:39	39.4	32.0	-38.2	-1039
11:02:41	39.4	31.9	-38.3	-1040
11:02:42	39.4	31.9	-38.3	-1040
11:02:44	39.4	32.0	-38.5	-1039
11:02:45	39.4	31.9	-38.5	-1038
11:02:47	39.4	31.9	-38.6	-1040
11:02:48	39.4	31.9	-38.6	-1038
11:02:50	39.4	31.9	-38.7	-1042
11:02:52	39.4	32.0	-38.8	-1040
11:02:53	39.4	31.9	-38.8	-1040
11:02:55	39.4	31.9	-38.9	-1040
11:02:56	39.5	31.9	-38.9	-1039
11:02:58	39.4	31.9	-38.9	-1039
11:03:00	39.5	32.0	-39.0	-1040
11:03:01	39.5	32.0	-39.1	-1039
11:03:03	39.5	32.0	-39.2	-1040
11:03:04	39.5	31.9	-39.2	-1040
11:03:06	39.5	31.9	-39.3	-1039
11:03:07	39.5	32.0	-39.3	-1040
11:03:09	39.5	31.9	-39.4	-1040
11:03:11	39.4	32.0	-39.5	-1039
11:03:12	39.5	32.0	-39.5	-1038
11:03:14	39.5	32.0	-39.6	-1042
11:03:15	39.4	32.0	-39.7	-1039
11:03:17	39.5	32.0	-39.7	-1040
11:03:18	39.5	32.0	-39.8	-1038
11:03:20	39.5	32.0	-39.8	-1039
11:03:22	39.5	31.9	-39.8	-1040
11:03:23	39.5	32.0	-39.9	-1038
11:03:25	39.5	32.0	-39.9	-1039
11:03:26	39.5	32.0	-40.0	-1039
11:03:28	39.5	31.9	-40.0	-1039
11:03:30	39.5	31.9	-40.1	-1042
11:03:31	39.5	32.0	-40.1	-1040
11:03:33	39.5	31.9	-40.3	-1039
11:03:34	39.5	32.0	-40.3	-1039
11:03:36	39.5	31.9	-40.4	-1040
11:03:37	39.5	32.0	-40.4	-1038
11:03:39	39.5	31.9	-40.5	-1039
11:03:41	39.5	32.0	-40.6	-1038
11:03:42	39.5	31.9	-40.6	-1040
11:03:44	39.5	32.0	-40.7	-1039
11:03:45	39.5	32.0	-40.7	-1040
11:03:47	39.5	32.0	-40.7	-1042
11:03:48	39.5	32.0	-40.8	-1040
11:03:50	39.5	32.0	-40.9	-1040
11:03:52	39.4	32.0	-40.9	-1040
11:03:53	39.5	32.0	-41.0	-1040
11:03:55	39.4	32.0	-41.1	-1042
11:03:56	39.4	32.0	-41.1	-1040
11:03:58	39.5	32.0	-41.2	-1040
11:04:00	39.4	32.0	-41.2	-1040
11:04:01	39.5	32.0	-41.2	-1040
11:04:03	39.4	32.0	-41.3	-1040
11:04:04	39.4	32.0	-41.4	-1040
11:04:06	39.5	32.0	-41.3	-1040
11:04:07	39.6	32.0	-41.3	-1039
11:04:09	39.5	32.1	-41.3	-1038
11:04:11	39.5	32.1	-41.4	-1040
11:04:12	39.5	32.1	-41.4	-1039
11:04:14	39.6	32.1	-41.5	-1038
11:04:15	39.5	32.1	-41.5	-1038
11:04:17	39.6	32.1	-41.6	-1039
11:04:19	39.6	32.1	-41.6	-1038
11:04:20	39.6	32.1	-41.7	-1038
11:04:22	39.5	32.1	-41.7	-1037
11:04:23	39.5	32.1	-41.8	-1039
11:04:25	39.5	32.1	-41.9	-1039
11:04:26	39.5	32.1	-41.9	-1038
11:04:28	39.6	32.0	-41.9	-1039
11:04:30	39.6	32.1	-41.8	-1039
11:04:31	39.6	32.1	-41.9	-1037
11:04:33	39.6	32.1	-41.9	-1038
11:04:34	39.6	32.1	-42.0	-1037
11:04:36	39.6	32.1	-42.0	-1037
11:04:38	39.6	32.1	-42.1	-1038
11:04:39	39.6	32.1	-42.1	-1038
11:04:41	39.6	32.1	-42.1	-1035
11:04:42	39.6	32.1	-42.2	-1037
11:04:44	39.6	32.1	-42.2	-1037
11:04:46	39.6	32.0	-42.3	-1038
11:04:47	39.6	32.1	-42.3	-1037
11:04:49	39.6	32.1	-42.3	-1038
11:04:50	39.6	32.1	-42.4	-1038
11:04:52	39.6	32.1	-42.4	-1039
11:04:53	39.6	32.1	-42.4	-1039
11:04:55	39.6	32.1	-42.5	-1038
11:04:57	39.6	32.1	-42.5	-1038
11:04:58	39.6	32.2	-42.6	-1038
11:05:00	39.6	32.1	-42.6	-1037
11:05:01	39.6	32.1	-42.7	-1038
11:05:03	39.6	32.2	-42.6	-1038
11:05:04	39.6	32.2	-42.7	-1038
11:05:06	39.6	32.2	-42.7	-1035
11:05:08	39.6	32.2	-42.8	-1037
11:05:09	39.6	32.2	-42.8	-1039
11:05:11	39.6	32.2	-42.8	-1039
11:05:12	39.6	32.2	-42.9	-1040
11:05:14	39.6	32.2	-42.9	-1038
11:05:16	39.7	32.2	-42.9	-1038
11:05:17	39.6	32.2	-43.0	-1038
11:05:19	39.6	32.2	-43.0	-1038
11:05:20	39.6	32.1	-43.1	-1035
11:05:22	39.6	32.2	-43.1	-1038
11:05:23	39.7	32.2	-43.1	-1037
11:05:25	39.7	32.2	-43.1	-1039
11:05:27	39.6	32.2	-43.1	-1040
11:05:28	39.6	32.2	-43.2	-1040
11:05:30	39.7	32.2	-43.2	-1039
11:05:31	39.6	32.2	-43.2	-1039
11:05:33	39.7	32.1	-43.3	-1040
11:05:34	39.6	32.2	-43.3	-1040
11:05:36	39.7	32.2	-43.3	-1038
11:05:38	39.7	32.2	-43.4	-1038
11:05:39	39.7	32.2	-43.3	-1038
11:05:41	39.6	32.2	-43.4	-1039
11:05:42	39.7	32.2	-43.5	-1035
11:05:44	39.7	32.2	-43.5	-1039
11:05:46	39.7	32.3	-43.5	-1038
11:05:47	39.7	32.2	-43.5	-1039
11:05:49	39.7	32.2	-43.6	-1038
11:05:50	39.7	32.2	-43.6	-1039
11:05:52	39.7	32.2	-43.6	-1040
11:05:53	39.6	32.2	-43.7	-1039
11:05:55	39.6	32.2	-43.7	-1039
11:05:57	39.7	32.3	-43.8	-1042
11:05:58	39.7	32.2	-43.8	-1040
11:06:00	39.6	32.2	-43.8	-1040
11:06:01	39.7	32.2	-43.8	7897
11:06:03	39.7	32.2	-42.5	7982
11:06:05	39.7	32.2	-41.9	8044
11:06:06	39.7	32.2	-41.4	8077
11:06:08	39.7	32.2	-41.1	8091
11:06:09	39.7	32.2	-40.8	8122
11:06:11	39.7	32.2	-40.5	8134
11:06:13	39.7	32.2	-40.3	8160
11:06:14	39.7	32.2	-40.1	8173
11:06:16	39.7	32.2	-40.0	8196
11:06:17	39.7	32.2	-39.9	8203
11:06:19	39.7	32.2	-39.8	8228
11:06:21	39.7	32.2	-39.7	8237
11:06:22	39.7	32.2	-39.6	8246
11:06:24	39.7	32.2	-39.5	8255
11:06:25	39.8	32.2	-39.4	8262
11:06:27	39.8	32.1	-39.3	8269
11:06:28	39.8	32.2	-39.3	8274
11:06:30	39.8	32.2	-39.3	8281
11:06:32	39.8	32.2	-39.3	8285
11:06:33	39.8	32.2	-39.3	8288
11:06:35	39.8	32.2	-39.3	8291
11:06:36	39.8	32.2	-39.2	8298
11:06:38	39.8	32.2	-39.2	8296
11:06:39	39.8	32.2	-39.2	8302
11:06:41	39.9	32.2	-39.1	8302
11:06:43	39.8	32.2	-39.2	8302
11:06:44	39.8	32.2	-39.2	8301
11:06:46	39.8	32.2	-39.1	8300
11:06:47	39.8	32.2	-39.2	8299
11:06:49	39.9	32.2	-39.1	8302
11:06:51	39.9	32.2	-39.1	8302
11:06:52	39.9	32.3	-39.1	8301
11:06:54	39.9	32.3	-39.1	8293
11:06:55	39.9	32.3	-39.1	8295
11:06:57	39.8	32.3	-39.1	8294
11:06:58	39.9	32.3	-39.1	8290
11:07:00	39.9	32.3	-39.1	8291
11:07:02	39.9	32.3	-39.1	8291
11:07:03	39.9	32.3	-39.1	8290
11:07:05	39.9	32.3	-39.1	8285
11:07:06	39.9	32.3	-39.1	8285
11:07:08	39.9	32.3	-39.1	8280
11:07:10	39.9	32.3	-39.1	8276
11:07:11	39.9	32.3	-39.1	8276
11:07:13	39.9	32.3	-39.1	8278
11:07:14	39.9	32.3	-39.1	8276
11:07:16	39.9	32.2	-39.1	8274
11:07:17	39.9	32.2	-39.1	8272
11:07:19	39.9	32.2	-39.1	8272
11:07:21	39.9	32.2	-39.2	8265
11:07:22	39.9	32.2	-39.2	8267
11:07:24	39.9	32.2	-39.2	8262
11:07:25	39.9	32.2	-39.2	8260
11:07:27	39.9	32.2	-39.2	8255
11:07:29	39.9	32.2	-39.2	8253
11:07:30	39.9	32.3	-39.2	8253
11:07:32	39.9	32.2	-39.2	8249
11:07:33	39.9	32.2	-39.3	8247
11:07:35	39.9	32.2	-39.2	8242
11:07:36	39.9	32.2	-39.2	8247
11:07:38	39.9	32.3	-39.2	8238
11:07:40	39.9	32.3	-39.2	8236
11:07:41	39.9	32.3	-39.2	8232
11:07:43	39.9	32.3	-39.2	8229
11:07:44	39.9	32.3	-39.2	8226
11:07:46	40.0	32.3	-39.2	8223
11:07:48	40.0	32.3	-39.2	8223
11:07:49	39.9	32.3	-39.2	8218
11:07:51	39.9	32.3	-39.3	8216
11:07:52	39.9	32.2	-39.3	8215
11:07:54	39.9	32.3	-39.3	8212
11:07:55	39.9	32.3	-39.3	8213
11:07:57	39.9	32.3	-39.3	8208
11:07:59	40.0	32.3	-39.2	8205
11:08:00	40.0	32.3	-39.3	8203
11:08:02	40.0	32.3	-39.2	8201
11:08:03	40.0	32.4	-39.2	8201
11:08:05	40.0	32.3	-39.3	8195
11:08:06	40.0	32.3	-39.3	8194
11:08:08	40.0	32.3	-39.3	8190
11:08:10	40.0	32.3	-39.3	8190
11:08:11	40.0	32.3	-39.3	8187
11:08:13	40.0	32.3	-39.3	8185
11:08:14	39.9	32.3	-39.3	8184
11:08:16	39.9	32.3	-39.3	8180
11:08:18	40.0	32.3	-39.3	8177
11:08:19	39.9	32.3	-39.3	8175
11:08:21	39.9	32.3	-39.4	8174
11:08:22	39.9	32.3	-39.4	8171
11:08:24	39.9	32.3	-39.4	8168
11:08:25	39.9	32.4	-39.4	8164
11:08:27	40.0	32.4	-39.4	8164
11:08:29	39.9	32.4	-39.4	8161
11:08:30	39.9	32.4	-39.5	8158
11:08:32	39.9	32.4	-39.5	8155
11:08:33	39.9	32.4	-39.5	8155
11:08:35	39.9	32.4	-39.5	8153
11:08:36	39.9	32.4	-39.5	8149
11:08:38	39.9	32.4	-39.5	8149
11:08:40	39.9	32.4	-39.6	8147
11:08:41	39.9	32.4	-39.6	8143
11:08:43	39.9	32.4	-39.5	8143
11:08:44	40.0	32.3	-39.5	8138
11:08:46	40.0	32.4	-39.4	8135
11:08:48	40.0	32.3	-39.5	8134
11:08:49	40.0	32.4	-39.5	8133
11:08:51	40.0	32.3	-39.5	8130
11:08:52	40.0	32.3	-39.5	8127
11:08:54	40.0	32.4	-39.5	8125
11:08:55	40.0	32.3	-39.6	8123
11:08:57	40.0	32.3	-39.6	8118
11:08:59	40.0	32.4	-39.6	8118
11:09:00	40.0	32.4	-39.6	8108
11:09:02	39.9	32.4	-39.6	8106
11:09:03	39.9	32.4	-39.6	8103
11:09:05	40.0	32.4	-39.6	8100
11:09:07	40.0	32.4	-39.6	8097
11:09:08	40.0	32.4	-39.6	8095
11:09:10	40.0	32.3	-39.6	8092
11:09:11	40.0	32.4	-39.6	8092
11:09:13	40.0	32.4	-39.6	8092
11:09:14	40.0	32.4	-39.6	8088
11:09:16	40.0	32.4	-39.6	8088
11:09:18	40.0	32.4	-39.7	8082
11:09:19	40.0	32.4	-39.7	8081
11:09:21	40.0	32.4	-39.7	8077
11:09:22	40.0	32.4	-39.7	8077
11:09:24	40.0	32.4	-39.7	8076
11:09:25	40.0	32.4	-39.7	8075
11:09:27	40.0	32.4	-39.7	8072
11:09:29	40.0	32.4	-39.7	8070
11:09:30	40.0	32.4	-39.7	8067
11:09:32	40.0	32.4	-39.7	8069
11:09:33	40.1	32.4	-39.7	8066
11:09:35	40.0	32.4	-39.7	8062
11:09:37	40.0	32.4	-39.7	8062
11:09:38	40.1	32.4	-39.7	8059
11:09:40	40.1	32.4	-39.7	8060
11:09:41	40.1	32.4	-39.7	8057
11:09:43	40.0	32.4	-39.7	8057
11:09:45	40.0	32.4	-39.7	8054
11:09:46	40.1	32.4	-39.7	8052
11:09:48	40.0	32.4	-39.7	8051
11:09:49	40.1	32.4	-39.7	8048
11:09:51	40.1	32.4	-39.7	8048
11:09:52	40.1	32.4	-39.7	8046
11:09:54	40.1	32.4	-39.7	8044
11:09:56	40.1	32.4	-39.7	8044
11:09:57	40.1	32.4	-39.7	8045
11:09:59	40.1	32.5	-39.7	8040
11:10:00	40.1	32.5	-39.7	8041
11:10:02	40.1	32.5	-39.7	8039
11:10:03	40.1	32.5	-39.8	8038
11:10:05	40.1	32.5	-39.7	8035
11:10:07	40.1	32.5	-39.8	8033
11:10:08	40.1	32.5	-39.8	8034
11:10:10	40.1	32.5	-39.8	8034
11:10:11	40.1	32.5	-39.7	8031
11:10:13	40.1	32.5	-39.8	8031
11:10:15	40.1	32.5	-39.7	8031
11:10:16	40.1	32.5	-39.8	8029
11:10:18	40.1	32.5	-39.7	8030
11:10:19	40.1	32.5	-39.7	8026
11:10:21	40.1	32.5	-39.7	8028
11:10:22	40.1	32.5	-39.7	8025
11:10:24	40.1	32.5	-39.8	8023
11:10:26	40.1	32.4	-39.8	8019
11:10:27	40.1	32.5	-39.8	8020
11:10:29	40.1	32.5	-39.8	8020
11:10:30	40.1	32.5	-39.8	8018
11:10:32	40.1	32.5	-39.8	8019
11:10:33	40.1	32.5	-39.8	8020
11:10:35	40.1	32.5	-39.8	8018
11:10:37	40.0	32.5	-39.8	8015
11:10:38	40.1	32.5	-39.8	8015
11:10:40	40.1	32.5	-39.8	8015
11:10:41	40.1	32.5	-39.8	8012
11:10:43	40.1	32.5	-39.8	8014
11:10:45	40.1	32.5	-39.8	8014
11:10:46	40.1	32.5	-39.8	8009
11:10:48	40.1	32.5	-39.9	8009
11:10:49	40.1	32.5	-39.8	8008
11:10:51	40.1	32.5	-39.8	8005
11:10:52	40.1	32.5	-39.9	8004
11:10:54	40.1	32.5	-39.9	8005
11:10:56	40.1	32.5	-39.8	8007
11:10:57	40.1	32.5	-39.9	8004
11:10:59	40.1	32.5	-39.8	8002
11:11:00	40.1	32.5	-39.8	8003
11:11:02	40.1	32.5	-39.8	8003
11:11:03	40.2	32.5	-39.8	8003
11:11:05	40.2	32.5	-39.8	8000
11:11:07	40.2	32.5	-39.8	8002
11:11:08	40.2	32.5	-39.8	8000
11:11:10	40.2	32.5	-39.8	7998
11:11:11	40.2	32.5	-39.9	7998
11:11:13	40.2	32.5	-39.8	7997
11:11:15	40.2	32.5	-39.8	7998
11:11:16	40.1	32.5	-39.8	7997
