time	T hot	T cold
10:00:01	28.7	28.9
10:00:02	28.7	28.9
10:00:03	28.7	28.9
10:00:05	30.1	28.6
10:00:06	31.6	28.1
10:00:07	32.1	27.0
10:00:09	32.5	26.0
10:00:10	32.7	25.2
10:00:11	32.8	24.4
10:00:13	32.9	23.5
10:00:14	32.9	22.7
10:00:15	32.9	21.9
10:00:16	32.9	21.1
10:00:18	33.0	20.4
10:00:19	33.0	19.5
10:00:20	33.0	18.7
10:00:22	32.9	18.1
10:00:23	32.9	17.3
10:00:24	32.9	16.5
10:00:26	32.9	15.9
10:00:27	32.9	15.1
10:00:28	32.9	14.5
10:00:30	32.8	13.8
10:00:31	32.9	13.1
10:00:32	32.8	12.4
10:00:34	32.8	11.8
10:00:35	32.8	11.0
10:00:36	32.7	10.4
10:00:38	32.8	9.8
10:00:39	32.8	9.1
10:00:40	32.8	8.6
10:00:42	32.7	8.0
10:00:43	32.7	7.3
10:00:44	32.7	6.7
10:00:46	32.7	6.2
10:00:47	32.7	5.6
10:00:48	32.6	5.0
10:00:50	32.6	4.5
10:00:51	32.6	3.9
10:00:52	32.6	3.6
10:00:54	32.6	2.9
10:00:55	32.6	2.3
10:00:56	32.6	1.9
10:00:58	32.6	1.3
10:00:59	32.6	0.8
10:01:00	32.6	0.4
10:01:02	32.6	-0.1
10:01:03	32.6	-0.5
10:01:04	32.6	-0.9
10:01:05	32.6	-1.4
10:01:07	32.6	-1.9
10:01:08	32.6	-2.3
10:01:09	32.6	-2.8
10:01:11	32.6	-3.1
10:01:12	32.6	-3.6
10:01:13	32.6	-4.1
10:01:15	32.6	-4.4
10:01:16	32.6	-4.9
10:01:17	32.5	-5.3
10:01:19	32.5	-5.7
10:01:20	32.5	-6.2
10:01:21	32.5	-6.5
10:01:23	32.5	-6.9
10:01:24	32.5	-7.3
10:01:25	32.5	-7.7
10:01:27	32.5	-8.1
10:01:28	32.5	-8.5
10:01:29	32.5	-8.8
10:01:31	32.5	-9.2
10:01:32	32.5	-9.5
10:01:33	32.5	-9.8
10:01:35	32.5	-10.2
10:01:36	32.4	-10.5
10:01:37	32.4	-10.9
10:01:39	32.5	-11.2
10:01:40	32.4	-11.6
10:01:41	32.4	-11.9
10:01:43	32.4	-12.2
10:01:44	32.4	-12.5
10:01:45	32.5	-12.8
10:01:46	32.4	-13.1
10:01:48	32.4	-13.3
10:01:49	32.4	-13.7
10:01:50	32.4	-14.0
10:01:52	32.4	-14.3
10:01:53	32.4	-14.6
10:01:54	32.4	-14.9
10:01:56	32.4	-15.2
10:01:57	32.4	-15.4
10:01:58	32.3	-15.7
10:02:00	32.4	-15.9
10:02:01	32.3	-16.2
10:02:02	32.3	-16.4
10:02:04	32.3	-16.7
10:02:05	32.4	-16.9
10:02:06	32.4	-17.2
10:02:08	32.3	-17.4
10:02:09	32.4	-17.7
10:02:10	32.4	-17.9
10:02:12	32.3	-18.1
10:02:13	32.3	-18.4
10:02:14	32.3	-18.6
10:02:16	32.3	-18.8
10:02:17	32.3	-19.1
10:02:18	32.3	-19.3
10:02:20	32.3	-19.5
10:02:21	32.3	-19.7
10:02:22	32.3	-19.8
10:02:24	32.3	-20.1
10:02:25	32.3	-20.2
10:02:26	32.2	-20.4
10:02:28	32.2	-20.7
10:02:29	32.3	-20.9
10:02:30	32.3	-21.0
