time	T hot	T cold
09:40:01	27.1	26.8
09:40:02	27.1	26.8
09:40:03	27.1	26.9
09:40:05	27.2	26.9
09:40:06	27.5	26.9
09:40:07	29.6	26.3
09:40:09	30.4	25.5
09:40:10	30.8	24.5
09:40:11	31.0	23.6
09:40:13	31.1	22.7
09:40:14	31.2	21.7
09:40:15	31.3	21.2
09:40:17	31.4	20.0
09:40:18	31.5	19.0
09:40:19	31.5	18.3
09:40:21	31.6	17.4
09:40:22	31.7	16.5
09:40:23	31.7	15.9
09:40:25	31.8	14.9
09:40:26	31.8	14.1
09:40:27	31.9	13.5
09:40:29	32.0	12.6
09:40:30	32.0	11.8
09:40:31	32.0	11.2
09:40:33	32.1	10.3
09:40:34	32.1	9.5
09:40:35	32.1	8.9
09:40:37	32.2	8.2
09:40:38	32.2	7.5
09:40:39	32.2	6.8
09:40:41	32.2	6.2
09:40:42	32.2	5.4
09:40:43	32.3	4.8
09:40:45	32.3	4.2
09:40:46	32.3	3.5
09:40:47	32.3	2.9
09:40:49	32.3	2.3
09:40:50	32.3	1.7
09:40:51	32.4	1.1
09:40:52	32.4	0.6
09:40:54	32.4	0.0
09:40:55	32.4	-0.5
09:40:56	32.4	-1.0
09:40:58	32.4	-1.6
09:40:59	32.4	-2.0
09:41:00	32.4	-2.6
09:41:02	32.4	-3.1
09:41:03	32.4	-3.6
09:41:04	32.4	-4.2
09:41:06	32.4	-4.7
09:41:07	32.4	-5.2
09:41:08	32.4	-5.8
09:41:10	32.4	-6.2
09:41:11	32.4	-6.7
09:41:12	32.4	-7.2
09:41:14	32.5	-7.5
09:41:15	32.5	-7.9
09:41:16	32.5	-8.5
09:41:18	32.5	-8.9
09:41:19	32.4	-9.3
09:41:20	32.5	-9.8
09:41:22	32.4	-10.2
09:41:23	32.4	-10.6
09:41:24	32.4	-11.0
09:41:26	32.5	-11.4
09:41:27	32.4	-11.8
09:41:28	32.4	-12.2
09:41:30	32.4	-12.6
09:41:31	32.4	-13.0
09:41:32	32.4	-13.4
09:41:34	32.4	-13.7
09:41:35	32.4	-14.1
09:41:36	32.4	-14.4
09:41:38	32.4	-14.7
09:41:39	32.4	-15.1
09:41:40	32.3	-15.5
09:41:42	32.3	-15.8
09:41:43	32.3	-16.2
09:41:44	32.3	-16.5
09:41:46	32.3	-16.8
09:41:47	32.3	-17.1
09:41:48	32.3	-17.4
09:41:50	32.3	-17.7
09:41:51	32.3	-18.0
09:41:52	32.3	-18.3
09:41:54	32.3	-18.6
09:41:55	32.3	-18.9
09:41:56	32.3	-19.2
09:41:58	32.3	-19.5
09:41:59	32.3	-19.7
09:42:00	32.3	-20.1
09:42:02	32.3	-20.3
09:42:03	32.3	-20.6
09:42:04	32.2	-20.8
09:42:06	32.3	-21.1
09:42:07	32.2	-21.4
09:42:08	32.2	-21.7
09:42:10	32.2	-21.9
09:42:11	32.3	-22.1
09:42:12	32.2	-22.4
09:42:14	32.3	-22.5
09:42:15	32.2	-22.8
09:42:16	32.2	-23.0
09:42:17	32.2	-23.3
09:42:19	32.2	-23.5
09:42:20	32.2	-23.7
09:42:21	32.2	-23.9
09:42:23	32.2	-24.1
09:42:24	32.3	-24.2
09:42:25	32.3	-24.5
09:42:27	32.3	-24.7
09:42:28	32.3	-24.8
09:42:29	32.3	-25.1
09:42:31	32.2	-25.3
09:42:32	32.2	-25.4
09:42:33	32.2	-25.6
09:42:35	32.2	-25.8
09:42:36	32.2	-26.0
09:42:37	32.2	-26.2
09:42:39	32.2	-26.4
09:42:40	32.2	-26.6
09:42:41	32.2	-26.7
09:42:43	32.2	-26.9
09:42:44	32.2	-27.1
09:42:45	32.2	-27.2
09:42:47	32.3	-27.3
09:42:48	32.3	-27.4
09:42:49	32.2	-27.6
09:42:51	32.3	-27.8
09:42:52	32.2	-27.9
09:42:53	32.2	-28.1
09:42:55	32.2	-28.2
09:42:56	32.2	-28.4
09:42:57	32.2	-28.5
09:42:59	32.2	-28.7
09:43:00	32.2	-28.8
09:43:01	32.2	-28.9
09:43:03	32.2	-29.1
09:43:04	32.2	-29.2
09:43:05	32.2	-29.3
09:43:07	32.2	-29.5
09:43:08	32.2	-29.5
09:43:09	32.2	-29.7
09:43:11	32.2	-29.8
09:43:12	32.2	-30.0
09:43:13	32.2	-30.1
09:43:15	32.2	-30.2
09:43:16	32.1	-30.3
09:43:17	32.2	-30.5
09:43:19	32.2	-30.6
09:43:20	32.1	-30.7
09:43:21	32.1	-30.8
09:43:23	32.1	-31.0
09:43:24	32.1	-31.0
09:43:25	32.1	-31.1
09:43:27	32.2	-31.2
09:43:28	32.2	-31.4
09:43:29	32.1	-31.5
09:43:30	32.1	-31.6
09:43:32	32.1	-31.6
09:43:33	32.2	-31.7
09:43:34	32.2	-31.8
09:43:36	32.2	-31.9
09:43:37	32.2	-32.0
09:43:38	32.1	-32.1
09:43:40	32.1	-32.2
09:43:41	32.2	-32.3
09:43:42	32.2	-32.3
09:43:44	32.2	-32.4
09:43:45	32.2	-32.5
09:43:46	32.2	-32.6
09:43:48	32.1	-32.7
09:43:49	32.2	-32.7
09:43:50	32.2	-32.9
09:43:52	32.2	-32.9
09:43:53	32.2	-33.0
09:43:54	32.1	-33.0
09:43:56	32.2	-33.1
09:43:57	32.2	-33.2
09:43:58	32.2	-33.2
09:44:00	32.2	-33.3
09:44:01	32.2	-33.4
09:44:02	32.2	-33.5
09:44:04	32.2	-33.5
09:44:05	32.2	-33.6
09:44:06	32.2	-33.7
