time	T hot	T cold	mBar	T test
14:14:21	22.9	23.5	-965	21.9
14:14:23	22.9	23.5	-965	21.9
14:14:24	22.9	23.5	-964	21.8
14:14:25	22.9	23.5	-964	21.8
14:14:26	22.9	23.4	-964	21.8
14:14:28	23.0	23.5	-964	21.8
14:14:29	23.0	23.5	-961	21.8
14:14:30	23.0	23.5	-962	21.8
14:14:32	23.0	23.5	-965	21.8
14:14:33	23.0	23.6	-964	21.8
14:14:34	23.0	23.5	-964	21.8
14:14:36	23.0	23.5	-961	21.8
14:14:37	23.0	23.5	-962	21.8
14:14:38	23.0	23.5	-965	21.8
14:14:40	23.0	23.5	-965	21.8
14:14:41	23.0	23.4	-964	21.8
14:14:42	23.0	23.4	-962	21.8
14:14:44	23.0	23.4	-964	21.8
14:14:45	23.0	23.4	-962	21.8
14:14:46	23.0	23.4	-964	21.8
14:14:48	23.0	23.4	-964	21.8
14:14:49	23.0	23.4	-964	21.8
14:14:50	23.0	23.4	-964	21.7
14:14:51	23.1	23.6	-964	21.8
14:14:53	23.1	23.6	-964	21.8
14:14:54	23.1	23.6	-964	21.8
14:14:55	23.1	23.6	-965	21.8
14:14:57	23.1	23.6	-964	21.8
14:14:58	23.1	23.6	-965	21.8
14:14:59	23.0	23.6	-964	21.8
14:15:01	23.1	23.6	-964	21.7
14:15:02	23.1	23.6	-965	21.7
14:15:03	23.1	23.7	-965	21.7
14:15:05	23.1	23.6	-965	21.7
14:15:06	23.1	23.6	-966	21.7
14:15:07	23.1	23.7	-965	21.7
14:15:08	23.1	23.7	-964	21.7
14:15:10	23.2	23.7	-965	21.7
14:15:11	23.2	23.7	-964	21.7
14:15:12	23.2	23.7	-962	21.7
14:15:14	23.2	23.7	-962	21.7
14:15:15	23.2	23.7	-964	21.7
14:15:16	23.3	23.8	-965	21.7
14:15:18	23.2	23.8	-966	21.7
14:15:19	23.2	23.7	-964	21.7
14:15:20	23.2	23.6	-966	21.7
14:15:22	23.2	23.6	-964	21.7
14:15:23	23.1	23.6	-966	21.7
14:15:24	23.1	23.6	-965	21.7
14:15:25	23.1	23.6	-964	21.7
14:15:27	23.1	23.5	-964	21.7
14:15:28	23.1	23.5	-962	21.6
14:15:29	23.1	23.6	-965	21.6
14:15:31	23.1	23.7	-964	21.6
14:15:32	23.1	23.7	-965	21.6
14:15:33	23.1	23.6	-965	21.6
14:15:35	23.1	23.7	-962	21.6
14:15:36	23.2	23.8	-964	21.6
14:15:37	23.2	23.8	-964	21.6
14:15:39	23.2	23.9	-964	21.6
14:15:40	23.2	23.9	-965	21.7
14:15:41	23.2	23.9	-965	21.7
14:15:43	23.2	24.0	-965	21.7
14:15:44	23.3	24.0	-966	21.7
14:15:45	23.4	24.0	-965	21.7
14:15:46	23.4	24.0	-965	21.7
14:15:48	23.4	24.0	-965	21.6
14:15:49	23.4	23.9	-964	21.6
14:15:50	23.3	23.8	-964	21.7
14:15:52	23.3	23.8	-965	21.6
14:15:53	23.3	23.8	-965	21.7
14:15:54	23.3	23.7	-964	21.7
14:15:56	23.3	23.7	-962	21.7
14:15:57	23.3	23.7	-964	21.6
14:15:58	23.3	23.7	-966	21.7
14:16:00	23.3	23.7	-964	21.6
14:16:01	23.3	23.8	-964	21.6
14:16:02	23.2	23.8	-964	21.7
14:16:03	23.3	23.7	-965	21.7
14:16:05	23.3	23.8	-965	21.6
14:16:06	23.3	23.8	-965	21.7
14:16:07	23.3	23.8	-965	21.6
14:16:09	23.4	23.8	-964	21.7
14:16:10	23.3	23.8	-962	21.7
14:16:11	23.3	23.8	-964	21.6
14:16:13	23.3	23.9	-964	21.6
14:16:14	23.4	23.9	-964	21.6
14:16:15	23.4	23.9	-964	21.6
14:16:17	23.3	23.8	-962	21.6
14:16:18	23.3	23.8	-964	21.6
14:16:19	23.3	23.8	-962	21.6
14:16:21	23.3	23.9	-965	21.6
14:16:22	23.3	23.9	-964	21.6
14:16:23	23.3	23.9	-965	21.6
14:16:24	23.4	24.0	-965	21.6
14:16:26	23.4	23.9	-965	21.6
14:16:27	23.4	24.0	-964	21.6
14:16:28	23.4	23.9	-965	21.6
14:16:30	23.4	23.9	-965	21.5
14:16:31	23.4	23.8	-964	21.5
14:16:32	23.4	23.7	-965	21.6
14:16:34	23.4	23.7	-964	21.5
14:16:35	23.4	23.7	-964	21.6
14:16:36	23.4	23.7	-962	21.5
14:16:38	23.4	23.7	-962	21.5
14:16:39	23.4	23.7	-964	21.5
14:16:40	23.4	23.6	-962	21.5
14:16:42	23.3	23.6	-962	21.5
14:16:43	23.4	23.7	-961	21.5
14:16:44	23.4	23.7	-962	21.5
14:16:45	23.4	23.7	-964	21.5
14:16:47	23.4	23.7	-962	21.5
14:16:48	23.5	23.8	-964	21.5
14:16:49	23.5	23.8	-964	21.6
14:16:51	23.4	23.8	-964	21.6
14:16:52	23.4	23.8	-964	21.6
14:16:53	23.4	23.8	-964	21.5
14:16:55	23.3	23.8	-965	21.5
14:16:56	23.3	23.7	-964	21.5
14:16:57	23.4	23.7	-964	21.5
14:16:59	23.4	23.7	-964	21.5
14:17:00	23.3	23.7	-964	21.5
14:17:01	23.3	23.8	-964	21.5
14:17:03	23.3	23.7	-962	21.5
14:17:04	23.3	23.8	-964	21.5
14:17:05	23.3	23.8	-964	21.5
14:17:07	23.3	23.8	-961	21.5
14:17:08	23.3	23.8	-964	21.5
14:17:09	23.4	23.8	-962	21.5
14:17:10	23.4	23.9	-962	21.5
14:17:12	23.4	23.9	-962	21.5
14:17:13	23.4	23.8	-965	21.6
14:17:14	23.4	23.8	-964	21.6
14:17:16	23.4	23.8	-964	21.5
14:17:17	23.4	23.8	-961	21.5
14:17:18	23.3	23.7	-962	21.5
14:17:20	23.4	23.7	-964	21.5
14:17:21	23.4	23.7	-965	21.5
14:17:22	23.4	23.8	-961	21.5
14:17:24	23.4	23.7	-965	21.5
14:17:25	23.4	23.8	-962	21.5
14:17:26	23.4	23.8	-962	21.5
14:17:28	23.4	23.7	-962	21.5
14:17:29	23.3	23.7	-962	21.5
14:17:30	23.4	23.7	-962	21.4
14:17:32	23.4	23.7	-962	21.5
14:17:33	23.4	23.6	-962	21.5
14:17:34	23.4	23.7	-962	21.5
14:17:35	23.4	23.7	-962	21.5
14:17:37	23.3	23.7	-962	21.6
14:17:38	23.3	23.7	-964	21.5
14:17:39	23.3	23.7	-961	21.5
14:17:41	23.3	23.7	-962	21.5
14:17:42	23.3	23.8	-962	21.5
14:17:43	23.3	23.8	-962	21.5
14:17:45	23.3	23.8	-964	21.5
14:17:46	23.2	23.8	-964	21.5
14:17:47	23.2	23.9	-962	21.5
14:17:48	23.2	23.8	-962	21.5
14:17:50	23.3	23.8	-961	21.4
14:17:51	23.2	23.8	-962	21.4
14:17:52	23.3	23.8	-960	21.4
14:17:54	23.3	23.9	-962	21.4
14:17:55	23.3	23.9	-964	21.4
14:17:56	23.3	23.9	-962	21.5
14:17:58	23.4	24.0	-962	21.4
14:17:59	23.5	24.0	-964	21.5
14:18:00	23.5	24.0	-961	21.5
14:18:02	23.5	23.9	-962	21.5
14:18:03	23.5	23.9	-962	21.5
14:18:04	23.5	23.9	-964	21.5
14:18:05	23.5	23.8	-961	21.5
14:18:07	23.4	23.8	-964	21.5
14:18:08	23.4	23.8	-962	21.5
14:18:09	23.5	23.7	-962	21.4
14:18:11	23.5	23.7	-964	21.4
14:18:12	23.5	23.8	-962	21.5
14:18:13	23.5	23.8	-964	21.4
14:18:15	23.5	23.8	-962	21.4
14:18:16	23.5	23.8	-964	21.5
14:18:17	23.6	23.9	-960	21.5
14:18:18	23.6	23.8	-964	21.4
14:18:20	23.6	23.9	-962	21.4
14:18:21	23.5	23.8	-962	21.5
14:18:22	23.5	23.8	-962	21.5
14:18:24	23.4	23.7	-961	21.5
14:18:25	23.4	23.7	-962	21.5
14:18:26	23.4	23.8	-962	21.5
14:18:28	23.4	23.8	-964	21.5
14:18:29	23.4	23.8	-962	21.5
14:18:30	23.5	23.8	-962	21.5
14:18:32	23.5	23.9	-964	21.5
14:18:33	23.5	23.8	-964	21.5
14:18:34	23.5	23.8	-964	21.5
14:18:35	23.5	23.8	-965	21.5
14:18:37	23.4	23.7	-962	21.5
14:18:38	23.4	23.7	-962	21.5
14:18:39	23.4	23.8	-962	21.5
14:18:41	23.4	23.8	-961	21.5
14:18:42	23.4	23.8	-961	21.5
14:18:43	23.5	24.0	-964	21.5
14:18:45	23.6	24.0	-964	21.5
14:18:46	23.6	24.0	-961	21.5
14:18:47	23.6	23.9	-962	21.4
14:18:49	23.5	23.9	-961	21.5
14:18:50	23.5	24.0	-962	21.4
14:18:51	23.5	23.9	-964	21.4
14:18:53	23.5	24.0	-964	21.4
14:18:54	23.5	23.9	-962	21.5
14:18:55	23.5	23.9	-964	21.4
14:18:56	23.5	23.8	-964	21.4
14:18:58	23.4	23.9	-964	21.4
14:18:59	23.4	23.9	-962	21.4
14:19:00	23.4	23.9	-962	21.4
14:19:02	23.3	24.0	-962	21.4
14:19:03	23.4	24.0	-965	21.4
14:19:04	23.3	24.0	-962	21.4
14:19:06	23.3	23.9	-964	21.4
14:19:07	23.4	24.0	-964	21.4
14:19:08	23.4	24.0	-964	21.4
14:19:10	23.4	23.9	-964	21.5
14:19:11	23.4	24.0	-962	21.4
14:19:12	23.4	24.0	-964	21.4
14:19:13	23.4	24.0	-962	21.5
14:19:15	23.5	24.0	-965	21.4
14:19:16	23.6	24.1	-964	21.4
14:19:17	23.6	24.0	-964	21.4
14:19:19	23.6	24.1	-964	21.4
14:19:20	23.5	24.0	-962	21.4
14:19:21	23.5	24.0	-962	21.4
14:19:23	23.5	24.0	-964	21.4
14:19:24	23.5	24.0	-962	21.4
14:19:25	23.6	24.0	-962	21.5
14:19:27	23.6	24.0	-962	21.4
14:19:28	23.6	24.0	-962	21.4
14:19:29	23.6	24.1	-964	21.4
14:19:30	23.6	24.1	-964	21.4
14:19:32	23.6	24.1	-964	21.4
14:19:33	23.7	24.1	-965	21.5
14:19:34	23.7	24.1	-965	21.5
14:19:36	23.7	24.1	-964	21.4
14:19:37	23.5	24.0	-965	21.5
14:19:38	23.4	24.0	-964	21.5
14:19:40	23.4	24.0	-964	21.4
14:19:41	23.4	24.0	-962	21.4
14:19:42	23.4	23.9	-964	21.4
14:19:44	23.5	24.0	-962	21.4
14:19:45	23.5	24.0	-964	21.5
14:19:46	23.5	24.0	-964	21.4
14:19:48	23.6	24.0	-964	21.4
14:19:49	23.6	23.9	-962	21.4
14:19:50	23.5	23.9	-962	21.4
14:19:52	23.5	23.9	-962	21.4
14:19:53	23.4	23.9	-964	21.4
14:19:54	23.3	23.9	-964	21.4
14:19:55	23.3	24.0	-964	21.4
14:19:57	23.2	24.0	-965	21.4
14:19:58	23.1	23.9	-961	21.4
14:19:59	23.1	23.9	-962	21.4
14:20:01	23.1	23.9	-962	21.4
14:20:02	23.2	24.0	-964	21.4
14:20:03	23.2	24.0	-964	21.4
14:20:05	23.3	24.0	-965	21.4
14:20:06	23.3	24.1	-964	21.4
14:20:07	23.3	24.0	-965	21.4
14:20:09	23.4	24.0	-961	21.4
14:20:10	23.3	24.0	-962	21.4
14:20:11	23.3	24.0	-962	21.4
14:20:13	23.3	24.0	-961	21.4
14:20:14	23.3	24.0	-962	21.4
14:20:15	23.3	23.9	-961	21.4
14:20:16	23.3	24.0	-961	21.4
14:20:18	23.3	24.0	-964	21.3
14:20:19	23.3	24.0	-962	21.4
14:20:20	23.3	24.0	-965	21.3
14:20:22	23.3	24.0	-962	21.4
14:20:23	23.3	24.0	-962	21.4
14:20:24	23.3	24.0	-962	21.4
14:20:26	23.3	24.1	-962	21.4
14:20:27	23.4	24.1	-964	21.4
14:20:28	23.4	24.1	-964	21.4
14:20:30	23.5	24.1	-964	21.4
14:20:31	23.5	24.1	-964	21.4
14:20:32	23.5	24.1	-965	21.4
14:20:34	23.6	24.1	-965	21.3
14:20:35	23.6	24.0	-965	21.4
14:20:36	23.6	24.0	-966	21.3
14:20:38	23.6	24.0	-965	21.3
14:20:39	23.6	23.9	-962	21.3
14:20:40	23.7	24.0	-965	21.3
14:20:42	23.6	24.0	-964	21.4
14:20:43	23.6	23.9	-961	21.4
14:20:44	23.6	23.9	-964	21.4
14:20:45	23.6	24.0	-965	21.4
14:20:47	23.6	24.0	-962	21.4
14:20:48	23.5	23.9	-964	21.4
14:20:49	23.5	23.9	-965	21.4
14:20:51	23.5	23.9	-964	21.4
14:20:52	23.5	23.9	-965	21.4
14:20:53	23.5	24.0	-965	21.4
14:20:55	23.5	24.1	-966	21.4
14:20:56	23.5	24.2	-964	21.4
14:20:57	23.6	24.2	-964	21.4
14:20:59	23.6	24.2	-964	21.4
14:21:00	23.5	24.1	-964	21.4
14:21:01	23.6	24.0	-962	21.4
14:21:03	23.6	24.0	-964	21.4
14:21:04	23.6	24.0	-964	21.4
14:21:05	23.6	24.1	-965	21.4
14:21:06	23.6	24.1	-962	21.4
14:21:08	23.6	24.0	-964	21.4
14:21:09	23.6	24.0	-962	21.3
14:21:10	23.6	24.0	-961	21.4
14:21:12	23.5	23.9	-962	21.4
14:21:13	23.5	23.9	-964	21.4
14:21:14	23.5	23.9	-966	21.4
14:21:16	23.5	24.0	-962	21.4
14:21:17	23.6	24.0	-964	21.3
14:21:18	23.6	23.9	-962	21.3
14:21:20	23.6	23.9	-964	21.4
14:21:21	23.6	23.9	-964	21.4
14:21:22	23.6	23.9	-962	21.3
14:21:23	23.6	23.9	-962	21.4
14:21:25	23.6	23.9	-964	21.4
14:21:26	23.7	24.0	-964	21.3
14:21:27	23.7	24.0	-962	21.3
14:21:29	23.6	23.9	-962	21.4
14:21:30	23.6	23.8	-961	21.4
14:21:31	23.5	23.8	-964	21.4
14:21:33	23.5	23.9	-962	21.4
14:21:34	23.4	23.9	-962	21.4
14:21:35	23.4	23.9	-964	21.4
14:21:37	23.5	23.9	-964	21.4
14:21:38	23.5	23.9	-964	21.3
14:21:39	23.5	24.0	-964	21.4
14:21:41	23.5	23.9	-962	21.4
14:21:42	23.5	23.9	-962	21.3
14:21:43	23.6	23.9	-964	21.4
14:21:45	23.6	23.9	-964	21.3
14:21:46	23.6	23.9	-964	21.3
14:21:47	23.6	23.9	-964	21.4
14:21:49	23.6	24.0	-962	21.3
14:21:50	23.7	24.1	-962	21.3
14:21:51	23.7	24.0	-965	21.3
14:21:52	23.7	24.1	-964	21.3
14:21:54	23.7	24.0	-964	21.3
14:21:55	23.7	24.1	-964	21.3
14:21:56	23.6	24.0	-962	21.3
14:21:58	23.6	24.0	-964	21.3
14:21:59	23.5	24.0	-961	21.3
14:22:00	23.5	24.0	-964	21.3
14:22:02	23.4	24.0	-962	21.3
14:22:03	23.5	24.0	-962	21.3
14:22:04	23.4	24.0	-964	21.3
14:22:06	23.5	24.1	-964	21.3
14:22:07	23.5	24.1	-965	21.3
14:22:08	23.5	24.2	-964	21.3
14:22:10	23.5	24.2	-961	21.3
14:22:11	23.5	24.2	-965	21.3
14:22:12	23.6	24.3	-964	21.3
14:22:14	23.6	24.2	-964	21.3
14:22:15	23.6	24.2	-964	21.3
14:22:16	23.6	24.2	-965	21.4
14:22:17	23.5	24.2	-964	21.3
14:22:19	23.5	24.3	-964	21.3
14:22:20	23.6	24.3	-964	21.3
14:22:21	23.6	24.2	-962	21.4
14:22:23	23.6	24.2	-964	21.3
14:22:24	23.6	24.1	-964	21.3
14:22:25	23.7	24.1	-964	21.3
14:22:27	23.7	24.1	-965	21.3
14:22:28	23.7	24.2	-966	21.3
14:22:29	23.7	24.2	-965	21.3
14:22:31	23.7	24.2	-965	21.3
14:22:32	23.8	24.2	-965	21.3
14:22:33	23.7	24.2	-964	21.3
14:22:35	23.6	24.2	-964	21.3
14:22:36	23.7	24.2	-962	21.3
14:22:37	23.6	24.2	-962	21.3
14:22:39	23.7	24.2	-962	21.4
14:22:40	23.7	24.2	-964	21.3
14:22:41	23.7	24.3	-964	21.3
14:22:42	23.7	24.2	-965	21.3
14:22:44	23.8	24.2	-965	21.3
14:22:45	23.8	24.2	-964	21.4
14:22:46	23.8	24.2	-964	21.4
14:22:48	23.8	24.2	-964	21.3
14:22:49	23.8	24.2	-964	21.4
14:22:50	23.8	24.2	-964	21.3
14:22:52	23.8	24.1	-965	21.3
14:22:53	23.8	24.1	-962	21.3
14:22:54	23.7	24.1	-964	21.3
14:22:56	23.7	24.1	-964	21.3
14:22:57	23.6	24.1	-962	21.3
14:22:58	23.6	24.2	-962	21.3
14:23:00	23.6	24.2	-965	21.3
14:23:01	23.6	24.2	-965	21.3
14:23:02	23.7	24.2	-965	21.4
14:23:04	23.7	24.2	-964	21.3
14:23:05	23.7	24.1	-962	21.3
14:23:06	23.6	24.2	-962	21.3
14:23:07	23.6	24.1	-964	21.3
14:23:09	23.6	24.2	-964	21.3
14:23:10	23.6	24.2	-964	21.3
14:23:11	23.6	24.2	-964	21.3
14:23:13	23.7	24.2	-965	21.3
14:23:14	23.7	24.2	-965	21.3
14:23:15	23.7	24.1	-965	21.3
14:23:17	23.7	24.1	-964	21.3
14:23:18	23.7	24.1	-964	21.3
14:23:19	23.7	24.1	-964	21.3
14:23:20	23.7	24.1	-964	21.3
14:23:22	23.7	24.1	-962	21.3
14:23:23	23.7	24.2	-962	21.3
14:23:24	23.8	24.2	-964	21.4
14:23:26	23.8	24.2	-962	21.4
14:23:27	23.8	24.2	-964	21.3
14:23:28	23.8	24.2	-962	21.4
14:23:30	23.8	24.3	-964	21.3
14:23:31	23.8	24.3	-962	21.3
14:23:32	23.8	24.3	-962	21.4
14:23:33	23.8	24.3	-964	21.4
14:23:35	23.8	24.3	-960	21.3
14:23:36	23.8	24.2	-964	21.3
14:23:37	23.8	24.2	-964	21.4
14:23:39	23.8	24.2	-965	21.3
14:23:40	23.8	24.2	-964	21.4
14:23:41	23.8	24.2	-964	21.3
14:23:43	23.8	24.2	-965	21.3
14:23:44	23.8	24.2	-962	21.3
14:23:45	23.9	24.3	-962	21.3
14:23:46	23.9	24.3	-964	21.3
14:23:48	24.0	24.3	-961	21.3
14:23:49	24.0	24.3	-964	21.3
14:23:50	23.9	24.3	-961	21.3
14:23:52	23.9	24.3	-962	21.3
14:23:53	23.9	24.3	-962	21.3
14:23:54	23.8	24.3	-964	21.2
14:23:56	23.7	24.3	-962	21.2
14:23:57	23.7	24.3	-962	21.3
14:23:58	23.7	24.3	-964	21.2
14:23:59	23.7	24.4	-962	21.2
14:24:01	23.7	24.3	-964	21.3
14:24:02	23.6	24.3	-964	21.3
14:24:03	23.6	24.3	-961	21.2
14:24:05	23.6	24.2	-964	21.2
14:24:06	23.6	24.2	-962	21.2
14:24:07	23.6	24.2	-961	21.2
14:24:09	23.7	24.3	-962	21.2
14:24:10	23.7	24.3	-962	21.2
14:24:11	23.8	24.3	-962	21.2
14:24:13	23.8	24.3	-962	21.2
14:24:14	23.9	24.3	-962	21.3
14:24:15	23.9	24.3	-962	21.2
14:24:16	23.8	24.3	-964	21.2
14:24:18	23.8	24.3	-962	21.2
14:24:19	23.7	24.3	-962	21.2
14:24:20	23.6	24.3	-962	21.2
14:24:22	23.6	24.2	-962	21.2
14:24:23	23.7	24.2	-964	21.2
14:24:24	23.7	24.2	-961	21.2
14:24:26	23.6	24.3	-962	21.2
14:24:27	23.7	24.3	-964	21.2
14:24:28	23.7	24.2	-960	21.2
14:24:30	23.7	24.3	-960	21.2
14:24:31	23.7	24.3	-960	21.2
14:24:32	23.9	24.4	-959	21.2
14:24:34	24.0	24.5	-959	21.2
14:24:35	23.9	24.4	-957	21.2
14:24:36	23.9	24.4	-957	21.2
14:24:37	24.0	24.4	-955	21.3
14:24:39	24.0	24.4	-954	21.3
14:24:40	24.0	24.4	-955	21.3
14:24:41	24.0	24.4	-956	21.3
14:24:43	24.0	24.4	-955	21.3
14:24:44	24.0	24.3	-954	21.2
14:24:45	24.0	24.3	-952	21.3
14:24:47	23.9	24.3	-951	21.2
14:24:48	23.8	24.3	-952	21.3
14:24:49	23.8	24.3	-954	21.3
14:24:51	23.7	24.3	-952	21.2
14:24:52	23.7	24.3	-952	21.2
14:24:53	23.8	24.3	-951	21.2
14:24:55	23.7	24.3	-951	21.2
14:24:56	23.8	24.3	-951	21.2
14:24:57	23.7	24.3	-951	21.2
14:24:58	23.7	24.3	-951	21.2
14:25:00	23.7	24.4	-950	21.2
14:25:01	23.8	24.4	-948	21.2
14:25:02	23.7	24.4	9034	23.9
14:25:04	23.7	24.4	9665	28.7
14:25:05	23.7	24.4	9812	28.1
14:25:06	23.7	24.4	9799	26.5
14:25:07	23.8	24.4	9816	-32.4
14:25:09	23.8	24.4	9348	-33.5
14:25:10	23.7	24.4	8790	-35.5
14:25:11	23.8	24.5	8039	-37.9
14:25:13	23.7	24.4	7561	-40.6
14:25:14	23.8	24.4	7692	-38.1
14:25:15	23.9	24.4	7526	-38.7
14:25:17	23.9	24.5	7192	-39.6
14:25:18	23.9	24.4	7060	-42.3
14:25:19	23.7	24.4	6932	-51.4
14:25:21	23.7	24.3	6708	-62.9
14:25:22	23.7	24.3	6574	-62.6
14:25:23	23.6	24.3	6427	-57.5
14:25:24	23.7	24.3	6274	-48.9
14:25:26	23.7	24.3	5847	-40.4
14:25:27	23.7	24.3	5515	-34.2
14:25:28	23.7	24.3	5145	-25.5
14:25:30	23.7	24.4	4795	-19.7
14:25:31	23.7	24.4	3919	-13.9
14:25:32	23.7	24.4	3196	-11.7
14:25:34	23.7	24.3	2603	-10.8
14:25:35	23.8	24.3	2114	-10.0
14:25:36	23.8	24.3	1366	-9.3
14:25:37	23.9	24.3	1087	-8.3
14:25:39	23.9	24.4	853	-7.5
14:25:40	23.8	24.4	655	-6.3
14:25:41	23.8	24.4	357	-5.3
14:25:43	23.8	24.5	244	-4.3
14:25:44	23.8	24.5	144	-3.1
14:25:45	23.9	24.5	-11	-2.2
14:25:47	23.7	24.5	-66	-1.1
14:25:48	23.6	24.6	-115	-0.2
14:25:49	23.6	24.7	-153	1.9
14:25:50	23.6	24.6	9757	-32.3
14:25:52	23.7	24.5	9790	-32.2
14:25:53	23.7	24.5	9825	-31.3
14:25:54	23.7	24.5	9847	-31.0
14:25:56	23.7	24.6	9858	-32.0
14:25:57	23.8	24.6	9859	-32.0
14:25:58	23.7	24.6	9889	-31.9
14:26:00	23.7	24.6	9879	-32.0
14:26:01	23.7	24.6	9342	-32.9
14:26:02	23.7	24.5	9124	-33.6
14:26:03	23.8	24.5	8934	-34.3
14:26:05	23.8	24.5	8739	-35.0
14:26:06	23.9	24.4	8410	-35.5
14:26:07	23.9	24.4	8293	-35.9
14:26:09	23.9	24.4	8215	-36.2
14:26:10	23.9	24.4	8226	-36.2
14:26:11	23.9	24.4	8241	-36.2
14:26:13	23.9	24.3	8212	-36.3
14:26:14	23.9	24.3	8101	-36.6
14:26:15	24.0	24.3	7880	-37.0
14:26:16	24.0	24.3	7760	-37.4
14:26:18	23.9	24.2	7690	-37.7
14:26:19	23.9	24.2	7582	-38.3
14:26:20	23.9	24.2	7763	-37.8
14:26:22	24.0	24.2	7776	-37.3
14:26:23	23.9	24.1	7738	-37.4
14:26:24	23.9	24.1	7747	-37.5
14:26:26	23.9	24.1	7590	-37.7
14:26:27	24.0	24.1	7489	-38.5
14:26:28	24.0	24.1	7432	-38.4
14:26:29	24.1	24.1	7470	-38.3
14:26:31	24.0	24.1	7383	-38.4
14:26:32	24.0	24.1	7296	-38.8
14:26:33	24.0	24.1	7190	-41.1
14:26:35	24.1	24.2	6983	-40.3
14:26:36	24.1	24.2	6937	-39.6
14:26:37	24.1	24.2	6862	-39.9
14:26:39	24.1	24.2	6765	-40.3
14:26:40	24.0	24.2	6700	-40.2
14:26:41	24.1	24.2	6583	-40.5
14:26:42	24.1	24.2	6539	-40.8
14:26:44	24.1	24.2	6411	-41.3
14:26:45	24.1	24.2	6096	-42.1
14:26:46	24.1	24.2	6030	-42.5
14:26:48	24.1	24.2	5915	-43.0
14:26:49	24.1	24.3	5770	-43.7
14:26:50	24.1	24.3	5514	-44.2
14:26:52	24.2	24.4	5319	-45.0
14:26:53	24.1	24.4	5091	-46.1
14:26:54	24.1	24.4	4806	-46.9
14:26:56	24.1	24.4	4604	-47.7
14:26:57	24.1	24.4	4341	-48.9
14:26:58	24.2	24.4	4069	-50.4
14:26:59	24.2	24.4	3585	-51.7
14:27:01	24.2	24.4	3345	-53.3
14:27:02	24.2	24.4	3082	-54.7
14:27:03	24.2	24.4	2785	-56.8
14:27:05	24.2	24.4	2278	-55.7
14:27:06	24.2	24.4	2048	-54.5
14:27:07	24.2	24.4	1840	-49.3
14:27:09	24.2	24.4	1658	-44.8
14:27:10	24.2	24.4	1325	-40.3
14:27:11	24.2	24.4	1191	-36.8
14:27:12	24.2	24.4	1056	-32.8
