time	T hot	T cold	mBar	T test
14:09:35	24.2	25.1	5182	-43.9
14:09:36	24.2	25.4	5185	-44.0
14:09:38	24.3	25.4	5186	-44.0
14:09:39	24.2	25.2	5186	-43.9
14:09:40	24.3	25.2	5187	-43.7
14:09:42	24.2	25.1	5185	-43.7
14:09:43	24.2	25.2	5185	-43.8
14:09:44	24.2	25.2	5184	-43.8
14:09:46	24.2	25.2	5189	-43.9
14:09:47	24.2	25.3	5190	-43.8
14:09:48	24.2	25.3	5189	-43.8
14:09:50	24.2	25.2	5189	-43.8
14:09:51	24.2	25.2	5189	-43.9
14:09:52	24.2	25.2	5189	-43.8
14:09:54	24.3	25.3	5187	-43.9
14:09:55	24.3	25.3	5189	-43.9
14:09:56	24.3	25.3	5186	-43.8
14:09:58	24.3	25.5	5189	-43.9
14:09:59	24.3	25.5	5189	-43.9
14:10:00	24.3	25.4	5190	-43.8
14:10:01	24.3	25.2	5189	-43.8
14:10:03	24.3	25.2	5189	-43.9
14:10:04	24.3	25.2	5190	-43.8
14:10:05	24.2	25.2	5191	-43.7
14:10:07	24.3	25.3	5190	-43.7
14:10:08	24.3	25.2	5191	-43.8
14:10:09	24.3	25.2	5191	-43.7
14:10:11	24.3	25.2	5191	-43.6
14:10:12	24.3	25.1	5192	-43.7
14:10:13	24.2	25.0	5191	-43.8
14:10:15	24.2	25.0	5192	-43.8
14:10:16	24.2	25.0	5191	-43.7
14:10:17	24.3	25.0	5192	-43.7
14:10:19	24.3	24.9	5191	-43.7
14:10:20	24.3	24.9	5192	-43.7
14:10:21	24.3	24.9	5192	-43.8
14:10:23	24.3	24.9	5192	-43.9
14:10:24	24.3	24.9	5192	-43.8
14:10:25	24.3	25.0	5194	-43.9
14:10:27	24.3	25.0	5194	-43.8
14:10:28	24.3	25.2	5195	-43.8
14:10:29	24.3	25.5	5194	-43.8
14:10:31	24.2	25.4	5194	-43.8
14:10:32	24.2	25.5	5195	-43.8
14:10:33	24.2	25.5	5195	-43.8
14:10:35	24.2	25.4	5194	-43.8
14:10:36	24.2	25.4	5197	-43.8
14:10:37	24.3	25.3	5197	-43.7
14:10:39	24.3	25.2	5195	-43.8
14:10:40	24.3	25.2	5197	-43.8
14:10:41	24.3	25.2	5197	-43.8
14:10:43	24.3	25.2	5196	-43.7
14:10:44	24.3	25.2	5195	-43.8
14:10:45	24.3	25.2	5199	-43.9
14:10:46	24.3	25.2	5197	-43.8
14:10:48	24.3	25.1	5199	-43.8
14:10:49	24.3	25.2	5197	-43.8
14:10:50	24.3	25.2	5199	-43.8
14:10:52	24.3	25.3	5200	-43.8
14:10:53	24.3	25.3	5200	-43.6
14:10:54	24.3	25.3	5200	-43.6
14:10:56	24.4	25.3	5202	-43.7
14:10:57	24.4	25.3	5201	-43.8
