time	T hot	T cold	mBar
11:08:01	2000	2000	8046
11:08:02	2000	2000	8046
11:08:03	2000	2000	8045
11:08:05	2000	2000	8043
11:08:06	2000	2000	8041
11:08:07	2000	2000	8041
11:08:09	2000	2000	8038
11:08:10	2000	2000	8035
11:08:12	2000	2000	8036
11:08:13	2000	2000	8035
11:08:14	2000	2000	8034
11:08:16	2000	2000	8035
11:08:17	2000	2000	8033
11:08:18	2000	2000	8033
11:08:20	2000	2000	8033
11:08:21	2000	2000	8031
11:08:22	2000	2000	8030
11:08:24	2000	2000	8028
11:08:25	2000	2000	8028
11:08:26	2000	2000	8028
11:08:28	2000	2000	8025
11:08:29	2000	2000	8024
11:08:30	2000	2000	8023
11:08:32	2000	2000	8025
11:08:33	2000	2000	8023
11:08:34	2000	2000	8023
11:08:36	2000	2000	8023
11:08:37	2000	2000	8023
11:08:38	2000	2000	8023
11:08:40	2000	2000	8019
11:08:41	2000	2000	8019
11:08:42	2000	2000	8020
11:08:44	2000	2000	8019
11:08:45	2000	2000	8018
11:08:46	2000	2000	8017
11:08:48	2000	2000	8017
11:08:49	2000	2000	8015
11:08:50	2000	2000	8014
11:08:52	2000	2000	8015
11:08:53	2000	2000	8013
11:08:55	2000	2000	8014
11:08:56	2000	2000	8014
11:08:57	2000	2000	8013
11:08:59	2000	2000	8013
11:09:00	2000	2000	8010
11:09:01	2000	2000	8007
11:09:03	2000	2000	8007
11:09:04	2000	2000	8008
11:09:05	2000	2000	8007
11:09:07	2000	2000	8008
11:09:08	2000	2000	8008
11:09:09	2000	2000	8004
11:09:11	2000	2000	8004
11:09:12	2000	2000	8005
11:09:13	2000	2000	8005
11:09:15	2000	2000	8004
11:09:16	2000	2000	8004
11:09:17	2000	2000	8003
11:09:19	2000	2000	8004
11:09:20	2000	2000	8000
11:09:21	2000	2000	8003
11:09:23	2000	2000	8002
11:09:24	2000	2000	8002
11:09:25	2000	2000	8000
11:09:27	2000	2000	8000
11:09:28	2000	2000	7998
11:09:29	2000	2000	7999
11:09:31	2000	2000	7999
11:09:32	2000	2000	7999
11:09:33	2000	2000	7997
11:09:35	2000	2000	7998
11:09:36	2000	2000	7997
11:09:38	2000	2000	7997
11:09:39	2000	2000	7994
11:09:40	2000	2000	7996
11:09:42	2000	2000	7997
11:09:43	2000	2000	7996
