time	T cold	T cell	mBar
11:34:23	25.7	24.5	8118
11:34:24	25.7	25.8	8218
11:34:26	25.7	25.8	8206
11:34:27	25.7	25.7	8203
11:34:28	25.7	25.6	8202
11:34:30	25.7	25.5	8199
11:34:31	25.7	25.3	8195
11:34:32	25.7	25.2	8191
11:34:34	25.7	25.1	8191
11:34:35	25.8	25.0	8189
11:34:36	25.8	24.9	8186
11:34:38	25.7	24.9	8184
11:34:39	25.7	24.8	8184
11:34:40	25.7	24.7	8181
11:34:42	25.6	24.7	8181
11:34:43	25.5	24.6	8179
11:34:44	25.4	24.5	8176
11:34:46	25.4	24.5	8174
11:34:47	25.4	24.4	8174
11:34:49	25.4	24.4	8171
11:34:50	25.4	24.4	8170
11:34:51	25.4	24.4	8169
11:34:53	25.4	24.3	8170
11:34:54	25.3	24.3	8166
11:34:55	25.3	24.3	8166
11:34:57	25.3	24.3	8165
11:34:58	25.3	24.3	8163
11:34:59	25.3	24.2	8164
11:35:01	25.3	24.2	8163
11:35:02	25.2	24.2	8161
11:35:03	25.2	24.1	8158
11:35:05	25.2	24.2	8158
11:35:06	25.1	24.1	8158
11:35:07	25.1	24.1	8156
11:35:09	25.1	24.1	8155
11:35:10	25.1	24.1	8155
11:35:11	25.1	24.1	8154
11:35:13	25.1	24.1	8153
11:35:14	25.1	24.1	8149
11:35:15	25.1	24.1	8149
11:35:17	25.1	24.1	8175
11:35:18	25.2	24.1	8174
11:35:19	25.2	24.1	8174
11:35:21	25.2	24.1	8173
11:35:22	25.2	24.1	8170
11:35:23	25.1	24.1	8170
11:35:25	25.2	24.1	8170
11:35:26	25.2	24.1	8169
11:35:27	25.2	24.1	8166
11:35:29	25.2	24.1	8166
11:35:30	25.2	24.0	8139
11:35:32	25.2	24.1	8139
11:35:33	25.3	24.1	8138
11:35:34	25.3	24.1	8139
11:35:36	25.4	24.0	8139
11:35:37	25.4	24.0	8137
11:35:38	25.4	24.0	8137
11:35:40	25.4	24.1	8137
11:35:41	25.5	24.0	8135
11:35:42	25.5	24.0	8134
11:35:44	25.5	24.0	8134
11:35:45	25.5	24.1	8133
11:35:46	25.5	24.0	8132
11:35:48	25.5	24.0	8132
11:35:49	25.5	24.1	8132
11:35:50	25.5	24.0	8132
11:35:52	25.6	24.0	8130
11:35:53	25.5	24.0	8130
11:35:54	25.4	24.0	8129
11:35:56	25.3	24.0	8127
11:35:57	25.3	23.9	8125
11:35:58	25.2	24.0	8125
11:36:00	25.2	23.9	8125
11:36:01	25.2	24.0	8125
11:36:02	25.2	23.9	8123
11:36:04	25.2	23.9	8123
11:36:05	25.2	23.9	8122
11:36:06	25.2	23.9	8123
11:36:08	25.2	23.9	8121
11:36:09	25.2	23.9	8121
11:36:10	25.2	23.9	8122
11:36:12	25.1	23.9	8119
11:36:13	25.1	23.9	8118
11:36:15	25.0	23.9	8117
11:36:16	25.0	23.9	8118
11:36:17	24.9	23.9	8116
11:36:19	24.9	23.9	8117
11:36:20	24.9	23.9	8113
11:36:21	24.9	23.9	8111
11:36:23	24.9	23.9	8109
11:36:24	24.9	24.0	8111
11:36:25	24.9	23.9	8106
11:36:27	24.9	23.9	8106
11:36:28	24.9	23.9	8106
11:36:29	24.9	23.9	8103
11:36:31	24.9	23.9	8104
11:36:32	24.9	23.9	8103
11:36:33	24.9	23.9	8103
11:36:35	25.0	23.9	8101
11:36:36	25.0	23.9	8101
11:36:37	25.0	23.9	8101
11:36:39	25.0	23.9	8098
11:36:40	25.0	23.9	8098
11:36:41	25.1	23.9	8098
11:36:43	25.2	24.0	8098
11:36:44	25.2	24.0	8098
11:36:45	25.2	23.9	8097
11:36:47	25.2	23.9	8096
11:36:48	25.3	23.9	8095
11:36:49	25.5	23.9	8096
11:36:51	25.6	23.9	8095
11:36:52	25.7	23.9	8093
11:36:53	25.8	23.9	8095
11:36:55	25.8	23.9	8093
11:36:56	25.8	23.9	8093
11:36:58	25.9	23.9	8092
11:36:59	25.9	23.9	8093
11:37:00	25.8	23.9	8092
11:37:02	25.6	23.9	8090
11:37:03	25.4	23.9	8090
11:37:04	25.3	23.9	8090
11:37:06	25.0	23.9	8088
11:37:07	24.7	23.9	8090
11:37:08	24.4	23.9	8087
11:37:10	24.0	23.9	8087
11:37:11	23.5	23.9	8087
11:37:12	22.9	23.9	8086
11:37:14	22.4	23.9	8088
11:37:15	22.1	23.9	8091
11:37:16	21.7	23.9	8091
11:37:18	21.4	23.9	8091
11:37:19	21.2	23.9	8090
11:37:20	20.9	23.9	8090
11:37:22	20.7	23.9	8090
11:37:23	20.5	23.9	8090
11:37:24	20.3	23.9	8088
11:37:26	20.1	23.9	8087
11:37:27	19.7	23.9	8085
11:37:28	19.7	24.0	8085
11:37:30	19.6	24.0	8085
11:37:31	19.5	24.0	8083
11:37:32	19.3	24.1	8082
11:37:34	19.2	24.1	8082
11:37:35	19.0	24.1	8081
11:37:36	18.9	24.1	8081
11:37:38	18.7	24.1	8083
11:37:39	18.7	24.1	8082
11:37:41	18.6	24.1	8081
11:37:42	18.4	24.1	8081
11:37:43	18.3	24.1	8080
11:37:45	18.2	24.1	8080
11:37:46	18.1	24.1	8078
11:37:47	18.0	24.1	8077
11:37:49	17.8	24.1	8077
11:37:50	17.6	24.1	8076
11:37:51	17.6	24.2	8075
11:37:53	17.5	24.2	8075
11:37:54	17.3	24.2	8075
11:37:55	17.2	24.2	8075
11:37:57	17.1	24.2	8075
11:37:58	17.0	24.2	8072
11:37:59	16.8	24.2	8072
11:38:01	16.8	24.2	8074
11:38:02	16.7	24.2	8071
11:38:03	16.7	24.2	8072
11:38:05	16.6	24.2	8070
11:38:06	16.5	24.3	8071
11:38:07	16.4	24.3	8070
11:38:09	16.2	24.3	8069
11:38:10	16.0	24.3	8071
11:38:11	16.0	24.3	8070
11:38:13	16.0	24.3	8069
11:38:14	16.0	24.3	8066
11:38:15	15.9	24.4	8065
11:38:17	15.9	24.3	8066
11:38:18	15.8	24.3	8066
11:38:19	15.6	24.3	8066
11:38:21	15.4	24.3	8065
11:38:22	15.4	24.3	8064
11:38:24	15.3	24.4	8064
11:38:25	15.3	24.4	8064
11:38:26	15.1	24.4	8064
11:38:28	15.2	24.3	8062
11:38:29	15.1	24.4	8062
11:38:30	15.0	24.4	8061
11:38:32	14.8	24.4	8061
11:38:33	14.7	24.3	8060
11:38:34	14.5	24.4	8060
11:38:36	14.4	24.4	8057
11:38:37	14.4	24.4	8056
11:38:38	14.5	24.4	8056
11:38:40	14.4	24.4	8057
11:38:41	14.3	24.5	8057
11:38:42	14.1	24.5	8055
11:38:44	14.1	24.5	8054
11:38:45	14.1	24.5	8055
11:38:46	13.8	24.5	8054
11:38:48	13.7	24.5	8055
11:38:49	13.6	24.5	8054
11:38:50	13.4	24.5	8055
11:38:52	13.4	24.5	8054
11:38:53	13.4	24.5	8052
11:38:54	13.4	24.5	8051
11:38:56	13.3	24.5	8051
11:38:57	13.0	24.5	8050
11:38:58	12.8	24.4	8050
11:39:00	12.6	24.4	8049
11:39:01	12.5	24.4	8049
11:39:02	12.3	24.4	8048
11:39:04	12.2	24.5	8048
11:39:05	12.1	24.5	8049
11:39:07	11.9	24.4	8048
11:39:08	11.8	24.4	8046
11:39:09	11.6	24.4	8048
11:39:11	11.6	24.4	8046
11:39:12	11.5	24.5	8046
11:39:13	11.4	24.4	8046
11:39:15	11.4	24.4	8045
11:39:16	11.2	24.4	8045
11:39:17	11.1	24.4	8044
11:39:19	11.0	24.5	8043
11:39:20	10.9	24.4	8044
11:39:21	10.6	24.4	8044
11:39:23	10.6	24.4	8041
11:39:24	10.5	24.4	8043
11:39:25	10.4	24.4	8040
11:39:27	10.4	24.4	8041
11:39:28	10.3	24.4	8039
11:39:29	10.1	24.4	8039
11:39:31	10.0	24.4	8038
11:39:32	9.9	24.4	8038
11:39:33	9.8	24.4	8040
11:39:35	9.8	24.4	8038
11:39:36	9.8	24.3	8040
11:39:37	9.6	24.3	8038
11:39:39	9.5	24.3	8035
11:39:40	9.4	24.3	8035
11:39:41	9.3	24.3	8036
11:39:43	9.2	24.3	8035
11:39:44	9.1	24.3	8034
11:39:45	9.0	24.3	8034
11:39:47	8.9	24.3	8033
11:39:48	8.9	24.3	8031
11:39:50	8.8	24.3	8031
11:39:51	8.7	24.3	8033
11:39:52	8.6	24.3	8031
11:39:54	8.5	24.3	8031
11:39:55	8.4	24.3	8031
11:39:56	8.3	24.3	8031
11:39:58	8.2	24.3	8030
11:39:59	8.2	24.3	8030
11:40:00	8.0	24.2	8030
11:40:02	8.1	24.3	8028
11:40:03	8.0	24.3	8026
11:40:04	7.7	24.2	8029
11:40:06	7.6	24.2	8028
11:40:07	7.5	24.2	8028
11:40:08	7.3	24.2	8029
11:40:10	7.3	24.2	8025
11:40:11	7.4	24.3	8025
11:40:12	7.3	24.3	8025
11:40:14	7.2	24.3	8024
11:40:15	7.0	24.2	8022
11:40:16	7.1	24.3	8022
11:40:18	6.9	24.3	8024
11:40:19	6.8	24.2	8023
11:40:20	6.8	24.2	8022
11:40:22	6.7	24.2	8022
11:40:23	6.6	24.2	8020
11:40:24	6.4	24.2	8022
11:40:26	6.3	24.2	8022
11:40:27	6.3	24.2	8020
11:40:29	6.2	24.2	8018
11:40:30	6.2	24.2	8019
11:40:31	6.0	24.1	8019
11:40:33	6.0	24.1	8018
11:40:34	6.1	24.2	8017
11:40:35	6.0	24.2	8017
11:40:37	6.0	24.2	8017
11:40:38	5.9	24.2	8017
11:40:39	5.7	24.2	8018
11:40:41	5.7	24.2	8017
11:40:42	5.5	24.1	8017
11:40:43	5.5	24.1	8018
11:40:45	5.5	24.1	8017
11:40:46	5.4	24.1	8017
11:40:47	5.4	24.1	8017
11:40:49	5.3	24.1	8015
11:40:50	5.2	24.0	8014
11:40:51	5.0	24.0	8014
11:40:53	4.9	24.0	8014
11:40:54	4.8	24.0	8012
11:40:55	4.7	24.0	8012
11:40:57	4.7	23.9	8010
11:40:58	4.8	23.9	8012
11:40:59	4.7	23.9	8013
11:41:01	4.7	23.9	8010
11:41:02	4.6	23.9	8010
11:41:03	4.5	23.9	8009
11:41:05	4.2	23.9	8009
11:41:06	4.2	23.9	8008
11:41:07	4.2	23.9	8007
11:41:09	4.0	23.8	8008
11:41:10	3.9	23.8	8008
11:41:12	3.8	23.8	8005
11:41:13	3.7	23.8	8007
11:41:14	3.7	23.8	8005
11:41:16	3.7	23.8	8007
11:41:17	3.7	23.8	8004
11:41:18	3.6	23.7	8004
11:41:20	3.6	23.7	8004
11:41:21	3.6	23.8	8002
11:41:22	3.5	23.8	8003
11:41:24	3.4	23.8	8002
11:41:25	3.3	23.7	8003
11:41:26	3.2	23.7	8003
11:41:28	3.0	23.7	8002
11:41:29	3.0	23.7	8002
11:41:30	2.9	23.7	8000
11:41:32	2.8	23.7	8000
11:41:33	2.9	23.7	8002
11:41:34	2.9	23.6	8000
11:41:36	2.7	23.6	7999
11:41:37	2.7	23.6	8000
11:41:38	2.7	23.5	7999
11:41:40	2.7	23.5	7998
11:41:41	2.4	23.5	7997
11:41:42	2.3	23.5	7998
11:41:44	2.4	23.5	7996
11:41:45	2.3	23.5	7997
11:41:46	2.3	23.5	7994
11:41:48	2.3	23.5	7994
11:41:49	2.2	23.4	7994
11:41:50	2.1	23.4	7994
11:41:52	2.1	23.4	7991
11:41:53	2.0	23.4	7993
11:41:55	1.7	23.4	7992
11:41:56	1.6	23.3	7992
11:41:57	1.5	23.3	7993
11:41:59	1.4	23.3	7991
11:42:00	1.4	23.2	7991
11:42:01	1.4	23.2	7991
11:42:03	1.4	23.2	7992
11:42:04	1.2	23.2	7989
11:42:05	1.3	23.2	7991
11:42:07	1.3	23.2	7988
11:42:08	1.1	23.2	7988
11:42:09	1.0	23.2	7988
11:42:11	1.0	23.2	7988
11:42:12	0.9	23.2	7988
11:42:13	0.8	23.2	7988
11:42:15	0.8	23.1	7987
11:42:16	0.9	23.1	7987
11:42:17	0.7	23.1	7984
11:42:19	0.6	23.1	7987
11:42:20	0.6	23.1	7987
11:42:21	0.5	23.0	7986
11:42:23	0.5	23.0	7984
11:42:24	0.4	23.0	7984
11:42:25	0.3	23.0	7984
11:42:27	0.3	22.9	7982
11:42:28	0.2	22.9	7984
11:42:29	0.1	23.0	7983
11:42:31	0.2	23.0	7981
11:42:32	0.1	22.9	7983
11:42:34	0.0	22.9	7982
11:42:35	-0.0	22.9	7981
11:42:36	-0.1	22.9	7979
11:42:38	-0.1	22.9	7979
11:42:39	-0.2	22.9	7979
11:42:40	-0.2	22.8	7979
11:42:42	-0.3	22.8	7977
11:42:43	-0.4	22.8	7978
11:42:44	-0.4	22.8	7977
11:42:46	-0.5	22.8	7977
11:42:47	-0.5	22.7	7977
11:42:48	-0.5	22.7	7977
11:42:50	-0.5	22.7	7978
11:42:51	-0.5	22.7	7977
11:42:52	-0.6	22.6	7977
11:42:54	-0.7	22.7	7975
11:42:55	-0.7	22.7	7976
11:42:56	-0.7	22.7	7975
11:42:58	-0.8	22.6	7975
11:42:59	-0.8	22.6	7973
11:43:00	-0.9	22.6	7975
11:43:02	-1.0	22.6	7975
11:43:03	-1.3	22.5	7973
11:43:04	-1.3	22.6	7973
11:43:06	-1.4	22.5	7973
11:43:07	-1.4	22.5	7972
11:43:08	-1.4	22.5	7973
11:43:10	-1.4	22.4	7971
11:43:11	-1.4	22.4	7971
11:43:13	-1.5	22.4	7973
11:43:14	-1.6	22.4	7971
11:43:15	-1.6	22.4	7971
11:43:17	-1.6	22.4	7970
11:43:18	-1.7	22.3	7971
11:43:19	-1.8	22.3	7968
11:43:21	-1.9	22.3	7968
11:43:22	-2.0	22.3	7966
11:43:23	-2.2	22.2	7966
11:43:25	-2.2	22.2	7966
11:43:26	-2.4	22.2	7965
11:43:27	-2.3	22.2	7963
11:43:29	-2.3	22.2	7966
11:43:30	-2.3	22.1	7963
11:43:31	-2.3	22.1	7965
11:43:33	-2.4	22.1	7963
11:43:34	-2.4	22.1	7963
11:43:35	-2.5	22.0	7963
11:43:37	-2.6	22.0	7963
11:43:38	-2.7	22.0	7962
11:43:39	-2.7	22.0	7962
11:43:41	-2.8	22.0	7962
11:43:42	-2.7	22.0	7961
11:43:43	-2.8	22.0	7961
11:43:45	-2.9	21.9	7961
11:43:46	-2.9	21.9	7960
11:43:47	-2.9	21.8	7960
11:43:49	-2.9	21.8	7958
11:43:50	-2.9	21.8	7957
11:43:51	-2.9	21.8	7958
11:43:53	-3.1	21.7	7957
11:43:54	-3.1	21.7	7957
11:43:56	-3.3	21.7	7955
11:43:57	-3.4	21.7	7957
11:43:58	-3.4	21.6	7955
11:44:00	-3.5	21.6	7957
11:44:01	-3.5	21.6	7955
11:44:02	-3.6	21.6	7955
11:44:04	-3.6	21.6	7955
11:44:05	-3.5	21.6	7955
11:44:06	-3.8	21.5	7952
11:44:08	-4.0	21.5	7951
11:44:09	-4.1	21.5	7953
11:44:10	-4.0	21.5	7951
11:44:12	-4.1	21.4	7951
11:44:13	-4.0	21.4	7951
11:44:14	-4.0	21.5	7951
11:44:16	-4.0	21.4	7950
11:44:17	-4.1	21.4	7950
11:44:18	-4.1	21.4	7950
11:44:20	-4.1	21.4	7952
11:44:21	-4.3	21.4	7950
11:44:22	-4.2	21.4	7950
11:44:24	-4.3	21.3	7950
11:44:25	-4.5	21.3	7949
11:44:26	-4.3	21.4	7947
11:44:28	-4.4	21.3	7949
11:44:29	-4.5	21.3	7947
11:44:30	-4.5	21.3	7947
11:44:32	-4.6	21.2	7947
11:44:33	-4.7	21.2	7944
11:44:35	-4.7	21.2	7946
11:44:36	-4.7	21.2	7945
11:44:37	-4.8	21.2	7946
11:44:39	-4.8	21.1	7945
11:44:40	-4.9	21.1	7944
11:44:41	-4.9	21.1	7944
11:44:43	-5.0	21.1	7944
11:44:44	-5.0	21.0	7942
11:44:45	-5.1	21.0	7942
11:44:47	-5.3	21.0	7941
11:44:48	-5.4	20.9	7941
11:44:49	-5.3	21.0	7941
11:44:51	-5.3	21.0	7940
11:44:52	-5.3	20.9	7940
11:44:53	-5.4	20.9	7940
11:44:55	-5.5	20.9	7939
11:44:56	-5.5	20.9	7939
11:44:57	-5.6	20.9	7941
11:44:59	-5.7	20.9	7939
11:45:00	-5.7	20.9	7939
11:45:01	-5.8	20.8	7939
11:45:03	-5.8	20.8	7937
11:45:04	-6.0	20.8	7937
11:45:05	-6.1	20.7	7935
11:45:07	-6.1	20.7	7935
11:45:08	-6.2	20.7	7934
11:45:09	-6.3	20.6	7934
11:45:11	-6.4	20.6	7934
11:45:12	-6.4	20.6	7934
11:45:13	-6.4	20.6	7934
11:45:15	-6.4	20.6	7931
11:45:16	-6.5	20.6	7932
11:45:18	-6.6	20.5	7934
11:45:19	-6.6	20.5	7932
11:45:20	-6.7	20.5	7931
11:45:22	-6.8	20.5	7930
11:45:23	-6.8	20.4	7931
11:45:24	-6.9	20.4	7930
11:45:26	-7.1	20.4	7931
11:45:27	-7.0	20.4	7930
11:45:28	-7.0	20.3	7929
11:45:30	-7.1	20.3	7926
11:45:31	-7.2	20.3	7927
11:45:32	-7.3	20.3	7929
11:45:34	-7.4	20.2	7926
11:45:35	-7.4	20.3	7927
11:45:36	-7.5	20.3	7925
11:45:38	-7.5	20.2	7925
11:45:39	-7.6	20.2	7925
11:45:40	-7.7	20.2	7925
11:45:42	-7.7	20.2	7924
11:45:43	-7.7	20.1	7923
11:45:44	-7.8	20.1	7923
11:45:46	-8.0	20.0	7923
11:45:47	-8.1	20.0	7921
11:45:48	-8.2	20.0	7921
11:45:50	-8.3	19.9	7920
11:45:51	-8.4	19.9	7920
11:45:52	-8.5	20.0	7919
11:45:54	-8.6	19.9	7920
11:45:55	-8.5	19.9	7921
11:45:56	-8.6	19.9	7920
11:45:58	-8.7	19.8	7920
11:45:59	-8.7	19.9	7919
11:46:00	-8.8	19.8	7919
11:46:02	-8.8	19.8	7919
11:46:03	-8.9	19.8	7918
11:46:05	-8.6	19.8	7918
11:46:06	-8.7	19.8	7916
11:46:07	-8.9	19.7	7916
11:46:09	-8.9	19.7	7916
11:46:10	-9.1	19.6	7916
11:46:11	-9.2	19.7	7915
11:46:13	-9.3	19.7	7916
11:46:14	-9.3	19.7	7916
11:46:15	-9.4	19.6	7916
11:46:17	-9.6	19.6	7913
11:46:18	-9.6	19.6	7914
11:46:19	-9.7	19.6	7914
11:46:21	-9.7	19.6	7911
11:46:22	-9.7	19.5	7911
11:46:23	-9.7	19.5	7910
11:46:25	-9.8	19.5	7909
11:46:26	-9.9	19.5	7909
11:46:27	-10.0	19.4	7908
11:46:29	-10.2	19.4	7908
11:46:30	-10.2	19.4	7908
11:46:31	-10.2	19.3	7908
11:46:33	-10.2	19.3	7906
11:46:34	-10.3	19.3	7906
11:46:35	-10.5	19.3	7906
11:46:37	-10.5	19.3	7905
11:46:38	-10.6	19.2	7906
11:46:39	-10.6	19.2	7906
11:46:41	-10.7	19.2	7904
11:46:42	-11.0	19.2	7903
11:46:44	-10.9	19.2	7903
11:46:45	-10.9	19.2	7904
11:46:46	-11.1	19.1	7904
11:46:48	-11.2	19.1	7901
11:46:49	-11.4	19.1	7900
11:46:50	-11.5	19.1	7903
11:46:52	-11.4	19.1	7901
11:46:53	-11.5	19.1	7901
11:46:54	-11.6	19.0	7898
11:46:56	-11.7	19.0	7898
11:46:57	-11.8	19.0	7899
11:46:58	-11.8	19	7897
11:47:00	-12.0	18.9	7897
11:47:01	-12.1	18.9	7897
11:47:02	-12.2	18.9	7898
11:47:04	-12.2	18.9	7895
11:47:05	-12.4	18.8	7895
11:47:06	-12.5	18.8	7895
11:47:08	-12.3	18.8	7894
11:47:09	-12.3	18.8	7895
11:47:10	-12.6	18.8	7893
11:47:12	-12.7	18.8	7893
11:47:13	-12.9	18.7	7894
11:47:14	-12.9	18.7	7892
11:47:16	-12.9	18.7	7892
11:47:17	-12.9	18.7	7892
11:47:18	-13.0	18.7	7889
11:47:20	-13.0	18.6	7890
11:47:21	-12.9	18.6	7889
11:47:22	-13.1	18.6	7892
11:47:24	-13.3	18.5	7890
11:47:25	-13.2	18.5	7887
11:47:27	-13.2	18.5	7885
11:47:28	-13.3	18.5	7884
11:47:29	-13.3	18.5	7884
11:47:31	-13.4	18.5	7887
11:47:32	-13.4	18.5	7883
11:47:33	-13.7	18.5	7877
11:47:35	-13.9	18.4	7880
11:47:36	-13.8	18.4	7877
11:47:37	-14.1	18.4	7873
11:47:39	-14.1	18.3	7873
11:47:40	-14.0	18.3	7872
11:47:41	-14.2	18.3	7872
11:47:43	-14.1	18.3	7872
11:47:44	-14.2	18.2	7873
11:47:45	-14.2	18.2	7872
11:47:47	-14.3	18.2	7871
11:47:48	-14.3	18.1	7869
11:47:49	-14.3	18.2	7872
11:47:51	-14.5	18.1	7871
11:47:52	-14.7	18.1	7867
11:47:53	-14.8	18.1	7869
11:47:55	-14.8	18.1	7868
11:47:56	-14.8	18.1	7867
11:47:57	-14.9	18.1	7867
11:47:59	-15.1	18.0	7866
11:48:00	-15.1	18.0	7864
11:48:01	-15.2	17.9	7864
11:48:03	-15.2	17.9	7866
11:48:04	-15.2	17.9	7864
11:48:06	-15.5	17.9	7863
11:48:07	-15.4	17.9	7863
11:48:08	-15.6	17.9	7863
11:48:10	-15.5	17.8	7862
11:48:11	-15.5	17.8	7861
11:48:12	-15.6	17.8	7861
11:48:14	-15.6	17.8	7862
11:48:15	-15.7	17.8	7862
11:48:16	-15.7	17.7	7859
11:48:18	-15.8	17.7	7861
11:48:19	-15.9	17.7	7861
11:48:20	-15.9	17.7	7859
11:48:22	-16.0	17.7	7859
11:48:23	-16.0	17.7	7859
11:48:24	-16.0	17.6	7861
11:48:26	-15.9	17.6	7858
11:48:27	-16.0	17.6	7858
11:48:28	-16.1	17.6	7858
11:48:30	-16.3	17.5	7857
11:48:31	-16.4	17.5	7856
11:48:32	-16.5	17.5	7856
11:48:34	-16.5	17.4	7854
11:48:35	-16.6	17.4	7854
11:48:36	-16.6	17.4	7854
11:48:38	-16.5	17.4	7852
11:48:39	-16.5	17.3	7852
11:48:40	-16.6	17.3	7854
11:48:42	-16.6	17.3	7851
11:48:43	-16.9	17.3	7851
11:48:44	-17.1	17.2	7850
11:48:46	-17.2	17.2	7853
11:48:47	-17.3	17.2	7851
11:48:49	-17.3	17.2	7851
11:48:50	-17.4	17.2	7850
11:48:51	-17.5	17.1	7848
11:48:53	-17.6	17.1	7848
11:48:54	-17.4	17.0	7847
11:48:55	-17.4	17.0	7847
11:48:57	-17.5	17.0	7847
11:48:58	-17.5	16.9	7847
11:48:59	-17.6	16.9	7847
11:49:01	-17.7	16.9	7846
11:49:02	-17.9	16.9	7846
11:49:03	-18.0	16.8	7846
11:49:05	-18.1	16.9	7846
11:49:06	-18.1	16.8	7845
11:49:07	-18.1	16.8	7843
11:49:09	-18.2	16.8	7845
11:49:10	-18.3	16.8	7843
11:49:11	-18.5	16.7	7845
11:49:13	-18.7	16.7	7843
11:49:14	-18.6	16.7	7842
11:49:15	-18.5	16.7	7843
11:49:17	-18.6	16.7	7842
11:49:18	-18.6	16.6	7842
11:49:19	-18.7	16.6	7842
11:49:21	-18.7	16.6	7840
11:49:22	-18.7	16.6	7838
11:49:23	-18.8	16.6	7840
11:49:25	-18.9	16.5	7840
11:49:26	-18.8	16.5	7836
11:49:27	-18.7	16.5	7837
11:49:29	-18.9	16.5	7836
11:49:30	-19.0	16.5	7837
11:49:32	-19.0	16.4	7837
11:49:33	-19.2	16.4	7837
11:49:34	-19.2	16.4	7836
11:49:36	-19.2	16.3	7836
11:49:37	-19.2	16.3	7836
11:49:38	-19.4	16.2	7836
11:49:40	-19.5	16.2	7835
11:49:41	-19.6	16.2	7835
11:49:42	-19.6	16.1	7833
11:49:44	-19.7	16.1	7833
11:49:45	-19.7	16.1	7831
11:49:46	-19.9	16.1	7832
11:49:48	-19.9	16.0	7832
11:49:49	-19.8	16.0	7833
11:49:50	-19.9	16.0	7832
11:49:52	-19.9	16.0	7832
11:49:53	-20.0	16.0	7832
11:49:54	-20.1	16.0	7831
11:49:56	-20.2	15.9	7831
11:49:57	-20.3	15.9	7830
11:49:58	-20.3	15.9	7828
11:50:00	-20.3	15.9	7828
11:50:01	-20.4	15.8	7828
11:50:02	-20.4	15.8	7827
11:50:04	-20.7	15.8	7827
11:50:05	-20.8	15.7	7827
11:50:06	-20.7	15.7	7826
11:50:08	-20.8	15.7	7826
11:50:09	-20.9	15.6	7827
11:50:10	-20.9	15.6	7827
11:50:12	-20.8	15.6	7825
11:50:13	-21.0	15.6	7822
11:50:15	-21.0	15.6	7822
