time	T hot	T cold	mBar
10:05:35	11.3	6.4	-892
10:05:36	11.2	5.9	-889
10:05:38	11.2	5.1	-889
10:05:40	11.2	4.5	-889
10:05:41	11.2	4.0	-891
10:05:43	11.2	3.4	-889
10:05:44	11.2	2.8	-892
10:05:46	11.2	2.3	-889
10:05:47	11.2	1.7	-889
10:05:49	11.2	1.1	-892
10:05:50	11.2	0.6	-887
10:05:52	11.2	0.0	-891
10:05:54	11.2	-0.4	-888
10:05:55	11.2	-1.0	-891
10:05:57	11.2	-1.6	-891
10:05:58	11.1	-2.1	-889
10:06:00	11.2	-2.5	-888
10:06:01	11.2	-3.1	-891
10:06:03	11.2	-3.6	-889
10:06:05	11.2	-4.1	-892
10:06:06	11.3	-4.4	-889
10:06:08	11.2	-5.0	-888
10:06:09	11.2	-5.4	-891
10:06:11	11.2	-5.8	-889
10:06:12	11.2	-6.4	-891
10:06:14	11.2	-6.8	-891
10:06:16	11.2	-7.2	-889
10:06:17	11.2	-7.8	-891
10:06:19	11.2	-8.3	-892
10:06:20	11.2	-8.6	-891
10:06:22	11.2	-9.1	-891
10:06:23	11.2	-9.5	-892
10:06:25	11.2	-9.9	-889
10:06:27	11.2	-10.4	-891
10:06:28	11.2	-10.7	-892
10:06:30	11.3	-11.1	-891
10:06:31	11.3	-11.5	-891
10:06:33	11.3	-11.9	-892
10:06:34	11.3	-12.3	-892
10:06:36	11.3	-12.6	-893
10:06:37	11.3	-13.1	-892
10:06:39	11.3	-13.4	-892
10:06:41	11.3	-13.8	-892
10:06:42	11.3	-14.2	-892
10:06:44	11.3	-14.5	-891
10:06:45	11.3	-14.8	-891
10:06:47	11.3	-15.2	-891
10:06:48	11.3	-15.5	-892
10:06:50	11.3	-15.9	-891
10:06:52	11.3	-16.2	-892
10:06:53	11.4	-16.5	-891
10:06:55	11.4	-16.8	-892
10:06:56	11.3	-17.2	-891
10:06:58	11.4	-17.5	-891
10:06:59	11.3	-17.8	-892
10:07:01	11.3	-18.1	-891
10:07:03	11.3	-18.5	-889
10:07:04	11.3	-18.8	-891
10:07:06	11.3	-19.1	-892
10:07:07	11.3	-19.4	-891
10:07:09	11.3	-19.7	-891
10:07:10	11.3	-20.0	-892
10:07:12	11.3	-20.3	-892
10:07:14	11.3	-20.6	-891
10:07:15	11.3	-20.9	-892
10:07:17	11.3	-21.3	-891
10:07:18	11.3	-21.5	-889
10:07:20	11.3	-21.8	-891
10:07:21	11.3	-22.1	-889
10:07:23	11.2	-22.3	-892
10:07:24	11.2	-22.7	-889
10:07:26	11.2	-22.8	-892
10:07:28	11.2	-23.2	-891
10:07:29	11.2	-23.4	-891
10:07:31	11.2	-23.7	-891
10:07:32	11.2	-24.0	-893
10:07:34	11.2	-24.2	-892
10:07:35	11.2	-24.5	-891
10:07:37	11.2	-24.7	-893
10:07:39	11.2	-24.9	-892
10:07:40	11.1	-25.2	-889
10:07:42	11.1	-25.5	-891
10:07:43	11.1	-25.7	-892
10:07:45	11.1	-25.9	-893
10:07:46	11.1	-26.2	-892
10:07:48	11.1	-26.4	-891
10:07:50	11.1	-26.6	-892
10:07:51	11.1	-26.9	-892
10:07:53	11.1	-27.0	-892
10:07:54	11.0	-27.4	-893
10:07:56	11.0	-27.6	-892
10:07:57	11.1	-27.8	-891
10:07:59	11.0	-28.0	-889
10:08:00	11.0	-28.2	-891
10:08:02	11.1	-28.4	-891
10:08:04	11.0	-28.6	-892
10:08:05	11.0	-28.9	-891
10:08:07	11.0	-29.1	-891
10:08:08	11.0	-29.2	-892
10:08:10	11.0	-29.5	-892
10:08:11	11.0	-29.7	-892
10:08:13	10.9	-29.8	-891
10:08:15	10.9	-30.0	-891
10:08:16	10.9	-30.3	-892
10:08:18	10.9	-30.5	-889
10:08:19	10.9	-30.6	-889
10:08:21	10.9	-30.8	-889
10:08:22	10.8	-31.1	-891
10:08:24	10.8	-31.2	-891
10:08:26	10.8	-31.4	-892
10:08:27	10.8	-31.5	-892
10:08:29	10.8	-31.7	-892
10:08:30	10.9	-31.9	-892
10:08:32	10.8	-32.1	-891
10:08:33	10.8	-32.3	-891
10:08:35	10.8	-32.5	-891
10:08:36	10.8	-32.6	-892
10:08:38	10.8	-32.8	-889
10:08:40	10.8	-33.0	-892
10:08:41	10.8	-33.1	-891
10:08:43	10.7	-33.3	-891
10:08:44	10.7	-33.5	-891
10:08:46	10.7	-33.6	-891
10:08:47	10.8	-33.7	-891
10:08:49	10.8	-33.9	-891
10:08:51	10.8	-34.0	-892
10:08:52	10.8	-34.2	-892
10:08:54	10.8	-34.3	-891
10:08:55	10.8	-34.5	-892
10:08:57	10.8	-34.6	-892
10:08:58	10.7	-34.7	-891
10:09:00	10.8	-34.9	-892
10:09:02	10.8	-35.0	-891
10:09:03	10.8	-35.2	-892
10:09:05	10.8	-35.3	-891
10:09:06	10.7	-35.4	-891
10:09:08	10.7	-35.6	-891
10:09:09	10.7	-35.8	-889
10:09:11	10.7	-35.8	-891
10:09:13	10.7	-36.0	-889
10:09:14	10.7	-36.1	-889
10:09:16	10.7	-36.2	-889
10:09:17	10.6	-36.4	-891
10:09:19	10.6	-36.6	-889
10:09:20	10.6	-36.7	-889
10:09:22	10.5	-36.8	-889
10:09:24	10.6	-36.9	-892
10:09:25	10.6	-37.0	-891
10:09:27	10.6	-37.1	-889
10:09:28	10.6	-37.3	-891
10:09:30	10.5	-37.4	-891
10:09:31	10.5	-37.5	-892
10:09:33	10.5	-37.6	-892
10:09:35	10.5	-37.7	-889
10:09:36	10.6	-37.8	-888
10:09:38	10.5	-37.9	-892
10:09:39	10.5	-38.0	-891
10:09:41	10.5	-38.1	-891
10:09:42	10.5	-38.3	-891
10:09:44	10.5	-38.3	-889
10:09:46	10.5	-38.4	-889
10:09:47	10.4	-38.6	-888
10:09:49	10.4	-38.7	-889
10:09:50	10.4	-38.8	-889
10:09:52	10.4	-38.9	-891
10:09:53	10.4	-39.0	-891
10:09:55	10.4	-39.1	-891
10:09:56	10.3	-39.2	-889
10:09:58	10.4	-39.2	-891
10:10:00	10.4	-39.4	-889
10:10:01	10.4	-39.5	-891
10:10:03	10.4	-39.6	-891
10:10:04	10.4	-39.6	-889
10:10:06	10.4	-39.7	-891
10:10:07	10.4	-39.9	-891
10:10:09	10.3	-39.9	-891
10:10:11	10.3	-40.1	-889
10:10:12	10.3	-40.2	-891
10:10:14	10.3	-40.3	-891
10:10:15	10.3	-40.4	-889
10:10:17	10.2	-40.4	-891
10:10:18	10.3	-40.5	-891
10:10:20	10.2	-40.5	-889
10:10:22	10.3	-40.5	-892
10:10:23	10.3	-40.6	-891
10:10:25	10.3	-40.7	-891
10:10:26	10.3	-40.8	-889
10:10:28	10.3	-40.9	-892
10:10:29	10.3	-40.9	-891
10:10:31	10.3	-41.0	-892
10:10:33	10.3	-41.1	-893
10:10:34	10.3	-41.2	-892
10:10:36	10.3	-41.2	-893
10:10:37	10.3	-41.3	-893
10:10:39	10.3	-41.4	-892
10:10:40	10.2	-41.5	-888
10:10:42	10.2	-41.6	-891
10:10:44	10.3	-41.6	-891
10:10:45	10.2	-41.6	-888
10:10:47	10.2	-41.7	-891
10:10:48	10.2	-41.7	-892
10:10:50	10.2	-41.9	-892
10:10:51	10.2	-41.9	-891
10:10:53	10.2	-42.0	-889
10:10:55	10.2	-42.1	-891
10:10:56	10.2	-42.2	-889
10:10:58	10.2	-42.3	-891
10:10:59	10.2	-42.3	-891
10:11:01	10.2	-42.3	-889
10:11:02	10.1	-42.4	-892
10:11:04	10.1	-42.5	-888
10:11:06	10.1	-42.6	-888
10:11:07	10.1	-42.6	-891
10:11:09	10.1	-42.7	-891
10:11:10	10.1	-42.8	-891
10:11:12	10.0	-42.9	-892
10:11:13	10.0	-42.9	-887
10:11:15	10.0	-43.0	-891
10:11:16	10.0	-43.0	-889
10:11:18	10.0	-43.0	-888
10:11:20	10.0	-43.1	-889
10:11:21	10.0	-43.2	-889
10:11:23	10.0	-43.2	-888
10:11:24	10.0	-43.3	-888
10:11:26	10.0	-43.4	-892
10:11:27	10.0	-43.4	-889
10:11:29	10.0	-43.5	-889
10:11:31	10.0	-43.4	-889
10:11:32	10.0	-43.4	-889
10:11:34	10.0	-43.5	-889
10:11:35	10.0	-43.6	-889
10:11:37	10.0	-43.6	-888
10:11:38	10.0	-43.7	-891
10:11:40	10.0	-43.7	-891
10:11:42	10.0	-43.7	-891
10:11:43	9.9	-43.8	-891
10:11:45	9.9	-43.9	-889
10:11:46	9.9	-43.9	-891
10:11:48	9.9	-44.0	-889
10:11:49	9.9	-44.0	-891
10:11:51	9.9	-44.1	-891
10:11:53	9.9	-44.2	-891
10:11:54	10.0	-44.1	-891
10:11:56	10.0	-44.2	-892
10:11:57	10.0	-44.2	-891
10:11:59	10.0	-44.2	-889
10:12:00	10.0	-44.2	-891
10:12:02	9.9	-44.3	-892
10:12:04	9.9	-44.3	-891
10:12:05	9.9	-44.3	-889
