time	T hot	T cold
12:15:23	5.8	9.1
12:15:24	5.8	9.1
12:15:25	5.8	9.1
12:15:27	6.2	9.0
12:15:28	7.8	8.5
12:15:29	8.5	7.6
12:15:31	8.8	6.9
12:15:32	9.0	6.0
12:15:33	9.2	5.3
12:15:35	9.2	4.6
12:15:36	9.3	3.8
12:15:37	9.3	3.1
12:15:39	9.3	2.4
12:15:40	9.3	1.7
12:15:41	9.3	1.0
12:15:43	9.3	0.4
12:15:44	9.3	-0.3
12:15:45	9.3	-0.9
12:15:47	9.3	-1.5
12:15:48	9.2	-2.2
12:15:49	9.3	-2.8
12:15:51	9.2	-3.5
12:15:52	9.2	-4.1
12:15:53	9.2	-4.7
12:15:55	9.2	-5.3
12:15:56	9.2	-6.0
12:15:57	9.2	-6.5
12:15:59	9.1	-7.1
12:16:00	9.1	-7.7
12:16:01	9.1	-8.2
12:16:03	9.1	-8.8
12:16:04	9.1	-9.4
12:16:05	9.1	-9.9
12:16:07	9.1	-10.4
12:16:08	9.0	-11.0
12:16:09	9.0	-11.5
12:16:11	9.0	-12.0
12:16:12	9.0	-12.5
12:16:13	9.0	-13.0
12:16:15	9.0	-13.4
12:16:16	9.0	-14.0
12:16:17	9.0	-14.4
12:16:19	9.0	-14.9
12:16:20	8.9	-15.4
12:16:21	9.0	-15.8
12:16:23	8.9	-16.3
12:16:24	8.9	-16.7
12:16:25	8.9	-17.1
12:16:27	8.9	-17.6
12:16:28	8.9	-18.0
12:16:29	8.8	-18.5
12:16:31	8.8	-18.9
12:16:32	8.8	-19.3
12:16:33	8.8	-19.7
12:16:35	8.8	-20.0
12:16:36	8.8	-20.5
12:16:37	8.8	-20.7
12:16:39	8.8	-21.2
12:16:40	8.8	-21.6
12:16:41	8.8	-21.9
12:16:43	8.8	-22.2
12:16:44	8.8	-22.6
12:16:45	8.8	-22.9
12:16:47	8.7	-23.3
12:16:48	8.8	-23.6
12:16:49	8.7	-23.9
12:16:51	8.8	-24.2
12:16:52	8.7	-24.6
12:16:53	8.8	-24.9
12:16:55	8.7	-25.2
12:16:56	8.7	-25.5
12:16:57	8.7	-25.8
12:16:59	8.7	-26.1
12:17:00	8.7	-26.4
12:17:01	8.7	-26.6
12:17:03	8.7	-27.0
12:17:04	8.7	-27.3
12:17:05	8.7	-27.5
12:17:07	8.7	-27.8
12:17:08	8.7	-28.1
12:17:09	8.7	-28.3
12:17:11	8.7	-28.6
12:17:12	8.7	-28.8
12:17:13	8.7	-29.0
12:17:15	8.7	-29.3
12:17:16	8.7	-29.5
12:17:17	8.7	-29.8
12:17:19	8.7	-30.0
12:17:20	8.7	-30.2
12:17:21	8.7	-30.5
12:17:23	8.7	-30.7
12:17:24	8.8	-30.8
12:17:25	8.7	-31.1
12:17:27	8.7	-31.3
12:17:28	8.7	-31.5
12:17:29	8.7	-31.8
12:17:30	8.7	-32.0
12:17:32	8.7	-32.2
12:17:33	8.7	-32.4
12:17:34	8.7	-32.6
12:17:36	8.6	-32.8
12:17:37	8.6	-33.0
12:17:38	8.6	-33.2
12:17:40	8.6	-33.4
12:17:41	8.6	-33.5
12:17:42	8.6	-33.7
12:17:44	8.6	-33.9
12:17:45	8.6	-34.1
12:17:46	8.6	-34.3
12:17:48	8.6	-34.4
12:17:49	8.6	-34.6
12:17:50	8.6	-34.8
12:17:52	8.6	-34.9
12:17:53	8.6	-35.1
12:17:54	8.6	-35.2
12:17:56	8.6	-35.4
12:17:57	8.6	-35.6
12:17:58	8.6	-35.7
12:18:00	8.5	-35.8
12:18:01	8.6	-35.9
12:18:02	8.6	-36.1
12:18:04	8.6	-36.3
12:18:05	8.6	-36.4
12:18:06	8.6	-36.5
12:18:08	8.6	-36.6
12:18:09	8.6	-36.8
12:18:10	8.6	-36.9
12:18:12	8.5	-37.1
12:18:13	8.6	-37.2
12:18:14	8.6	-37.3
12:18:16	8.5	-37.4
12:18:17	8.5	-37.6
12:18:18	8.6	-37.7
12:18:20	8.5	-37.8
12:18:21	8.6	-37.9
12:18:22	8.5	-38.0
12:18:24	8.5	-38.2
12:18:25	8.5	-38.3
12:18:26	8.5	-38.4
12:18:28	8.5	-38.5
12:18:29	8.5	-38.6
12:18:30	8.5	-38.7
12:18:32	8.5	-38.8
12:18:33	8.4	-38.9
12:18:34	8.5	-39.0
12:18:36	8.4	-39.1
12:18:37	8.4	-39.2
12:18:38	8.4	-39.3
12:18:40	8.4	-39.4
12:18:41	8.4	-39.5
12:18:42	8.4	-39.6
12:18:44	8.4	-39.7
12:18:45	8.4	-39.8
12:18:46	8.4	-39.8
12:18:48	8.5	-39.9
12:18:49	8.5	-39.9
12:18:50	8.5	-40.0
12:18:52	8.5	-40.1
12:18:53	8.5	-40.2
12:18:54	8.5	-40.3
12:18:56	8.5	-40.3
12:18:57	8.5	-40.4
12:18:58	8.5	-40.5
12:19:00	8.5	-40.6
12:19:01	8.5	-40.6
12:19:02	8.5	-40.7
12:19:04	8.5	-40.7
12:19:05	8.5	-40.8
12:19:06	8.5	-40.9
12:19:08	8.5	-41.0
12:19:09	8.5	-41.0
12:19:10	8.5	-41.1
12:19:12	8.5	-41.2
12:19:13	8.5	-41.3
12:19:14	8.5	-41.3
12:19:16	8.5	-41.4
12:19:17	8.5	-41.3
12:19:18	8.5	-41.4
12:19:20	8.5	-41.4
12:19:21	8.5	-41.5
12:19:22	8.5	-41.5
12:19:24	8.5	-41.6
12:19:25	8.5	-41.7
12:19:26	8.5	-41.7
12:19:28	8.5	-41.8
12:19:29	8.5	-41.9
12:19:30	8.5	-41.9
12:19:31	8.5	-41.9
12:19:33	8.4	-42.1
12:19:34	8.4	-42.1
12:19:35	8.4	-42.1
12:19:37	8.4	-42.2
12:19:38	8.4	-42.2
12:19:39	8.4	-42.3
12:19:41	8.4	-42.3
12:19:42	8.5	-42.4
12:19:43	8.4	-42.4
12:19:45	8.4	-42.4
12:19:46	8.5	-42.5
12:19:47	8.5	-42.6
12:19:49	8.5	-42.6
12:19:50	8.5	-42.6
12:19:51	8.4	-42.7
12:19:53	8.5	-42.7
12:19:54	8.5	-42.8
12:19:55	8.4	-42.8
12:19:57	8.4	-42.9
12:19:58	8.4	-42.9
12:19:59	8.4	-42.9
12:20:01	8.4	-42.9
12:20:02	8.4	-43.0
12:20:03	8.4	-43.0
12:20:05	8.4	-43.0
12:20:06	8.4	-43.0
12:20:07	8.4	-43.1
12:20:09	8.4	-43.1
12:20:10	8.4	-43.2
12:20:11	8.4	-43.2
12:20:13	8.4	-43.2
