time	T hot	T cold	mBar	T test
15:08:11	23.3	23.7	-940	28.6
15:08:12	23.4	23.7	-939	28.6
15:08:14	23.3	23.7	-939	28.6
15:08:15	23.4	23.7	-939	28.6
15:08:16	23.3	23.6	-938	28.6
15:08:18	23.3	23.7	-940	28.5
15:08:19	23.3	23.7	-939	28.5
15:08:20	23.3	23.7	-939	28.6
15:08:21	23.3	23.7	-938	28.6
15:08:23	23.3	23.7	-938	28.6
15:08:24	23.3	23.7	-938	28.6
15:08:25	23.3	23.7	-938	28.6
15:08:27	23.3	23.7	-939	28.6
15:08:28	23.3	23.7	-938	28.5
15:08:29	23.4	23.7	-938	28.5
15:08:31	23.4	23.7	-938	28.5
15:08:32	23.4	23.7	-936	28.5
15:08:33	23.4	23.8	-938	28.5
15:08:35	23.4	23.8	-938	28.5
15:08:36	23.5	23.8	-935	28.4
15:08:37	23.4	23.7	-935	28.4
15:08:39	23.4	23.8	-936	28.4
15:08:40	23.4	23.8	-936	28.4
15:08:41	23.3	23.8	-936	28.4
15:08:42	23.3	23.7	-936	28.4
15:08:44	23.4	23.8	-935	28.4
15:08:45	23.4	23.8	-938	28.4
15:08:46	23.4	23.8	-936	28.4
15:08:48	23.4	23.8	-936	28.3
15:08:49	23.4	23.8	-936	28.3
15:08:50	23.4	23.8	-935	28.3
15:08:52	23.4	23.8	-935	28.3
15:08:53	23.4	23.8	-935	28.3
15:08:54	23.4	23.8	-935	28.3
15:08:56	23.3	23.8	-936	28.2
15:08:57	23.3	23.7	-936	28.2
15:08:58	23.3	23.7	-936	28.2
15:09:00	23.3	23.7	-936	28.2
15:09:01	23.3	23.7	-936	28.2
15:09:02	23.3	23.7	-934	28.2
15:09:03	23.3	23.7	-935	28.2
15:09:05	23.3	23.7	-934	28.1
15:09:06	23.4	23.7	-934	28.1
15:09:07	23.4	23.8	-935	28.2
15:09:09	23.5	23.8	-934	28.2
15:09:10	23.4	23.8	-935	28.1
15:09:11	23.5	23.8	-935	28.2
15:09:13	23.5	23.8	-933	28.2
15:09:14	23.5	23.9	-934	28.1
15:09:15	23.5	23.8	-935	28.1
15:09:17	23.5	23.8	-934	28.1
15:09:18	23.5	23.9	-934	28.1
15:09:19	23.5	23.9	-934	28.0
15:09:21	23.5	23.8	-934	28.0
15:09:22	23.5	23.9	-934	28.0
15:09:23	23.5	23.9	-935	28.0
15:09:25	23.5	23.8	-934	28.0
15:09:26	23.5	23.9	-935	28.0
15:09:27	23.4	23.9	-933	28.0
15:09:29	23.3	23.9	-933	28.0
15:09:30	23.4	24.0	-934	28.0
15:09:31	23.4	24.0	-933	28.0
15:09:32	23.4	24.0	-933	28.0
15:09:34	23.4	24.0	-933	27.9
15:09:35	23.5	24.0	-931	27.9
15:09:36	23.5	24.0	-931	27.9
15:09:38	23.5	24.0	-931	27.9
15:09:39	23.6	24.1	-931	27.9
15:09:40	23.6	24.0	-933	27.9
15:09:42	23.6	24.1	-933	27.9
15:09:43	23.6	24.1	-934	27.8
15:09:44	23.6	24.0	-934	27.8
15:09:46	23.6	24.1	-933	27.8
15:09:47	23.6	24.1	-933	27.8
15:09:48	23.6	24.1	-933	27.8
15:09:50	23.7	24.1	-933	27.8
15:09:51	23.6	24.1	-931	27.8
15:09:52	23.6	24.1	-930	27.8
15:09:54	23.7	24.2	-930	27.7
15:09:55	23.7	24.1	-930	27.7
15:09:56	23.6	24.1	-934	27.7
15:09:58	23.7	24.1	-931	27.7
15:09:59	23.7	24.1	-929	27.7
15:10:00	23.7	24.1	-931	27.7
15:10:01	23.6	24.1	-930	27.7
15:10:03	23.5	24.1	-933	27.6
15:10:04	23.5	24.1	-929	27.6
15:10:05	23.5	24.1	-929	27.6
15:10:07	23.5	24.1	-929	27.6
15:10:08	23.5	24.1	-929	27.6
15:10:09	23.6	24.2	-929	27.5
15:10:11	23.7	24.3	-929	27.5
15:10:12	23.7	24.3	-930	27.5
15:10:13	23.8	24.3	-929	27.5
15:10:15	23.8	24.4	-929	27.5
15:10:16	23.9	24.4	-930	27.5
15:10:17	23.8	24.4	-930	27.5
15:10:19	23.6	24.3	-928	27.5
15:10:20	23.5	24.3	-930	27.5
15:10:21	23.4	24.3	-929	27.5
15:10:22	23.4	24.3	-928	27.5
15:10:24	23.4	24.3	-928	27.5
15:10:25	23.5	24.3	-930	27.5
15:10:26	23.5	24.2	-931	27.5
15:10:28	23.5	24.3	-930	27.4
15:10:29	23.6	24.3	-930	27.4
15:10:30	23.6	24.3	-931	27.4
15:10:32	23.6	24.2	-930	27.4
15:10:33	23.6	24.2	-930	27.4
15:10:34	23.6	24.2	-929	27.3
15:10:36	23.5	24.2	-928	27.3
15:10:37	23.5	24.1	-930	27.3
15:10:38	23.6	24.2	-930	27.3
15:10:40	23.7	24.2	-930	27.3
15:10:41	23.7	24.2	-926	27.3
15:10:42	23.8	24.3	-926	27.3
15:10:43	23.8	24.3	-928	27.3
15:10:45	23.8	24.3	-926	27.3
15:10:46	23.7	24.3	-925	27.3
15:10:47	23.7	24.4	-928	27.3
15:10:49	23.7	24.5	-926	27.3
15:10:50	23.7	24.4	-929	27.2
15:10:51	23.8	24.5	-928	27.2
15:10:53	23.8	24.5	-926	27.2
15:10:54	23.9	24.6	-925	27.2
15:10:55	23.9	24.7	-924	27.2
15:10:57	24.0	24.7	-923	27.1
15:10:58	24.0	24.7	-924	27.2
15:10:59	24.0	24.7	-925	27.1
15:11:01	23.9	24.6	-925	27.1
15:11:02	24.0	24.6	-926	27.1
15:11:03	24.0	24.6	-923	27.1
15:11:05	23.9	24.5	-926	27.1
15:11:06	23.9	24.5	-925	27.1
15:11:07	23.8	24.5	-924	27.1
15:11:08	23.6	24.5	-924	27.1
15:11:10	23.5	24.4	-922	27.1
15:11:11	23.5	24.4	-924	27.1
15:11:12	23.4	24.4	-925	27.0
15:11:14	23.4	24.3	-925	27.0
15:11:15	23.4	24.3	-926	27.0
15:11:16	23.4	24.2	-926	27.0
15:11:18	23.4	24.2	-924	27.0
15:11:19	23.4	24.2	-925	27.0
15:11:20	23.5	24.2	-925	26.9
15:11:22	23.3	24.4	-925	27.0
15:11:23	23.3	24.4	-928	26.9
15:11:24	23.3	24.4	-926	27.0
15:11:26	23.5	24.5	-922	26.9
15:11:27	23.5	24.5	-925	26.9
15:11:28	23.6	24.4	-924	26.8
15:11:30	23.6	24.3	-920	26.8
15:11:31	23.5	24.3	-922	26.8
15:11:32	23.5	24.2	-924	26.7
15:11:34	23.5	24.2	-923	26.7
15:11:35	23.6	24.2	-920	26.7
15:11:36	23.5	24.3	-922	26.7
15:11:37	23.5	24.3	-923	26.7
15:11:39	23.5	24.4	-922	26.7
15:11:40	23.5	24.4	-918	26.7
15:11:41	23.4	24.3	-918	26.7
15:11:43	23.5	24.3	-919	26.7
15:11:44	23.5	24.3	-922	26.7
15:11:45	23.5	24.3	-919	26.6
15:11:47	23.5	24.2	-919	26.6
15:11:48	23.5	24.3	-917	26.6
15:11:49	23.6	24.3	-919	26.5
15:11:51	23.6	24.3	-920	26.6
15:11:52	23.7	24.3	-920	26.7
15:11:53	23.7	24.3	-920	26.7
15:11:55	23.7	24.3	-922	26.6
15:11:56	23.7	24.3	-923	26.6
15:11:57	23.8	24.3	-918	26.6
15:11:59	23.7	24.3	-923	26.6
15:12:00	23.6	24.2	-920	26.6
15:12:01	23.6	24.2	-920	26.5
15:12:03	23.5	24.2	-922	26.6
15:12:04	23.5	24.3	-920	26.5
15:12:05	23.5	24.3	-923	26.5
15:12:07	23.5	24.3	-924	26.5
15:12:08	23.6	24.3	-918	26.5
15:12:09	23.6	24.2	-920	26.5
15:12:11	23.5	24.2	-917	26.5
15:12:12	23.5	24.2	-917	26.4
15:12:13	23.5	24.2	-920	26.5
15:12:14	23.6	24.3	-918	26.5
15:12:16	23.7	24.3	-919	26.4
15:12:17	23.7	24.2	-919	26.4
15:12:18	23.7	24.2	-919	26.4
15:12:20	23.7	24.3	-917	26.4
15:12:21	23.7	24.3	-914	26.4
15:12:22	23.7	24.3	-915	26.4
15:12:24	23.8	24.2	-919	26.4
15:12:25	23.7	24.2	-919	26.4
15:12:26	23.7	24.2	-917	26.4
15:12:28	23.7	24.2	-915	26.4
15:12:29	23.7	24.2	-919	26.4
15:12:30	23.7	24.2	-914	26.3
15:12:32	23.7	24.2	-912	26.3
15:12:33	23.7	24.2	-917	26.3
15:12:34	23.7	24.2	-913	26.3
15:12:36	23.8	24.3	-917	26.3
15:12:37	23.8	24.3	-914	26.3
15:12:38	23.7	24.3	-917	26.2
15:12:40	23.7	24.3	-914	26.2
15:12:41	23.7	24.3	-913	26.2
15:12:42	23.7	24.3	-914	26.2
15:12:44	23.7	24.3	-917	26.2
15:12:45	23.7	24.3	-913	26.2
15:12:46	23.7	24.3	-915	26.1
15:12:47	23.7	24.2	-914	26.1
15:12:49	23.8	24.3	-915	26.1
15:12:50	23.7	24.3	-914	26.1
15:12:51	23.7	24.3	-913	26.1
15:12:53	23.7	24.3	-912	26.1
15:12:54	23.7	24.3	-913	26.0
15:12:55	23.7	24.4	-912	26.0
15:12:57	23.7	24.3	-917	26.0
15:12:58	23.8	24.4	-912	26.0
15:12:59	23.8	24.4	-915	26.0
15:13:01	23.9	24.4	-910	26.0
15:13:02	23.9	24.4	-912	26.0
15:13:03	23.9	24.5	-910	26.0
15:13:05	23.8	24.4	-912	25.9
15:13:06	23.7	24.4	-915	25.9
15:13:07	23.6	24.4	-914	26.0
15:13:09	23.5	24.3	-910	25.9
15:13:10	23.6	24.3	-913	25.9
15:13:11	23.5	24.3	-912	25.9
15:13:13	23.5	24.3	-912	25.8
15:13:14	23.5	24.3	-913	25.9
15:13:15	23.5	24.3	-914	25.9
15:13:16	23.5	24.2	-910	25.8
15:13:18	23.5	24.3	-910	25.8
15:13:19	23.4	24.3	-909	25.8
15:13:20	23.4	24.2	-913	25.8
15:13:22	23.5	24.5	-909	25.8
15:13:23	23.5	24.5	-912	25.8
15:13:24	23.6	24.4	-912	25.8
15:13:26	23.6	24.4	-912	25.7
15:13:27	23.5	24.4	-913	25.7
15:13:28	23.4	24.4	-910	25.7
15:13:30	23.4	24.4	-910	25.7
15:13:31	23.5	24.4	-909	25.7
15:13:32	23.6	24.4	-909	25.7
15:13:34	23.6	24.4	-909	25.7
15:13:35	23.6	24.3	-910	25.7
15:13:36	23.7	24.4	-909	25.7
15:13:37	23.7	24.4	-910	25.7
15:13:39	23.6	24.4	-908	25.6
15:13:40	23.7	24.4	-912	25.6
15:13:41	23.7	24.4	-910	25.6
15:13:43	23.6	24.4	-909	25.6
15:13:44	23.7	24.4	-909	25.6
15:13:45	23.8	24.6	-909	25.6
15:13:47	23.9	24.5	-908	25.6
15:13:48	23.8	24.5	-910	25.6
15:13:49	23.8	24.4	-909	25.5
15:13:51	23.6	24.4	-913	25.5
15:13:52	23.6	24.4	-908	25.5
15:13:53	23.6	24.4	-909	25.5
15:13:55	23.6	24.4	-908	25.5
15:13:56	23.6	24.3	-909	25.5
15:13:57	23.7	24.4	-909	25.5
15:13:59	23.8	24.4	-910	25.5
15:14:00	23.7	24.4	-909	25.4
15:14:01	23.6	24.4	-908	25.4
15:14:02	23.7	24.4	-908	25.4
15:14:04	23.7	24.4	-908	25.4
15:14:05	23.8	24.4	-908	25.4
15:14:06	23.7	24.4	-907	25.4
15:14:08	23.8	24.4	-907	25.4
15:14:09	23.8	24.5	-909	25.4
15:14:10	23.9	24.6	-908	25.3
15:14:12	23.9	24.7	-909	25.3
15:14:13	24.0	24.7	-908	25.3
15:14:14	24.0	24.7	-907	25.3
15:14:16	24.0	24.8	-908	25.3
15:14:17	24.0	24.8	-908	25.3
15:14:18	24.0	24.8	-909	25.2
15:14:20	24.1	24.8	-908	25.2
15:14:21	24.1	24.7	-908	25.2
15:14:22	24.0	24.6	-909	25.2
15:14:23	24.0	24.6	-908	25.1
15:14:25	23.9	24.7	-909	25.2
15:14:26	23.8	24.6	-907	25.2
15:14:27	23.7	24.5	-910	25.1
15:14:29	23.7	24.5	-908	25.1
15:14:30	23.8	24.5	-908	25.2
15:14:31	23.9	24.5	-907	25.2
15:14:33	23.9	24.6	-907	25.1
15:14:34	24.0	24.7	-908	25.2
15:14:35	23.9	24.6	-907	25.1
15:14:37	23.9	24.6	-908	25.1
15:14:38	23.9	24.6	-908	25.2
15:14:39	23.9	24.6	-908	25.1
15:14:41	24.0	24.6	-908	25.1
15:14:42	24.0	24.6	-908	25.1
15:14:43	24.0	24.5	-909	25.1
15:14:45	23.9	24.5	-907	25.1
15:14:46	23.8	24.5	-907	25.1
15:14:47	23.9	24.5	-907	25.1
15:14:48	23.9	24.5	-909	25.0
15:14:50	23.9	24.5	-908	25.0
15:14:51	23.9	24.5	-908	25.0
15:14:52	24.0	24.5	-907	25.0
15:14:54	23.9	24.5	-907	25.0
15:14:55	24.1	24.7	-905	24.9
15:14:56	24.1	24.6	-907	24.9
