time	T hot	T cold	mBar
14:30:09	22.8	22.9	-846
14:30:10	22.8	22.9	-845
14:30:12	22.8	22.9	-846
14:30:13	22.8	22.9	-845
14:30:15	22.8	22.9	-846
14:30:17	22.8	22.9	-846
14:30:18	22.8	22.9	-847
14:30:20	22.8	22.9	-847
14:30:21	22.8	22.9	-847
14:30:23	22.9	23.0	-846
14:30:24	22.9	23.0	-849
14:30:26	22.9	22.9	-847
14:30:28	22.9	22.9	-849
14:30:29	22.8	22.9	-847
14:30:31	22.9	22.9	-849
14:30:32	46.8	22.9	-847
14:30:34	22.8	22.9	-849
14:30:36	22.8	22.9	-846
14:30:37	22.9	23.0	-846
14:30:39	22.9	22.9	-846
14:30:40	22.8	22.9	-846
14:30:42	22.8	22.9	-846
14:30:43	22.8	22.9	-845
14:30:45	22.8	22.9	-845
14:30:47	22.8	22.9	-846
14:30:48	22.8	22.9	-846
14:30:50	22.8	22.9	-844
14:30:51	22.8	22.9	-846
14:30:53	22.8	22.9	-844
14:30:54	22.8	22.9	-844
14:30:56	22.8	22.8	-845
14:30:58	22.8	22.9	-844
14:30:59	22.8	22.9	-845
14:31:01	22.8	22.8	-844
14:31:02	24.1	22.9	-844
14:31:04	22.4	22.1	-842
14:31:05	17.5	18.8	-842
14:31:07	15.1	16.5	-840
14:31:09	14.1	14.8	-840
14:31:10	13.3	13.8	-842
14:31:12	12.9	13.1	-841
14:31:13	12.5	12.4	-842
14:31:15	12.2	11.9	-842
14:31:17	12.0	11.5	-844
14:31:18	11.8	11.1	-841
14:31:20	11.6	10.8	-841
14:31:21	11.5	10.6	-841
14:31:23	11.4	10.4	-841
14:31:24	11.3	10.2	-841
14:31:26	11.2	10.0	-840
14:31:28	11.2	9.9	-840
14:31:29	11.1	9.8	-837
14:31:31	11.1	9.7	-839
14:31:32	11.1	9.6	-840
14:31:34	11.1	9.5	-840
14:31:35	11.1	9.4	-840
14:31:37	11.1	9.4	-839
14:31:39	11.1	9.3	-839
14:31:40	11.1	9.3	-839
14:31:42	11.1	9.2	-839
14:31:43	11.1	9.2	-840
14:31:45	11.0	9.2	-839
14:31:47	11.1	9.1	-839
14:31:48	11.1	9.2	-839
14:31:50	11.1	9.1	-836
14:31:51	11.1	9.2	-837
14:31:53	11.1	9.1	-839
14:31:54	11.1	9.1	-837
14:31:56	11.1	9.1	-837
14:31:58	11.1	9.1	-836
14:31:59	11.1	9.1	-836
14:32:01	11.2	9.2	-837
14:32:02	11.2	9.1	-837
14:32:04	11.2	9.2	-836
14:32:06	11.2	9.1	-836
14:32:07	11.2	9.2	-837
14:32:09	11.2	9.2	-837
14:32:10	11.2	9.2	-837
14:32:12	11.2	9.2	-836
14:32:13	11.2	9.2	-836
14:32:15	11.3	9.2	-837
14:32:17	11.3	9.2	-836
14:32:18	11.3	9.2	-837
14:32:20	11.3	9.2	-836
14:32:21	11.3	9.2	-836
14:32:23	11.3	9.2	-835
14:32:24	11.3	9.2	-836
14:32:26	11.3	9.2	-835
14:32:28	11.3	9.2	-836
14:32:29	11.3	9.2	-835
14:32:31	11.3	9.2	-835
14:32:32	11.4	9.2	-836
14:32:34	11.3	9.3	-835
14:32:35	11.3	9.2	-834
14:32:37	11.3	9.2	-832
14:32:39	11.3	9.2	-832
14:32:40	11.3	9.2	-834
14:32:42	11.4	9.3	-834
14:32:43	11.5	9.3	-834
14:32:45	11.4	9.3	-832
14:32:47	11.4	9.3	-832
14:32:48	11.5	9.3	-832
14:32:50	11.5	9.3	-834
14:32:51	11.5	9.3	-834
14:32:53	11.5	9.3	-834
14:32:54	11.5	9.4	-832
14:32:56	11.5	9.4	-832
14:32:58	11.5	9.4	-832
14:32:59	11.5	9.4	-832
14:33:01	11.5	9.4	-832
14:33:02	11.5	9.4	-831
14:33:04	11.5	9.4	-831
14:33:06	11.5	9.4	-832
14:33:07	11.6	9.4	-830
14:33:09	11.6	9.4	-832
14:33:10	11.5	9.4	-831
14:33:12	11.6	9.4	-830
14:33:13	11.5	9.4	-832
14:33:15	11.6	9.4	-832
14:33:17	11.6	9.4	-832
14:33:18	11.6	9.4	-830
14:33:20	11.6	9.4	-831
14:33:21	11.6	9.4	-832
14:33:23	11.6	9.4	-831
14:33:24	11.6	9.4	-829
14:33:26	11.6	9.4	-830
14:33:28	11.6	9.4	-830
14:33:29	11.6	9.4	-830
14:33:31	11.6	9.4	-831
14:33:32	11.5	9.4	-830
14:33:34	11.6	9.4	-829
14:33:35	11.6	9.4	-831
14:33:37	11.6	9.4	-830
14:33:39	11.6	9.4	-829
14:33:40	11.6	9.4	-830
14:33:42	11.6	9.4	-830
14:33:43	11.6	9.4	-830
14:33:45	11.6	9.4	-829
14:33:46	11.6	9.4	-827
14:33:48	11.6	9.4	-830
14:33:50	11.6	9.4	-830
14:33:51	11.6	9.4	-830
14:33:53	11.7	9.4	-829
14:33:54	11.7	9.4	-829
14:33:56	11.7	9.4	-829
14:33:58	11.7	9.5	-827
14:33:59	11.7	9.5	-829
14:34:01	11.7	9.5	-827
14:34:02	11.7	9.5	-827
14:34:04	11.7	9.4	-829
14:34:05	11.7	9.4	-829
14:34:07	11.7	9.4	-827
14:34:09	11.7	9.4	-825
14:34:10	11.7	9.4	-825
14:34:12	11.7	9.5	-827
14:34:13	11.7	9.5	-826
14:34:15	11.6	9.4	-826
14:34:16	11.6	9.4	-827
14:34:18	11.6	9.4	-829
14:34:20	11.6	9.4	-826
14:34:21	11.6	9.4	-826
14:34:23	11.6	9.4	-827
14:34:24	11.6	9.3	-825
14:34:26	11.6	9.4	-826
14:34:28	11.6	9.4	-825
14:34:29	11.6	9.4	-826
14:34:31	11.6	9.4	-825
14:34:32	11.6	9.4	-826
14:34:34	11.6	9.4	-824
14:34:35	11.7	9.4	-824
14:34:37	11.6	9.4	-824
14:34:39	11.7	9.4	-826
14:34:40	11.6	9.4	-825
14:34:42	11.7	9.4	-826
14:34:43	11.7	9.4	-826
14:34:45	11.6	9.4	-825
14:34:47	11.7	9.4	-824
14:34:48	11.6	9.4	-825
14:34:50	11.6	9.4	-825
14:34:51	11.6	9.3	-824
14:34:53	11.6	9.3	-825
14:34:54	11.6	9.4	-825
14:34:56	11.6	9.3	-824
14:34:58	11.6	9.3	-825
14:34:59	11.5	9.3	-823
14:35:01	11.5	9.3	-824
14:35:02	11.6	9.3	-824
14:35:04	11.6	9.3	-824
14:35:05	11.6	9.3	-824
14:35:07	11.6	9.4	-823
14:35:09	11.6	9.3	-823
14:35:10	11.6	9.3	-823
14:35:12	11.6	9.4	-823
14:35:13	11.6	9.4	-823
14:35:15	11.5	9.3	-821
14:35:16	11.5	9.3	-821
14:35:18	11.5	9.3	-823
14:35:20	11.5	9.3	-821
14:35:21	11.5	9.3	-824
14:35:23	9.5	9.2	-823
14:35:24	8.7	9.0	-823
14:35:26	8.5	8.9	-821
14:35:28	8.3	8.8	-823
14:35:29	8.2	8.7	-821
14:35:31	8.2	8.7	-823
14:35:32	8.1	8.7	-821
14:35:34	8.1	8.6	-823
14:35:35	8.1	8.6	-821
14:35:37	8.0	8.5	-821
14:35:39	8.0	8.5	-819
14:35:40	7.9	8.4	-821
14:35:42	66.5	8.4	-823
14:35:43	2000	8.2	-821
14:35:45	7.7	8.4	-850
14:35:47	7.6	8.5	-77
14:35:48	7.6	9.3	-68
14:35:50	7.5	9.7	-43
14:35:51	7.4	10.1	-28
14:35:53	7.4	10.2	5
14:35:54	7.3	10.2	25
14:35:56	7.3	10.3	41
14:35:58	7.3	9.9	45
14:35:59	7.2	9.6	46
14:36:01	7.1	9.4	46
14:36:02	7.0	9.2	46
14:36:04	6.9	9.0	46
14:36:06	6.9	8.7	46
14:36:07	6.8	8.8	46
14:36:09	6.8	9.1	48
14:36:10	6.8	9.8	46
14:36:12	6.7	15.0	48
14:36:13	6.6	23.4	48
14:36:15	6.6	17.2	46
14:36:17	6.5	5.8	48
14:36:18	6.5	-0.2	48
14:36:20	6.5	-10.8	48
14:36:21	6.5	-19.4	46
14:36:23	6.5	-20.5	48
14:36:24	6.5	-20.4	48
14:36:26	6.5	-20.0	48
14:36:28	6.4	-19.8	46
14:36:29	6.4	-19.4	46
14:36:31	6.4	-19.1	48
14:36:32	6.4	-18.8	48
14:36:34	6.4	-18.5	-172
14:36:36	6.4	-18.2	-259
14:36:37	6.4	-17.9	-379
14:36:39	6.4	-17.6	-431
14:36:40	6.3	-17.3	-527
14:36:42	6.3	-17.1	-565
14:36:43	6.3	-16.8	-625
14:36:45	6.2	-16.5	-649
14:36:47	6.2	-16.3	-700
14:36:48	6.2	-16.0	-716
14:36:50	6.2	-15.7	-743
14:36:51	6.2	-15.5	-754
14:36:53	6.2	-15.3	-775
14:36:54	6.1	-15.1	-794
14:36:56	6.1	-14.9	-798
14:36:58	6.1	-14.6	-806
14:36:59	6.1	-14.4	-811
14:37:01	6.1	-14.2	-820
14:37:02	6.7	-14.1	-824
14:37:04	11.8	-14.5	-829
14:37:06	12.1	-15.0	-829
14:37:07	11.5	-15.6	-832
14:37:09	11.3	-16.0	-834
14:37:10	11.3	-16.5	-836
14:37:12	11.1	-17.1	-836
14:37:13	11.1	-17.5	-837
14:37:15	11.1	-17.8	-839
14:37:17	11.1	-18.3	-840
14:37:18	11.0	-18.7	-841
14:37:20	11.1	-19.0	-840
14:37:21	11.1	-19.5	-841
14:37:23	11.0	-19.9	-845
14:37:24	11.0	-20.2	-844
14:37:26	11.1	-20.6	-842
14:37:28	11.1	-20.9	-844
14:37:29	11.1	-21.2	-846
14:37:31	11.1	-21.5	-845
14:37:32	11.1	-21.8	-844
14:37:34	11.1	-22.1	-846
14:37:35	11.1	-22.5	-845
14:37:37	11.2	-22.8	-846
14:37:39	11.1	-23.1	-846
14:37:40	11.1	-23.4	-845
14:37:42	11.1	-23.6	-846
14:37:43	11.2	-24.0	-849
14:37:45	11.2	-24.2	-846
14:37:47	11.2	-24.5	-845
14:37:48	11.2	-24.8	-846
14:37:50	11.2	-25.1	-847
14:37:51	11.2	-25.3	-847
14:37:53	11.2	-25.6	-847
14:37:54	11.2	-25.8	-846
14:37:56	11.2	-26.1	-849
14:37:58	11.2	-26.3	-847
14:37:59	11.2	-26.6	-846
14:38:01	11.2	-26.8	-847
14:38:02	11.2	-27.1	-847
14:38:04	11.2	-27.3	-847
14:38:06	11.2	-27.6	-847
14:38:07	11.2	-27.8	-850
14:38:09	11.2	-28.0	-846
14:38:10	11.2	-28.3	-847
14:38:12	11.2	-28.5	-847
14:38:13	11.2	-28.7	-849
14:38:15	11.2	-29.0	-849
14:38:17	11.1	-29.2	-849
14:38:18	11.1	-29.3	-849
14:38:20	11.2	-29.6	-847
14:38:21	11.1	-29.8	-849
14:38:23	11.1	-30.0	-849
14:38:24	11.1	-30.2	-849
14:38:26	11.1	-30.4	-849
14:38:28	11.2	-30.6	-851
14:38:29	11.1	-30.8	-851
14:38:31	11.1	-31.0	-850
14:38:32	11.1	-31.2	-851
14:38:34	11.1	-31.3	-850
14:38:36	11.1	-31.5	-851
14:38:37	11.1	-31.7	-850
14:38:39	11.1	-31.9	-850
14:38:40	11.1	-32.1	-849
14:38:42	11.1	-32.2	-851
