time	T hot	T cold	mBar	T test
10:41:22	22.7	22.9	-1891	7.0
10:41:23	22.7	22.9	-1891	7.0
10:41:24	22.7	22.9	-1891	7.0
10:41:26	22.7	22.9	-1891	7.0
10:41:27	22.7	22.9	-1891	7.0
10:41:28	22.7	22.9	-1891	7.0
10:41:30	22.7	22.9	-1891	7.1
10:41:31	22.7	22.9	-1891	7.1
10:41:32	22.7	23.1	-1891	7.1
10:41:34	22.7	23.1	-1891	7.1
10:41:35	22.8	23.0	-1891	7.1
10:41:36	22.8	23.0	-1891	7.1
10:41:38	22.7	23.0	-1891	7.1
10:41:39	22.7	23.0	-1891	7.1
10:41:40	22.7	23.0	-1891	7.1
10:41:42	22.7	22.9	-1891	7.1
10:41:43	22.7	22.9	-1891	7.1
10:41:44	22.7	22.9	-1891	7.0
10:41:45	22.7	22.9	-1891	7.1
10:41:47	22.7	22.9	-1891	7.1
10:41:48	22.7	22.9	-1891	7.1
10:41:49	22.7	23.0	-1891	7.1
10:41:51	22.8	23.0	-1891	7.1
10:41:52	22.8	23.0	-1891	7.1
10:41:53	22.8	23.0	-1891	7.1
10:41:55	22.8	23.0	-1891	7.2
10:41:56	22.8	22.9	-1891	7.1
10:41:57	22.7	23.0	-1891	7.1
10:41:59	22.7	22.9	-1891	7.1
10:42:00	22.7	22.9	-1891	7.1
10:42:01	22.7	22.9	-1891	7.1
10:42:03	22.8	23.0	-1891	7.1
10:42:04	22.7	22.9	-1891	7.1
10:42:05	22.7	23.0	-1891	7.1
10:42:07	22.7	23.0	-1891	7.2
10:42:08	22.7	22.9	-1891	7.2
10:42:09	22.7	22.9	-1891	7.2
10:42:11	22.7	22.9	-1891	7.2
10:42:12	22.7	22.9	-1891	7.1
10:42:13	22.8	23.0	-1891	7.2
10:42:15	22.8	23.0	-1891	7.1
10:42:16	22.8	23.0	-1891	7.2
10:42:17	22.8	23.0	-1891	7.2
10:42:19	22.8	23.0	-1891	7.2
10:42:20	22.8	23.1	-1891	7.2
10:42:21	22.8	23.1	-1891	7.2
10:42:23	22.8	23.0	-1891	7.2
10:42:24	22.8	23.1	-1891	7.2
10:42:25	22.8	23.0	-1891	7.2
10:42:27	22.8	23.1	-1891	7.2
10:42:28	22.8	23.0	-1891	7.2
10:42:29	22.8	23.0	-1891	7.2
10:42:31	22.8	23.0	-1891	7.2
10:42:32	22.8	23.0	-1891	7.2
10:42:33	22.8	23.1	-1891	7.2
10:42:35	22.8	23.0	-1891	7.2
10:42:36	22.8	23.0	-1891	7.3
10:42:37	22.8	23.0	-1891	7.2
10:42:38	22.8	23.0	-1891	7.2
10:42:40	22.8	23.0	-1891	7.2
10:42:41	22.8	23.0	-1891	7.2
10:42:42	22.8	23.0	-1891	7.2
10:42:44	22.8	23.0	-1891	7.2
10:42:45	22.7	23.0	-1891	7.2
10:42:46	22.7	22.9	-1891	7.2
10:42:48	22.7	22.9	-1891	7.2
10:42:49	22.7	23.0	-1891	7.2
10:42:50	22.7	22.9	-1891	7.2
10:42:52	22.7	22.9	-1891	7.2
10:42:53	22.7	22.9	-1891	7.2
10:42:54	22.7	22.9	-1891	7.2
10:42:56	22.7	22.9	-1891	7.2
10:42:57	22.7	22.9	-1891	7.2
10:42:58	22.7	22.9	-1891	7.2
10:43:00	22.7	22.9	-1891	7.2
10:43:01	22.7	22.9	-1891	7.2
10:43:02	22.7	22.9	-1891	7.2
10:43:04	22.7	22.9	-1891	7.3
10:43:05	22.7	23.0	-1891	7.2
10:43:06	22.7	23.0	-1889	7.3
10:43:07	22.7	23.0	-1889	7.2
10:43:09	22.8	23.0	-1889	7.2
10:43:10	22.8	23.1	-1891	7.2
10:43:11	22.8	23.1	-1891	7.2
10:43:13	22.8	23.1	-1891	7.3
10:43:14	22.8	23.1	-1891	7.2
10:43:16	22.8	23.1	-1891	7.3
10:43:17	22.8	23.1	-1891	7.3
10:43:18	22.8	23.1	-1891	7.3
10:43:20	22.8	23.1	-1891	7.3
10:43:21	22.8	23.1	-1891	7.2
10:43:22	22.8	23.1	-1891	7.3
10:43:24	22.8	23.1	-1891	7.3
10:43:25	22.8	23.0	-1891	7.4
10:43:26	22.8	23.0	-1891	7.3
10:43:27	22.8	23.0	-1891	7.3
10:43:29	22.8	23.0	-1891	7.3
10:43:30	22.8	23.0	-1891	7.3
10:43:31	22.8	23.0	-1889	7.3
10:43:33	22.8	23.0	-1891	7.3
10:43:34	22.8	23.1	-1891	7.3
10:43:35	22.8	23.0	-1891	7.3
10:43:37	22.8	23.1	-1891	7.2
10:43:38	22.8	23.0	-1891	7.3
10:43:39	22.8	23.0	-1891	7.3
10:43:41	22.8	23.1	-1891	7.3
10:43:42	22.8	23.0	-1891	7.3
10:43:43	22.8	23.1	-1891	7.3
10:43:45	22.8	23.1	-1891	7.2
10:43:46	22.8	23.0	-1891	7.0
10:43:47	22.8	23.1	-1891	7.0
10:43:49	22.8	23.1	-1891	7.0
10:43:50	22.8	23.1	-1891	7.0
10:43:51	22.8	23.1	-1891	7.0
10:43:53	22.8	23.1	-1891	7.0
10:43:54	22.8	23.1	-1889	7.0
10:43:55	22.9	23.1	-1891	7.0
10:43:56	22.8	23.1	-1891	7.0
10:43:58	22.8	23.1	-1889	7.0
10:43:59	22.8	23.0	-1891	7.0
10:44:01	22.8	23.0	-1891	7.0
10:44:02	22.8	23.0	-1891	7.1
10:44:03	22.8	23.0	-1889	7.0
10:44:04	22.8	23.0	-1891	7.0
10:44:06	22.7	23.0	-1891	7.0
10:44:07	22.7	22.9	-1889	7.0
10:44:08	22.8	22.9	-1889	7.1
10:44:10	22.8	23.0	-1891	7.1
10:44:11	22.8	23.0	-1891	7.0
10:44:12	22.8	23.0	-1891	7.1
10:44:14	22.8	23.0	-1891	7.1
10:44:15	22.8	23.0	-1891	7.0
10:44:16	22.8	23.0	-1891	7.0
10:44:18	22.8	23.1	-1891	7.1
10:44:19	22.8	23.1	-1891	7.0
10:44:20	22.8	23.1	-1891	7.0
10:44:22	22.8	23.0	-1891	7.1
10:44:23	22.7	23.0	-1891	7.0
10:44:24	22.8	23.0	-1889	7.0
10:44:26	22.8	23.0	-1891	7.0
10:44:27	22.7	23.0	-1891	7.1
10:44:28	22.7	23.0	-1891	7.1
10:44:30	22.7	22.9	-1889	7.1
10:44:31	22.7	23.0	-1889	7.1
10:44:32	22.7	22.9	-1891	7.1
10:44:34	22.7	22.9	-1891	7.1
10:44:35	22.7	22.9	-1889	7.1
10:44:36	22.7	22.9	-1891	7.2
10:44:38	22.7	22.9	-1889	7.2
10:44:39	22.7	23.0	-1889	7.1
10:44:40	22.7	23.0	-1891	7.2
10:44:42	22.7	23.0	-1891	7.2
10:44:43	22.8	23.0	-1889	7.2
10:44:44	22.8	23.0	-1889	7.2
10:44:46	22.8	23.0	-1891	7.2
10:44:47	22.7	23.0	-1889	7.2
10:44:48	22.7	23.0	-1889	7.2
10:44:50	22.8	23.0	-1891	7.2
10:44:51	22.8	23.0	-1891	7.2
10:44:52	22.7	23.0	-1891	7.2
10:44:54	22.7	23.0	-1889	7.2
10:44:55	22.7	23.0	-1891	7.2
10:44:56	22.8	23.1	-1889	7.2
10:44:58	22.8	23.1	-1889	7.2
10:44:59	22.8	23.1	-1889	7.3
10:45:00	22.8	23.1	-1891	7.3
10:45:02	22.8	23.1	-1889	7.3
10:45:03	22.8	23.1	-1891	7.0
10:45:04	22.9	23.1	-1891	6.5
10:45:06	22.8	23.1	-1891	5.9
10:45:07	22.8	23.1	-1891	5.3
10:45:08	22.8	23.1	-1891	4.6
10:45:10	22.8	23.0	-1889	4.2
10:45:11	22.8	23.0	-1889	3.5
10:45:12	22.8	23.0	-1889	2.9
10:45:14	22.8	23.1	-1889	2.4
10:45:15	22.8	23.0	-1889	1.9
10:45:16	22.8	23.0	-1889	1.3
